race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_offset,margin,z_t10,edge,odds_t10,payout_odds,z2,z3
2026-0802-01-01-04-02,06,20260802,0,14.97,0,0.015957263659873232,0.016188205020989756,0.013007378368810024,-4.1217551999092885,0.00023094136111652397,49.9,0.0,16.98886592797926,-70.02394647921025
2026-0802-01-01-04-02,07,20260802,0,14.97,0,0.024961362276729605,0.02238749989901375,-0.11306884687739897,-3.665147978240289,-0.002573862377715855,31.9,0.0,13.433309702398878,-49.235067896822905
2026-0802-01-01-04-02,08,20260802,1,14.97,0,0.16250356257707638,0.16151923486858616,-0.009122807393659999,-1.6397170847860854,-0.000984327708490218,4.9,3.9,2.6886721181393782,-4.408661607501131
2026-0802-01-01-04-02,09,20260802,0,14.97,0,0.0239119356344647,0.02423660222204906,0.012209666802053829,-3.709175079014445,0.00032466658758436087,33.3,0.0,13.757979766781814,-51.03075568853207
2026-0802-01-01-04-02,10,20260802,0,14.97,0,0.056472869264374066,0.05589772140235506,-0.012509279070950561,-2.815864786998671,-0.0005751478620190029,14.1,0.0,7.9290944986590715,-22.32725799155896
2026-0802-01-01-04-02,11,20260802,0,14.97,0,0.10907773378461291,0.12142461896505626,0.11940122675473,-2.100196398317101,0.012346885180443343,7.3,0.0,4.410824911504124,-9.263598592748306
2026-0802-01-01-04-02,12,20260802,0,14.97,0,0.041689395634956765,0.03944741284830715,-0.05924983092199884,-3.134925151953071,-0.002241982786649617,19.1,0.0,9.827755708347985,-30.809278557350467
2026-0802-01-01-04-02,13,20260802,0,14.97,0,0.060323292168763205,0.07114278534058331,0.17486102595057795,-2.7458175876632267,0.010819493171820106,13.2,0.0,7.539514224720701,-20.70213076067518
2026-0802-01-01-04-02,14,20260802,0,14.97,0,0.00863630647101599,0.009185320991829383,0.060600788512589696,-4.74310646386596,0.0005490145208133929,92.2,0.0,22.49705892756705,-106.70594561731667
2026-0802-07-02-04-03,01,20260802,0,14.95,0,0.054371302275178245,0.05473038894320917,0.012872901103649876,-2.856013511923275,0.00035908666803092376,14.6,0.0,8.156813180288317,-23.295968657137294
2026-0802-07-02-04-03,02,20260802,0,14.95,0,0.22680600377645782,0.230783403010107,0.029810111071898945,-1.226434939280491,0.003977399233649176,3.5,0.0,1.5041426602879415,-1.8447331122394377
2026-0802-07-02-04-03,03,20260802,0,14.95,0,0.20354384954297502,0.19715722115568535,-0.03290413813087888,-1.364290616509492,-0.006386628387289678,3.9,0.0,1.8612888862958494,-2.53933896218683
2026-0802-07-02-04-03,04,20260802,0,14.95,0,0.031376324633106814,0.029916060523679504,-0.04340572564407998,-3.42982255660089,-0.0014602641094273103,25.3,0.0,11.763682769768264,-40.34734451244843
2026-0802-07-02-04-03,05,20260802,0,14.95,0,0.004992584988789953,0.0050994621557905965,0.02690347639999307,-5.294796379947529,0.00010687716700064336,159.0,0.0,28.03486870510546,-148.43892133209667
2026-0802-07-02-04-03,06,20260802,0,14.95,0,0.2646070044058675,0.2616430039074618,-0.007714061266494429,-1.0221593211933873,-0.0029640004984056723,3.0,0.0,1.0448096779025262,-1.0679619511411278
2026-0802-07-02-04-03,07,20260802,0,14.95,0,0.07087687618014307,0.07287932688732163,0.036044831534464805,-2.573297030370487,0.0020024507071785547,11.2,0.0,6.621857606513568,-17.040006514377584
2026-0802-07-02-04-03,08,20260802,1,14.95,0,0.013077776165034636,0.013985736132627264,0.07370960185292892,-4.323676922145429,0.0009079599675926274,60.7,63.5,18.694182127092972,-80.82760384129543
2026-0802-07-02-04-03,09,20260802,0,14.95,0,0.054746276773627756,0.05732967957887139,0.05477267562536681,-2.8487440193937688,0.002583402805243634,14.5,0.0,8.115342488031764,-23.118533378112637
2026-0802-07-02-04-03,10,20260802,0,14.95,0,0.07560200125881927,0.07647571770524624,0.018486197550178163,-2.503659958957935,0.0008737164464269614,10.5,0.0,6.268313190089249,-15.693724744234332
2026-0802-04-02-04-03,01,20260802,0,14.97,0,0.030688251104139454,0.03202530000519393,0.049039892703686534,-3.452706401282151,0.0013370489010544745,25.8,0.0,11.921181493454743,-41.160339653297505
2026-0802-04-02-04-03,02,20260802,0,14.97,0,0.006426598039665566,0.00641101815814253,0.002440766386862353,-5.040862619475316,-1.557988152303593e-05,123.2,0.0,25.410295948423546,-128.08981099621332
2026-0802-04-02-04-03,03,20260802,0,14.97,0,0.025135138999580885,0.024767121215136412,-0.010151423906484866,-3.658032030039445,-0.0003680177844444729,31.5,0.0,13.381198332794504,-48.94885210167272
2026-0802-04-02-04-03,04,20260802,0,14.97,0,0.20835707328599942,0.2055691818149779,-0.010874422634411086,-1.334857133693294,-0.002787891471021514,3.8,0.0,1.7818435673718764,-2.3785065970318566
2026-0802-04-02-04-03,05,20260802,0,14.97,0,0.2399263268141812,0.24329181381837212,0.024784749588313153,-1.1530834623755621,0.0033654870041909257,3.3,0.0,1.3296014712040145,-1.5331414679955664
2026-0802-04-02-04-03,06,20260802,0,14.97,0,0.027683806940097824,0.028881143139056518,0.04857038061197803,-3.5588333978077222,0.0011973361989586935,28.6,0.0,12.665295153351657,-45.07367538484016
2026-0802-04-02-04-03,07,20260802,0,14.97,0,0.09314786805727034,0.08995308634599913,-0.03308349378467804,-2.2757911974075706,-0.0031947817112712024,8.5,0.0,5.179225574197784,-11.786835971147488
2026-0802-04-02-04-03,08,20260802,0,14.97,0,0.015433857280444404,0.01492718172822475,-0.028968282493722353,-4.155637458990419,-0.0005066755522196535,51.3,0.0,17.269322690564344,-71.76504426430239
2026-0802-04-02-04-03,09,20260802,0,14.97,0,0.026130590049069233,0.025509186705467684,-0.019726262564405263,-3.618170558061707,-0.0006214033436015495,30.3,0.0,13.091158187224565,-47.366043123944394
2026-0802-04-02-04-03,10,20260802,0,14.97,0,0.01050075435658883,0.009683492730265017,-0.07695018716030234,-4.545751904613438,-0.0008172616263238137,75.4,0.0,20.663860378296697,-93.93278267130836
2026-0802-04-02-04-03,11,20260802,0,14.97,0,0.17594597299706619,0.1726101105815263,-0.01731401558422732,-1.5440591182060546,-0.0033358624155398753,4.5,0.0,2.3841185605152586,-3.6812200022478785
2026-0802-04-02-04-03,12,20260802,0,14.97,0,0.11151505330799971,0.11822151184982788,0.07148195643710491,-2.07535811603324,0.006706458541828164,7.1,0.0,4.307111309785039,-8.93879841342094
2026-0802-04-02-04-03,13,20260802,1,14.97,0,0.029108708767896983,0.02814985190780981,-0.029489238267936584,-3.5071771067676534,-0.0009588568600871726,27.2,39.9,12.300291258235127,-43.13929990745653
2026-0802-01-01-04-03,01,20260802,0,14.95,0,0.04715414802023507,0.04433401620468577,-0.0715729453575803,-3.006031160099282,-0.0028201318155492983,16.4,0.0,9.036223335487835,-27.163168916092697
2026-0802-01-01-04-03,02,20260802,0,14.95,0,0.035151273978720685,0.03415117846710503,-0.03677464751733187,-3.312310466790842,-0.001000095511615652,22.0,0.0,10.971400628412166,-36.34068513684524
2026-0802-01-01-04-03,03,20260802,1,14.95,0,0.51555201835457,0.5106090732544899,-0.033308471021602754,0.06222814636848581,-0.004942945100080087,1.5,1.5,0.003872342200457694,0.0002409686772389458
2026-0802-01-01-04-03,04,20260802,0,14.95,0,0.008140295026651105,0.00862695797243432,0.051857828329055784,-4.802755247427073,0.00048666294578321445,95.0,0.0,23.066457966688283,-110.78255203906816
2026-0802-01-01-04-03,05,20260802,0,14.95,0,0.031955703617018806,0.031515201677331274,-0.02119183718924143,-3.4109271650999258,-0.00044050193968753204,24.2,0.0,11.634424125616617,-39.68417330035967
2026-0802-01-01-04-03,06,20260802,0,14.95,0,0.005031412020376416,0.004757588195392128,-0.06290749499919912,-5.287010502316557,-0.0002738238249842878,153.7,0.0,27.95248005160557,-147.78505559863268
2026-0802-01-01-04-03,07,20260802,0,14.95,0,0.0075373102098621365,0.007676680284402742,0.011770174266196034,-4.880324037421895,0.00013937007454060523,102.6,0.0,23.817562710237944,-116.23742380757761
2026-0802-01-01-04-03,08,20260802,0,14.95,0,0.21481334098107085,0.21416842662580718,-0.012270882157728572,-1.296152002149965,-0.000644914355263676,3.6,0.0,1.680010012677363,-2.177548341563752
2026-0802-01-01-04-03,09,20260802,0,14.95,0,0.044190173001820286,0.049442065776731894,0.11082392648054364,-3.0740565334398777,0.005251892774911608,17.5,0.0,9.449823570784398,-29.049291887623934
2026-0802-01-01-04-03,10,20260802,0,14.95,0,0.004548988397246206,0.005724285308034831,0.22431520805121374,-5.388291034483614,0.0011752969107886252,170.0,0.0,29.033680272296493,-156.44191910927896
2026-0802-01-01-04-03,11,20260802,0,14.95,0,0.08592533639242833,0.08899452623358499,0.03117222275075721,-2.3644335192840416,0.003069189841156658,9.0,0.0,5.590545867113918,-13.218474039299014
2026-0802-07-02-04-04,01,20260802,0,14.95,0,0.10889259463907815,0.09955458602040164,-0.09250313393528656,-2.1021029387941557,-0.009338008618676508,7.3,0.0,4.4188367652870255,-9.288849750361518
2026-0802-07-02-04-04,02,20260802,0,14.95,0,0.024088361844402138,0.023088298771328567,-0.03644490083331029,-3.7016432348010677,-0.0010000630730735705,33.0,0.0,13.702162637748513,-50.72051763016574
2026-0802-07-02-04-04,03,20260802,0,14.95,0,0.0148860663083384,0.016850755720828427,0.13290398680171836,-4.192331674868274,0.001964689412490027,53.4,0.0,17.57564487210383,-73.68293270355704
2026-0802-07-02-04-04,04,20260802,0,14.95,0,0.08029453948134045,0.08069916393538762,0.0128880256310373,-2.438351850010658,0.0004046244540471672,9.9,0.0,5.945559744450398,-14.497366602229521
2026-0802-07-02-04-04,05,20260802,0,14.95,0,0.04416199671473725,0.04448582919107424,0.014784037799609838,-3.074723829655017,0.0003238324763369868,18.0,0.0,9.453926628648412,-29.06821348891539
2026-0802-07-02-04-04,06,20260802,0,14.95,0,0.025396675427005445,0.024742620057315687,-0.019767807948055317,-3.6474122648642733,-0.0006540553696897586,31.3,0.0,13.303616229882328,-48.523773003920205
2026-0802-07-02-04-04,07,20260802,0,14.95,0,0.031544283367669464,0.043205316002995424,0.3338146150086155,-3.424310378352662,0.01166103263532596,25.2,0.0,11.72590156729375,-40.15312643242573
2026-0802-07-02-04-04,08,20260802,0,14.95,0,0.08931639785003039,0.08589364020561552,-0.0353630007358229,-2.32201043108158,-0.003422757644414867,8.9,0.0,5.391732442051665,-12.519658972044926
2026-0802-07-02-04-04,09,20260802,0,14.95,0,0.13248599014421175,0.1364876738823973,0.0422836432836902,-1.879154756304982,0.004001683738185546,6.0,0.0,3.531222598143636,-6.63571374087325
2026-0802-07-02-04-04,10,20260802,0,14.95,0,0.013248599014421174,0.012936458277084456,-0.017248413004376777,-4.310526322258599,-0.0003121407373367184,60.0,0.0,18.58063717488424,-80.09232562667518
2026-0802-07-02-04-04,11,20260802,1,14.95,0,0.11040499178684313,0.11752091653207422,0.07822444847592887,-2.0866109639280506,0.007115924745231095,7.2,6.0,4.353945314784748,-9.084990030173023
2026-0802-07-02-04-04,12,20260802,0,14.95,0,0.07161404872660096,0.06737695097162708,-0.05822685683959312,-2.5621562761092123,-0.004237097754973884,11.1,0.0,6.564644783205826,-16.819645831718407
2026-0802-07-02-04-04,13,20260802,0,14.95,0,0.06736575770044664,0.06799763107146058,0.017333638425512058,-2.6278762578956196,0.0006318733710139329,11.8,0.0,6.905733626811485,-18.14741344124931
2026-0802-07-02-04-04,14,20260802,0,14.95,0,0.003868204091801803,0.0036733285464980634,-0.045042074850263715,-5.551089233672362,-0.0001948755453037394,205.5,0.0,30.814591680193207,-171.05454811593043
2026-0802-07-02-04-04,15,20260802,0,14.95,0,0.17280781323158056,0.16579448167359756,-0.04169232703544669,-1.5658569875052424,-0.007013331557983005,4.6,0.0,2.4519081053189926,-3.8393374394344844
2026-0802-07-02-04-04,16,20260802,0,14.95,0,0.00962367967149238,0.009692349140313694,0.01406688907888251,-4.6338582986682715,6.866946882131374e-05,82.6,0.0,21.47264273213681,-99.50118371865109
2026-0802-04-02-04-04,01,20260802,0,14.95,0,0.006676636597771442,0.006552865117074471,0.002435641673354427,-5.002441896517016,-0.0001237714806969709,118.6,0.0,25.024424928028765,-125.18323169621591
2026-0802-04-02-04-04,02,20260802,0,14.95,0,0.012295793485957966,0.012220262769176144,0.01515736065771393,-4.386126055929628,-7.553071678182213e-05,64.4,0.0,19.238101778504795,-84.380739477326
2026-0802-04-02-04-04,03,20260802,0,14.95,0,0.09540350608381844,0.09032434052894295,-0.03705337928176506,-2.249373652015754,-0.005079165554875489,8.3,0.0,5.059681826382691,-11.381114987848173
2026-0802-04-02-04-04,04,20260802,0,14.95,0,0.016326785577230784,0.016821336636188122,0.05184075209522256,-4.098486696690514,0.0004945510589573383,48.5,0.0,16.797593202949116,-68.84471227870594
2026-0802-04-02-04-04,05,20260802,0,14.95,0,0.033839705149388596,0.032259437174456305,-0.027614977381678223,-3.3516949355243724,-0.001580267974932291,23.4,0.0,11.233858940819726,-37.652468118340664
2026-0802-04-02-04-04,06,20260802,0,14.95,0,0.005212963136903839,0.004868403740675232,-0.047492804313072394,-5.251380246564317,-0.0003445593962286067,151.9,0.0,27.576994494005902,-144.8172841454355
2026-0802-04-02-04-04,07,20260802,0,14.95,0,0.040607646179266314,0.04325511278255076,0.08801973737274421,-3.1623437408705564,0.0026474666032844443,19.5,0.0,10.000417935423185,-31.62475906417516
2026-0802-04-02-04-04,08,20260802,0,14.95,0,0.14663872231401723,0.14133152635116633,-0.01841078631076992,-1.7612111051436217,-0.005307195962850897,5.4,0.0,3.101864556881217,-5.463038304230599
2026-0802-04-02-04-04,09,20260802,1,14.95,0,0.263949700165231,0.2743951274902937,0.08234362500658907,-1.0255399032443864,0.010445427325062706,3.0,2.6,1.0517320931465053,-1.078593229044483
