race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,planned_stake_yen_100unit,settled_stake_yen_100unit,horse_refunded,prediction_issued,race_status,result_resolved,payout_resolved,payout_final,actual_execution_date,evaluable,evaluation_exclusion_reason,profit_loss_yen_100unit
20260920-06-04,06,04,,1800,16,7,ルバルマン,,,21.1,11,21.3,9,0.0469,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,8,アイファーニキーヤ,,,76.1,15,166.7,15,0.006,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,9,フレイムオブキング,◎,1,12.2,6,6.1,3,0.1639,0.111,1.36,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,10,ブリスブリンク,,,4.1,1,3.6,1,0.2778,,,,False,2,0,160,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,11,グランレーヴ,,,10.9,4,12.5,7,0.08,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,12,パウンドザロック,,,11.3,5,12.2,6,0.082,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,13,エコロガレル,▲,3,12.6,7,9.5,4,0.1053,0.073,0.92,接戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,14,エマルタ,,,45.8,14,106.3,14,0.0094,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,15,サクシードシチー,☆,5,4.9,2,5.4,2,0.1852,0.105,0.52,接戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-04,06,04,,1800,16,16,ディスクリートサム,,,27.5,13,31.7,12,0.0315,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,1,ファンタジーゲーム,,,33.2,12,91.4,13,0.0109,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,2,マイバーゲン,,,26.0,8,28.6,6,0.035,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,3,テルケンレンジシ,,,67.7,16,207.3,16,0.0048,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,4,クロノスフィア,☆,5,9.8,3,14.4,5,0.0694,0.051,0.5,標準,False,9,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,5,アニーリング,,,19.4,6,32.8,7,0.0305,,,,False,3,0,530,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,6,ラプチュラス,◎,1,4.0,2,3.5,2,0.2857,0.222,0.89,標準,False,1,350,150,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,7,フロックコート,○,2,28.8,10,55.0,11,0.0182,0.059000000000000004,1.69,標準,False,15,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,8,ファイナルラッキー,,,43.2,14,112.5,15,0.0089,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,9,ドナフェリーチェ,,,11.4,5,11.6,4,0.0862,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,10,エッセンシャルサン,△,4,26.7,9,41.3,8,0.0242,0.043,1.16,標準,False,13,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,11,ロードキャピタル,,,24.2,7,51.8,9,0.0193,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,12,ポストトゥルース,,,10.2,4,5.9,3,0.1695,,,,False,2,0,180,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,13,ジャストゴーイング,,,32.5,11,92.8,14,0.0108,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,14,ジュベルシャムス,▲,3,2.6,1,2.2,1,0.4545,0.177,0.46,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,15,カームラディアンス,,,41.3,13,52.8,10,0.0189,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-05,06,05,,1600,16,16,アイレバルバドス,,,43.9,15,83.3,12,0.012,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,1,エタンセル,○,2,8.7,4,9.8,4,0.102,0.064,0.56,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,2,ブルージャイアント,,,4.0,2,9.1,3,0.1099,,,,False,3,0,220,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,3,アビヤント,▲,3,7.2,3,3.6,2,0.2778,0.10400000000000001,0.75,標準,False,14,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,4,ホールドミーワンス,,,42.9,12,105.1,12,0.0095,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,5,ハルノアラシ,,,21.3,9,24.7,10,0.0405,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,6,ボールドタワー,☆,5,53.7,13,113.6,13,0.0088,0.019,1.0,標準,False,8,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,7,ヤングアメリカンズ,△,4,13.0,5,10.1,5,0.099,0.085,1.1,標準,False,2,0,220,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,8,ウリズンベー,◎,1,2.9,1,3.3,1,0.303,0.314,0.91,標準,False,1,330,140,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,9,アデルフィー,,,20.1,6,19.3,8,0.0518,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,10,ナックシュバリエ,,,87.7,14,209.9,14,0.0048,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,11,タニセンドリーム,,,20.4,8,19.8,9,0.0505,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,12,グランコネクシオン,,,25.0,11,71.8,11,0.0139,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,13,ステラデルークス,,,20.1,6,10.5,6,0.0952,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-06,06,06,,1800,14,14,タイセイエムロード,,,22.2,10,11.1,7,0.0901,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,1,セットエトワール,☆,5,10.6,5,14.4,6,0.0694,0.057999999999999996,0.61,混戦,False,3,0,410,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,2,マイネルマスター,▲,3,16.2,8,14.4,7,0.0694,0.027999999999999997,0.46,混戦,False,1,1440,490,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,3,グランプラネッタ,,,67.6,18,259.0,18,0.0039,,,,False,17,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,4,モウエエデショー,△,4,6.6,2,3.9,2,0.2564,0.111,0.73,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,5,ウインボレロ,,,27.4,12,77.6,14,0.0129,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,6,ピエスユニーク,◎,1,8.2,3,8.1,3,0.1235,0.163,1.33,混戦,False,18,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,7,マイネルダンク,,,56.9,16,181.2,16,0.0055,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,8,ノーザンタイタン,,,17.0,9,15.4,8,0.0649,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,9,ケイツールピア,,,64.7,17,191.2,17,0.0052,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,10,アレクレア,,,13.0,7,19.0,10,0.0526,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,11,エピックフライト,○,2,3.7,1,3.4,1,0.2941,0.20600000000000002,0.76,混戦,False,16,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,12,マイネルモメンタム,,,10.1,4,9.2,4,0.1087,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,13,エルナト,,,24.8,10,18.8,9,0.0532,,,,False,2,0,750,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,14,マーゴットコマチ,,,55.2,15,122.5,15,0.0082,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,15,キョウエイグッド,,,29.3,13,58.6,12,0.0171,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,16,コスモアチーブ,,,12.8,6,13.1,5,0.0763,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,17,ソロンゴ,,,34.8,14,72.3,13,0.0138,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-07,06,07,,2000,18,18,リアルセンター,,,25.2,11,35.2,11,0.0284,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,1,フラッシュポイント,,,13.5,5,18.6,7,0.0538,,,,False,2,0,470,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,2,ドルンレースツェン,,,62.2,16,163.9,14,0.0061,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,3,シュヴァルム,,,29.9,13,201.8,15,0.005,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,4,グラティアム,○,2,3.6,1,3.6,2,0.2778,0.21899999999999997,0.79,混戦,False,1,360,150,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,5,カンレイスター,◎,1,4.8,2,3.4,1,0.2941,0.19899999999999998,0.96,混戦,False,3,0,140,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,6,ミッシオーネ,,,24.1,11,119.3,13,0.0084,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,7,プレザントトーン,,,52.3,15,203.1,16,0.0049,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,8,マオノクラッシュ,,,18.2,9,15.7,5,0.0637,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,9,マジェステラ,,,20.9,10,16.4,6,0.061,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,10,カセノアステリア,,,8.3,3,3.7,3,0.2703,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,11,チェルシー,▲,3,9.4,4,12.8,4,0.0781,0.057999999999999996,0.55,混戦,False,14,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,12,シスター,,,14.4,6,41.2,11,0.0243,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,13,ミスチヴマリアンヌ,△,4,26.2,12,32.6,10,0.0307,0.053,1.39,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,14,タヤスロレンヌ,☆,5,17.6,8,29.0,9,0.0345,0.024,0.42,混戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,15,ペイトー,,,16.0,7,26.9,8,0.0372,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-08,06,08,,1200,16,16,ブルーユンチェリー,,,33.0,14,58.2,12,0.0172,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,1,キタノファーンヒル,,,23.5,7,34.6,8,0.0289,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,2,ビッグベルーガ,☆,5,21.2,6,34.6,7,0.0289,0.023,0.49,接戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,3,コズミックダンサー,▲,3,4.0,2,3.1,1,0.3226,0.18899999999999997,0.75,接戦,False,3,0,120,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,4,コルデアニル,,,47.3,12,105.6,12,0.0095,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,5,マッドゲイル,,,6.4,4,6.9,5,0.1449,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,6,ビップチェイス,,,26.1,8,40.9,9,0.0244,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,7,カフェアローロ,,,27.8,10,43.1,10,0.0232,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,8,ニヒトツーゼーア,○,2,6.9,5,4.6,3,0.2174,0.151,1.04,接戦,False,1,460,170,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,9,オオタチ,◎,1,5.4,3,6.0,4,0.1667,0.16,0.86,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,10,シャローファースト,△,4,3.6,1,4.3,2,0.2326,0.20800000000000002,0.75,接戦,False,2,0,160,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,11,ダブルジャッジ,,,27.4,9,60.5,11,0.0165,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-09,06,09,松戸特別,2400,12,12,エーデル,,,35.5,11,23.4,6,0.0427,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,1,マクミランテソーロ,,,13.6,6,17.9,5,0.0559,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,2,ベルゼビュート,▲,3,12.6,5,7.4,3,0.1351,0.069,0.87,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,3,ハッピーウィズユー,,,15.6,7,54.9,11,0.0182,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,4,ヤマメキング,,,55.5,14,182.6,14,0.0055,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,5,スターランウェイ,△,4,22.8,9,57.2,12,0.0175,0.040999999999999995,0.94,接戦,False,14,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,6,タイセイルヴァン,,,8.7,4,33.2,7,0.0301,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,7,メモリーグラス,,,31.2,12,117.6,13,0.0085,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,8,タカスタカスタカス,◎,1,2.5,1,1.7,1,0.5882,0.293,0.73,接戦,False,2,0,110,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,9,ジャックナダル,☆,5,8.6,3,9.9,4,0.101,0.079,0.68,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,10,モリノセピア,,,23.3,10,49.3,9,0.0203,,,,False,1,4930,610,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,11,フィールマイプラン,,,30.3,11,39.8,8,0.0251,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,12,ホウオウプレミア,,,16.3,8,21.2,6,0.0472,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,13,フィーチャリング,,,33.1,13,54.1,10,0.0185,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,14,メッエフアパラ,,,81.2,15,221.1,15,0.0045,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260920,True,,0
20260920-06-10,06,10,汐留特別,1200,16,15,ブルーマッキンジー,○,2,7.5,2,5.6,2,0.1786,0.133,0.99,接戦,False,3,0,170,0,0,False,True,RUN,True,True,True,20260920,True,,0
