race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260920-06-01,06,01,1,イカルステソーロ,12
20260920-06-01,06,01,2,アイビークロノス,13
20260920-06-01,06,01,3,コスモセイント,6
20260920-06-01,06,01,4,ノシェリー,2
20260920-06-01,06,01,5,サイモントレノ,5
20260920-06-01,06,01,6,オーケーエース,4
20260920-06-01,06,01,7,ゴルトシェーン,9
20260920-06-01,06,01,8,ウィンターブリーズ,1
20260920-06-01,06,01,9,リュウノタキノボリ,15
20260920-06-01,06,01,10,ニシノツムジカゼ,14
20260920-06-01,06,01,11,ニシノハクシャ,7
20260920-06-01,06,01,12,サスケソルトバーン,8
20260920-06-01,06,01,13,ミクニルミナス,10
20260920-06-01,06,01,14,コーズウルルン,11
20260920-06-01,06,01,15,ラインホルト,3
20260920-06-02,06,02,1,ホワイトホール,4
20260920-06-02,06,02,2,フォンターナドーロ,2
20260920-06-02,06,02,3,セレスティナ,5
20260920-06-02,06,02,4,ベールダウン,11
20260920-06-02,06,02,5,リアスハート,6
20260920-06-02,06,02,6,カラスアゲハ,14
20260920-06-02,06,02,7,レイナクリューソス,3
20260920-06-02,06,02,8,アヴァンデセール,13
20260920-06-02,06,02,9,ラヴレイン,10
20260920-06-02,06,02,10,セイウンコハルタ,12
20260920-06-02,06,02,11,アテナブレイブ,1
20260920-06-02,06,02,12,ジェイエルキール,7
20260920-06-02,06,02,13,セールデュクール,8
20260920-06-02,06,02,14,ヌンエリン,9
20260920-06-03,06,03,1,オオルリ,0
20260920-06-03,06,03,2,ハンデンブレイズ,3
20260920-06-03,06,03,3,セイウンオオゾラ,6
20260920-06-03,06,03,4,オペレッタテソーロ,11
20260920-06-03,06,03,5,ポッドレーヴ,12
20260920-06-03,06,03,6,スーパーユタカ,4
20260920-06-03,06,03,7,スカーレットクラン,7
20260920-06-03,06,03,8,マイネルヘルリッヒ,8
20260920-06-03,06,03,9,ティアラスピリット,5
20260920-06-03,06,03,10,タイセイソアリング,9
20260920-06-03,06,03,11,マイネルシードル,10
20260920-06-03,06,03,12,タッカーヴィーナス,2
20260920-06-03,06,03,13,サウンズオーサム,1
20260920-06-04,06,04,1,ロードベラヴィータ,13
20260920-06-04,06,04,2,ワンダーマーベル,4
20260920-06-04,06,04,3,マートングレイス,1
20260920-06-04,06,04,4,シャローオネスト,3
20260920-06-04,06,04,5,レガシーマインド,12
20260920-06-04,06,04,6,アフォーダビリティ,16
20260920-06-04,06,04,7,ルバルマン,8
20260920-06-04,06,04,8,アイファーニキーヤ,14
20260920-06-04,06,04,9,フレイムオブキング,5
20260920-06-04,06,04,10,ブリスブリンク,2
20260920-06-04,06,04,11,グランレーヴ,9
20260920-06-04,06,04,12,パウンドザロック,11
20260920-06-04,06,04,13,エコロガレル,10
20260920-06-04,06,04,14,エマルタ,15
20260920-06-04,06,04,15,サクシードシチー,7
20260920-06-04,06,04,16,ディスクリートサム,6
20260920-06-05,06,05,1,ファンタジーゲーム,11
20260920-06-05,06,05,2,マイバーゲン,12
20260920-06-05,06,05,3,テルケンレンジシ,16
20260920-06-05,06,05,4,クロノスフィア,9
20260920-06-05,06,05,5,アニーリング,3
20260920-06-05,06,05,6,ラプチュラス,1
20260920-06-05,06,05,7,フロックコート,15
20260920-06-05,06,05,8,ファイナルラッキー,8
20260920-06-05,06,05,9,ドナフェリーチェ,5
20260920-06-05,06,05,10,エッセンシャルサン,13
20260920-06-05,06,05,11,ロードキャピタル,7
20260920-06-05,06,05,12,ポストトゥルース,2
20260920-06-05,06,05,13,ジャストゴーイング,4
20260920-06-05,06,05,14,ジュベルシャムス,6
20260920-06-05,06,05,15,カームラディアンス,14
20260920-06-05,06,05,16,アイレバルバドス,10
20260920-06-06,06,06,1,エタンセル,6
20260920-06-06,06,06,2,ブルージャイアント,3
20260920-06-06,06,06,3,アビヤント,14
20260920-06-06,06,06,4,ホールドミーワンス,12
20260920-06-06,06,06,5,ハルノアラシ,11
20260920-06-06,06,06,6,ボールドタワー,8
20260920-06-06,06,06,7,ヤングアメリカンズ,2
20260920-06-06,06,06,8,ウリズンベー,1
20260920-06-06,06,06,9,アデルフィー,4
20260920-06-06,06,06,10,ナックシュバリエ,13
20260920-06-06,06,06,11,タニセンドリーム,9
20260920-06-06,06,06,12,グランコネクシオン,10
20260920-06-06,06,06,13,ステラデルークス,5
20260920-06-06,06,06,14,タイセイエムロード,7
20260920-06-07,06,07,1,セットエトワール,3
20260920-06-07,06,07,2,マイネルマスター,1
20260920-06-07,06,07,3,グランプラネッタ,17
20260920-06-07,06,07,4,モウエエデショー,5
20260920-06-07,06,07,5,ウインボレロ,4
20260920-06-07,06,07,6,ピエスユニーク,18
20260920-06-07,06,07,7,マイネルダンク,11
20260920-06-07,06,07,8,ノーザンタイタン,7
20260920-06-07,06,07,9,ケイツールピア,6
20260920-06-07,06,07,10,アレクレア,9
20260920-06-07,06,07,11,エピックフライト,16
20260920-06-07,06,07,12,マイネルモメンタム,12
20260920-06-07,06,07,13,エルナト,2
20260920-06-07,06,07,14,マーゴットコマチ,14
20260920-06-07,06,07,15,キョウエイグッド,10
20260920-06-07,06,07,16,コスモアチーブ,8
20260920-06-07,06,07,17,ソロンゴ,15
20260920-06-07,06,07,18,リアルセンター,13
20260920-06-08,06,08,1,フラッシュポイント,2
20260920-06-08,06,08,2,ドルンレースツェン,16
20260920-06-08,06,08,3,シュヴァルム,5
20260920-06-08,06,08,4,グラティアム,1
20260920-06-08,06,08,5,カンレイスター,3
20260920-06-08,06,08,6,ミッシオーネ,12
20260920-06-08,06,08,7,プレザントトーン,11
20260920-06-08,06,08,8,マオノクラッシュ,9
20260920-06-08,06,08,9,マジェステラ,15
20260920-06-08,06,08,10,カセノアステリア,4
20260920-06-08,06,08,11,チェルシー,14
20260920-06-08,06,08,12,シスター,6
20260920-06-08,06,08,13,ミスチヴマリアンヌ,7
20260920-06-08,06,08,14,タヤスロレンヌ,8
20260920-06-08,06,08,15,ペイトー,13
20260920-06-08,06,08,16,ブルーユンチェリー,10
20260920-06-09,06,09,1,キタノファーンヒル,9
20260920-06-09,06,09,2,ビッグベルーガ,10
20260920-06-09,06,09,3,コズミックダンサー,3
20260920-06-09,06,09,4,コルデアニル,11
20260920-06-09,06,09,5,マッドゲイル,4
20260920-06-09,06,09,6,ビップチェイス,8
20260920-06-09,06,09,7,カフェアローロ,7
20260920-06-09,06,09,8,ニヒトツーゼーア,1
20260920-06-09,06,09,9,オオタチ,6
20260920-06-09,06,09,10,シャローファースト,2
20260920-06-09,06,09,11,ダブルジャッジ,12
20260920-06-09,06,09,12,エーデル,5
20260920-06-10,06,10,1,マクミランテソーロ,11
20260920-06-10,06,10,2,ベルゼビュート,6
20260920-06-10,06,10,3,ハッピーウィズユー,10
20260920-06-10,06,10,4,ヤマメキング,7
20260920-06-10,06,10,5,スターランウェイ,14
20260920-06-10,06,10,6,タイセイルヴァン,12
20260920-06-10,06,10,7,メモリーグラス,13
20260920-06-10,06,10,8,タカスタカスタカス,2
20260920-06-10,06,10,9,ジャックナダル,5
20260920-06-10,06,10,10,モリノセピア,1
20260920-06-10,06,10,11,フィールマイプラン,9
20260920-06-10,06,10,12,ホウオウプレミア,4
20260920-06-10,06,10,13,フィーチャリング,15
20260920-06-10,06,10,14,メッエフアパラ,8
20260920-06-10,06,10,15,ブルーマッキンジー,3
20260920-06-10,06,10,16,リリージェーン,16
20260920-06-11,06,11,1,キャントウェイト,2
20260920-06-11,06,11,2,ワイドエンペラー,5
20260920-06-11,06,11,3,リビアングラス,10
20260920-06-11,06,11,4,ヴーレヴー,3
20260920-06-11,06,11,5,アスクドゥポルテ,12
20260920-06-11,06,11,6,パンジャ,6
20260920-06-11,06,11,7,レガレイラ,4
20260920-06-11,06,11,8,メイショウゲキリン,1
20260920-06-11,06,11,9,コスモキュランダ,11
20260920-06-11,06,11,10,コスモブッドレア,8
20260920-06-11,06,11,11,セイウンプラチナ,13
20260920-06-11,06,11,12,エセルフリーダ,9
20260920-06-11,06,11,13,ジューンテイク,7
20260920-06-12,06,12,1,グランプレジール,3
20260920-06-12,06,12,2,サツキレジーナ,11
20260920-06-12,06,12,3,ショーモッシュ,13
20260920-06-12,06,12,4,バム,5
20260920-06-12,06,12,5,ミルトハーバー,8
20260920-06-12,06,12,6,エバーラスト,7
20260920-06-12,06,12,7,テリオスルル,6
20260920-06-12,06,12,8,スプリングデイ,4
20260920-06-12,06,12,9,ラプランセス,16
20260920-06-12,06,12,10,ランスロット,14
20260920-06-12,06,12,11,ビッグフラワー,1
20260920-06-12,06,12,12,カシオペア,9
20260920-06-12,06,12,13,フロウアンドライム,2
20260920-06-12,06,12,14,ラブリーガール,10
20260920-06-12,06,12,15,ハッピーサプライズ,12
20260920-06-12,06,12,16,ファインサマーデイ,15
20260920-09-01,09,01,1,アナザーエース,7
20260920-09-01,09,01,2,オリンポスカズマ,5
20260920-09-01,09,01,3,ヘイマー,12
20260920-09-01,09,01,4,ハッピーダンチャン,3
20260920-09-01,09,01,5,ヤマニンエンディマ,6
20260920-09-01,09,01,6,アスクアットバット,11
20260920-09-01,09,01,7,ホウオウスターツ,8
20260920-09-01,09,01,8,メイショウヘール,10
20260920-09-01,09,01,9,アウスヴァール,2
20260920-09-01,09,01,10,ジロラータ,4
20260920-09-01,09,01,11,クロライナ,9
20260920-09-01,09,01,12,ブラックシールド,1
