race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260920-06-01,06,01,1,イカルステソーロ,28.8,6,2026-09-20T09:59:34
20260920-06-01,06,01,2,アイビークロノス,29.1,7,2026-09-20T09:59:34
20260920-06-01,06,01,3,コスモセイント,115.7,12,2026-09-20T09:59:34
20260920-06-01,06,01,4,ノシェリー,5.9,2,2026-09-20T09:59:34
20260920-06-01,06,01,5,サイモントレノ,122.5,13,2026-09-20T09:59:34
20260920-06-01,06,01,6,オーケーエース,11.6,3,2026-09-20T09:59:34
20260920-06-01,06,01,7,ゴルトシェーン,82.6,11,2026-09-20T09:59:34
20260920-06-01,06,01,8,ウィンターブリーズ,1.4,1,2026-09-20T09:59:34
20260920-06-01,06,01,9,リュウノタキノボリ,17.2,5,2026-09-20T09:59:34
20260920-06-01,06,01,10,ニシノツムジカゼ,32.9,9,2026-09-20T09:59:34
20260920-06-01,06,01,11,ニシノハクシャ,209.2,15,2026-09-20T09:59:34
20260920-06-01,06,01,12,サスケソルトバーン,51.2,10,2026-09-20T09:59:34
20260920-06-01,06,01,13,ミクニルミナス,155.0,14,2026-09-20T09:59:34
20260920-06-01,06,01,14,コーズウルルン,32.4,8,2026-09-20T09:59:34
20260920-06-01,06,01,15,ラインホルト,12.8,4,2026-09-20T09:59:34
20260920-06-02,06,02,1,ホワイトホール,29.7,7,2026-09-20T10:34:33
20260920-06-02,06,02,2,フォンターナドーロ,8.0,5,2026-09-20T10:34:33
20260920-06-02,06,02,3,セレスティナ,5.5,3,2026-09-20T10:34:33
20260920-06-02,06,02,4,ベールダウン,5.4,2,2026-09-20T10:34:33
20260920-06-02,06,02,5,リアスハート,39.4,9,2026-09-20T10:34:33
20260920-06-02,06,02,6,カラスアゲハ,175.6,13,2026-09-20T10:34:33
20260920-06-02,06,02,7,レイナクリューソス,34.1,8,2026-09-20T10:34:33
20260920-06-02,06,02,8,アヴァンデセール,21.2,6,2026-09-20T10:34:33
20260920-06-02,06,02,9,ラヴレイン,86.7,11,2026-09-20T10:34:33
20260920-06-02,06,02,10,セイウンコハルタ,100.5,12,2026-09-20T10:34:33
20260920-06-02,06,02,11,アテナブレイブ,2.4,1,2026-09-20T10:34:33
20260920-06-02,06,02,12,ジェイエルキール,5.9,4,2026-09-20T10:34:33
20260920-06-02,06,02,13,セールデュクール,48.3,10,2026-09-20T10:34:33
20260920-06-02,06,02,14,ヌンエリン,190.2,14,2026-09-20T10:34:33
20260920-06-03,06,03,1,オオルリ,144.3,12,2026-09-20T11:04:33
20260920-06-03,06,03,2,ハンデンブレイズ,15.3,6,2026-09-20T11:04:33
20260920-06-03,06,03,3,セイウンオオゾラ,5.5,3,2026-09-20T11:04:33
20260920-06-03,06,03,4,オペレッタテソーロ,127.3,11,2026-09-20T11:04:33
20260920-06-03,06,03,5,ポッドレーヴ,41.2,9,2026-09-20T11:04:33
20260920-06-03,06,03,6,スーパーユタカ,5.1,2,2026-09-20T11:04:33
20260920-06-03,06,03,7,スカーレットクラン,13.9,5,2026-09-20T11:04:33
20260920-06-03,06,03,8,マイネルヘルリッヒ,94.4,10,2026-09-20T11:04:33
20260920-06-03,06,03,9,ティアラスピリット,36.1,8,2026-09-20T11:04:33
20260920-06-03,06,03,10,タイセイソアリング,9.0,4,2026-09-20T11:04:33
20260920-06-03,06,03,11,マイネルシードル,196.4,13,2026-09-20T11:04:33
20260920-06-03,06,03,12,タッカーヴィーナス,25.9,7,2026-09-20T11:04:33
20260920-06-03,06,03,13,サウンズオーサム,1.9,1,2026-09-20T11:04:33
20260920-06-04,06,04,1,ロードベラヴィータ,29.6,11,2026-09-20T11:34:34
20260920-06-04,06,04,2,ワンダーマーベル,14.9,8,2026-09-20T11:34:34
20260920-06-04,06,04,3,マートングレイス,10.2,5,2026-09-20T11:34:34
20260920-06-04,06,04,4,シャローオネスト,26.4,10,2026-09-20T11:34:34
20260920-06-04,06,04,5,レガシーマインド,36.8,13,2026-09-20T11:34:34
20260920-06-04,06,04,6,アフォーダビリティ,200.8,16,2026-09-20T11:34:34
20260920-06-04,06,04,7,ルバルマン,21.3,9,2026-09-20T11:34:34
20260920-06-04,06,04,8,アイファーニキーヤ,166.7,15,2026-09-20T11:34:34
20260920-06-04,06,04,9,フレイムオブキング,6.1,3,2026-09-20T11:34:34
20260920-06-04,06,04,10,ブリスブリンク,3.6,1,2026-09-20T11:34:34
20260920-06-04,06,04,11,グランレーヴ,12.5,7,2026-09-20T11:34:34
20260920-06-04,06,04,12,パウンドザロック,12.2,6,2026-09-20T11:34:34
20260920-06-04,06,04,13,エコロガレル,9.5,4,2026-09-20T11:34:34
20260920-06-04,06,04,14,エマルタ,106.3,14,2026-09-20T11:34:34
20260920-06-04,06,04,15,サクシードシチー,5.4,2,2026-09-20T11:34:34
20260920-06-04,06,04,16,ディスクリートサム,31.7,12,2026-09-20T11:34:34
20260920-06-05,06,05,1,ファンタジーゲーム,91.4,13,2026-09-20T12:24:33
20260920-06-05,06,05,2,マイバーゲン,28.6,6,2026-09-20T12:24:33
20260920-06-05,06,05,3,テルケンレンジシ,207.3,16,2026-09-20T12:24:33
20260920-06-05,06,05,4,クロノスフィア,14.4,5,2026-09-20T12:24:33
20260920-06-05,06,05,5,アニーリング,32.8,7,2026-09-20T12:24:33
20260920-06-05,06,05,6,ラプチュラス,3.5,2,2026-09-20T12:24:33
20260920-06-05,06,05,7,フロックコート,55.0,11,2026-09-20T12:24:33
20260920-06-05,06,05,8,ファイナルラッキー,112.5,15,2026-09-20T12:24:33
20260920-06-05,06,05,9,ドナフェリーチェ,11.6,4,2026-09-20T12:24:33
20260920-06-05,06,05,10,エッセンシャルサン,41.3,8,2026-09-20T12:24:33
20260920-06-05,06,05,11,ロードキャピタル,51.8,9,2026-09-20T12:24:33
20260920-06-05,06,05,12,ポストトゥルース,5.9,3,2026-09-20T12:24:33
20260920-06-05,06,05,13,ジャストゴーイング,92.8,14,2026-09-20T12:24:33
20260920-06-05,06,05,14,ジュベルシャムス,2.2,1,2026-09-20T12:24:33
20260920-06-05,06,05,15,カームラディアンス,52.8,10,2026-09-20T12:24:33
20260920-06-05,06,05,16,アイレバルバドス,83.3,12,2026-09-20T12:24:33
20260920-06-06,06,06,1,エタンセル,9.8,4,2026-09-20T12:54:34
20260920-06-06,06,06,2,ブルージャイアント,9.1,3,2026-09-20T12:54:34
20260920-06-06,06,06,3,アビヤント,3.6,2,2026-09-20T12:54:34
20260920-06-06,06,06,4,ホールドミーワンス,105.1,12,2026-09-20T12:54:34
20260920-06-06,06,06,5,ハルノアラシ,24.7,10,2026-09-20T12:54:34
20260920-06-06,06,06,6,ボールドタワー,113.6,13,2026-09-20T12:54:34
20260920-06-06,06,06,7,ヤングアメリカンズ,10.1,5,2026-09-20T12:54:34
20260920-06-06,06,06,8,ウリズンベー,3.3,1,2026-09-20T12:54:34
20260920-06-06,06,06,9,アデルフィー,19.3,8,2026-09-20T12:54:34
20260920-06-06,06,06,10,ナックシュバリエ,209.9,14,2026-09-20T12:54:34
20260920-06-06,06,06,11,タニセンドリーム,19.8,9,2026-09-20T12:54:34
20260920-06-06,06,06,12,グランコネクシオン,71.8,11,2026-09-20T12:54:34
20260920-06-06,06,06,13,ステラデルークス,10.5,6,2026-09-20T12:54:34
20260920-06-06,06,06,14,タイセイエムロード,11.1,7,2026-09-20T12:54:34
20260920-06-07,06,07,1,セットエトワール,14.4,6,2026-09-20T13:24:34
20260920-06-07,06,07,2,マイネルマスター,14.4,7,2026-09-20T13:24:34
20260920-06-07,06,07,3,グランプラネッタ,259.0,18,2026-09-20T13:24:34
20260920-06-07,06,07,4,モウエエデショー,3.9,2,2026-09-20T13:24:34
20260920-06-07,06,07,5,ウインボレロ,77.6,14,2026-09-20T13:24:34
20260920-06-07,06,07,6,ピエスユニーク,8.1,3,2026-09-20T13:24:34
20260920-06-07,06,07,7,マイネルダンク,181.2,16,2026-09-20T13:24:34
20260920-06-07,06,07,8,ノーザンタイタン,15.4,8,2026-09-20T13:24:34
20260920-06-07,06,07,9,ケイツールピア,191.2,17,2026-09-20T13:24:34
