race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260919-06-11,06,11,4,イムホテプ,7
20260919-06-11,06,11,5,カンピオーネ,13
20260919-06-11,06,11,6,レアンダー,4
20260919-06-11,06,11,7,マーズオデッセイ,2
20260919-06-11,06,11,8,アクションプラン,12
20260919-06-11,06,11,9,ドバイブルース,9
20260919-06-11,06,11,10,ショウナンライシン,7
20260919-06-11,06,11,11,バラジ,10
20260919-06-11,06,11,12,マンマリアーレ,5
20260919-06-11,06,11,13,ゴールデンクラウド,3
20260919-06-11,06,11,14,ハビレ,11
20260919-06-12,06,12,1,シュヴァルツシルト,3
20260919-06-12,06,12,2,ヴェネチアンキング,10
20260919-06-12,06,12,3,リアライズタキオン,8
20260919-06-12,06,12,4,ベアハンドキャッチ,6
20260919-06-12,06,12,5,エアサロメ,1
20260919-06-12,06,12,6,トモジャオーリー,5
20260919-06-12,06,12,7,ラベンダーヘイズ,2
20260919-06-12,06,12,8,タイセイブルーム,7
20260919-06-12,06,12,9,プルシャプラ,11
20260919-06-12,06,12,10,アースミューズ,14
20260919-06-12,06,12,11,ダノンゴーイチ,15
20260919-06-12,06,12,12,ナンナンプー,9
20260919-06-12,06,12,13,トウタツ,12
20260919-06-12,06,12,14,マロンカラノテガミ,13
20260919-06-12,06,12,15,ロードトライデント,4
20260919-06-12,06,12,16,ミスバレンシア,16
20260919-09-01,09,01,1,フラッシングルビー,4
20260919-09-01,09,01,2,ルボワ,5
20260919-09-01,09,01,3,ホシヲミテルンナ,2
20260919-09-01,09,01,4,ロンバルディア,6
20260919-09-01,09,01,5,コパノマハロ,7
20260919-09-01,09,01,6,ボビーザグレート,3
20260919-09-01,09,01,7,アイシテルヨナオミ,8
20260919-09-01,09,01,8,ベルウッドワタル,1
20260919-09-02,09,02,1,マサノブルスカイ,5
20260919-09-02,09,02,2,ドナズエクリプス,4
20260919-09-02,09,02,3,サイモンジェセル,7
20260919-09-02,09,02,4,ロードフローリス,2
20260919-09-02,09,02,5,ソウカイファンキー,3
20260919-09-02,09,02,6,アストラルライト,6
20260919-09-02,09,02,7,ケイジャーダ,8
20260919-09-02,09,02,8,サイモンレガシー,1
20260919-09-03,09,03,1,パストザクラウン,2
20260919-09-03,09,03,2,クリコキアナ,4
20260919-09-03,09,03,3,アルテクィーン,7
20260919-09-03,09,03,4,ツーエムマドンナ,8
20260919-09-03,09,03,5,エルピスノヴァ,6
20260919-09-03,09,03,6,クリノライジング,11
20260919-09-03,09,03,7,ヴァニーユ,9
20260919-09-03,09,03,8,トスカ,1
20260919-09-03,09,03,9,マイフレダ,10
20260919-09-03,09,03,10,シャプシュ,3
20260919-09-03,09,03,11,スマートライナー,5
20260919-09-04,09,04,1,ドラギニャン,12
20260919-09-04,09,04,2,ジューンベロシティ,2
20260919-09-04,09,04,3,シホノスペランツァ,4
20260919-09-04,09,04,4,アトラクティーボ,3
20260919-09-04,09,04,5,ホウオウプロサンゲ,5
20260919-09-04,09,04,6,ヴァランセカズマ,9
20260919-09-04,09,04,7,ネイチャーシップ,10
20260919-09-04,09,04,8,オオキニ,1
20260919-09-04,09,04,9,アルヴィア,11
20260919-09-04,09,04,10,ロードリベラシオン,6
20260919-09-04,09,04,11,トーアモルペウス,8
20260919-09-04,09,04,12,モンツァフレイバー,7
20260919-09-05,09,05,1,ユウスカイ,8
20260919-09-05,09,05,2,イルドボーテ,3
20260919-09-05,09,05,3,テムスピード,9
20260919-09-05,09,05,4,グッデイチャイカ,10
20260919-09-05,09,05,5,アリアサイン,6
20260919-09-05,09,05,6,セイフェリーチェ,5
20260919-09-05,09,05,7,ウォータージェード,4
20260919-09-05,09,05,8,インパルスドライブ,1
20260919-09-05,09,05,9,ジャスパーレーブ,2
20260919-09-05,09,05,10,シーザットガール,7
20260919-09-06,09,06,1,ベンゲル,8
20260919-09-06,09,06,2,ベヒル,6
20260919-09-06,09,06,3,ジオフィージブル,3
20260919-09-06,09,06,4,エヴァサンライズ,9
20260919-09-06,09,06,5,マーノマエストロ,2
20260919-09-06,09,06,6,スナークモネ,5
20260919-09-06,09,06,7,テムレーション,4
20260919-09-06,09,06,8,キャミソール,7
20260919-09-06,09,06,9,ヤマカツチャーリー,11
20260919-09-06,09,06,10,アンドレバローズ,1
20260919-09-06,09,06,11,ピースインサイト,10
20260919-09-07,09,07,1,ボンドマティーニ,11
20260919-09-07,09,07,2,アロマフェリス,1
20260919-09-07,09,07,3,パンチャマハブータ,7
20260919-09-07,09,07,4,ベルシュヴァル,2
20260919-09-07,09,07,5,ラッキーシグネチャ,3
20260919-09-07,09,07,6,フィエールシャンテ,4
20260919-09-07,09,07,7,ストレートブラック,5
20260919-09-07,09,07,8,タガノアルトゥーラ,9
20260919-09-07,09,07,9,ゴールドアクセス,6
20260919-09-07,09,07,10,ロングホリデー,8
20260919-09-07,09,07,11,サトノビダーヤ,12
20260919-09-07,09,07,12,ディアーモルタル,10
20260919-09-08,09,08,1,シティオブドリーム,2
20260919-09-08,09,08,2,ジーティーサクラ,3
20260919-09-08,09,08,3,テングカゼ,5
20260919-09-08,09,08,4,ベルメサージュ,6
20260919-09-08,09,08,5,メイショウセイクウ,4
20260919-09-08,09,08,6,ブラッドバローズ,1
20260919-09-09,09,09,1,シゲルオトヒメ,10
20260919-09-09,09,09,2,レザーアンドレース,8
20260919-09-09,09,09,3,リーチグローリー,2
20260919-09-09,09,09,4,ミティリーニ,7
20260919-09-09,09,09,5,ドリームキャリー,3
20260919-09-09,09,09,6,レザンクレール,14
20260919-09-09,09,09,7,フィデリス,6
20260919-09-09,09,09,8,ナムラハリス,1
20260919-09-09,09,09,9,ガイラルディア,11
20260919-09-09,09,09,10,メイショウアカリ,12
20260919-09-09,09,09,11,メイショウウメゴチ,13
20260919-09-09,09,09,12,リアンクトワ,5
20260919-09-09,09,09,13,ラグナトーレ,9
20260919-09-09,09,09,14,シュネルアンジュ,4
20260919-09-10,09,10,1,タマモブラウンタイ,9
20260919-09-10,09,10,2,スネーフリンガ,4
20260919-09-10,09,10,3,ハルオーブ,13
20260919-09-10,09,10,4,ノボリリア,2
20260919-09-10,09,10,5,ダノンキラウェア,12
20260919-09-10,09,10,6,リヴァイ,5
20260919-09-10,09,10,7,タガノアンファン,6
20260919-09-10,09,10,8,サンライズプルート,3
20260919-09-10,09,10,9,ジューンキートス,15
20260919-09-10,09,10,10,ヒーローインチーフ,7
20260919-09-10,09,10,11,ミキノバカラ,11
20260919-09-10,09,10,12,ビーアイフォルテ,1
20260919-09-10,09,10,13,ウチュウノセカイ,8
20260919-09-10,09,10,14,ヤマニンレセディ,10
20260919-09-10,09,10,15,インフローレ,14
20260919-09-11,09,11,1,テイエムヒショウ,15
20260919-09-11,09,11,2,トゥロン,2
20260919-09-11,09,11,3,マッシャーブルム,11
20260919-09-11,09,11,4,ニューオーリンズ,9
20260919-09-11,09,11,5,サンダーバース,7
20260919-09-11,09,11,6,メイショウツヨキ,13
20260919-09-11,09,11,7,ハクサンアイリス,10
20260919-09-11,09,11,8,キャピタルサックス,16
20260919-09-11,09,11,9,リサシテーション,1
20260919-09-11,09,11,10,カルパ,3
20260919-09-11,09,11,11,エムズマインド,4
20260919-09-11,09,11,12,ケイアイメキラ,12
20260919-09-11,09,11,13,トウカイポワール,5
20260919-09-11,09,11,14,タイセイミッション,14
20260919-09-11,09,11,15,エブリーポッシブル,6
20260919-09-11,09,11,16,シゲルソロソロ,8
20260919-09-12,09,12,1,ダイヤモンド,2
20260919-09-12,09,12,2,キャッチアシーフ,1
20260919-09-12,09,12,3,グラスゴー,6
20260919-09-12,09,12,4,ワイルドブッター,11
20260919-09-12,09,12,5,マダムイグレイン,4
20260919-09-12,09,12,6,セイウンバジリスク,13
20260919-09-12,09,12,7,ダディーズアイル,7
20260919-09-12,09,12,8,サヨノパララックス,10
20260919-09-12,09,12,9,レオナルドスター,9
20260919-09-12,09,12,10,パワポケビー,14
20260919-09-12,09,12,11,レジェンダリーデイ,15
20260919-09-12,09,12,12,フェゲフォイア,12
20260919-09-12,09,12,13,リトセア,16
20260919-09-12,09,12,14,エイユーサクラ,3
20260919-09-12,09,12,15,セガンティーニ,5
20260919-09-12,09,12,16,ロードヴァルカン,8
