race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260919-06-01,06,01,1,サリードゥ,5.9,2,2026-09-19T09:59:33
20260919-06-01,06,01,2,ジンクピリチオン,15.3,4,2026-09-19T09:59:33
20260919-06-01,06,01,3,ポッドエステラ,86.9,6,2026-09-19T09:59:33
20260919-06-01,06,01,4,ソナタテソーロ,43.6,5,2026-09-19T09:59:33
20260919-06-01,06,01,5,ルスデルカミーノ,10.1,3,2026-09-19T09:59:33
20260919-06-01,06,01,6,カシノカゲマル,272.6,9,2026-09-19T09:59:33
20260919-06-01,06,01,7,カンタベリートップ,122.7,7,2026-09-19T09:59:33
20260919-06-01,06,01,8,マリノフスキー,193.3,8,2026-09-19T09:59:33
20260919-06-01,06,01,9,スマートブライド,1.1,1,2026-09-19T09:59:33
20260919-06-02,06,02,1,マホロ,59.8,6,2026-09-19T10:29:33
20260919-06-02,06,02,2,ビップルーチェ,62.7,7,2026-09-19T10:29:33
20260919-06-02,06,02,3,ハイビスカス,5.2,3,2026-09-19T10:29:33
20260919-06-02,06,02,4,テンユメノオーロラ,1.4,1,2026-09-19T10:29:33
20260919-06-02,06,02,5,ピーエムリンダ,102.2,8,2026-09-19T10:29:33
20260919-06-02,06,02,6,ロンドンコーリング,30.3,4,2026-09-19T10:29:33
20260919-06-02,06,02,7,バミューダブーケ,31.3,5,2026-09-19T10:29:33
20260919-06-02,06,02,8,アフィーリア,3.5,2,2026-09-19T10:29:33
20260919-06-03,06,03,1,サノノファイター,19.3,6,2026-09-19T10:59:34
20260919-06-03,06,03,2,セイウンウィルド,8.6,3,2026-09-19T10:59:34
20260919-06-03,06,03,3,エルシオン,94.9,9,2026-09-19T10:59:34
20260919-06-03,06,03,4,テイクケア,185.9,11,2026-09-19T10:59:34
20260919-06-03,06,03,5,トルタパスカリーナ,1.7,1,2026-09-19T10:59:34
20260919-06-03,06,03,6,コスモシグナス,8.9,4,2026-09-19T10:59:34
20260919-06-03,06,03,7,アミノショコラ,323.6,12,2026-09-19T10:59:34
20260919-06-03,06,03,8,ワンキャンパス,24.2,8,2026-09-19T10:59:34
20260919-06-03,06,03,9,ノルトハウゼン,5.2,2,2026-09-19T10:59:34
20260919-06-03,06,03,10,ショウナンワンパク,21.4,7,2026-09-19T10:59:34
20260919-06-03,06,03,11,イニシャルポイント,11.0,5,2026-09-19T10:59:34
20260919-06-03,06,03,12,コーズサム,152.2,10,2026-09-19T10:59:34
20260919-06-04,06,04,1,ロジパンドラ,6.3,4,2026-09-19T11:34:33
20260919-06-04,06,04,2,ゼーゲルン,4.3,3,2026-09-19T11:34:33
20260919-06-04,06,04,3,シウンハゴロモ,25.2,7,2026-09-19T11:34:33
20260919-06-04,06,04,4,サンエルディーケー,106.1,15,2026-09-19T11:34:33
20260919-06-04,06,04,5,シルバーノリダー,12.9,6,2026-09-19T11:34:33
20260919-06-04,06,04,6,ルナロマンティカ,3.6,1,2026-09-19T11:34:33
20260919-06-04,06,04,7,アマルレイナ,68.2,12,2026-09-19T11:34:33
20260919-06-04,06,04,8,スヴァラ,94.6,13,2026-09-19T11:34:33
20260919-06-04,06,04,9,ニホンノヨアケゼヨ,29.6,9,2026-09-19T11:34:33
20260919-06-04,06,04,10,フクチャンヨシ,4.2,2,2026-09-19T11:34:33
20260919-06-04,06,04,11,プリマラクーン,67.3,11,2026-09-19T11:34:33
20260919-06-04,06,04,12,ニシノハナカケル,109.0,16,2026-09-19T11:34:33
20260919-06-04,06,04,13,シクラメン,27.5,8,2026-09-19T11:34:33
20260919-06-04,06,04,14,ペルラビアンカ,12.4,5,2026-09-19T11:34:33
20260919-06-04,06,04,15,イキデイナセ,103.8,14,2026-09-19T11:34:33
20260919-06-04,06,04,16,キャンディメモリー,59.4,10,2026-09-19T11:34:33
20260919-06-05,06,05,1,ディヴァンパーレ,40.9,6,2026-09-19T12:24:33
20260919-06-05,06,05,2,レインボーフライト,2.6,2,2026-09-19T12:24:33
20260919-06-05,06,05,3,トパーズプレミア,18.5,4,2026-09-19T12:24:33
20260919-06-05,06,05,4,メイダイ,120.1,11,2026-09-19T12:24:33
20260919-06-05,06,05,5,ツェルプスト,82.1,10,2026-09-19T12:24:33
20260919-06-05,06,05,6,プルヴィナル,1.6,1,2026-09-19T12:24:33
20260919-06-05,06,05,7,ルージュルフラン,15.4,3,2026-09-19T12:24:33
20260919-06-05,06,05,8,ドッグズノーズ,42.9,7,2026-09-19T12:24:33
20260919-06-05,06,05,9,フレッシュオレンジ,26.0,5,2026-09-19T12:24:33
20260919-06-05,06,05,10,セイウンガレス,47.1,8,2026-09-19T12:24:33
20260919-06-05,06,05,11,セイウンランウェイ,57.0,9,2026-09-19T12:24:33
20260919-06-05,06,05,12,バーチディダーマ,232.7,12,2026-09-19T12:24:33
20260919-06-06,06,06,1,ムードメーカー,60.0,10,2026-09-19T12:54:34
20260919-06-06,06,06,2,キタノエフロレス,37.0,7,2026-09-19T12:54:34
20260919-06-06,06,06,3,エクランレーヴ,9.2,3,2026-09-19T12:54:34
20260919-06-06,06,06,4,ルスカーレット,54.5,8,2026-09-19T12:54:34
20260919-06-06,06,06,5,ニシノイケガミ,32.2,6,2026-09-19T12:54:34
20260919-06-06,06,06,6,ライジングファイト,55.5,9,2026-09-19T12:54:34
20260919-06-06,06,06,7,ケイツーズウォティ,221.1,12,2026-09-19T12:54:34
20260919-06-06,06,06,8,ローブリッター,86.2,11,2026-09-19T12:54:34
20260919-06-06,06,06,9,サクセスメロディー,12.9,4,2026-09-19T12:54:34
20260919-06-06,06,06,10,ユウライクスター,1.4,1,2026-09-19T12:54:34
20260919-06-06,06,06,11,ブレイズリー,22.8,5,2026-09-19T12:54:34
20260919-06-06,06,06,12,イトウカカリチョウ,4.9,2,2026-09-19T12:54:34
20260919-06-07,06,07,1,ダイシンパルス,65.0,11,2026-09-19T13:24:33
20260919-06-07,06,07,2,ステイアンビシャス,5.7,4,2026-09-19T13:24:33
20260919-06-07,06,07,3,ブレイクザアイス,18.9,8,2026-09-19T13:24:33
20260919-06-07,06,07,4,ターフクリスタル,11.2,6,2026-09-19T13:24:33
20260919-06-07,06,07,5,サトノリアン,5.0,3,2026-09-19T13:24:33
20260919-06-07,06,07,6,エクストラプッシュ,4.6,2,2026-09-19T13:24:33
20260919-06-07,06,07,7,ラブトゥエニイワン,79.4,12,2026-09-19T13:24:33
20260919-06-07,06,07,8,ノーマジック,126.6,14,2026-09-19T13:24:33
20260919-06-07,06,07,9,ブライトラン,14.6,7,2026-09-19T13:24:33
20260919-06-07,06,07,10,ゴーントゥファー,125.6,13,2026-09-19T13:24:33
20260919-06-07,06,07,11,タケルゴールド,9.1,5,2026-09-19T13:24:33
20260919-06-07,06,07,12,リオンサーガ,21.0,9,2026-09-19T13:24:33
20260919-06-07,06,07,13,モヴレクス,60.5,10,2026-09-19T13:24:33
20260919-06-07,06,07,14,デールエルバハリ,4.2,1,2026-09-19T13:24:33
20260919-06-08,06,08,1,ティルベリー,7.0,3,2026-09-19T13:54:33
20260919-06-08,06,08,2,テンクウハット,377.0,13,2026-09-19T13:54:33
20260919-06-08,06,08,3,ルージュカエラ,67.4,9,2026-09-19T13:54:33
20260919-06-08,06,08,4,カサビセンス,81.8,10,2026-09-19T13:54:33
20260919-06-08,06,08,5,ヴァレンティーニ,3.3,2,2026-09-19T13:54:33
20260919-06-08,06,08,6,マタミカンサン,2.1,1,2026-09-19T13:54:33
20260919-06-08,06,08,7,アスコットヴェール,7.2,3,2026-09-19T13:50:02
20260919-06-08,06,08,8,デルマホダカ,17.7,5,2026-09-19T13:54:33
20260919-06-08,06,08,9,エウテルペ,28.3,7,2026-09-19T13:54:33
20260919-06-08,06,08,10,ビスケットマリー,212.7,11,2026-09-19T13:54:33
20260919-06-08,06,08,11,ジャストキュート,259.6,12,2026-09-19T13:54:33
20260919-06-08,06,08,12,キタノエピックアン,7.7,4,2026-09-19T13:54:33
20260919-06-08,06,08,13,エコロストーム,18.0,6,2026-09-19T13:54:33
20260919-06-08,06,08,14,ペプロス,57.9,8,2026-09-19T13:54:33
20260919-06-09,06,09,1,マルモリムソウ,16.5,7,2026-09-19T14:24:34
20260919-06-09,06,09,2,ジャスパートレノ,2.4,1,2026-09-19T14:24:34
20260919-06-09,06,09,3,ダイシンドラゴン,6.0,3,2026-09-19T14:24:34
20260919-06-09,06,09,4,セタキト,8.2,4,2026-09-19T14:24:34
20260919-06-09,06,09,5,ダイメイビッグボス,14.4,6,2026-09-19T14:24:34
20260919-06-09,06,09,6,ジオパークカツキ,3.8,2,2026-09-19T14:24:34
20260919-06-09,06,09,7,ピクニックマーチ,67.7,9,2026-09-19T14:24:34
20260919-06-09,06,09,8,ニシノイサリビ,40.9,8,2026-09-19T14:24:34
20260919-06-09,06,09,9,ショウナンハーヴェ,8.4,5,2026-09-19T14:24:34
20260919-06-10,06,10,1,ノラリクラリ,8.3,5,2026-09-19T15:04:33
20260919-06-10,06,10,2,トリニティ,5.5,2,2026-09-19T15:04:33
20260919-06-10,06,10,3,カレンラップスター,9.9,6,2026-09-19T15:04:33
20260919-06-10,06,10,4,モルトマエストーソ,162.4,12,2026-09-19T15:04:33
20260919-06-10,06,10,5,レイヤードレッド,102.8,11,2026-09-19T15:04:33
20260919-06-10,06,10,6,ウイナーズナイン,18.2,7,2026-09-19T15:04:33
20260919-06-10,06,10,7,ブリヤディアマンテ,78.7,10,2026-09-19T15:04:33
20260919-06-10,06,10,8,リュクスパトロール,27.7,8,2026-09-19T15:04:33
20260919-06-10,06,10,9,アロンズロッド,2.5,1,2026-09-19T15:04:33
20260919-06-10,06,10,10,ダノンピクチャー,29.5,9,2026-09-19T15:04:33
20260919-06-10,06,10,11,キンググローリー,6.0,3,2026-09-19T15:04:33
20260919-06-10,06,10,12,マイバレンタイン,7.0,4,2026-09-19T15:04:33
20260919-06-11,06,11,1,ハナウマビーチ,61.8,12,2026-09-19T15:44:33
20260919-06-11,06,11,2,イミグラントソング,23.8,8,2026-09-19T15:44:33
20260919-06-11,06,11,3,モンブランミノル,14.8,5,2026-09-19T15:44:33
20260919-06-11,06,11,4,イムホテプ,7.3,4,2026-09-19T15:44:33
20260919-06-11,06,11,5,カンピオーネ,43.3,10,2026-09-19T15:44:33
20260919-06-11,06,11,6,レアンダー,55.7,11,2026-09-19T15:44:33
20260919-06-11,06,11,7,マーズオデッセイ,3.3,2,2026-09-19T15:44:33
20260919-06-11,06,11,8,アクションプラン,15.4,6,2026-09-19T15:44:33
20260919-06-11,06,11,9,ドバイブルース,6.6,3,2026-09-19T15:44:33
20260919-06-11,06,11,10,ショウナンライシン,40.2,9,2026-09-19T15:44:33
20260919-06-11,06,11,11,バラジ,122.6,14,2026-09-19T15:44:33
20260919-06-11,06,11,12,マンマリアーレ,75.0,13,2026-09-19T15:44:33
