race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_offset,margin,z_t10,edge,odds_t10,payout_odds,z2,z3
2026-0509-05-02-05-02,07,20260509,0,16.13,0,0.006220843575329351,0.005629576396544823,-0.0775363724877838,-5.07360948473813,-0.0005912671787845283,127.2,0.0,25.741513203624713,-130.60238554142214
2026-0509-05-02-05-02,08,20260509,0,16.13,0,0.23978524326724046,0.23135739511512818,-0.017040529381570493,-1.153857264980042,-0.008427848152112283,3.3,0.0,1.3313865879472229,-1.5362300869998928
2026-0509-05-02-05-02,09,20260509,0,16.13,0,0.028774229192068852,0.035570152670410055,0.24269864556359955,-3.5190787881376755,0.006795923478341202,27.5,0.0,12.383915517120531,-43.57997441038788
2026-0509-05-02-05-02,10,20260509,0,16.13,0,0.19782282569547338,0.19999940344242967,0.04224069906452843,-1.3999576886753877,0.0021765777469562875,4.0,0.0,1.959881530081334,-2.7437512169302467
2026-0509-05-02-05-02,11,20260509,0,16.13,0,0.040372005243974156,0.03647825147237773,-0.08179709853778255,-3.1684090986317965,-0.0038937537715964254,19.6,0.0,10.038816216292753,-31.807076639194385
2026-0509-04-01-03-03,01,20260509,0,18.65,0,0.0229391022018519,0.020082206262094653,-0.10340629951058875,-3.7517060073838135,-0.002856895939757246,34.5,0.0,14.075297965839795,-52.80637993415833
2026-0509-04-01-03-03,02,20260509,0,18.65,0,0.009421416975760601,0.010166112193576974,0.1090175249033034,-4.655303700383449,0.0007446952178163727,84.0,0.0,21.671852542803833,-100.88905533667915
2026-0509-04-01-03-03,03,20260509,0,18.65,0,0.19302415267411968,0.19790884636302755,0.07094073741296002,-1.4304784143935296,0.004884693688907871,4.1,0.0,2.046268494045827,-2.92714291078611
2026-0509-04-01-03-03,04,20260509,0,18.65,0,0.008158752844988562,0.007596449407343162,-0.03987073068896709,-4.800471741697136,-0.0005623034376454001,97.0,0.0,23.04452894283273,-110.62460999079029
2026-0509-04-01-03-03,05,20260509,0,18.65,0,0.046828344731591164,0.04498089197298968,-0.008802815091773795,-3.01330633214202,-0.0018474527586014866,16.9,0.0,9.080015051327194,-27.360866850109087
2026-0509-04-01-03-03,06,20260509,0,18.65,0,0.011146465154420995,0.010821248773756549,0.002273206658819221,-4.485423805331895,-0.00032521638066444584,71.0,0.0,20.11902671343806,-90.24236136056341
2026-0509-04-01-03-03,07,20260509,0,18.65,0,0.00700353120322027,0.006353662369048548,-0.06597172503447764,-4.954312628480711,-0.0006498688341717218,113.0,0.0,24.54521362072345,-121.60466180990694
2026-0509-04-01-03-03,08,20260509,0,18.65,0,0.06041213938655653,0.05941842531521423,0.016262900461021308,-2.7442512649950364,-0.0009937140713423068,13.1,0.0,7.530915005426857,-20.666723030212754
2026-0509-04-01-03-03,09,20260509,0,18.65,0,0.1236560978068579,0.13557028187526024,0.14262287596314596,-1.9582542884993794,0.011914184068402334,6.4,0.0,3.8347598584262106,-7.5094349381284005
2026-0509-04-01-03-03,10,20260509,0,18.65,0,0.08075500264937657,0.07498748405561152,-0.0458670095204048,-2.432132765569652,-0.00576751859376505,9.8,0.0,5.915269789357483,-14.386721471880627
2026-0509-04-01-03-03,11,20260509,0,18.65,0,0.014932057093658312,0.01280728193280888,-0.12337249624532118,-4.18920023174067,-0.0021247751608494316,53.0,0.0,17.54939858161608,-73.51794460501547
2026-0509-04-01-03-03,12,20260509,0,18.65,0,0.08696692593009786,0.09103444927952631,0.08528093232279782,-2.351244220993405,0.004067523349428448,9.1,0.0,5.528349386754883,-12.99849954723985
2026-0509-04-01-03-03,13,20260509,0,18.65,0,0.07913990259638906,0.08037402696526928,0.05150677098856861,-2.454090916608671,0.0012341243688802211,10.0,0.0,6.022562226981187,-14.77991525594502
2026-0509-04-01-03-03,14,20260509,0,18.65,0,0.057766352260138,0.054839195089291415,-0.021364513332375733,-2.791846812174704,-0.0029271571708465866,13.7,0.0,7.794408622650057,-21.760794865932585
2026-0509-04-01-03-03,15,20260509,1,18.65,0,0.19784975649097264,0.19305943814518103,0.009169653067225883,-1.39978798931278,-0.004790318345791605,4.0,3.4,1.9594064150243156,-2.7427535659334494
2026-0509-08-03-05-03,01,20260509,0,28.63,0,0.03449531381721292,0.033334423476153334,-0.01750299447319554,-3.331827472063657,-0.001160890341059588,22.9,0.0,11.1010743035981,-36.98686433414808
2026-0509-08-03-05-03,02,20260509,0,28.63,0,0.011599745762322701,0.011088468082578592,-0.02807006868093153,-4.445104550504877,-0.0005112776797441092,68.1,0.0,19.758954464919164,-87.83061840523084
2026-0509-08-03-05-03,03,20260509,0,28.63,0,0.35906485746098904,0.3619524612635406,0.03981924776871852,-0.5794252364928604,0.0028876038025515416,2.2,0.0,0.3357336046848072,-0.1945325232930949
2026-0509-08-03-05-03,04,20260509,0,28.63,0,0.01278224411673424,0.0126637447702658,0.008118919040369245,-4.346833609571978,-0.00011849934646844008,61.8,0.0,18.894962429304552,-82.13325773930082
2026-0509-08-03-05-03,05,20260509,0,28.63,0,0.004781735389916319,0.0046367168423556955,-0.013532684950582671,-5.338158541619985,-0.0001450185475606238,165.2,0.0,28.49593661547041,-152.11582744533507
2026-0509-08-03-05-03,06,20260509,0,28.63,0,0.16121279314575016,0.1672950304139713,0.06515787322797059,-1.6492318583179866,0.006082237268221158,4.9,0.0,2.719965722490999,-4.485854123065056
2026-0509-08-03-05-03,07,20260509,0,28.63,0,0.008457630475526508,0.007929361061525655,-0.04756091748208156,-4.764192631048045,-0.0005282694140008523,93.4,0.0,22.697531425732496,-108.1354119614562
2026-0509-08-03-05-03,08,20260509,0,28.63,0,0.017323304526626664,0.016106575637019938,-0.056447705167654454,-4.038227492828526,-0.0012167288896067253,45.6,0.0,16.307281283836165,-65.85251161367528
2026-0509-08-03-05-03,09,20260509,0,28.63,0,0.006582855720118132,0.006515116847053105,0.007031529017698469,-5.016682009503814,-6.773887306502687e-05,120.0,0.0,25.167098384479225,-126.25532969682943
2026-0509-08-03-05-03,10,20260509,1,28.63,0,0.06694429545882846,0.06328379028614445,-0.04163691480130164,-2.6346040413103458,-0.0036605051726840143,11.8,7.9,6.941138454488806,-18.287151423490855
2026-0509-08-03-05-03,11,20260509,0,28.63,0,0.03623590304652183,0.035658177711363495,0.001303949826901572,-3.2807961277682316,-0.0005777253351583328,21.8,0.0,10.763623231979023,-35.31325342023296
2026-0509-08-03-05-03,12,20260509,0,28.63,0,0.12741011071196384,0.1273667532809376,0.01949306792999677,-1.9240545718064244,-4.335743102623635e-05,6.2,0.0,3.701985995289203,-7.122823078999548
2026-0509-08-03-05-03,13,20260509,0,28.63,0,0.004420496286593039,0.0039812796685880295,-0.08769129202511727,-5.417073011591634,-0.00043921661800500923,178.7,0.0,29.344680012914452,-158.96227413175131
2026-0509-08-03-05-03,14,20260509,0,28.63,0,0.039896095273443226,0.04598793709086778,0.16663740575836772,-3.1807630564091913,0.006091841817424552,19.8,0.0,10.117253621017541,-32.18058655005471
2026-0509-08-03-05-03,15,20260509,0,28.63,0,0.0759560275398246,0.06910450822330876,-0.0832949588527627,-2.498605071912836,-0.006851519316515842,10.4,0.0,6.243027305388549,-15.598859689334155
2026-0509-08-03-05-03,16,20260509,0,28.63,0,0.024010416000430877,0.024283003226407328,0.029331946366213793,-3.704964178009425,0.0002725872259764506,32.9,0.0,13.726759560333054,-50.857152451182365
2026-0509-08-03-05-03,17,20260509,0,28.63,0,0.008826175267197497,0.008812652117918521,0.01593702582117193,-4.7211681536060395,-1.3523149278975993e-05,89.5,0.0,22.28942873462386,-105.23214110397754
2026-0509-05-02-05-03,01,20260509,0,38.63,0,0.010395574074453172,0.01091540487027217,0.031137642980170306,-4.5559251477044915,0.0005198307958189981,75.5,0.0,20.756453951486193,-94.56485053474621
2026-0509-05-02-05-03,02,20260509,0,38.63,0,0.004736667728552894,0.004184883694246191,-0.14247015431043292,-5.347673480067525,-0.0005517840343067029,165.7,0.0,28.597611649417512,-152.93068941086014
2026-0509-05-02-05-03,03,20260509,0,38.63,0,0.03944049460408113,0.03902290127390002,-0.029788632142940887,-3.1927228624828814,-0.00041759333018111244,19.9,0.0,10.193479276620884,-32.54495433471296
2026-0509-05-02-05-03,04,20260509,0,38.63,0,0.006713993521139559,0.007408380802597291,0.08099823367249666,-4.996824711632284,0.0006943872814577316,116.9,0.0,24.968257198779057,-124.76200457724985
2026-0509-05-02-05-03,05,20260509,0,38.63,0,0.011928052319471345,0.013102724589310177,0.07689413142700649,-4.4168625529091,0.0011746722698388317,65.8,0.0,19.508674811290692,-86.16713523087085
2026-0509-05-02-05-03,06,20260509,0,38.63,0,0.06278926740969716,0.07020811157429126,0.10029597383401903,-2.7031240005795354,0.007418844164594096,12.5,0.0,7.306879362509112,-19.751400974137677
2026-0509-05-02-05-03,07,20260509,0,38.63,0,0.00741138661587549,0.007103878792854556,-0.06079991328838167,-4.8972987421322145,-0.0003075078230209338,105.9,0.0,23.98353496968977,-117.4545356389457
2026-0509-05-02-05-03,08,20260509,0,38.63,0,0.010206317849430616,0.010350225012793184,-0.004025696923798795,-4.574489593995759,0.00014390716336256867,76.9,0.0,20.925955045575485,-95.72556360040811
2026-0509-05-02-05-03,09,20260509,0,38.63,0,0.3567572011914611,0.35328948840899244,-0.04282076296762984,-0.5894668143937956,-0.003467712782468657,2.2,0.0,0.3474711252715694,-0.2048226973076595
2026-0509-05-02-05-03,10,20260509,0,38.63,0,0.0054315975267904115,0.005631902394253665,0.018328433756701477,-5.21007558219098,0.00020030486746325325,144.5,0.0,27.144887572142675,-141.42691592093993
2026-0509-05-02-05-03,11,20260509,0,38.63,0,0.01241876333261415,0.012083257974488039,-0.045931334581359284,-4.376050257466466,-0.00033550535812611193,63.2,0.0,19.149815855872326,-83.8005566065255
2026-0509-05-02-05-03,12,20260509,0,38.63,0,0.031022365320996618,0.031020084492240675,-0.01863238318333825,-3.4415331244735765,-2.280828755942682e-06,25.3,0.0,11.844150246848859,-40.76203540577224
2026-0509-05-02-05-03,13,20260509,1,38.63,0,0.1706230092654814,0.16900250023151492,-0.03309961456055842,-1.58121830680373,-0.0016205090339664885,4.6,3.8,2.5002513337712546,-3.953443180569551
2026-0509-05-02-05-03,14,20260509,0,38.63,0,0.02556566262609819,0.024951903630499456,-0.043371771013577996,-3.6406069883754473,-0.0006137589955987344,30.7,0.0,13.254019243808145,-48.25267508307059
2026-0509-05-02-05-03,15,20260509,0,38.63,0,0.11374867284365427,0.11504227002004118,-0.007531651280915163,-2.0530091848873355,0.0012935971763869125,6.9,0.0,4.214846713231762,-8.653119015157005
2026-0509-05-02-05-03,16,20260509,0,38.63,0,0.1308109737702024,0.12668208223770477,-0.05738009667436803,-1.893807290334665,-0.004128891532497625,6.0,0.0,3.586506052924726,-6.79215130985825
2026-0509-04-01-03-04,01,20260509,0,10.65,0,0.016527262566076742,0.015966030131413973,-0.03856401615423012,-4.086078623368756,-0.0005612324346627694,48.3,0.0,16.69603851635111,-68.22132607660367
2026-0509-04-01-03-04,02,20260509,0,10.65,0,0.16984399615776735,0.17013359323203608,-0.0020318284249834,-1.5867332934919762,0.0002895970742687326,4.7,0.0,2.517722544675894,-3.9949541854125807
2026-0509-04-01-03-04,03,20260509,0,10.65,0,0.14782718184101973,0.14543682716878026,-0.023069728404828526,-1.7517454432559134,-0.0023903546722394697,5.4,0.0,3.0686120979678564,-5.375427259735161
2026-0509-04-01-03-04,04,20260509,0,10.65,0,0.015652289841990324,0.015667099241974326,-0.0024837779216924944,-4.141361976550441,1.4809399984001825e-05,51.0,0.0,17.15087902081778,-71.02799824123142
2026-0509-04-01-03-04,05,20260509,0,10.65,0,0.016159246598006206,0.015694556768870455,-0.033095312295430904,-4.108971617386185,-0.0004646898291357504,49.4,0.0,16.883647752485242,-69.37442941290792
2026-0509-04-01-03-04,06,20260509,0,10.65,0,0.1140381117059295,0.1140869220065672,-0.003343439864101876,-2.050141228476249,4.881030063769165e-05,7.0,0.0,4.203079056698104,-8.616905660681844
2026-0509-04-01-03-04,07,20260509,0,10.65,0,0.19956669548537664,0.19742996111789066,-0.017653496704741273,-1.3890047180126563,-0.0021367343674859873,4.0,0.0,1.929334106661419,-2.6798541767754442
2026-0509-04-01-03-04,08,20260509,0,10.65,0,0.026172681375131367,0.024985519123150005,-0.05111546287465293,-3.616517825808937,-0.0011871622519813614,30.5,0.0,13.079201184393803,-47.30116423070155
2026-0509-04-01-03-04,09,20260509,0,10.65,0,0.038750814657354686,0.03981208206705656,0.024592328589561577,-3.2110818943276245,0.0010612674097018743,20.6,0.0,10.311046932078686,-33.109616115160264
2026-0509-04-01-03-04,10,20260509,0,10.65,0,0.12875270676475914,0.13769862175008996,0.07356382144400987,-1.9120322925713207,0.008945914985330816,6.2,0.0,3.6558674878355406,-6.9901366941031435
2026-0509-04-01-03-04,11,20260509,1,10.65,0,0.12670901300658835,0.12308878739217052,-0.036989870984531964,-1.93037559734394,-0.003620225614417827,6.3,9.3,3.7263499468209735,-7.193255004507096
2026-0509-08-03-05-04,01,20260509,0,17.78,0,0.017710219506674615,0.019425309847562296,0.1254694772559585,-4.015744510752977,0.0017150903408876816,44.9,0.0,16.126203975642664,-64.75871509446985
2026-0509-08-03-05-04,02,20260509,0,17.78,0,0.08934706245502137,0.0893012045484986,0.03316469748612977,-2.3216334917740946,-4.585790652276989e-05,8.9,0.0,5.389982070127175,-12.513562894069116
2026-0509-08-03-05-04,03,20260509,0,17.78,0,0.0057789887779774,0.005424053061892457,-0.03290268737207664,-5.147730811763916,-0.0003549357160849429,137.6,0.0,26.499132510383582,-136.41040090871644
2026-0509-08-03-05-04,04,20260509,0,17.78,0,0.016740818017888216,0.0149100493091183,-0.08653342738541643,-4.073022819738594,-0.001830768708769916,47.5,0.0,16.589514890111328,-67.56947271581663
2026-0509-08-03-05-04,05,20260509,0,17.78,0,0.004908573184257347,0.004416256735061165,-0.07537755755983555,-5.311851313446037,-0.0004923164491961816,162.0,0.0,28.21576437615839,-149.87794506138084
2026-0509-08-03-05-04,06,20260509,0,17.78,0,0.1347777721779136,0.13539533203363846,0.04084453468855689,-1.8593590946539742,0.0006175598557248696,5.9,0.0,3.4572162428724464,-6.428206463370326
2026-0509-08-03-05-04,07,20260509,0,17.78,0,0.03285904363015249,0.03509212601348813,0.09986448396475167,-3.3821172436923272,0.0022330823833356384,24.2,0.0,11.438717050080985,-38.68708218079633
2026-0509-08-03-05-04,08,20260509,1,17.78,0,0.11524476171734642,0.12034345662558575,0.08401078346782469,-2.0382528104765707,0.005098694908239332,6.9,5.3,4.154474519415639,-8.467869365252227
2026-0509-08-03-05-04,09,20260509,0,17.78,0,0.2484965174530282,0.25423146434112104,0.07182065250807068,-1.1066470121450445,0.00573494688809284,3.2,0.0,1.224667609489554,-1.3552747509124292
2026-0509-08-03-05-04,10,20260509,0,17.78,0,0.12825626707253068,0.12423455611418585,-0.0013640731092835533,-1.91646514753946,-0.004021710958344832,6.2,0.0,3.6728386617334445,-7.038867287747619
