race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_fund,p_final,delta_ai,delta_market,odds_t10,odds_final,payout_odds,z_t10,z_fund,z_final
2026-0517-05-02-08-08,14,20260517,0,199.95,0,0.012655976679431453,0.03925012471327011,0.012655976679431453,0.026594148033838652,0.0,62.6,62.6,0.0,,,
2026-0517-05-02-08-08,15,20260517,0,199.95,0,0.00855576825196986,0.010796980755578134,0.00855576825196986,0.0022412125036082742,0.0,92.6,92.6,0.0,,,
2026-0517-04-01-06-09,01,20260517,0,209.97,0,0.024683810917862405,0.029323076109224074,0.024683810917862405,0.00463926519136167,0.0,32.2,32.2,0.0,,,
2026-0517-04-01-06-09,02,20260517,0,209.97,0,0.02324031320336753,0.028079175546605314,0.02324031320336753,0.004838862343237785,0.0,34.2,34.2,0.0,,,
2026-0517-04-01-06-09,03,20260517,0,209.97,0,0.00554653671706329,0.007300923695054755,0.00554653671706329,0.0017543869779914649,0.0,143.3,143.3,0.0,,,
2026-0517-04-01-06-09,04,20260517,0,209.97,0,0.059760805380087934,0.057026420482604895,0.059760805380087934,-0.0027343848974830387,0.0,13.3,13.3,0.0,,,
2026-0517-04-01-06-09,05,20260517,0,209.97,0,0.049988598211016956,0.0490665365269299,0.049988598211016956,-0.0009220616840870527,0.0,15.9,15.9,0.0,,,
2026-0517-04-01-06-09,06,20260517,0,209.97,0,0.03230970372175486,0.0503744216513755,0.03230970372175486,0.01806471792962064,0.0,24.6,24.6,0.0,,,
2026-0517-04-01-06-09,07,20260517,1,209.97,0,0.01662800651789058,0.051643075159882874,0.01662800651789058,0.035015068641992296,0.0,47.8,47.8,59.8,,,
2026-0517-04-01-06-09,08,20260517,0,209.97,0,0.0993523389443962,0.07965089095134364,0.0993523389443962,-0.019701447993052554,0.0,8.0,8.0,0.0,,,
2026-0517-04-01-06-09,09,20260517,0,209.97,0,0.03766913324906017,0.045037882378302356,0.03766913324906017,0.007368749129242187,0.0,21.1,21.1,0.0,,,
2026-0517-04-01-06-09,10,20260517,0,209.97,0,0.13703770888882236,0.0780447314762046,0.13703770888882236,-0.05899297741261776,0.0,5.8,5.8,0.0,,,
2026-0517-04-01-06-09,11,20260517,0,209.97,0,0.01455711925925219,0.06303628425600359,0.01455711925925219,0.0484791649967514,0.0,54.6,54.6,0.0,,,
2026-0517-04-01-06-09,12,20260517,0,209.97,0,0.0993523389443962,0.16100039815979145,0.0993523389443962,0.06164805921539525,0.0,8.0,8.0,0.0,,,
2026-0517-04-01-06-09,13,20260517,0,209.97,0,0.09812576685866291,0.09154102329656777,0.09812576685866291,-0.006584743562095138,0.0,8.1,8.1,0.0,,,
2026-0517-04-01-06-09,14,20260517,0,209.97,0,0.008537257911441134,0.010315391986710956,0.008537257911441134,0.0017781340752698223,0.0,93.1,93.1,0.0,,,
2026-0517-04-01-06-09,15,20260517,0,209.97,0,0.19385822233052918,0.10030214984832056,0.19385822233052918,-0.09355607248220862,0.0,4.1,4.1,0.0,,,
2026-0517-04-01-06-09,16,20260517,0,209.97,0,0.0993523389443962,0.09825761847507775,0.0993523389443962,-0.0010947204693184526,0.0,8.0,8.0,0.0,,,
2026-0517-08-03-08-09,01,20260517,0,219.93,0,0.08039390631842411,0.11289803582036478,0.08039390631842411,0.032504129501940676,0.0,9.8,9.8,0.0,,,
2026-0517-08-03-08-09,02,20260517,0,219.93,0,0.015035501563369396,0.011321584576340471,0.015035501563369396,-0.003713916987028925,0.0,52.4,52.4,0.0,,,
2026-0517-08-03-08-09,03,20260517,1,219.93,0,0.06791898982073762,0.1692130662624717,0.06791898982073762,0.10129407644173409,0.0,11.6,11.6,7.9,,,
2026-0517-08-03-08-09,04,20260517,0,219.93,0,0.01853788898636603,0.0217128180048816,0.01853788898636603,0.003174929018515571,0.0,42.5,42.5,0.0,,,
2026-0517-08-03-08-09,05,20260517,0,219.93,0,0.5252401879470375,0.3811107838159371,0.5252401879470375,-0.14412940413110042,0.0,1.5,1.5,0.0,,,
2026-0517-08-03-08-09,06,20260517,0,219.93,0,0.12915742326566498,0.13213785055142183,0.12915742326566498,0.0029804272857568426,0.0,6.1,6.1,0.0,,,
2026-0517-08-03-08-09,07,20260517,0,219.93,0,0.016244541895269204,0.019739037840738726,0.016244541895269204,0.0034944959454695224,0.0,48.5,48.5,0.0,,,
2026-0517-08-03-08-09,08,20260517,0,219.93,0,0.08122270947634602,0.07968762108697665,0.08122270947634602,-0.001535088389369374,0.0,9.7,9.7,0.0,,,
2026-0517-08-03-08-09,09,20260517,0,219.93,0,0.03395949491036881,0.043838956166624705,0.03395949491036881,0.009879461256255898,0.0,23.2,23.2,0.0,,,
2026-0517-08-03-08-09,10,20260517,0,219.93,0,0.032289355816416246,0.02834024587424236,0.032289355816416246,-0.003949109942173887,0.0,24.4,24.4,0.0,,,
2026-0517-05-02-08-09,01,20260517,0,229.95,0,0.06553207795261584,0.0928062759401478,0.06553207795261584,0.02727419798753196,0.0,12.1,12.1,0.0,,,
2026-0517-05-02-08-09,02,20260517,0,229.95,0,0.026970685143763662,0.02452572920018232,0.026970685143763662,-0.00244495594358134,0.0,29.4,29.4,0.0,,,
2026-0517-05-02-08-09,03,20260517,0,229.95,0,0.1687102432397131,0.09012677407056818,0.1687102432397131,-0.07858346916914491,0.0,4.7,4.7,0.0,,,
2026-0517-05-02-08-09,04,20260517,0,229.95,0,0.18021321436969354,0.23201176747453636,0.18021321436969354,0.051798553104842826,0.0,4.4,4.4,0.0,,,
2026-0517-05-02-08-09,05,20260517,0,229.95,0,0.04583457475298564,0.03197858398121087,0.04583457475298564,-0.013855990771774775,0.0,17.3,17.3,0.0,,,
2026-0517-05-02-08-09,06,20260517,0,229.95,0,0.022026059534073654,0.011289162124329719,0.022026059534073654,-0.010736897409743935,0.0,36.0,36.0,0.0,,,
2026-0517-05-02-08-09,07,20260517,0,229.95,0,0.06499492977267636,0.0668740038762949,0.06499492977267636,0.0018790741036185388,0.0,12.2,12.2,0.0,,,
2026-0517-05-02-08-09,08,20260517,0,229.95,0,0.047767358025701895,0.0215950816549909,0.047767358025701895,-0.026172276370710994,0.0,16.6,16.6,0.0,,,
2026-0517-05-02-08-09,09,20260517,0,229.95,0,0.05506514883518414,0.05790991280294987,0.05506514883518414,0.002844763967765729,0.0,14.4,14.4,0.0,,,
2026-0517-05-02-08-09,10,20260517,0,229.95,0,0.008839890114009492,0.006978129080423269,0.008839890114009492,-0.0018617610335862232,0.0,89.7,89.7,0.0,,,
2026-0517-05-02-08-09,11,20260517,0,229.95,0,0.030853624250064264,0.023265410875412375,0.030853624250064264,-0.007588213374651889,0.0,25.7,25.7,0.0,,,
2026-0517-05-02-08-09,12,20260517,1,229.95,0,0.28319219400951845,0.3406391689189535,0.28319219400951845,0.05744697490943507,0.0,2.8,2.8,2.4,,,
2026-0517-04-01-06-10,01,20260517,0,244.97,0,0.13433628038557252,0.1488597228176254,0.13433628038557252,0.014523442432052891,0.0,5.9,5.9,0.0,,,
2026-0517-04-01-06-10,02,20260517,0,244.97,0,0.035070090897118496,0.032667106824558055,0.035070090897118496,-0.0024029840725604407,0.0,22.6,22.6,0.0,,,
2026-0517-04-01-06-10,03,20260517,0,244.97,0,0.012783613778627063,0.02324676695311367,0.012783613778627063,0.010463153174486607,0.0,62.0,62.0,0.0,,,
2026-0517-04-01-06-10,04,20260517,0,244.97,0,0.05146649703083623,0.0783429840072401,0.05146649703083623,0.026876486976403872,0.0,15.4,15.4,0.0,,,
2026-0517-04-01-06-10,05,20260517,0,244.97,0,0.054286579059923144,0.04425677407467676,0.054286579059923144,-0.010029804985246388,0.0,14.6,14.6,0.0,,,
2026-0517-04-01-06-10,06,20260517,0,244.97,0,0.009379692949998556,0.01091159015674789,0.009379692949998556,0.0015318972067493337,0.0,84.5,84.5,0.0,,,
2026-0517-04-01-06-10,07,20260517,0,244.97,0,0.03048400208749531,0.0332664508910219,0.03048400208749531,0.002782448803526589,0.0,26.0,26.0,0.0,,,
2026-0517-04-01-06-10,08,20260517,0,244.97,0,0.009379692949998556,0.03267322664301038,0.009379692949998556,0.023293533693011827,0.0,84.5,84.5,0.0,,,
2026-0517-04-01-06-10,09,20260517,0,244.97,0,0.0900663698039634,0.04636296556165374,0.0900663698039634,-0.04370340424230966,0.0,8.8,8.8,0.0,,,
2026-0517-04-01-06-10,10,20260517,0,244.97,0,0.021135574780663413,0.029997581270955823,0.021135574780663413,0.00886200649029241,0.0,37.5,37.5,0.0,,,
2026-0517-04-01-06-10,11,20260517,0,244.97,0,0.038852159523278335,0.07126858980917182,0.038852159523278335,0.032416430285893486,0.0,20.4,20.4,0.0,,,
2026-0517-04-01-06-10,12,20260517,0,244.97,0,0.05214368778124197,0.0119614084722853,0.05214368778124197,-0.04018227930895667,0.0,15.2,15.2,0.0,,,
2026-0517-04-01-06-10,13,20260517,0,244.97,0,0.06340672434199024,0.07430355549151182,0.06340672434199024,0.010896831149521585,0.0,12.5,12.5,0.0,,,
2026-0517-04-01-06-10,14,20260517,1,244.97,0,0.23311295713967,0.21835146479047313,0.23311295713967,-0.01476149234919688,0.0,3.4,3.4,2.5,,,
2026-0517-04-01-06-10,15,20260517,0,244.97,0,0.12580699274204413,0.08747089308608462,0.12580699274204413,-0.03833609965595951,0.0,6.3,6.3,0.0,,,
2026-0517-04-01-06-10,16,20260517,0,244.97,0,0.038289084747578646,0.0560589191498696,0.038289084747578646,0.017769834402290956,0.0,20.7,20.7,0.0,,,
2026-0517-08-03-08-10,01,20260517,0,254.93,0,0.1030109266082023,0.08309264608167366,0.1030109266082023,-0.019918280526528637,0.0,7.7,7.7,0.0,,,
2026-0517-08-03-08-10,02,20260517,0,254.93,0,0.04558529510822746,0.023427815968283326,0.04558529510822746,-0.022157479139944133,0.0,17.4,17.4,0.0,,,
2026-0517-08-03-08-10,03,20260517,0,254.93,0,0.07931841348831578,0.05784781646820358,0.07931841348831578,-0.021470597020112198,0.0,10.0,10.0,0.0,,,
2026-0517-08-03-08-10,04,20260517,0,254.93,0,0.07019328627284582,0.07950984734596896,0.07019328627284582,0.009316561073123134,0.0,11.3,11.3,0.0,,,
2026-0517-08-03-08-10,05,20260517,0,254.93,0,0.03318762070640828,0.12145835744108263,0.03318762070640828,0.08827073673467435,0.0,23.9,23.9,0.0,,,
2026-0517-08-03-08-10,06,20260517,0,254.93,0,0.04310783341756293,0.01647255642360199,0.04310783341756293,-0.026635276993960937,0.0,18.4,18.4,0.0,,,
2026-0517-08-03-08-10,07,20260517,0,254.93,0,0.06897253346810067,0.0855681124705387,0.06897253346810067,0.01659557900243802,0.0,11.5,11.5,0.0,,,
2026-0517-08-03-08-10,08,20260517,0,254.93,0,0.055858037667828014,0.07485995529450448,0.055858037667828014,0.019001917626676468,0.0,14.2,14.2,0.0,,,
2026-0517-08-03-08-10,09,20260517,0,254.93,0,0.11838569177360563,0.035854382434557026,0.11838569177360563,-0.08253130933904859,0.0,6.7,6.7,0.0,,,
2026-0517-08-03-08-10,10,20260517,0,254.93,0,0.19829603372078944,0.1882461882104121,0.19829603372078944,-0.010049845510377325,0.0,4.0,4.0,0.0,,,
2026-0517-08-03-08-10,11,20260517,0,254.93,0,0.03985849924035969,0.023950284626615685,0.03985849924035969,-0.015908214613744004,0.0,19.9,19.9,0.0,,,
2026-0517-08-03-08-10,12,20260517,1,254.93,0,0.09672977254672656,0.1825145262236031,0.09672977254672656,0.08578475367687653,0.0,8.2,8.2,10.0,,,
2026-0517-08-03-08-10,13,20260517,0,254.93,0,0.04749605598102741,0.027197511010954686,0.04749605598102741,-0.020298544970072722,0.0,16.7,16.7,0.0,,,
2026-0517-05-02-08-10,01,20260517,0,265.95,0,0.34337540410434275,0.3580649840033263,0.34337540410434275,0.014689579898983562,0.0,2.3,2.3,0.0,,,
2026-0517-05-02-08-10,02,20260517,0,265.95,0,0.02187710330858693,0.016457857448697533,0.02187710330858693,-0.005419245859889395,0.0,36.1,36.1,0.0,,,
2026-0517-05-02-08-10,03,20260517,0,265.95,0,0.03494528448849505,0.04139570077515725,0.03494528448849505,0.006450416286662201,0.0,22.6,22.6,0.0,,,
2026-0517-05-02-08-10,04,20260517,0,265.95,0,0.07051459191428466,0.024525494684757926,0.07051459191428466,-0.04598909722952674,0.0,11.2,11.2,0.0,,,
2026-0517-05-02-08-10,05,20260517,0,265.95,0,0.011170628422064895,0.012110317711594354,0.011170628422064895,0.0009396892895294582,0.0,70.7,70.7,0.0,,,
2026-0517-05-02-08-10,06,20260517,0,265.95,0,0.024835327969810948,0.053709177494169744,0.024835327969810948,0.028873849524358796,0.0,31.8,31.8,0.0,,,
2026-0517-05-02-08-10,07,20260517,1,265.95,0,0.05372540336326451,0.1097009216094925,0.05372540336326451,0.055975518246228,0.0,14.7,14.7,15.5,,,
2026-0517-05-02-08-10,08,20260517,0,265.95,0,0.030375516516922624,0.016179013009092264,0.030375516516922624,-0.01419650350783036,0.0,26.0,26.0,0.0,,,
2026-0517-05-02-08-10,09,20260517,0,265.95,0,0.10818677115616276,0.044967660264018085,0.10818677115616276,-0.06321911089214469,0.0,7.3,7.3,0.0,,,
2026-0517-05-02-08-10,10,20260517,0,265.95,0,0.01608479489694477,0.041698999406145104,0.01608479489694477,0.025614204509200333,0.0,49.1,49.1,0.0,,,
2026-0517-05-02-08-10,11,20260517,0,265.95,0,0.058500994773332454,0.03469822152521514,0.058500994773332454,-0.023802773248117318,0.0,13.5,13.5,0.0,,,
2026-0517-05-02-08-10,12,20260517,0,265.95,0,0.010009675911786923,0.032005319501771365,0.010009675911786923,0.021995643589984442,0.0,78.9,78.9,0.0,,,
2026-0517-05-02-08-10,13,20260517,0,265.95,0,0.048451744137422585,0.0503179866911049,0.048451744137422585,0.0018662425536823124,0.0,16.3,16.3,0.0,,,
2026-0517-05-02-08-10,14,20260517,0,265.95,0,0.10672478776216054,0.13317475553735297,0.10672478776216054,0.02644996777519243,0.0,7.4,7.4,0.0,,,
2026-0517-05-02-08-10,15,20260517,0,265.95,0,0.06122197127441769,0.030993590338104515,0.06122197127441769,-0.030228380936313175,0.0,12.9,12.9,0.0,,,
2026-0517-04-01-06-11,01,20260517,0,279.97,1,0.023415307690229686,0.01864703158925807,0.011451474954144615,-0.004768276100971615,-0.01196383273608507,33.7,68.7,0.0,,,
2026-0517-04-01-06-11,02,20260517,0,279.97,1,0.017419334860060497,0.018940813532054852,0.010762193287958074,0.0015214786719943557,-0.006657141572102423,45.3,73.1,0.0,,,
2026-0517-04-01-06-11,03,20260517,0,279.97,1,0.12139936448626777,0.046831743710826615,0.1035153064933862,-0.07456762077544116,-0.017884057992881577,6.5,7.6,0.0,,,
2026-0517-04-01-06-11,04,20260517,0,279.97,1,0.060699682243133886,0.10497348626825875,0.060516640719210396,0.04427380402512487,-0.00018304152392348977,13.0,13.0,0.0,,,
2026-0517-04-01-06-11,05,20260517,0,279.97,1,0.012789236129023345,0.01797176928413756,0.00778927058762114,0.0051825331551142145,-0.004999965541402205,61.7,101.0,0.0,,,
2026-0517-04-01-06-11,06,20260517,1,279.97,1,0.3034984112156694,0.1743129391685797,0.37462682349987386,-0.1291854720470897,0.07112841228420447,2.6,2.1,2.1,,,
2026-0517-04-01-06-11,07,20260517,0,279.97,1,0.09741924310626426,0.13081142638061066,0.10631301747969392,0.0333921832743464,0.008893774373429655,8.1,7.4,0.0,,,
2026-0517-04-01-06-11,08,20260517,0,279.97,1,0.07239411643676517,0.12842687686929258,0.06667087536862162,0.056032760432527404,-0.00572324106814355,10.9,11.8,0.0,,,
2026-0517-04-01-06-11,09,20260517,0,279.97,1,0.01197414065494295,0.02409512796365541,0.007758543681950051,0.01212098730871246,-0.004215596972992899,65.9,101.4,0.0,,,
2026-0517-04-01-06-11,10,20260517,0,279.97,1,0.017496582464761427,0.02122811620023815,0.012982117646035232,0.0037315337354767233,-0.0045144648187261955,45.1,60.6,0.0,,,
2026-0517-04-01-06-11,11,20260517,0,279.97,1,0.0680255059621328,0.045859630619961025,0.08027717646425868,-0.02216587534217178,0.012251670502125875,11.6,9.8,0.0,,,
2026-0517-04-01-06-11,12,20260517,0,279.97,1,0.025050662513039376,0.0426011705149764,0.01752152181179811,0.017550508001937026,-0.007529140701241267,31.5,44.9,0.0,,,
2026-0517-04-01-06-11,13,20260517,0,279.97,1,0.036031774847522395,0.027797650352844826,0.03575983315226069,-0.008234124494677569,-0.0002719416952617071,21.9,22.0,0.0,,,
2026-0517-04-01-06-11,14,20260517,0,279.97,1,0.05802175508534856,0.11897719436038176,0.049169770584358445,0.0609554392750332,-0.008851984500990118,13.6,16.0,0.0,,,
2026-0517-04-01-06-11,15,20260517,0,279.97,1,0.028487215493167524,0.030809899014785775,0.023912350436162164,0.002322683521618251,-0.00457486505700536,27.7,32.9,0.0,,,
2026-0517-04-01-06-11,16,20260517,0,279.97,1,0.04587766681167096,0.04771512417013794,0.030973083832666736,0.001837457358466986,-0.014904582979004221,17.2,25.4,0.0,,,
2026-0517-08-03-08-11,01,20260517,0,17.75,0,0.13464175927269406,0.08369194165508362,0.13464175927269406,-0.05094981761761044,0.0,5.9,5.9,0.0,-1.8605259560340517,-2.39320992003375,
2026-0517-08-03-08-11,02,20260517,0,17.75,0,0.018735527823322995,0.06613046506360293,0.018735527823322995,0.04739493724027993,0.0,42.4,42.4,0.0,-3.958420412738427,-2.6477072100217756,
2026-0517-08-03-08-11,03,20260517,0,17.75,0,0.022005162872822573,0.03719097886590265,0.022005162872822573,0.015185815993080075,0.0,36.1,36.1,0.0,-3.7942272891462254,-3.2537888472858745,
2026-0517-08-03-08-11,04,20260517,1,17.75,0,0.05478526756613068,0.07371925684729298,0.05478526756613068,0.0189339892811623,0.0,14.5,14.5,16.6,-2.847990813993749,-2.530913315044272,
2026-0517-08-03-08-11,05,20260517,0,17.75,0,0.06064018165716755,0.03526968146990937,0.06064018165716755,-0.02537050018725818,0.0,13.1,13.1,0.0,-2.7402408619365644,-3.3088248866022694,
2026-0517-08-03-08-11,06,20260517,0,17.75,0,0.06458425851291828,0.08923220062906637,0.06458425851291828,0.024647942116148083,0.0,12.3,12.3,0.0,-2.6730203689417844,-2.323046011295731,
2026-0517-08-03-08-11,07,20260517,0,17.75,0,0.02016209085555571,0.018423420184970334,0.02016209085555571,-0.0017386706705853766,0.0,39.4,39.4,0.0,-3.883583008253984,-3.975537342532488,
2026-0517-08-03-08-11,08,20260517,0,17.75,0,0.012569404742229348,0.05023992164505327,0.012569404742229348,0.03767051690282392,0.0,63.2,63.2,0.0,-4.363840544972406,-2.9393994410527022,
2026-0517-08-03-08-11,09,20260517,0,17.75,0,0.009215619254163514,0.02163451888005429,0.009215619254163514,0.012418899625890774,0.0,86.2,86.2,0.0,-4.6775971436725765,-3.8115931674101566,
2026-0517-08-03-08-11,10,20260517,0,17.75,0,0.10184440765498654,0.06548280406970808,0.10184440765498654,-0.03636160358527846,0.0,7.8,7.8,0.0,-2.1768970852042093,-2.658242453049422,
2026-0517-08-03-08-11,11,20260517,0,17.75,0,0.16901837866146702,0.20592786655510056,0.16901837866146702,0.03690948789363355,0.0,4.7,4.7,0.0,-1.59260021980501,-1.3496483601735225,
2026-0517-08-03-08-11,12,20260517,0,17.75,0,0.011188540559280211,0.026380815098794384,0.011188540559280211,0.015192274539514173,0.0,71.0,71.0,0.0,-4.48161358571537,-3.6083832014214425,
2026-0517-08-03-08-11,13,20260517,0,17.75,0,0.18913961421640355,0.1076243410071147,0.18913961421640355,-0.08151527320928885,0.0,4.2,4.2,0.0,-1.455610446684275,-2.115240346610562,
2026-0517-08-03-08-11,14,20260517,0,17.75,0,0.028575049629816364,0.04092923025485438,0.028575049629816364,0.012354180625038014,0.0,27.8,27.8,0.0,-3.526230068035997,-3.154120383568212,
2026-0517-08-03-08-11,15,20260517,0,17.75,0,0.014629583420053315,0.011850602284513626,0.014629583420053315,-0.0027789811355396887,0.0,54.3,54.3,0.0,-4.209971887659244,-4.423455206592173,
2026-0517-08-03-08-11,16,20260517,0,17.75,0,0.08826515330098832,0.06627195548897853,0.08826515330098832,-0.021993197812009785,0.0,9.0,9.0,0.0,-2.3350038196669325,-2.645418409357869,
2026-0517-05-02-08-11,01,20260517,0,32.77,0,0.008957995161558369,0.03119174539458683,0.008957995161558369,0.02223375023302846,0.0,88.1,88.1,0.0,,,
2026-0517-05-02-08-11,02,20260517,0,32.77,0,0.005718836041545596,0.01907370442594657,0.005718836041545596,0.013354868384400975,0.0,138.0,138.0,0.0,,,
2026-0517-05-02-08-11,03,20260517,0,32.77,0,0.01006631854251648,0.03836149692146966,0.01006631854251648,0.02829517837895318,0.0,78.4,78.4,0.0,,,
2026-0517-05-02-08-11,04,20260517,0,32.77,0,0.03687847540809777,0.041684156769382634,0.03687847540809777,0.004805681361284862,0.0,21.4,21.4,0.0,,,
2026-0517-05-02-08-11,05,20260517,0,32.77,0,0.008316115634702763,0.0346163467345346,0.008316115634702763,0.026300231099831838,0.0,94.9,94.9,0.0,,,
2026-0517-05-02-08-11,06,20260517,0,32.77,0,0.03653700804320797,0.025170982455044847,0.03653700804320797,-0.01136602558816312,0.0,21.6,21.6,0.0,,,
2026-0517-05-02-08-11,07,20260517,0,32.77,0,0.08968174701514683,0.06522289617221785,0.08968174701514683,-0.02445885084292898,0.0,8.8,8.8,0.0,,,
2026-0517-05-02-08-11,08,20260517,0,32.77,0,0.13845603047952493,0.11341337693034513,0.13845603047952493,-0.025042653549179797,0.0,5.7,5.7,0.0,,,
2026-0517-05-02-08-11,09,20260517,0,32.77,0,0.03156797494933169,0.08214877821502144,0.03156797494933169,0.05058080326568975,0.0,25.0,25.0,0.0,,,
2026-0517-05-02-08-11,10,20260517,0,32.77,0,0.011290405918931217,0.017786156037650727,0.011290405918931217,0.00649575011871951,0.0,69.9,69.9,0.0,,,
2026-0517-05-02-08-11,11,20260517,0,32.77,0,0.023076005079920824,0.022285440432752976,0.023076005079920824,-0.0007905646471678476,0.0,34.2,34.2,0.0,,,
2026-0517-05-02-08-11,12,20260517,1,32.77,0,0.3945996868666461,0.19520228341142398,0.3945996868666461,-0.1993974034552221,0.0,2.0,2.0,1.9,,,
2026-0517-05-02-08-11,13,20260517,0,32.77,0,0.02254855353523692,0.03238509365457701,0.02254855353523692,0.009836540119340088,0.0,35.0,35.0,0.0,,,
2026-0517-05-02-08-11,14,20260517,0,32.77,0,0.03461400761988123,0.06929628187143232,0.03461400761988123,0.034682274251551085,0.0,22.8,22.8,0.0,,,
2026-0517-05-02-08-11,15,20260517,0,32.77,0,0.020552067024304486,0.03636738960771995,0.020552067024304486,0.015815322583415465,0.0,38.4,38.4,0.0,,,
2026-0517-05-02-08-11,16,20260517,0,32.77,0,0.061656201072913454,0.034110122014072125,0.061656201072913454,-0.02754607905884133,0.0,12.8,12.8,0.0,,,
2026-0517-05-02-08-11,17,20260517,0,32.77,0,0.022356922768648507,0.0391202579612249,0.022356922768648507,0.01676333519257639,0.0,35.3,35.3,0.0,,,
2026-0517-05-02-08-11,18,20260517,0,32.77,0,0.04312564883788482,0.10256349099059647,0.04312564883788482,0.059437842152711653,0.0,18.3,18.3,0.0,,,
2026-0517-04-01-06-12,01,20260517,0,53.77,0,0.09098635351294512,0.17341081715142223,0.09098635351294512,0.08242446363847711,0.0,8.7,8.7,0.0,,,
2026-0517-04-01-06-12,02,20260517,0,53.77,0,0.045233215746435566,0.030565437130756372,0.045233215746435566,-0.014667778615679194,0.0,17.5,17.5,0.0,,,
2026-0517-04-01-06-12,03,20260517,0,53.77,0,0.16154719909441273,0.1697153492702917,0.16154719909441273,0.008168150175878963,0.0,4.9,4.9,0.0,,,
2026-0517-04-01-06-12,04,20260517,0,53.77,0,0.1552120148162005,0.1414982452073787,0.1552120148162005,-0.013713769608821813,0.0,5.1,5.1,0.0,,,
2026-0517-04-01-06-12,05,20260517,0,53.77,0,0.21394088528719524,0.12229159389831445,0.21394088528719524,-0.09164929138888078,0.0,3.7,3.7,0.0,,,
2026-0517-04-01-06-12,06,20260517,0,53.77,0,0.026211300515318628,0.015776654526553573,0.026211300515318628,-0.010434645988765055,0.0,30.2,30.2,0.0,,,
2026-0517-04-01-06-12,07,20260517,0,53.77,0,0.11993655690342765,0.18457728789496441,0.11993655690342765,0.06464073099153676,0.0,6.6,6.6,0.0,,,
2026-0517-04-01-06-12,08,20260517,0,53.77,0,0.010148477891828492,0.007541752515721309,0.010148477891828492,-0.0026067253761071834,0.0,78.0,78.0,0.0,,,
2026-0517-04-01-06-12,09,20260517,0,53.77,0,0.04768561900979653,0.0676325077431944,0.04768561900979653,0.019946888733397873,0.0,16.6,16.6,0.0,,,
2026-0517-04-01-06-12,10,20260517,1,53.77,0,0.11993655690342765,0.046613430568240834,0.11993655690342765,-0.07332312633518681,0.0,6.6,6.6,4.8,,,
2026-0517-04-01-06-12,11,20260517,0,53.77,0,0.009161820319011834,0.04037692409316196,0.009161820319011834,0.031215103774150127,0.0,86.4,86.4,0.0,,,
2026-0517-08-03-08-12,01,20260517,0,62.75,0,0.012187370385549684,0.01237951883998561,0.006739113676316836,0.00019214845443592601,-0.005448256709232848,65.1,117.6,0.0,,,
2026-0517-08-03-08-12,02,20260517,1,62.75,0,0.061984204070256586,0.048346497254638486,0.044028876018603315,-0.0136377068156181,-0.01795532805165327,12.8,18.0,18.2,,,
2026-0517-08-03-08-12,03,20260517,0,62.75,0,0.10171766821785698,0.05759009746340442,0.09323761980410115,-0.04412757075445256,-0.008480048413755825,7.8,8.5,0.0,,,
2026-0517-08-03-08-12,04,20260517,0,62.75,0,0.030992102035128293,0.02657298990714475,0.017729748732323483,-0.004419112127983543,-0.01326235330280481,25.6,44.7,0.0,,,
2026-0517-08-03-08-12,05,20260517,0,62.75,0,0.08351555916834572,0.10755365797012127,0.05742896871991738,0.024038098801775556,-0.026086590448428336,9.5,13.8,0.0,,,
2026-0517-08-03-08-12,06,20260517,0,62.75,0,0.03796161780379351,0.054554848450223244,0.03048152955134076,0.016593230646429737,-0.0074800882524527455,20.9,26.0,0.0,,,
2026-0517-08-03-08-12,07,20260517,0,62.75,0,0.11019414056934505,0.1576463185379197,0.1524076477567038,0.047452177968574635,0.04221350718735874,7.2,5.2,0.0,,,
2026-0517-08-03-08-12,08,20260517,0,62.75,0,0.17631062491095206,0.1702351032177819,0.2556515381725354,-0.0060755216931701606,0.07934091326158332,4.5,3.1,0.0,,,
2026-0517-08-03-08-12,09,20260517,0,62.75,0,0.02644659373664281,0.08323068697566963,0.018135463806289696,0.05678409323902682,-0.008311129930353114,30.0,43.7,0.0,,,
2026-0517-08-03-08-12,10,20260517,0,62.75,0,0.08718657275816312,0.04042350117714273,0.0954843094379349,-0.04676307158102039,0.00829773667977178,9.1,8.3,0.0,,,
2026-0517-08-03-08-12,11,20260517,0,62.75,0,0.11334254458561205,0.1494239448860938,0.17228690615975215,0.036081400300481764,0.0589443615741401,7.0,4.6,0.0,,,
2026-0517-08-03-08-12,12,20260517,0,62.75,0,0.025928033075140012,0.04679472903788509,0.01900527022385755,0.02086669596274508,-0.006922762851282464,30.6,41.7,0.0,,,
2026-0517-08-03-08-12,13,20260517,0,62.75,0,0.13223296868321405,0.04524810628198938,0.03738300794032358,-0.08698486240122466,-0.09484996074289047,6.0,21.2,0.0,,,
2026-0517-05-02-08-12,01,20260517,0,24.7,0,0.008131170948660478,0.004783991712382836,0.008131170948660478,-0.003347179236277642,0.0,97.4,97.4,0.0,-4.803885928448801,-5.3376845230681695,
2026-0517-05-02-08-12,02,20260517,0,24.7,0,0.04474440962709212,0.13729115103098433,0.04474440962709212,0.09254674140389221,0.0,17.7,17.7,0.0,-3.0610124261886096,-1.8379734025122836,
