============================================================
bootstrap: 過去データ一括取得
対象 dataspec: RACE, DIFN, HOSE, BLOD, SLOP, WOOD, HOYU, YSCH, TOKU, COMM, MING
option = 4 (ダイアログなしセットアップ)
fromtime = 20210101000000
============================================================

[01:24:25] read: {'dataspec': 'RACE', 'files_done': 825, 'records': 744074, 'file': 'RAVM2025069920250630142123.jvd'}
[01:24:30] read: {'dataspec': 'RACE', 'files_done': 826, 'records': 747658, 'file': 'SEVM2025069920250630142123.jvd'}
[01:24:35] read: {'dataspec': 'RACE', 'files_done': 826, 'records': 751274, 'file': 'SEVM2025069920250630142123.jvd'}
[01:24:40] read: {'dataspec': 'RACE', 'files_done': 832, 'records': 754673, 'file': 'JGVM2025079920250801141302.jvd'}
[01:24:45] read: {'dataspec': 'RACE', 'files_done': 836, 'records': 758249, 'file': 'O4VM2025079920250801141303.jvd'}
[01:24:50] read: {'dataspec': 'RACE', 'files_done': 841, 'records': 761662, 'file': 'SEVM2025079920250801141311.jvd'}
[01:24:55] read: {'dataspec': 'RACE', 'files_done': 841, 'records': 765119, 'file': 'SEVM2025079920250801141311.jvd'}
[01:25:00] read: {'dataspec': 'RACE', 'files_done': 848, 'records': 768520, 'file': 'JGVM2025089920250901143515.jvd'}
[01:25:05] read: {'dataspec': 'RACE', 'files_done': 849, 'records': 772082, 'file': 'O1VM2025089920250901143516.jvd'}
[01:25:10] read: {'dataspec': 'RACE', 'files_done': 857, 'records': 775454, 'file': 'SEVM2025089920250901143526.jvd'}
[01:25:15] read: {'dataspec': 'RACE', 'files_done': 857, 'records': 779145, 'file': 'SEVM2025089920250901143526.jvd'}
[01:25:20] read: {'dataspec': 'RACE', 'files_done': 863, 'records': 782757, 'file': 'JGVM2025099920251003140412.jvd'}
[01:25:25] read: {'dataspec': 'RACE', 'files_done': 871, 'records': 786353, 'file': 'RAVM2025099920251003140420.jvd'}
[01:25:30] read: {'dataspec': 'RACE', 'files_done': 872, 'records': 790052, 'file': 'SEVM2025099920251003140420.jvd'}
[01:25:35] read: {'dataspec': 'RACE', 'files_done': 879, 'records': 793650, 'file': 'JGVM2025109920251031162617.jvd'}
[01:25:40] read: {'dataspec': 'RACE', 'files_done': 883, 'records': 797397, 'file': 'O4VM2025109920251031162618.jvd'}
[01:25:45] read: {'dataspec': 'RACE', 'files_done': 888, 'records': 800787, 'file': 'SEVM2025109920251031162626.jvd'}
[01:25:50] read: {'dataspec': 'RACE', 'files_done': 888, 'records': 804410, 'file': 'SEVM2025109920251031162626.jvd'}
[01:25:55] read: {'dataspec': 'RACE', 'files_done': 894, 'records': 807879, 'file': 'JGVM2025119920251201145124.jvd'}
[01:26:00] read: {'dataspec': 'RACE', 'files_done': 897, 'records': 811327, 'file': 'O3VM2025119920251201145125.jvd'}
[01:26:05] read: {'dataspec': 'RACE', 'files_done': 903, 'records': 814776, 'file': 'SEVM2025119920251201145135.jvd'}
[01:26:10] read: {'dataspec': 'RACE', 'files_done': 903, 'records': 818461, 'file': 'SEVM2025119920251201145135.jvd'}
[01:26:15] read: {'dataspec': 'RACE', 'files_done': 910, 'records': 821964, 'file': 'JGVM2025129920251229143344.jvd'}
[01:26:20] read: {'dataspec': 'RACE', 'files_done': 915, 'records': 825421, 'file': 'O5VM2025129920251229143346.jvd'}
[01:26:25] read: {'dataspec': 'RACE', 'files_done': 919, 'records': 828928, 'file': 'SEVM2025129920251229143354.jvd'}
[01:26:30] read: {'dataspec': 'RACE', 'files_done': 919, 'records': 832604, 'file': 'SEVM2025129920251229143354.jvd'}
[01:26:35] read: {'dataspec': 'RACE', 'files_done': 925, 'records': 836230, 'file': 'JGVM2026019920260202142802.jvd'}
[01:26:40] read: {'dataspec': 'RACE', 'files_done': 930, 'records': 839987, 'file': 'O5VM2026019920260202142804.jvd'}
[01:26:45] read: {'dataspec': 'RACE', 'files_done': 934, 'records': 843673, 'file': 'SEVM2026019920260202142812.jvd'}
[01:26:50] read: {'dataspec': 'RACE', 'files_done': 934, 'records': 847496, 'file': 'SEVM2026019920260202142812.jvd'}
[01:26:55] read: {'dataspec': 'RACE', 'files_done': 940, 'records': 851113, 'file': 'JGVM2026029920260302153023.jvd'}
[01:27:00] read: {'dataspec': 'RACE', 'files_done': 942, 'records': 854851, 'file': 'O2VM2026029920260302153023.jvd'}
[01:27:05] read: {'dataspec': 'RACE', 'files_done': 949, 'records': 858480, 'file': 'SEVM2026029920260302153033.jvd'}
[01:27:10] read: {'dataspec': 'RACE', 'files_done': 949, 'records': 862298, 'file': 'SEVM2026029920260302153033.jvd'}
[01:27:15] read: {'dataspec': 'RACE', 'files_done': 955, 'records': 865930, 'file': 'JGVM2026039920260403135343.jvd'}
[01:27:20] read: {'dataspec': 'RACE', 'files_done': 956, 'records': 869727, 'file': 'O1VM2026039920260403135344.jvd'}
[01:27:25] read: {'dataspec': 'RACE', 'files_done': 964, 'records': 873329, 'file': 'SEVM2026039920260403135353.jvd'}
[01:27:30] read: {'dataspec': 'RACE', 'files_done': 964, 'records': 877104, 'file': 'SEVM2026039920260403135353.jvd'}
[01:27:35] read: {'dataspec': 'RACE', 'files_done': 971, 'records': 880717, 'file': 'JGVM2026049920260501143203.jvd'}
[01:27:40] read: {'dataspec': 'RACE', 'files_done': 974, 'records': 884507, 'file': 'O3VM2026049920260501143204.jvd'}
[01:27:45] read: {'dataspec': 'RACE', 'files_done': 980, 'records': 888151, 'file': 'SEVM2026049920260501143212.jvd'}
[01:27:50] read: {'dataspec': 'RACE', 'files_done': 985, 'records': 891907, 'file': 'H6SW2026050220260504133947.jvd'}
[01:27:55] read: {'dataspec': 'RACE', 'files_done': 1027, 'records': 895305, 'file': 'RASW2026051020260511133750.jvd'}
[01:27:57] open: {'dataspec': 'DIFN', 'readcount': 48, 'downloadcount': 33, 'last_timestamp': '20260511133754'}
[01:27:57] download: {'dataspec': 'DIFN', 'remaining': 33}
[01:27:58] download: {'dataspec': 'DIFN', 'remaining': 26}
[01:27:59] download: {'dataspec': 'DIFN', 'remaining': 23}
[01:28:00] download: {'dataspec': 'DIFN', 'remaining': 19}
[01:28:01] download: {'dataspec': 'DIFN', 'remaining': 14}
[01:28:02] download: {'dataspec': 'DIFN', 'remaining': 10}
[01:28:03] download: {'dataspec': 'DIFN', 'remaining': 0}
[01:28:08] read: {'dataspec': 'DIFN', 'files_done': 25, 'records': 213841, 'file': 'UMXM2026049920260501143428.jvd'}
[01:28:09] open: {'dataspec': 'HOSE', 'readcount': 2, 'downloadcount': 1, 'last_timestamp': '20230804131655'}
[01:28:09] download: {'dataspec': 'HOSE', 'remaining': 1}
[01:28:10] download: {'dataspec': 'HOSE', 'remaining': 0}
[01:28:10] open: {'dataspec': 'BLOD', 'readcount': 63, 'downloadcount': 0, 'last_timestamp': '20230731143940'}
[01:28:11] open: {'dataspec': 'SLOP', 'readcount': 89, 'downloadcount': 72, 'last_timestamp': '20260512143617'}
[01:28:11] download: {'dataspec': 'SLOP', 'remaining': 72}
[01:28:12] download: {'dataspec': 'SLOP', 'remaining': 56}
[01:28:13] download: {'dataspec': 'SLOP', 'remaining': 39}
[01:28:14] download: {'dataspec': 'SLOP', 'remaining': 22}
[01:28:15] download: {'dataspec': 'SLOP', 'remaining': 11}
[01:28:16] download: {'dataspec': 'SLOP', 'remaining': 0}
[01:28:21] read: {'dataspec': 'SLOP', 'files_done': 9, 'records': 360296, 'file': 'HCVM2021109920230808174031.jvd'}
[01:28:26] read: {'dataspec': 'SLOP', 'files_done': 19, 'records': 738383, 'file': 'HCVM2022089920230808174423.jvd'}
[01:28:31] read: {'dataspec': 'SLOP', 'files_done': 28, 'records': 1097114, 'file': 'HCVM2023059920230808174753.jvd'}
[01:28:36] read: {'dataspec': 'SLOP', 'files_done': 38, 'records': 1470137, 'file': 'HCVM2024039920240401144754.jvd'}
[01:28:41] read: {'dataspec': 'SLOP', 'files_done': 42, 'records': 1619879, 'file': 'HCVM2024079920240802134928.jvd'}
[01:28:46] read: {'dataspec': 'SLOP', 'files_done': 46, 'records': 1777240, 'file': 'HCVM2024119920241202150429.jvd'}
[01:28:51] read: {'dataspec': 'SLOP', 'files_done': 51, 'records': 1933376, 'file': 'HCVM2025039920250331142522.jvd'}
[01:28:56] read: {'dataspec': 'SLOP', 'files_done': 54, 'records': 2088609, 'file': 'HCVM2025069920250630141952.jvd'}
[01:29:01] read: {'dataspec': 'SLOP', 'files_done': 60, 'records': 2235562, 'file': 'HCVM2025109920251031162512.jvd'}
[01:29:06] read: {'dataspec': 'SLOP', 'files_done': 64, 'records': 2394559, 'file': 'HCVM2026029920260302152917.jvd'}
[01:29:11] open: {'dataspec': 'WOOD', 'readcount': 79, 'downloadcount': 65, 'last_timestamp': '20260512143617'}
[01:29:11] download: {'dataspec': 'WOOD', 'remaining': 65}
[01:29:12] download: {'dataspec': 'WOOD', 'remaining': 49}
[01:29:13] download: {'dataspec': 'WOOD', 'remaining': 31}
[01:29:14] download: {'dataspec': 'WOOD', 'remaining': 10}
[01:29:15] download: {'dataspec': 'WOOD', 'remaining': 0}
[01:29:20] read: {'dataspec': 'WOOD', 'files_done': 15, 'records': 157394, 'file': 'WCVM2022109920230808174525.jvd'}
[01:29:25] read: {'dataspec': 'WOOD', 'files_done': 26, 'records': 313603, 'file': 'WCVM2023099920231002152239.jvd'}
[01:29:30] read: {'dataspec': 'WOOD', 'files_done': 39, 'records': 473559, 'file': 'WCVM2024109920241101135651.jvd'}
[01:29:35] read: {'dataspec': 'WOOD', 'files_done': 51, 'records': 633900, 'file': 'WCVM2025109920251031162852.jvd'}
[01:29:39] open: {'dataspec': 'HOYU', 'readcount': 4, 'downloadcount': 3, 'last_timestamp': '20260512142914'}
[01:29:39] download: {'dataspec': 'HOYU', 'remaining': 3}
[01:29:40] download: {'dataspec': 'HOYU', 'remaining': 0}
[01:29:45] open: {'dataspec': 'YSCH', 'readcount': 7, 'downloadcount': 7, 'last_timestamp': '20260511133754'}
[01:29:45] download: {'dataspec': 'YSCH', 'remaining': 7}
[01:29:46] download: {'dataspec': 'YSCH', 'remaining': 0}
[01:29:46] open: {'dataspec': 'TOKU', 'readcount': 1, 'downloadcount': 1, 'last_timestamp': '20260511155133'}
[01:29:46] download: {'dataspec': 'TOKU', 'remaining': 1}
[01:29:47] download: {'dataspec': 'TOKU', 'remaining': 0}
[01:29:47] open: {'dataspec': 'COMM', 'readcount': 1, 'downloadcount': 1, 'last_timestamp': '20260501143046'}
[01:29:47] download: {'dataspec': 'COMM', 'remaining': 1}
[01:29:48] download: {'dataspec': 'COMM', 'remaining': 0}
[01:29:48] open: {'dataspec': 'MING', 'readcount': 136, 'downloadcount': 132, 'last_timestamp': '20260511133754'}
[01:29:48] download: {'dataspec': 'MING', 'remaining': 132}
[01:29:49] download: {'dataspec': 'MING', 'remaining': 104}
[01:29:50] download: {'dataspec': 'MING', 'remaining': 80}
[01:29:51] download: {'dataspec': 'MING', 'remaining': 53}
[01:29:52] download: {'dataspec': 'MING', 'remaining': 27}
[01:29:53] download: {'dataspec': 'MING', 'remaining': 0}

=== fetch summaries ===
  {'dataspec': 'RACE', 'files_written': 1031, 'records_total': 896334, 'last_timestamp': '20260511133754', 'bad_files': []}
  {'dataspec': 'DIFN', 'files_written': 48, 'records_total': 244302, 'last_timestamp': '20260511133754', 'bad_files': []}
  {'dataspec': 'HOSE', 'files_written': 2, 'records_total': 45246, 'last_timestamp': '20230804131655', 'bad_files': []}
  {'dataspec': 'BLOD', 'files_written': 63, 'records_total': 22052, 'last_timestamp': '20230731143940', 'bad_files': []}
  {'dataspec': 'SLOP', 'files_written': 89, 'records_total': 2531870, 'last_timestamp': '20260512143617', 'bad_files': []}
  {'dataspec': 'WOOD', 'files_written': 79, 'records_total': 729964, 'last_timestamp': '20260512143617', 'bad_files': []}
  {'dataspec': 'HOYU', 'files_written': 4, 'records_total': 176819, 'last_timestamp': '20260512142914', 'bad_files': []}
  {'dataspec': 'YSCH', 'files_written': 7, 'records_total': 2020, 'last_timestamp': '20260511133754', 'bad_files': []}
  {'dataspec': 'TOKU', 'files_written': 1, 'records_total': 21, 'last_timestamp': '20260511155133', 'bad_files': []}
  {'dataspec': 'COMM', 'files_written': 1, 'records_total': 119, 'last_timestamp': '20260501143046', 'bad_files': []}
  {'dataspec': 'MING', 'files_written': 136, 'records_total': 36415, 'last_timestamp': '20260511133754', 'bad_files': []}

=== ingest into SQLite ===
（現状 RA / SE のみ DB 投入。他の dataspec は raw のみ保存）
  {'files_processed': 370, 'files_skipped': 6059, 'files_errored': 0, 'RA': 444, 'SE': 5768, 'HR': 264, 'O1': 264, 'UM': 214927, 'records_skipped': 3508505, 'errors': []}

=== bootstrap 完了: 所要 00:23:30 ===
