race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260815-01-01,01,01,1,ジャストグレース,106.4,10,2026-08-15T10:00:02
20260815-01-01,01,01,2,リベンジャー,108.5,11,2026-08-15T10:00:02
20260815-01-01,01,01,3,クルビデンス,2.1,1,2026-08-15T10:00:02
20260815-01-01,01,01,4,マーゴットデウス,35.5,8,2026-08-15T10:00:02
20260815-01-01,01,01,5,メイショウシンガン,36.9,9,2026-08-15T10:00:02
20260815-01-01,01,01,6,フレンチブラッサム,4.0,2,2026-08-15T10:00:02
20260815-01-01,01,01,7,ショウナンタヅナ,14.1,5,2026-08-15T10:00:02
20260815-01-01,01,01,8,ニットウエース,20.6,8,2026-08-15T09:55:02
20260815-01-01,01,01,9,ロードクローザー,5.8,3,2026-08-15T10:00:02
20260815-01-01,01,01,10,アンタレス,23.9,8,2026-08-15T10:00:02
20260815-01-01,01,01,11,ゴーントゥファー,239.3,12,2026-08-15T10:00:02
20260815-01-01,01,01,12,サンオブザサン,11.3,4,2026-08-15T10:00:02
20260815-01-01,01,01,13,フェンリル,14.6,6,2026-08-15T10:00:02
20260815-01-01,01,01,14,ワンダーゾルダート,16.5,7,2026-08-15T10:00:02
20260815-01-02,01,02,1,マイネルラビリンス,44.8,6,2026-08-15T10:30:02
20260815-01-02,01,02,2,オンザボー,8.9,3,2026-08-15T10:30:02
20260815-01-02,01,02,3,イッペイ,3.5,2,2026-08-15T10:30:02
20260815-01-02,01,02,4,マイネルサリーレ,111.1,8,2026-08-15T10:30:02
20260815-01-02,01,02,5,ローザベッラ,72.1,7,2026-08-15T10:30:02
20260815-01-02,01,02,6,カリスマン,176.3,9,2026-08-15T10:30:02
20260815-01-02,01,02,7,ラヴァンドローリエ,29.9,5,2026-08-15T10:30:02
20260815-01-02,01,02,8,ルージュロマーナ,14.5,4,2026-08-15T10:30:02
20260815-01-02,01,02,9,レゾンフォルテ,1.4,1,2026-08-15T10:30:02
20260815-01-02,01,02,10,タクミオジュウ,203.7,10,2026-08-15T10:30:02
20260815-01-03,01,03,1,ナブッコ,12.9,7,2026-08-15T11:00:07
20260815-01-03,01,03,2,フェアリーキャット,10.7,5,2026-08-15T11:00:07
20260815-01-03,01,03,3,ソルトアイリス,10.2,4,2026-08-15T11:00:07
20260815-01-03,01,03,4,トルークマクト,45.0,11,2026-08-15T11:00:07
20260815-01-03,01,03,5,シルフ,17.3,8,2026-08-15T11:00:07
20260815-01-03,01,03,6,アニマレイ,4.2,2,2026-08-15T11:00:07
20260815-01-03,01,03,7,デルマハルナ,90.1,12,2026-08-15T11:00:07
20260815-01-03,01,03,8,ダイユウサルターレ,43.0,10,2026-08-15T11:00:07
20260815-01-03,01,03,9,サンライズロイ,23.4,9,2026-08-15T11:00:07
20260815-01-03,01,03,10,フェイスリフト,11.0,6,2026-08-15T11:00:07
20260815-01-03,01,03,11,メイワキラリ,7.1,3,2026-08-15T11:00:07
20260815-01-03,01,03,12,ツクバヴァンガード,2.7,1,2026-08-15T11:00:07
20260815-01-04,01,04,1,ザンテソーロ,4.5,3,2026-08-15T11:30:02
20260815-01-04,01,04,2,シエルブリエ,49.2,9,2026-08-15T11:30:02
20260815-01-04,01,04,3,ポップアップ,3.7,2,2026-08-15T11:30:02
20260815-01-04,01,04,4,ロードステラート,12.7,6,2026-08-15T11:30:02
20260815-01-04,01,04,5,ガビーズメロディ,60.7,10,2026-08-15T11:30:02
20260815-01-04,01,04,6,ウインガネーシャ,2.8,1,2026-08-15T11:30:02
20260815-01-04,01,04,7,コイバナ,10.8,5,2026-08-15T11:30:02
20260815-01-04,01,04,8,ワイルドカイザー,248.0,12,2026-08-15T11:30:02
20260815-01-04,01,04,9,ブラックパロット,34.7,8,2026-08-15T11:30:02
20260815-01-04,01,04,10,ブロント,27.0,7,2026-08-15T11:30:02
20260815-01-04,01,04,11,ウインモンクール,79.2,11,2026-08-15T11:30:02
20260815-01-04,01,04,12,モロノカガヤキ,8.5,4,2026-08-15T11:30:02
20260815-01-05,01,05,1,パーフェクトゲーム,4.5,2,2026-08-15T12:20:02
20260815-01-05,01,05,2,スピリッツ,14.1,6,2026-08-15T12:20:02
20260815-01-05,01,05,3,フレンドミラノ,72.8,10,2026-08-15T12:20:02
20260815-01-05,01,05,4,ディンクスマッシュ,42.8,9,2026-08-15T12:20:02
20260815-01-05,01,05,5,ジオパークカツキ,2.7,1,2026-08-15T12:20:02
20260815-01-05,01,05,6,ハミングリップス,86.7,11,2026-08-15T12:20:02
20260815-01-05,01,05,7,キャンドル,4.7,3,2026-08-15T12:20:02
20260815-01-05,01,05,8,アオイスミレ,11.4,5,2026-08-15T12:20:02
20260815-01-05,01,05,9,トスカ,25.1,8,2026-08-15T12:20:02
20260815-01-05,01,05,10,スマートライナー,19.1,7,2026-08-15T12:20:02
20260815-01-05,01,05,11,ゲームチェンジャー,203.8,12,2026-08-15T12:20:02
20260815-01-05,01,05,12,タワーレイヴン,6.5,4,2026-08-15T12:20:02
20260815-01-06,01,06,1,グローリーバローズ,9.6,5,2026-08-15T12:50:03
20260815-01-06,01,06,2,タマモパルファン,89.7,9,2026-08-15T12:50:03
20260815-01-06,01,06,3,フラワーフェアリー,308.3,14,2026-08-15T12:50:03
20260815-01-06,01,06,4,ヒャクレツケン,231.2,12,2026-08-15T12:50:03
20260815-01-06,01,06,5,レイナデルアイレ,20.6,8,2026-08-15T12:50:03
20260815-01-06,01,06,6,ニシノシャルム,161.3,10,2026-08-15T12:50:03
20260815-01-06,01,06,7,エアヴァイブス,4.0,2,2026-08-15T12:50:03
20260815-01-06,01,06,8,エイシンキーンラン,6.4,4,2026-08-15T12:50:03
20260815-01-06,01,06,9,シャルムグリーン,5.2,3,2026-08-15T12:50:03
20260815-01-06,01,06,10,ショウナンバーボン,2.9,1,2026-08-15T12:50:03
20260815-01-06,01,06,11,サウンドファミリエ,15.4,7,2026-08-15T12:50:03
20260815-01-06,01,06,12,ヤマヤロード,299.3,13,2026-08-15T12:50:03
20260815-01-06,01,06,13,ランウェイミューズ,13.9,6,2026-08-15T12:50:03
20260815-01-06,01,06,14,アップターンデイ,164.0,11,2026-08-15T12:50:03
20260815-01-07,01,07,1,メリザンド,7.1,3,2026-08-15T13:20:02
20260815-01-07,01,07,2,エリナ,317.7,15,2026-08-15T13:20:02
20260815-01-07,01,07,3,ミッキーテネシー,2.1,1,2026-08-15T13:20:02
20260815-01-07,01,07,4,アンディムジーク,19.3,6,2026-08-15T13:20:02
20260815-01-07,01,07,5,エイカイコバチ,22.4,7,2026-08-15T13:20:02
20260815-01-07,01,07,6,エトワールブーケ,13.1,4,2026-08-15T13:20:02
20260815-01-07,01,07,7,ニシノエピカリ,117.5,14,2026-08-15T13:20:02
20260815-01-07,01,07,8,ヴァーナリー,63.9,12,2026-08-15T13:20:02
20260815-01-07,01,07,9,アドマイヤシュラ,4.0,2,2026-08-15T13:20:02
20260815-01-07,01,07,10,ドマーネ,51.1,11,2026-08-15T13:20:02
20260815-01-07,01,07,11,ディヒターリーベ,13.7,5,2026-08-15T13:20:02
20260815-01-07,01,07,12,エイトスターズ,103.9,13,2026-08-15T13:20:02
20260815-01-07,01,07,13,セットエトワール,30.4,8,2026-08-15T13:20:02
20260815-01-07,01,07,14,キタノサリスカ,34.2,9,2026-08-15T13:20:02
20260815-01-07,01,07,15,ルージュスティーズ,38.0,10,2026-08-15T13:20:02
20260815-01-08,01,08,1,フェニーチェドーロ,147.8,10,2026-08-15T13:50:02
20260815-01-08,01,08,2,カリーン,18.5,7,2026-08-15T13:50:02
20260815-01-08,01,08,3,ザハント,6.4,4,2026-08-15T13:50:02
20260815-01-08,01,08,4,ファンタイムギフト,34.3,9,2026-08-15T13:50:02
20260815-01-08,01,08,5,タイセツナヒ,23.8,8,2026-08-15T13:50:02
20260815-01-08,01,08,6,ビービーバザーク,7.7,5,2026-08-15T13:50:02
20260815-01-08,01,08,7,ヒロイックヴァース,5.4,3,2026-08-15T13:50:02
20260815-01-08,01,08,8,ハイライトニング,15.4,6,2026-08-15T13:50:02
20260815-01-08,01,08,9,ロードアマルフィ,2.6,1,2026-08-15T13:50:02
20260815-01-08,01,08,10,ミスティマウンテン,4.8,2,2026-08-15T13:50:02
20260815-01-08,01,08,11,ピースフルワールド,200.2,11,2026-08-15T13:50:02
20260815-01-09,01,09,1,コスモハナミズキ,7.4,5,2026-08-15T14:25:02
20260815-01-09,01,09,2,アヴナント,106.3,7,2026-08-15T14:25:02
20260815-01-09,01,09,3,アヴィアトーレ,3.7,3,2026-08-15T14:25:02
20260815-01-09,01,09,4,キャトルブランシュ,169.8,8,2026-08-15T14:25:02
20260815-01-09,01,09,5,ミラクルヴェリテ,30.8,6,2026-08-15T14:25:02
20260815-01-09,01,09,6,アゴルディーノ,2.8,1,2026-08-15T14:25:02
20260815-01-09,01,09,7,ウインワーグナー,6.5,4,2026-08-15T14:25:02
20260815-01-09,01,09,8,デアグランツ,3.3,2,2026-08-15T14:25:02
20260815-01-10,01,10,1,ガットネロ,35.9,11,2026-08-15T15:00:02
20260815-01-10,01,10,2,セイプリーズ,15.6,7,2026-08-15T15:00:02
20260815-01-10,01,10,3,ムチャスグラシアス,54.7,14,2026-08-15T15:00:02
20260815-01-10,01,10,4,ブルボンクイーン,30.9,10,2026-08-15T15:00:02
20260815-01-10,01,10,5,スムースベルベット,14.9,6,2026-08-15T15:00:02
20260815-01-10,01,10,6,ブライティアダイヤ,118.6,15,2026-08-15T15:00:02
20260815-01-10,01,10,7,モズトキキ,18.4,9,2026-08-15T15:00:02
20260815-01-10,01,10,8,グランテレーズ,11.3,4,2026-08-15T15:00:02
20260815-01-10,01,10,9,ベニシア,206.6,16,2026-08-15T15:00:02
20260815-01-10,01,10,10,メイショウミリオレ,17.0,8,2026-08-15T15:00:02
20260815-01-10,01,10,11,コックオーヴァン,11.5,5,2026-08-15T15:00:02
20260815-01-10,01,10,12,ハリウッドメモリー,1.9,1,2026-08-15T15:00:02
20260815-01-10,01,10,13,ベビーズブレス,41.2,12,2026-08-15T15:00:02
20260815-01-10,01,10,14,ストレイトアスク,9.3,2,2026-08-15T15:00:02
20260815-01-10,01,10,15,ミニョンマルーン,11.2,3,2026-08-15T15:00:02
20260815-01-10,01,10,16,エルサトアナ,54.6,13,2026-08-15T15:00:02
20260815-01-11,01,11,1,プロミシングスター,9.4,4,2026-08-15T15:35:02
20260815-01-11,01,11,2,マンオブザマッチ,11.5,5,2026-08-15T15:35:02
20260815-01-11,01,11,3,キャットテイル,8.5,3,2026-08-15T15:35:02
20260815-01-11,01,11,4,ノーブルスカイ,29.3,13,2026-08-15T15:35:02
20260815-01-11,01,11,5,ゲキザル,11.9,6,2026-08-15T15:35:02
20260815-01-11,01,11,6,レーウィン,17.6,10,2026-08-15T15:35:02
20260815-01-11,01,11,7,セボンサデッセ,4.2,2,2026-08-15T15:35:02
20260815-01-11,01,11,8,トルショー,20.2,11,2026-08-15T15:35:02
20260815-01-11,01,11,9,キュールエフウジン,143.2,14,2026-08-15T15:35:02
20260815-01-11,01,11,10,モズカトレア,16.4,8,2026-08-15T15:35:02
20260815-01-11,01,11,11,アイウィル,4.1,1,2026-08-15T15:35:02
20260815-01-11,01,11,12,アスクケンタッキー,17.2,9,2026-08-15T15:35:02
20260815-01-11,01,11,13,ロードブレイズ,14.5,7,2026-08-15T15:35:02
20260815-01-11,01,11,14,スマートカイロス,20.6,12,2026-08-15T15:35:02
20260815-01-12,01,12,1,ジャストビート,54.3,8,2026-08-15T16:15:02
20260815-01-12,01,12,2,テイクザクラウン,32.4,6,2026-08-15T16:15:02
20260815-01-12,01,12,3,ジーティートシオー,244.8,13,2026-08-15T16:15:02
20260815-01-12,01,12,4,ペリプルス,66.2,9,2026-08-15T16:15:02
20260815-01-12,01,12,5,タケルフォーカス,8.8,4,2026-08-15T16:15:02
20260815-01-12,01,12,6,ブレイジングスター,259.0,14,2026-08-15T16:15:02
20260815-01-12,01,12,7,ミッドタウンナイト,43.4,7,2026-08-15T16:15:02
20260815-01-12,01,12,8,バルドル,8.6,3,2026-08-15T16:15:02
20260815-01-12,01,12,9,ミッキーファルコン,1.8,1,2026-08-15T16:15:02
20260815-01-12,01,12,10,オブラプリーマ,24.3,5,2026-08-15T16:15:02
20260815-01-12,01,12,11,サイモンイロハニー,142.7,11,2026-08-15T16:15:02
20260815-01-12,01,12,12,アーレムアレス,3.1,2,2026-08-15T16:15:02
20260815-01-12,01,12,13,シャインフリーリー,179.2,12,2026-08-15T16:15:02
20260815-01-12,01,12,14,シャインバオバブ,142.5,10,2026-08-15T16:15:02
20260815-04-01,04,01,1,ミライノシャチョウ,22.6,5,2026-08-15T09:40:02
20260815-04-01,04,01,2,ムーチョピカンテ,249.9,9,2026-08-15T09:40:02
20260815-04-01,04,01,3,フルーツバスケット,2.6,2,2026-08-15T09:40:02
20260815-04-01,04,01,4,コナパームス,4.2,3,2026-08-15T09:40:02
20260815-04-01,04,01,5,スターマイン,75.6,7,2026-08-15T09:40:02
20260815-04-01,04,01,6,シュートザワークス,8.8,4,2026-08-15T09:40:02
20260815-04-01,04,01,7,オーラムミーティア,65.5,6,2026-08-15T09:40:02
20260815-04-01,04,01,8,マルガリート,166.8,8,2026-08-15T09:40:02
20260815-04-01,04,01,9,ドミナートル,2.2,1,2026-08-15T09:40:02
20260815-04-02,04,02,1,カナデルペガサス,9.5,5,2026-08-15T10:10:08
20260815-04-02,04,02,2,エコロブラン,8.3,4,2026-08-15T10:10:08
20260815-04-02,04,02,3,ディーヴァソラーレ,10.7,7,2026-08-15T10:10:08
20260815-04-02,04,02,4,スナッチアップ,3.9,2,2026-08-15T10:10:08
20260815-04-02,04,02,5,コスモベスケーデン,3.1,1,2026-08-15T10:10:08
