race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,profit_loss_yen_100unit
20260815-01-04,01,04,,2400,12,2,シエルブリエ,,,21.9,8,49.2,9,0.0203,,,,False,9,0,0,0
20260815-01-04,01,04,,2400,12,3,ポップアップ,◎,1,7.5,4,3.7,2,0.2703,0.171,1.28,接戦,False,2,0,170,0
20260815-01-04,01,04,,2400,12,4,ロードステラート,☆,5,15.2,7,12.7,6,0.0787,0.048,0.72,接戦,False,4,0,0,0
20260815-01-04,01,04,,2400,12,5,ガビーズメロディ,,,37.3,11,60.7,10,0.0165,,,,False,10,0,0,0
20260815-01-04,01,04,,2400,12,6,ウインガネーシャ,○,2,2.2,1,2.8,1,0.3571,0.273,0.6,接戦,False,5,0,0,0
20260815-01-04,01,04,,2400,12,7,コイバナ,,,11.9,5,10.8,5,0.0926,,,,False,3,0,370,0
20260815-01-04,01,04,,2400,12,8,ワイルドカイザー,,,53.0,12,248.0,12,0.004,,,,False,12,0,0,0
20260815-01-04,01,04,,2400,12,9,ブラックパロット,,,29.6,9,34.7,8,0.0288,,,,False,7,0,0,0
20260815-01-04,01,04,,2400,12,10,ブロント,,,13.8,6,27.0,7,0.037,,,,False,11,0,0,0
20260815-01-04,01,04,,2400,12,11,ウインモンクール,,,35.2,10,79.2,11,0.0126,,,,False,8,0,0,0
20260815-01-04,01,04,,2400,12,12,モロノカガヤキ,▲,3,6.6,2,8.5,4,0.1176,0.10099999999999999,0.66,接戦,False,1,850,280,0
20260815-01-05,01,05,,1200,12,1,パーフェクトゲーム,▲,3,5.5,2,4.5,2,0.2222,0.098,0.54,混戦,False,2,0,150,0
20260815-01-05,01,05,,1200,12,2,スピリッツ,,,6.6,3,14.1,6,0.0709,,,,False,3,0,340,0
20260815-01-05,01,05,,1200,12,3,フレンドミラノ,,,26.0,11,72.8,10,0.0137,,,,False,12,0,0,0
20260815-01-05,01,05,,1200,12,4,ディンクスマッシュ,,,23.8,9,42.8,9,0.0234,,,,False,7,0,0,0
20260815-01-05,01,05,,1200,12,5,ジオパークカツキ,◎,1,3.4,1,2.7,1,0.3704,0.20800000000000002,0.71,混戦,False,1,270,130,0
20260815-01-05,01,05,,1200,12,6,ハミングリップス,,,24.1,10,86.7,11,0.0115,,,,False,5,0,0,0
20260815-01-05,01,05,,1200,12,7,キャンドル,○,2,8.7,6,4.7,3,0.2128,0.142,1.24,混戦,False,10,0,0,0
20260815-01-05,01,05,,1200,12,8,アオイスミレ,△,4,8.1,5,11.4,5,0.0877,0.085,0.69,混戦,False,11,0,0,0
20260815-01-05,01,05,,1200,12,9,トスカ,,,15.2,7,25.1,8,0.0398,,,,False,4,0,0,0
20260815-01-05,01,05,,1200,12,10,スマートライナー,,,15.6,8,19.1,7,0.0524,,,,False,6,0,0,0
20260815-01-05,01,05,,1200,12,11,ゲームチェンジャー,,,61.5,12,203.8,12,0.0049,,,,False,8,0,0,0
20260815-01-05,01,05,,1200,12,12,タワーレイヴン,☆,5,8.0,4,6.5,4,0.1538,0.085,0.68,混戦,False,9,0,0,0
20260815-01-06,01,06,,1500,14,1,グローリーバローズ,△,4,11.8,5,9.6,5,0.1042,0.078,0.92,混戦,False,7,0,0,0
20260815-01-06,01,06,,1500,14,2,タマモパルファン,,,34.2,10,89.7,9,0.0111,,,,False,10,0,0,0
20260815-01-06,01,06,,1500,14,3,フラワーフェアリー,,,93.8,12,308.3,14,0.0032,,,,False,11,0,0,0
20260815-01-06,01,06,,1500,14,4,ヒャクレツケン,,,115.9,14,231.2,12,0.0043,,,,False,13,0,0,0
20260815-01-06,01,06,,1500,14,5,レイナデルアイレ,,,12.1,6,20.6,8,0.0485,,,,False,8,0,0,0
20260815-01-06,01,06,,1500,14,6,ニシノシャルム,,,28.8,9,161.3,10,0.0062,,,,False,9,0,0,0
20260815-01-06,01,06,,1500,14,7,エアヴァイブス,○,2,4.0,1,4.0,2,0.25,0.187,0.75,混戦,False,1,400,170,0
20260815-01-06,01,06,,1500,14,8,エイシンキーンラン,,,12.1,6,6.4,4,0.1562,,,,False,3,0,260,0
20260815-01-06,01,06,,1500,14,9,シャルムグリーン,☆,5,4.3,2,5.2,3,0.1923,0.127,0.55,混戦,False,6,0,0,0
20260815-01-06,01,06,,1500,14,10,ショウナンバーボン,◎,1,4.4,3,2.9,1,0.3448,0.18,0.79,混戦,False,4,0,0,0
20260815-01-06,01,06,,1500,14,11,サウンドファミリエ,▲,3,15.0,8,15.4,7,0.0649,0.062,0.92,混戦,False,2,0,320,0
20260815-01-06,01,06,,1500,14,12,ヤマヤロード,,,104.8,13,299.3,13,0.0033,,,,False,12,0,0,0
20260815-01-06,01,06,,1500,14,13,ランウェイミューズ,,,8.5,4,13.9,6,0.0719,,,,False,5,0,0,0
20260815-01-06,01,06,,1500,14,14,アップターンデイ,,,40.3,11,164.0,11,0.0061,,,,False,14,0,0,0
20260815-01-07,01,07,,2000,15,1,メリザンド,▲,3,5.5,2,7.1,3,0.1408,0.086,0.47,混戦,False,11,0,0,0
20260815-01-07,01,07,,2000,15,2,エリナ,,,93.9,15,317.7,15,0.0031,,,,False,15,0,0,0
20260815-01-07,01,07,,2000,15,3,ミッキーテネシー,○,2,2.3,1,2.1,1,0.4762,0.33,0.76,混戦,False,10,0,0,0
20260815-01-07,01,07,,2000,15,4,アンディムジーク,,,19.1,8,19.3,6,0.0518,,,,False,1,1930,470,0
20260815-01-07,01,07,,2000,15,5,エイカイコバチ,◎,1,18.4,6,22.4,7,0.0446,0.067,1.23,混戦,False,2,0,440,0
20260815-01-07,01,07,,2000,15,6,エトワールブーケ,,,24.7,11,13.1,4,0.0763,,,,False,8,0,0,0
20260815-01-07,01,07,,2000,15,7,ニシノエピカリ,,,50.6,13,117.5,14,0.0085,,,,False,14,0,0,0
20260815-01-07,01,07,,2000,15,8,ヴァーナリー,,,23.7,10,63.9,12,0.0156,,,,False,13,0,0,0
20260815-01-07,01,07,,2000,15,9,アドマイヤシュラ,,,7.1,3,4.0,2,0.25,,,,False,3,0,180,0
20260815-01-07,01,07,,2000,15,10,ドマーネ,☆,5,23.1,9,51.1,11,0.0196,0.033,0.76,混戦,False,5,0,0,0
20260815-01-07,01,07,,2000,15,11,ディヒターリーベ,,,11.2,4,13.7,5,0.073,,,,False,4,0,0,0
20260815-01-07,01,07,,2000,15,12,エイトスターズ,,,29.0,12,103.9,13,0.0096,,,,False,12,0,0,0
20260815-01-07,01,07,,2000,15,13,セットエトワール,,,19.0,7,30.4,8,0.0329,,,,False,7,0,0,0
20260815-01-07,01,07,,2000,15,14,キタノサリスカ,,,77.6,14,34.2,9,0.0292,,,,False,5,0,0,0
20260815-01-07,01,07,,2000,15,15,ルージュスティーズ,△,4,17.1,5,38.0,10,0.0263,0.032,0.54,混戦,False,9,0,0,0
20260815-01-08,01,08,,1700,11,1,フェニーチェドーロ,,,38.1,10,147.8,10,0.0068,,,,False,6,0,0,0
20260815-01-08,01,08,,1700,11,2,カリーン,,,12.9,6,18.5,7,0.0541,,,,False,9,0,0,0
20260815-01-08,01,08,,1700,11,3,ザハント,◎,1,7.4,5,6.4,4,0.1562,0.174,1.29,標準,False,7,0,0,0
20260815-01-08,01,08,,1700,11,4,ファンタイムギフト,,,22.2,9,34.3,9,0.0292,,,,False,4,0,0,0
20260815-01-08,01,08,,1700,11,5,タイセツナヒ,,,20.4,8,23.8,8,0.042,,,,False,8,0,0,0
20260815-01-08,01,08,,1700,11,6,ビービーバザーク,△,4,6.3,3,7.7,5,0.1299,0.09699999999999999,0.61,標準,False,5,0,0,0
20260815-01-08,01,08,,1700,11,7,ヒロイックヴァース,☆,5,6.1,2,5.4,3,0.1852,0.12300000000000001,0.75,標準,False,0,0,0,0
20260815-01-08,01,08,,1700,11,8,ハイライトニング,,,17.0,7,15.4,6,0.0649,,,,False,2,0,380,0
20260815-01-08,01,08,,1700,11,9,ロードアマルフィ,▲,3,2.7,1,2.6,1,0.3846,0.195,0.53,標準,False,1,260,130,0
20260815-01-08,01,08,,1700,11,10,ミスティマウンテン,○,2,6.4,4,4.8,2,0.2083,0.17800000000000002,1.14,標準,False,3,0,160,0
20260815-01-08,01,08,,1700,11,11,ピースフルワールド,,,45.9,11,200.2,11,0.005,,,,False,10,0,0,0
20260815-01-09,01,09,コスモス賞,1800,8,1,コスモハナミズキ,○,2,9.1,5,7.4,5,0.1351,0.113,1.03,混戦,False,3,0,150,0
20260815-01-09,01,09,コスモス賞,1800,8,2,アヴナント,,,43.6,7,106.3,7,0.0094,,,,False,6,0,0,0
20260815-01-09,01,09,コスモス賞,1800,8,3,アヴィアトーレ,▲,3,4.0,3,3.7,3,0.2703,0.17600000000000002,0.7,混戦,False,5,0,0,0
20260815-01-09,01,09,コスモス賞,1800,8,4,キャトルブランシュ,,,65.7,8,169.8,8,0.0059,,,,False,4,0,0,0
20260815-01-09,01,09,コスモス賞,1800,8,5,ミラクルヴェリテ,,,13.3,6,30.8,6,0.0325,,,,False,7,0,0,0
20260815-01-09,01,09,コスモス賞,1800,8,6,アゴルディーノ,△,4,3.7,2,2.8,1,0.3571,0.17,0.63,混戦,False,2,0,120,0
20260815-01-09,01,09,コスモス賞,1800,8,7,ウインワーグナー,☆,5,5.6,4,6.5,4,0.1538,0.156,0.88,混戦,False,0,0,0,0
20260815-01-09,01,09,コスモス賞,1800,8,8,デアグランツ,◎,1,2.9,1,3.3,2,0.303,0.191,0.55,混戦,False,1,330,120,0
20260815-01-10,01,10,知床特別,1200,16,1,ガットネロ,,,28.5,11,35.9,11,0.0279,,,,False,16,0,0,0
20260815-01-10,01,10,知床特別,1200,16,2,セイプリーズ,☆,5,16.6,9,15.6,7,0.0641,0.077,1.28,標準,False,2,0,220,0
20260815-01-10,01,10,知床特別,1200,16,3,ムチャスグラシアス,,,34.6,13,54.7,14,0.0183,,,,False,12,0,0,0
20260815-01-10,01,10,知床特別,1200,16,4,ブルボンクイーン,,,23.0,10,30.9,10,0.0324,,,,False,6,0,0,0
20260815-01-10,01,10,知床特別,1200,16,5,スムースベルベット,,,13.1,5,14.9,6,0.0671,,,,False,4,0,0,0
20260815-01-10,01,10,知床特別,1200,16,6,ブライティアダイヤ,△,4,49.3,15,118.6,15,0.0084,0.017,0.85,標準,False,11,0,0,0
20260815-01-10,01,10,知床特別,1200,16,7,モズトキキ,,,9.2,3,18.4,9,0.0543,,,,False,14,0,0,0
20260815-01-10,01,10,知床特別,1200,16,8,グランテレーズ,○,2,7.8,2,11.3,4,0.0885,0.084,0.66,標準,False,7,0,0,0
20260815-01-10,01,10,知床特別,1200,16,9,ベニシア,,,42.4,14,206.6,16,0.0048,,,,False,15,0,0,0
20260815-01-10,01,10,知床特別,1200,16,10,メイショウミリオレ,,,13.9,7,17.0,8,0.0588,,,,False,8,0,0,0
20260815-01-10,01,10,知床特別,1200,16,11,コックオーヴァン,▲,3,14.0,8,11.5,5,0.087,0.16899999999999998,2.37,標準,False,9,0,0,0
20260815-01-10,01,10,知床特別,1200,16,12,ハリウッドメモリー,◎,1,2.7,1,1.9,1,0.5263,0.233,0.63,標準,False,1,190,110,0
20260815-01-10,01,10,知床特別,1200,16,13,ベビーズブレス,,,33.6,12,41.2,12,0.0243,,,,False,5,0,0,0
20260815-01-10,01,10,知床特別,1200,16,14,ストレイトアスク,,,9.9,4,9.3,2,0.1075,,,,False,3,0,210,0
20260815-01-10,01,10,知床特別,1200,16,15,ミニョンマルーン,,,13.3,6,11.2,3,0.0893,,,,False,10,0,0,0
20260815-01-10,01,10,知床特別,1200,16,16,エルサトアナ,,,53.8,16,54.6,13,0.0183,,,,False,13,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,1,プロミシングスター,,,11.2,4,9.4,4,0.1064,,,,False,5,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,2,マンオブザマッチ,▲,3,12.1,6,11.5,5,0.087,0.065,0.79,混戦,False,10,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,3,キャットテイル,○,2,12.0,5,8.5,3,0.1176,0.125,1.5,混戦,False,13,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,4,ノーブルスカイ,,,17.1,11,29.3,13,0.0341,,,,False,11,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,5,ゲキザル,,,6.9,3,11.9,6,0.084,,,,False,2,0,250,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,6,レーウィン,,,25.7,13,17.6,10,0.0568,,,,False,6,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,7,セボンサデッセ,◎,1,4.6,1,4.2,2,0.2381,0.22,1.01,混戦,True,3,0,150,-100
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,8,トルショー,,,19.1,12,20.2,11,0.0495,,,,False,4,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,9,キュールエフウジン,,,37.3,14,143.2,14,0.007,,,,False,9,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,10,モズカトレア,,,14.7,8,16.4,8,0.061,,,,False,12,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,11,アイウィル,△,4,5.2,2,4.1,1,0.2439,0.115,0.6,混戦,False,1,410,150,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,12,アスクケンタッキー,,,15.8,10,17.2,9,0.0581,,,,False,8,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,13,ロードブレイズ,☆,5,14.1,7,14.5,7,0.069,0.054000000000000006,0.76,混戦,False,7,0,0,0
20260815-01-11,01,11,報知杯大雪ハンデキャップ,1700,14,14,スマートカイロス,,,14.8,9,20.6,12,0.0485,,,,False,0,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,1,ジャストビート,,,16.7,6,54.3,8,0.0184,,,,False,13,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,2,テイクザクラウン,☆,5,28.0,8,32.4,6,0.0309,0.035,0.98,混戦,False,5,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,3,ジーティートシオー,,,46.1,12,244.8,13,0.0041,,,,False,10,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,4,ペリプルス,,,22.0,7,66.2,9,0.0151,,,,False,7,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,5,タケルフォーカス,◎,1,9.9,3,8.8,4,0.1136,0.08199999999999999,0.81,混戦,False,3,0,150,0
20260815-01-12,01,12,積丹特別,2600,14,6,ブレイジングスター,,,51.2,14,259.0,14,0.0039,,,,False,14,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,7,ミッドタウンナイト,,,28.7,9,43.4,7,0.023,,,,False,9,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,8,バルドル,○,2,11.6,4,8.6,3,0.1163,0.09699999999999999,1.12,混戦,False,4,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,9,ミッキーファルコン,▲,3,2.3,1,1.8,1,0.5556,0.319,0.73,混戦,False,1,180,110,0
20260815-01-12,01,12,積丹特別,2600,14,10,オブラプリーマ,,,15.4,5,24.3,5,0.0412,,,,False,6,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,11,サイモンイロハニー,,,32.9,10,142.7,11,0.007,,,,False,12,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,12,アーレムアレス,△,4,3.5,2,3.1,2,0.3226,0.142,0.5,混戦,False,2,0,120,0
20260815-01-12,01,12,積丹特別,2600,14,13,シャインフリーリー,,,48.6,13,179.2,12,0.0056,,,,False,11,0,0,0
20260815-01-12,01,12,積丹特別,2600,14,14,シャインバオバブ,,,45.6,11,142.5,10,0.007,,,,False,8,0,0,0
20260815-04-01,04,01,,1800,9,1,ミライノシャチョウ,☆,5,14.7,5,22.6,5,0.0442,0.043,0.63,接戦,False,6,0,0,0
20260815-04-01,04,01,,1800,9,2,ムーチョピカンテ,,,119.2,9,249.9,9,0.004,,,,False,9,0,0,0
20260815-04-01,04,01,,1800,9,3,フルーツバスケット,◎,1,2.6,1,2.6,2,0.3846,0.28800000000000003,0.75,接戦,False,1,260,120,0
20260815-04-01,04,01,,1800,9,4,コナパームス,○,2,4.0,3,4.2,3,0.2381,0.215,0.86,接戦,False,5,0,0,0
20260815-04-01,04,01,,1800,9,5,スターマイン,,,60.1,8,75.6,7,0.0132,,,,False,3,0,960,0
20260815-04-01,04,01,,1800,9,6,シュートザワークス,▲,3,6.3,4,8.8,4,0.1136,0.149,0.94,接戦,False,2,0,230,0
20260815-04-01,04,01,,1800,9,7,オーラムミーティア,,,51.8,7,65.5,6,0.0153,,,,False,7,0,0,0
20260815-04-01,04,01,,1800,9,8,マルガリート,,,51.5,6,166.8,8,0.006,,,,False,8,0,0,0
20260815-04-01,04,01,,1800,9,9,ドミナートル,△,4,3.0,2,2.2,1,0.4545,0.11199999999999999,0.34,接戦,False,4,0,0,0
20260815-04-02,04,02,,1400,15,1,カナデルペガサス,☆,5,9.0,4,9.5,5,0.1053,0.051,0.46,接戦,False,1,950,400,0
20260815-04-02,04,02,,1400,15,2,エコロブラン,△,4,10.3,6,8.3,4,0.1205,0.11,1.13,接戦,False,5,0,0,0
20260815-04-02,04,02,,1400,15,3,ディーヴァソラーレ,○,2,10.6,7,10.7,7,0.0935,0.087,0.92,接戦,False,2,0,370,0
20260815-04-02,04,02,,1400,15,4,スナッチアップ,,,3.7,1,3.9,2,0.2564,,,,False,4,0,0,0
20260815-04-02,04,02,,1400,15,5,コスモベスケーデン,,,4.1,2,3.1,1,0.3226,,,,False,12,0,0,0
20260815-04-02,04,02,,1400,15,6,マリノミステリアス,,,45.5,11,101.5,12,0.0099,,,,False,13,0,0,0
20260815-04-02,04,02,,1400,15,7,オモチ,,,20.3,9,50.1,9,0.02,,,,False,8,0,0,0
20260815-04-02,04,02,,1400,15,8,マムダッドベル,,,65.5,13,153.5,13,0.0065,,,,False,7,0,0,0
20260815-04-02,04,02,,1400,15,9,テリオスブギ,◎,1,8.3,3,6.3,3,0.1587,0.16699999999999998,1.39,接戦,True,9,0,0,-100
20260815-04-02,04,02,,1400,15,10,アルデラッシュ,,,17.0,8,29.7,8,0.0337,,,,False,3,0,690,0
20260815-04-02,04,02,,1400,15,11,アンナモエ,,,81.3,14,213.9,14,0.0047,,,,False,15,0,0,0
20260815-04-02,04,02,,1400,15,12,ウキ,,,48.2,12,83.0,11,0.012,,,,False,11,0,0,0
20260815-04-02,04,02,,1400,15,13,ラインディーバ,,,36.9,10,68.2,10,0.0147,,,,False,10,0,0,0
20260815-04-02,04,02,,1400,15,14,ジーティーマルク,▲,3,9.6,5,10.4,6,0.0962,0.057,0.55,接戦,False,6,0,0,0
20260815-04-02,04,02,,1400,15,15,ハチキンキリシマ,,,102.5,15,245.2,15,0.0041,,,,False,14,0,0,0
20260815-04-03,04,03,,1800,12,1,ルークスイテルム,,,109.1,11,207.8,11,0.0048,,,,False,11,0,0,0
20260815-04-03,04,03,,1800,12,2,リボンロード,○,2,1.3,1,1.3,1,0.7692,0.363,0.47,混戦,False,5,0,0,0
20260815-04-03,04,03,,1800,12,3,ケイジャーダ,,,129.4,12,254.8,12,0.0039,,,,False,9,0,0,0
20260815-04-03,04,03,,1800,12,4,モナークスヴァラー,☆,5,10.4,3,8.1,3,0.1235,0.048,0.5,混戦,False,6,0,0,0
20260815-04-03,04,03,,1800,12,5,ルバート,,,31.1,6,27.3,5,0.0366,,,,False,7,0,0,0
20260815-04-03,04,03,,1800,12,6,フォクセン,,,66.9,9,85.0,9,0.0118,,,,False,12,0,0,0
20260815-04-03,04,03,,1800,12,7,ケブラダラボジェラ,,,51.6,8,54.2,8,0.0185,,,,False,10,0,0,0
20260815-04-03,04,03,,1800,12,8,リバーススイープ,◎,1,13.7,4,10.6,4,0.0943,0.11699999999999999,1.6,混戦,False,3,0,740,0
20260815-04-03,04,03,,1800,12,9,コウサイリクリ,,,20.4,5,48.8,6,0.0205,,,,False,2,0,2140,0
20260815-04-03,04,03,,1800,12,10,ピコベリー,▲,3,5.7,2,5.5,2,0.1818,0.125,0.71,混戦,False,1,550,490,0
20260815-04-03,04,03,,1800,12,11,キョウエイシャトル,,,69.0,10,128.8,10,0.0078,,,,False,8,0,0,0
20260815-04-03,04,03,,1800,12,12,イカルステソーロ,△,4,39.8,7,51.7,7,0.0193,0.046,1.84,混戦,False,4,0,0,0
20260815-04-04,04,04,,1200,15,1,カフェプラウド,,,73.6,13,256.7,12,0.0039,,,,False,12,0,0,0
20260815-04-04,04,04,,1200,15,2,ホットジュピター,,,49.9,12,287.0,13,0.0035,,,,False,14,0,0,0
20260815-04-04,04,04,,1200,15,3,モーニンムスメ,,,23.2,7,81.5,8,0.0123,,,,False,15,0,0,0
20260815-04-04,04,04,,1200,15,4,スマートレイナ,,,8.0,4,7.3,4,0.137,,,,False,4,0,0,0
20260815-04-04,04,04,,1200,15,5,イナンナ,,,47.3,11,212.3,11,0.0047,,,,False,8,0,0,0
20260815-04-04,04,04,,1200,15,6,ワンダーバリエンス,,,87.3,14,320.4,15,0.0031,,,,False,6,0,0,0
20260815-04-04,04,04,,1200,15,7,ヴェントベローチェ,△,4,8.9,5,9.1,6,0.1099,0.06,0.54,混戦,False,7,0,0,0
20260815-04-04,04,04,,1200,15,8,ニンジャトットリ,○,2,3.6,1,3.7,2,0.2703,0.201,0.72,混戦,False,5,0,0,0
20260815-04-04,04,04,,1200,15,9,ハンナパール,▲,3,9.2,6,8.2,5,0.122,0.106,0.98,混戦,False,2,0,190,0
20260815-04-04,04,04,,1200,15,10,マジギレカレン,,,38.6,9,102.0,9,0.0098,,,,False,9,0,0,0
20260815-04-04,04,04,,1200,15,11,レオスキーム,,,89.9,15,310.9,14,0.0032,,,,False,11,0,0,0
20260815-04-04,04,04,,1200,15,12,レイズレガシー,◎,1,3.8,2,3.1,1,0.3226,0.247,0.94,混戦,False,1,310,130,0
20260815-04-04,04,04,,1200,15,13,ユニオンジャック,,,46.0,10,138.3,10,0.0072,,,,False,13,0,0,0
20260815-04-04,04,04,,1200,15,14,バターショコラ,,,27.1,8,48.4,7,0.0207,,,,False,10,0,0,0
20260815-04-04,04,04,,1200,15,15,ロンバスブレス,☆,5,5.7,3,4.3,3,0.2326,0.08,0.45,混戦,False,3,0,170,0
20260815-04-05,04,05,,1400,18,1,スタートレイン,,,22.0,10,22.5,10,0.0444,,,,False,12,0,0,0
