race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260815-01-01,01,01,1,ジャストグレース,3
20260815-01-01,01,01,2,リベンジャー,11
20260815-01-01,01,01,3,クルビデンス,1
20260815-01-01,01,01,4,マーゴットデウス,9
20260815-01-01,01,01,5,メイショウシンガン,8
20260815-01-01,01,01,6,フレンチブラッサム,5
20260815-01-01,01,01,7,ショウナンタヅナ,4
20260815-01-01,01,01,8,ニットウエース,0
20260815-01-01,01,01,9,ロードクローザー,12
20260815-01-01,01,01,10,アンタレス,0
20260815-01-01,01,01,11,ゴーントゥファー,7
20260815-01-01,01,01,12,サンオブザサン,2
20260815-01-01,01,01,13,フェンリル,6
20260815-01-01,01,01,14,ワンダーゾルダート,10
20260815-01-02,01,02,1,マイネルラビリンス,5
20260815-01-02,01,02,2,オンザボー,2
20260815-01-02,01,02,3,イッペイ,4
20260815-01-02,01,02,4,マイネルサリーレ,10
20260815-01-02,01,02,5,ローザベッラ,7
20260815-01-02,01,02,6,カリスマン,9
20260815-01-02,01,02,7,ラヴァンドローリエ,6
20260815-01-02,01,02,8,ルージュロマーナ,3
20260815-01-02,01,02,9,レゾンフォルテ,1
20260815-01-02,01,02,10,タクミオジュウ,8
20260815-01-03,01,03,1,ナブッコ,2
20260815-01-03,01,03,2,フェアリーキャット,6
20260815-01-03,01,03,3,ソルトアイリス,10
20260815-01-03,01,03,4,トルークマクト,8
20260815-01-03,01,03,5,シルフ,11
20260815-01-03,01,03,6,アニマレイ,4
20260815-01-03,01,03,7,デルマハルナ,12
20260815-01-03,01,03,8,ダイユウサルターレ,9
20260815-01-03,01,03,9,サンライズロイ,5
20260815-01-03,01,03,10,フェイスリフト,3
20260815-01-03,01,03,11,メイワキラリ,1
20260815-01-03,01,03,12,ツクバヴァンガード,7
20260815-01-04,01,04,1,ザンテソーロ,6
20260815-01-04,01,04,2,シエルブリエ,9
20260815-01-04,01,04,3,ポップアップ,2
20260815-01-04,01,04,4,ロードステラート,4
20260815-01-04,01,04,5,ガビーズメロディ,10
20260815-01-04,01,04,6,ウインガネーシャ,5
20260815-01-04,01,04,7,コイバナ,3
20260815-01-04,01,04,8,ワイルドカイザー,12
20260815-01-04,01,04,9,ブラックパロット,7
20260815-01-04,01,04,10,ブロント,11
20260815-01-04,01,04,11,ウインモンクール,8
20260815-01-04,01,04,12,モロノカガヤキ,1
20260815-01-05,01,05,1,パーフェクトゲーム,2
20260815-01-05,01,05,2,スピリッツ,3
20260815-01-05,01,05,3,フレンドミラノ,12
20260815-01-05,01,05,4,ディンクスマッシュ,7
20260815-01-05,01,05,5,ジオパークカツキ,1
20260815-01-05,01,05,6,ハミングリップス,5
20260815-01-05,01,05,7,キャンドル,10
20260815-01-05,01,05,8,アオイスミレ,11
20260815-01-05,01,05,9,トスカ,4
20260815-01-05,01,05,10,スマートライナー,6
20260815-01-05,01,05,11,ゲームチェンジャー,8
20260815-01-05,01,05,12,タワーレイヴン,9
20260815-01-06,01,06,1,グローリーバローズ,7
20260815-01-06,01,06,2,タマモパルファン,10
20260815-01-06,01,06,3,フラワーフェアリー,11
20260815-01-06,01,06,4,ヒャクレツケン,13
20260815-01-06,01,06,5,レイナデルアイレ,8
20260815-01-06,01,06,6,ニシノシャルム,9
20260815-01-06,01,06,7,エアヴァイブス,1
20260815-01-06,01,06,8,エイシンキーンラン,3
20260815-01-06,01,06,9,シャルムグリーン,6
20260815-01-06,01,06,10,ショウナンバーボン,4
20260815-01-06,01,06,11,サウンドファミリエ,2
20260815-01-06,01,06,12,ヤマヤロード,12
20260815-01-06,01,06,13,ランウェイミューズ,5
20260815-01-06,01,06,14,アップターンデイ,14
20260815-01-07,01,07,1,メリザンド,11
20260815-01-07,01,07,2,エリナ,15
20260815-01-07,01,07,3,ミッキーテネシー,10
20260815-01-07,01,07,4,アンディムジーク,1
20260815-01-07,01,07,5,エイカイコバチ,2
20260815-01-07,01,07,6,エトワールブーケ,8
20260815-01-07,01,07,7,ニシノエピカリ,14
20260815-01-07,01,07,8,ヴァーナリー,13
20260815-01-07,01,07,9,アドマイヤシュラ,3
20260815-01-07,01,07,10,ドマーネ,5
20260815-01-07,01,07,11,ディヒターリーベ,4
20260815-01-07,01,07,12,エイトスターズ,12
20260815-01-07,01,07,13,セットエトワール,7
20260815-01-07,01,07,14,キタノサリスカ,5
20260815-01-07,01,07,15,ルージュスティーズ,9
20260815-01-08,01,08,1,フェニーチェドーロ,6
20260815-01-08,01,08,2,カリーン,9
20260815-01-08,01,08,3,ザハント,7
20260815-01-08,01,08,4,ファンタイムギフト,4
20260815-01-08,01,08,5,タイセツナヒ,8
20260815-01-08,01,08,6,ビービーバザーク,5
20260815-01-08,01,08,7,ヒロイックヴァース,0
20260815-01-08,01,08,8,ハイライトニング,2
20260815-01-08,01,08,9,ロードアマルフィ,1
20260815-01-08,01,08,10,ミスティマウンテン,3
20260815-01-08,01,08,11,ピースフルワールド,10
20260815-01-09,01,09,1,コスモハナミズキ,3
20260815-01-09,01,09,2,アヴナント,6
20260815-01-09,01,09,3,アヴィアトーレ,5
20260815-01-09,01,09,4,キャトルブランシュ,4
20260815-01-09,01,09,5,ミラクルヴェリテ,7
20260815-01-09,01,09,6,アゴルディーノ,2
20260815-01-09,01,09,7,ウインワーグナー,0
20260815-01-09,01,09,8,デアグランツ,1
