race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,planned_stake_yen_100unit,settled_stake_yen_100unit,horse_refunded,prediction_issued,race_status,result_resolved,payout_resolved,payout_final,actual_execution_date,evaluable,evaluation_exclusion_reason,profit_loss_yen_100unit
20260906-01-03,01,03,,1700,14,14,ロードステラート,▲,3,4.1,2,4.1,2,0.2439,0.182,0.74,標準,False,3,0,150,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,1,ロジスカヤ,,,16.5,7,18.2,9,0.0549,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,2,メイショウテンジン,△,4,5.4,3,5.0,3,0.2,0.09699999999999999,0.52,混戦,False,1,500,170,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,3,グローリアスダンス,,,127.5,15,359.7,16,0.0028,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,4,ブラックジャック,,,15.3,6,12.3,6,0.0813,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,5,テンタイムトップ,,,80.8,14,178.0,14,0.0056,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,6,ドラリズム,,,30.8,10,44.4,10,0.0225,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,7,フルムーン,◎,1,7.7,4,9.6,5,0.1042,0.066,0.51,混戦,False,16,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,8,リアララ,▲,3,4.0,1,4.4,2,0.2273,0.139,0.56,混戦,False,3,0,160,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,9,エンジェルサン,,,22.1,9,16.3,8,0.0613,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,10,ヒルノボローニャ,,,18.2,8,12.5,7,0.08,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,11,スピットブレイク,,,36.7,11,60.5,12,0.0165,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,12,ソレイユルヴァン,,,133.6,16,286.9,15,0.0035,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,13,メーレスブリーゼ,,,37.7,12,119.3,13,0.0084,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,14,ルージュフィーリア,○,2,4.0,1,3.9,1,0.2564,0.23199999999999998,0.93,混戦,False,2,0,150,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,15,アドマイヤパープル,☆,5,11.4,5,9.0,4,0.1111,0.085,0.97,混戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-04,01,04,,1200,16,16,メメボス,,,62.2,13,46.3,11,0.0216,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,1,カタカムナ,,,130.3,16,456.0,16,0.0022,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,2,スチョウプリンセス,,,82.3,15,268.9,15,0.0037,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,3,ゴールドエンバー,○,2,5.2,2,9.8,5,0.102,0.098,0.51,標準,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,4,レッドレグルス,,,7.9,4,6.0,3,0.1667,,,,False,1,600,350,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,5,ラッキーシグネチャ,,,17.2,8,37.5,10,0.0267,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,6,ダイナソーコー,,,15.9,7,35.1,9,0.0285,,,,False,3,0,700,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,7,アージュドール,,,25.9,11,63.4,11,0.0158,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,8,デイズインザサン,☆,5,6.8,3,2.8,1,0.3571,0.107,0.73,標準,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,9,ブライスフェアリー,△,4,19.1,9,17.4,6,0.0575,0.07400000000000001,1.41,標準,False,2,0,420,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,10,ゴコウコイコイ,◎,1,3.9,1,3.6,2,0.2778,0.304,1.19,標準,False,0,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,11,フォーチュンローズ,,,20.8,10,24.4,7,0.041,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,12,ブリリアンブルーム,,,62.1,14,202.2,14,0.0049,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,13,スリールーディカ,,,14.3,6,25.3,8,0.0395,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,14,サクセスブルー,,,42.2,13,63.8,12,0.0157,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,15,フクチャンブラック,,,26.9,12,67.0,13,0.0149,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-05,01,05,,2000,16,16,インテンスゲイズ,▲,3,9.4,5,9.7,4,0.1031,0.064,0.6,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,1,キャンドルマス,△,4,15.7,6,15.5,7,0.0645,0.059000000000000004,0.93,標準,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,2,ステラノヴァ,○,2,13.2,4,6.9,4,0.1449,0.081,1.06,標準,False,2,0,270,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,3,シェイプオブユー,☆,5,18.3,8,14.6,6,0.0685,0.048,0.88,標準,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,4,アドリアフレイバー,,,15.3,5,12.2,5,0.082,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,5,パドゼフィール,,,17.6,7,20.5,10,0.0488,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,6,ディアフリーゼ,,,60.4,12,276.6,12,0.0036,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,7,レストプレドゥモア,▲,3,7.6,3,3.7,2,0.2703,0.166,1.26,標準,False,7,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,8,ヒナノムサシ,,,35.7,11,16.1,8,0.0621,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,9,マカニ,,,24.4,10,45.7,11,0.0219,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,10,ロードヴィゴラス,,,2.4,1,5.9,3,0.1695,,,,False,1,590,250,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,11,ドリームガッサン,◎,1,3.8,2,3.6,1,0.2778,0.24600000000000002,0.94,標準,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-06,01,06,,1000,12,12,スパークルジョイ,,,19.1,9,19.9,9,0.0503,,,,False,3,0,730,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,1,ネネキリマル,,,18.5,10,27.5,12,0.0364,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,2,ダブルチャレンジ,,,17.0,9,12.9,6,0.0775,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,3,ライトニングロッド,,,14.1,7,12.4,5,0.0806,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,4,スプリングデイ,,,28.0,13,16.8,8,0.0595,,,,False,3,0,390,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,5,ペガサスノース,,,20.7,11,23.6,10,0.0424,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,6,バレンタインビスタ,,,14.0,6,17.3,9,0.0578,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,7,フレンドモナコ,,,59.8,16,273.0,16,0.0037,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,8,コスモファーブロス,○,2,5.3,1,7.4,2,0.1351,0.14300000000000002,0.76,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,9,レッドアイスピア,◎,1,29.1,14,27.6,13,0.0362,0.068,1.98,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,10,クレセントウイング,,,6.5,3,9.0,3,0.1111,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,11,カリヨンアヴォン,,,29.6,15,78.8,15,0.0127,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,12,ウィングブルー,△,4,5.4,2,2.7,1,0.3704,0.16,0.86,接戦,False,1,270,140,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,13,ジャンヌローサ,☆,5,15.6,8,26.8,11,0.0373,0.044000000000000004,0.69,接戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,14,ディーズメンフィス,,,10.5,5,9.6,4,0.1042,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,15,ルージュナリッシュ,,,22.0,12,58.0,14,0.0172,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-07,01,07,,1200,16,16,ラヴノー,▲,3,10.1,4,13.8,7,0.0725,0.08199999999999999,0.83,接戦,False,2,0,320,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,1,ザカリナン,,,19.2,8,31.1,9,0.0322,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,2,コスモキャバリエ,,,23.4,9,27.7,8,0.0361,,,,False,2,0,500,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,3,シュガービスケッツ,,,3.8,2,11.3,4,0.0885,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,4,タイキプレジール,,,8.6,5,19.9,6,0.0503,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,5,グロリアスマーチ,☆,5,18.2,7,13.3,5,0.0752,0.037000000000000005,0.67,混戦,False,3,0,310,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,6,アルマロクザン,,,117.7,12,302.3,13,0.0033,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,7,アクアアイ,◎,1,7.6,4,4.8,2,0.2083,0.17,1.29,混戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,8,ゴーゴーリチャード,,,50.0,10,70.5,10,0.0142,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,9,クラウンアールシー,,,123.7,13,269.3,12,0.0037,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,10,レッドカメリア,,,57.4,11,212.9,11,0.0047,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,11,ルールザウェイヴ,▲,3,3.1,1,1.8,1,0.5556,0.226,0.7,混戦,False,1,180,120,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,12,トクシージェネラル,,,138.0,14,482.9,14,0.0021,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,13,ブライトフレア,○,2,14.4,6,22.6,7,0.0442,0.07400000000000001,1.07,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-08,01,08,,1500,14,14,クリスレジーナ,△,4,7.0,3,6.0,3,0.1667,0.15,1.05,混戦,False,11,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,1,ヒミノエトワール,,,28.7,12,56.0,9,0.0179,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,2,ユウェンタース,,,17.0,9,75.3,11,0.0133,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,3,ライフゲート,▲,3,6.5,2,4.3,2,0.2326,0.105,0.68,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,4,リメンバーヒム,,,7.0,3,13.9,6,0.0719,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,5,タイヨウフレア,,,61.5,13,150.1,12,0.0067,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,6,ロードアマルフィ,○,2,11.3,6,13.6,5,0.0735,0.081,0.91,接戦,False,3,0,260,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,7,ユージュアーナ,,,11.7,7,31.8,8,0.0314,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,8,コスモオピニオン,,,19.7,10,56.9,10,0.0176,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,9,アオハルブルース,△,4,9.8,5,9.8,4,0.102,0.10400000000000001,1.02,接戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,10,エスシービクトリア,◎,1,3.4,1,1.9,1,0.5263,0.29100000000000004,0.99,接戦,False,1,190,120,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,11,スターオブロンドン,☆,5,15.3,8,27.8,7,0.036,0.05,0.76,接戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,12,アラナコア,,,9.3,4,7.1,3,0.1408,,,,False,2,0,180,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,13,エーリアル,,,21.2,11,150.6,13,0.0066,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-09,01,09,旭川特別,1700,14,14,ラインフォルテ,,,66.4,14,359.5,14,0.0028,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,1,フナデ,,,15.8,10,47.5,10,0.0211,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,2,ヒズマスターピース,,,7.2,3,9.6,4,0.1042,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,3,ドッグウッド,▲,3,6.2,2,5.3,2,0.1887,0.10800000000000001,0.67,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,4,ロートホルン,,,7.3,4,11.9,7,0.084,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,5,エーデル,,,64.5,12,164.2,12,0.0061,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,6,グレーヌドジョワ,☆,5,12.5,9,13.5,8,0.0741,0.05,0.62,混戦,False,11,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,7,プレアレジェンド,,,103.5,13,333.2,13,0.003,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,8,ワザモノ,,,10.8,7,10.7,5,0.0935,,,,False,2,0,260,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,9,ハヤブササキチャン,◎,1,4.0,1,2.6,1,0.3846,0.187,0.75,混戦,False,1,260,130,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,10,コッツォリーノ,,,11.1,8,7.0,3,0.1429,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,11,サンセットゴールド,△,4,10.3,5,11.9,6,0.084,0.067,0.69,混戦,False,3,0,320,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,12,ジャルディニエ,,,57.3,11,101.8,11,0.0098,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,13,ファーマドール,,,128.3,14,370.4,14,0.0027,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-10,01,10,ＨＴＢ賞,1800,14,14,ダノンフィオーレ,○,2,10.3,5,14.5,9,0.069,0.099,1.02,混戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-11,01,11,丹頂ステークス,2600,14,1,レクスノヴァス,◎,1,5.3,1,4.6,1,0.2174,0.192,1.02,混戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-11,01,11,丹頂ステークス,2600,14,2,サクソンジェンヌ,,,36.5,13,21.0,11,0.0476,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-11,01,11,丹頂ステークス,2600,14,3,パレハ,,,38.1,14,23.5,12,0.0426,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-11,01,11,丹頂ステークス,2600,14,4,ヨヒーン,,,10.4,7,12.3,7,0.0813,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-11,01,11,丹頂ステークス,2600,14,5,ボンドロア,○,2,9.0,5,8.5,4,0.1176,0.087,0.79,混戦,False,14,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-11,01,11,丹頂ステークス,2600,14,6,シュトルーヴェ,▲,3,25.1,12,17.5,9,0.0571,0.044000000000000004,1.11,混戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260906,True,,0
20260906-01-11,01,11,丹頂ステークス,2600,14,7,コーチェラバレー,,,7.7,4,10.4,5,0.0962,,,,False,1,1040,320,0,0,False,True,RUN,True,True,True,20260906,True,,0
