race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260906-01-01,01,01,1,ルージュエピック,68.3,11,2026-09-06T09:49:34
20260906-01-01,01,01,2,テンレッドサン,5.8,4,2026-09-06T09:49:34
20260906-01-01,01,01,3,エリカビアリッツ,3.2,1,2026-09-06T09:49:34
20260906-01-01,01,01,4,ルージュリヴィエラ,10.6,5,2026-09-06T09:49:34
20260906-01-01,01,01,5,サンセリテ,16.4,6,2026-09-06T09:49:34
20260906-01-01,01,01,6,ウォータースパウト,5.6,3,2026-09-06T09:49:34
20260906-01-01,01,01,7,ワンダーアスク,19.4,9,2026-09-06T09:49:34
20260906-01-01,01,01,8,クリコイーコ,17.3,8,2026-09-06T09:49:34
20260906-01-01,01,01,9,シンデレラカラー,287.4,12,2026-09-06T09:49:34
20260906-01-01,01,01,10,セラサイト,4.3,2,2026-09-06T09:49:34
20260906-01-01,01,01,11,マスカルポーネ,16.6,7,2026-09-06T09:49:34
20260906-01-01,01,01,12,ティンクルバレット,56.9,10,2026-09-06T09:49:34
20260906-01-01,01,01,13,サマースプラッシュ,365.1,13,2026-09-06T09:49:34
20260906-01-02,01,02,1,マイネルリコルディ,7.5,4,2026-09-06T10:19:33
20260906-01-02,01,02,2,ロゼプレミア,3.0,1,2026-09-06T10:19:33
20260906-01-02,01,02,3,ソフィーサンライズ,120.1,10,2026-09-06T10:19:33
20260906-01-02,01,02,4,アオイゲート,3.3,3,2026-09-06T10:19:33
20260906-01-02,01,02,5,ラヴァンドローリエ,99.9,9,2026-09-06T10:19:33
20260906-01-02,01,02,6,イッペイ,3.2,2,2026-09-06T10:19:33
20260906-01-02,01,02,7,マサノブルスカイ,23.5,7,2026-09-06T10:19:33
20260906-01-02,01,02,8,バトルナイト,20.7,6,2026-09-06T10:19:33
20260906-01-02,01,02,9,アオイノリプー,15.9,5,2026-09-06T10:19:33
20260906-01-02,01,02,10,ブライトシーン,95.0,8,2026-09-06T10:19:33
20260906-01-03,01,03,1,ニシノモリミチ,49.8,10,2026-09-06T10:49:33
20260906-01-03,01,03,2,アオイミズホ,10.4,6,2026-09-06T10:49:33
20260906-01-03,01,03,3,ゴンフィンガー,4.5,3,2026-09-06T10:49:33
20260906-01-03,01,03,4,シンエンドーツダ,9.9,5,2026-09-06T10:49:33
20260906-01-03,01,03,5,ブルーアンビエンス,36.3,8,2026-09-06T10:49:33
20260906-01-03,01,03,6,ツクバヴァンガード,18.6,7,2026-09-06T10:49:33
20260906-01-03,01,03,7,ロスニーニョス,426.6,13,2026-09-06T10:49:33
20260906-01-03,01,03,8,マコトアディントン,6.9,4,2026-09-06T10:49:33
20260906-01-03,01,03,9,アメリカンダンス,191.6,12,2026-09-06T10:49:33
20260906-01-03,01,03,10,イセッセイ,586.0,14,2026-09-06T10:49:33
20260906-01-03,01,03,11,ジャストグレース,48.7,9,2026-09-06T10:49:33
20260906-01-03,01,03,12,ヘイジュード,3.2,1,2026-09-06T10:49:33
20260906-01-03,01,03,13,ブラックパロット,123.8,11,2026-09-06T10:49:33
20260906-01-03,01,03,14,ロードステラート,4.1,2,2026-09-06T10:49:33
20260906-01-04,01,04,1,ロジスカヤ,18.2,9,2026-09-06T11:19:33
20260906-01-04,01,04,2,メイショウテンジン,5.0,3,2026-09-06T11:19:33
20260906-01-04,01,04,3,グローリアスダンス,359.7,16,2026-09-06T11:19:33
20260906-01-04,01,04,4,ブラックジャック,12.3,6,2026-09-06T11:19:33
20260906-01-04,01,04,5,テンタイムトップ,178.0,14,2026-09-06T11:19:33
20260906-01-04,01,04,6,ドラリズム,44.4,10,2026-09-06T11:19:33
20260906-01-04,01,04,7,フルムーン,9.6,5,2026-09-06T11:19:33
20260906-01-04,01,04,8,リアララ,4.4,2,2026-09-06T11:19:33
20260906-01-04,01,04,9,エンジェルサン,16.3,8,2026-09-06T11:19:33
20260906-01-04,01,04,10,ヒルノボローニャ,12.5,7,2026-09-06T11:19:33
20260906-01-04,01,04,11,スピットブレイク,60.5,12,2026-09-06T11:19:33
20260906-01-04,01,04,12,ソレイユルヴァン,286.9,15,2026-09-06T11:19:33
20260906-01-04,01,04,13,メーレスブリーゼ,119.3,13,2026-09-06T11:19:33
20260906-01-04,01,04,14,ルージュフィーリア,3.9,1,2026-09-06T11:19:33
20260906-01-04,01,04,15,アドマイヤパープル,9.0,4,2026-09-06T11:19:33
20260906-01-04,01,04,16,メメボス,46.3,11,2026-09-06T11:19:33
20260906-01-05,01,05,1,カタカムナ,456.0,16,2026-09-06T12:09:33
20260906-01-05,01,05,2,スチョウプリンセス,268.9,15,2026-09-06T12:09:33
20260906-01-05,01,05,3,ゴールドエンバー,9.8,5,2026-09-06T12:09:33
20260906-01-05,01,05,4,レッドレグルス,6.0,3,2026-09-06T12:09:33
20260906-01-05,01,05,5,ラッキーシグネチャ,37.5,10,2026-09-06T12:09:33
20260906-01-05,01,05,6,ダイナソーコー,35.1,9,2026-09-06T12:09:33
20260906-01-05,01,05,7,アージュドール,63.4,11,2026-09-06T12:09:33
20260906-01-05,01,05,8,デイズインザサン,2.8,1,2026-09-06T12:09:33
20260906-01-05,01,05,9,ブライスフェアリー,17.4,6,2026-09-06T12:09:33
20260906-01-05,01,05,10,ゴコウコイコイ,3.6,2,2026-09-06T12:09:33
20260906-01-05,01,05,11,フォーチュンローズ,24.4,7,2026-09-06T12:09:33
20260906-01-05,01,05,12,ブリリアンブルーム,202.2,14,2026-09-06T12:09:33
20260906-01-05,01,05,13,スリールーディカ,25.3,8,2026-09-06T12:09:33
20260906-01-05,01,05,14,サクセスブルー,63.8,12,2026-09-06T12:09:33
20260906-01-05,01,05,15,フクチャンブラック,67.0,13,2026-09-06T12:09:33
20260906-01-05,01,05,16,インテンスゲイズ,9.7,4,2026-09-06T12:09:33
20260906-01-06,01,06,1,キャンドルマス,15.5,7,2026-09-06T12:39:33
20260906-01-06,01,06,2,ステラノヴァ,6.9,4,2026-09-06T12:39:33
20260906-01-06,01,06,3,シェイプオブユー,14.6,6,2026-09-06T12:39:33
20260906-01-06,01,06,4,アドリアフレイバー,12.2,5,2026-09-06T12:39:33
20260906-01-06,01,06,5,パドゼフィール,20.5,10,2026-09-06T12:39:33
20260906-01-06,01,06,6,ディアフリーゼ,276.6,12,2026-09-06T12:39:33
20260906-01-06,01,06,7,レストプレドゥモア,3.7,2,2026-09-06T12:39:33
20260906-01-06,01,06,8,ヒナノムサシ,16.1,8,2026-09-06T12:39:33
20260906-01-06,01,06,9,マカニ,45.7,11,2026-09-06T12:39:33
20260906-01-06,01,06,10,ロードヴィゴラス,5.9,3,2026-09-06T12:39:33
20260906-01-06,01,06,11,ドリームガッサン,3.6,1,2026-09-06T12:39:33
20260906-01-06,01,06,12,スパークルジョイ,19.9,9,2026-09-06T12:39:33
20260906-01-07,01,07,1,ネネキリマル,27.5,12,2026-09-06T13:09:33
20260906-01-07,01,07,2,ダブルチャレンジ,12.9,6,2026-09-06T13:09:33
20260906-01-07,01,07,3,ライトニングロッド,12.4,5,2026-09-06T13:09:33
20260906-01-07,01,07,4,スプリングデイ,16.8,8,2026-09-06T13:09:33
20260906-01-07,01,07,5,ペガサスノース,23.6,10,2026-09-06T13:09:33
20260906-01-07,01,07,6,バレンタインビスタ,17.3,9,2026-09-06T13:09:33
20260906-01-07,01,07,7,フレンドモナコ,273.0,16,2026-09-06T13:09:33
20260906-01-07,01,07,8,コスモファーブロス,7.4,2,2026-09-06T13:09:33
20260906-01-07,01,07,9,レッドアイスピア,27.6,13,2026-09-06T13:09:33
20260906-01-07,01,07,10,クレセントウイング,9.0,3,2026-09-06T13:09:33
20260906-01-07,01,07,11,カリヨンアヴォン,78.8,15,2026-09-06T13:09:33
20260906-01-07,01,07,12,ウィングブルー,2.7,1,2026-09-06T13:09:33
20260906-01-07,01,07,13,ジャンヌローサ,26.8,11,2026-09-06T13:09:33
20260906-01-07,01,07,14,ディーズメンフィス,9.6,4,2026-09-06T13:09:33
20260906-01-07,01,07,15,ルージュナリッシュ,58.0,14,2026-09-06T13:09:33
20260906-01-07,01,07,16,ラヴノー,13.8,7,2026-09-06T13:09:33
20260906-01-08,01,08,1,ザカリナン,31.1,9,2026-09-06T13:39:34
20260906-01-08,01,08,2,コスモキャバリエ,27.7,8,2026-09-06T13:39:34
20260906-01-08,01,08,3,シュガービスケッツ,11.3,4,2026-09-06T13:39:34
20260906-01-08,01,08,4,タイキプレジール,19.9,6,2026-09-06T13:39:34
20260906-01-08,01,08,5,グロリアスマーチ,13.3,5,2026-09-06T13:39:34
20260906-01-08,01,08,6,アルマロクザン,302.3,13,2026-09-06T13:39:34
20260906-01-08,01,08,7,アクアアイ,4.8,2,2026-09-06T13:39:34
20260906-01-08,01,08,8,ゴーゴーリチャード,70.5,10,2026-09-06T13:39:34
20260906-01-08,01,08,9,クラウンアールシー,269.3,12,2026-09-06T13:39:34
20260906-01-08,01,08,10,レッドカメリア,212.9,11,2026-09-06T13:39:34
20260906-01-08,01,08,11,ルールザウェイヴ,1.8,1,2026-09-06T13:39:34
20260906-01-08,01,08,12,トクシージェネラル,482.9,14,2026-09-06T13:39:34
20260906-01-08,01,08,13,ブライトフレア,22.6,7,2026-09-06T13:39:34
20260906-01-08,01,08,14,クリスレジーナ,6.0,3,2026-09-06T13:39:34
20260906-01-09,01,09,1,ヒミノエトワール,56.0,9,2026-09-06T14:09:33
20260906-01-09,01,09,2,ユウェンタース,75.3,11,2026-09-06T14:09:33
20260906-01-09,01,09,3,ライフゲート,4.3,2,2026-09-06T14:09:33
20260906-01-09,01,09,4,リメンバーヒム,13.9,6,2026-09-06T14:09:33
20260906-01-09,01,09,5,タイヨウフレア,150.1,12,2026-09-06T14:09:33
20260906-01-09,01,09,6,ロードアマルフィ,13.6,5,2026-09-06T14:09:33
20260906-01-09,01,09,7,ユージュアーナ,31.8,8,2026-09-06T14:09:33
20260906-01-09,01,09,8,コスモオピニオン,56.9,10,2026-09-06T14:09:33
20260906-01-09,01,09,9,アオハルブルース,9.8,4,2026-09-06T14:09:33
20260906-01-09,01,09,10,エスシービクトリア,1.9,1,2026-09-06T14:09:33
20260906-01-09,01,09,11,スターオブロンドン,27.8,7,2026-09-06T14:09:33
20260906-01-09,01,09,12,アラナコア,7.1,3,2026-09-06T14:09:33
20260906-01-09,01,09,13,エーリアル,150.6,13,2026-09-06T14:09:33
20260906-01-09,01,09,14,ラインフォルテ,359.5,14,2026-09-06T14:09:33
20260906-01-10,01,10,1,フナデ,47.5,10,2026-09-06T14:44:33
20260906-01-10,01,10,2,ヒズマスターピース,9.6,4,2026-09-06T14:44:33
20260906-01-10,01,10,3,ドッグウッド,5.3,2,2026-09-06T14:44:33
20260906-01-10,01,10,4,ロートホルン,11.9,7,2026-09-06T14:44:33
20260906-01-10,01,10,5,エーデル,164.2,12,2026-09-06T14:44:33
20260906-01-10,01,10,6,グレーヌドジョワ,13.5,8,2026-09-06T14:44:33
20260906-01-10,01,10,7,プレアレジェンド,333.2,13,2026-09-06T14:44:33
20260906-01-10,01,10,8,ワザモノ,10.7,5,2026-09-06T14:44:33
20260906-01-10,01,10,9,ハヤブササキチャン,2.6,1,2026-09-06T14:44:33
20260906-01-10,01,10,10,コッツォリーノ,7.0,3,2026-09-06T14:44:33
20260906-01-10,01,10,11,サンセットゴールド,11.9,6,2026-09-06T14:44:33
20260906-01-10,01,10,12,ジャルディニエ,101.8,11,2026-09-06T14:44:33
20260906-01-10,01,10,13,ファーマドール,370.4,14,2026-09-06T14:44:33
20260906-01-10,01,10,14,ダノンフィオーレ,14.5,9,2026-09-06T14:44:33
20260906-01-11,01,11,1,レクスノヴァス,4.6,1,2026-09-06T15:19:33
20260906-01-11,01,11,2,サクソンジェンヌ,21.0,11,2026-09-06T15:19:33
20260906-01-11,01,11,3,パレハ,23.5,12,2026-09-06T15:19:33
20260906-01-11,01,11,4,ヨヒーン,12.3,7,2026-09-06T15:19:33
20260906-01-11,01,11,5,ボンドロア,8.5,4,2026-09-06T15:19:33
20260906-01-11,01,11,6,シュトルーヴェ,17.5,9,2026-09-06T15:19:33
20260906-01-11,01,11,7,コーチェラバレー,10.4,5,2026-09-06T15:19:33
20260906-01-11,01,11,8,グランドカリナン,39.2,14,2026-09-06T15:19:33
20260906-01-11,01,11,9,エコロレイズ,20.9,10,2026-09-06T15:19:33
20260906-01-11,01,11,10,マイネルカンパーナ,16.7,8,2026-09-06T15:19:33
20260906-01-11,01,11,11,ブレイヴロッカー,24.3,13,2026-09-06T15:19:33
20260906-01-11,01,11,12,ゴールデンスナップ,5.8,2,2026-09-06T15:19:33
20260906-01-11,01,11,13,ホールネス,6.3,3,2026-09-06T15:19:33
20260906-01-11,01,11,14,ギャンブルルーム,10.8,6,2026-09-06T15:19:33
20260906-01-12,01,12,1,エチゴドラゴン,6.7,4,2026-09-06T16:04:33
20260906-01-12,01,12,2,チェイサー,10.1,5,2026-09-06T16:04:33
20260906-01-12,01,12,3,ロードスカイブルー,120.8,11,2026-09-06T16:04:33
20260906-01-12,01,12,4,ザハント,22.8,8,2026-09-06T16:04:33
20260906-01-12,01,12,5,グレイスフルマーチ,2.9,1,2026-09-06T16:04:33
20260906-01-12,01,12,6,ホウオウファラオ,104.3,10,2026-09-06T16:04:33
20260906-01-12,01,12,7,ファイアリービート,14.7,7,2026-09-06T16:04:33
20260906-01-12,01,12,8,アチーヴァー,3.8,2,2026-09-06T16:04:33
20260906-01-12,01,12,9,クルビデンス,23.8,9,2026-09-06T16:04:33
20260906-01-12,01,12,10,ココデイック,13.5,6,2026-09-06T16:04:33
20260906-01-12,01,12,11,ホウオウバローロ,6.4,3,2026-09-06T16:04:33
20260906-01-12,01,12,12,カップッチョ,217.6,12,2026-09-06T16:04:33
20260906-06-01,06,01,1,ヴェストラン,28.0,6,2026-09-06T10:04:34
20260906-06-01,06,01,2,エーオーキング,4.0,3,2026-09-06T10:04:34
20260906-06-01,06,01,3,グロッシェン,2.3,1,2026-09-06T10:04:34
20260906-06-01,06,01,4,シグムンド,11.9,5,2026-09-06T10:04:34
20260906-06-01,06,01,5,スラッシュ,72.3,7,2026-09-06T10:04:34
20260906-06-01,06,01,6,エンジョイドライブ,5.8,4,2026-09-06T10:04:34
20260906-06-01,06,01,7,ベラトール,3.7,2,2026-09-06T10:04:34
20260906-06-02,06,02,1,アルデラッシュ,2.1,1,2026-09-06T10:39:33
20260906-06-02,06,02,2,ヒーローシー,191.4,11,2026-09-06T10:39:33
20260906-06-02,06,02,3,ノワールブレイブ,306.9,12,2026-09-06T10:39:33
20260906-06-02,06,02,4,スリーフラワー,20.5,8,2026-09-06T10:39:33
20260906-06-02,06,02,5,モチロンコクラ,547.7,14,2026-09-06T10:39:33
