race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,profit_loss_yen_100unit
20260808-01-01,01,01,,1700,14,1,ルージュエピック,,,11.1,7,11.1,7,0.0901,,,,False,7,0,0,0
20260808-01-01,01,01,,1700,14,2,セラサイト,,,10.7,6,10.7,6,0.0935,,,,False,5,0,0,0
20260808-01-01,01,01,,1700,14,3,ジェイストリーク,,,9.7,4,9.7,4,0.1031,,,,False,3,0,350,0
20260808-01-01,01,01,,1700,14,4,アルデバローズ,,,187.3,13,187.3,13,0.0053,,,,False,13,0,0,0
20260808-01-01,01,01,,1700,14,5,サマースプラッシュ,,,118.7,12,118.7,12,0.0084,,,,False,8,0,0,0
20260808-01-01,01,01,,1700,14,6,ルージュボニート,○,2,2.8,1,2.8,1,0.3571,0.209,0.59,標準,False,1,280,130,0
20260808-01-01,01,01,,1700,14,7,ハスカップジャム,,,364.0,14,364.0,14,0.0027,,,,False,11,0,0,0
20260808-01-01,01,01,,1700,14,8,サンエンジェルス,,,12.2,8,12.2,8,0.082,,,,False,6,0,0,0
20260808-01-01,01,01,,1700,14,9,フィーユレアル,△,4,21.0,9,21.0,9,0.0476,0.042,0.89,標準,False,9,0,0,0
20260808-01-01,01,01,,1700,14,10,マーゴットクリュグ,☆,5,10.6,5,10.6,5,0.0943,0.07200000000000001,0.76,標準,False,2,0,290,0
20260808-01-01,01,01,,1700,14,11,ルパピヨンブラン,▲,3,46.3,10,46.3,10,0.0216,0.04,1.87,標準,False,10,0,0,0
20260808-01-01,01,01,,1700,14,12,ワイルドカグラ,,,57.4,11,57.4,11,0.0174,,,,False,14,0,0,0
20260808-01-01,01,01,,1700,14,13,シャドウルーラー,,,7.6,3,7.6,3,0.1316,,,,False,12,0,0,0
20260808-01-01,01,01,,1700,14,14,ジーティービキニ,◎,1,4.7,2,4.7,2,0.2128,0.209,0.98,標準,False,4,0,0,0
20260808-01-02,01,02,,1500,13,1,ランダムナンバー,△,4,16.9,7,16.9,7,0.0592,0.051,0.86,混戦,False,5,0,0,0
20260808-01-02,01,02,,1500,13,2,ショパンコンクール,,,8.8,4,9.3,4,0.1075,,,,False,11,0,0,0
20260808-01-02,01,02,,1500,13,3,アルデシンザン,,,3.2,2,3.2,2,0.3125,,,,False,4,0,0,0
20260808-01-02,01,02,,1500,13,4,リアルジャパン,▲,3,11.2,6,11.2,6,0.0893,0.076,0.85,混戦,False,10,0,0,0
20260808-01-02,01,02,,1500,13,5,トルネードサンダー,,,10.7,5,9.4,5,0.1064,,,,False,7,0,0,0
20260808-01-02,01,02,,1500,13,6,アズライトティアラ,☆,5,59.0,10,65.3,10,0.0153,0.027000000000000003,1.59,混戦,False,13,0,0,0
20260808-01-02,01,02,,1500,13,7,チカバリエンテ,◎,1,3.0,1,3.0,1,0.3333,0.21899999999999997,0.66,混戦,False,1,300,150,0
20260808-01-02,01,02,,1500,13,8,サンシルヴァリー,,,93.6,11,106.6,11,0.0094,,,,False,8,0,0,0
20260808-01-02,01,02,,1500,13,9,ライフイズアート,○,2,7.2,3,8.1,3,0.1235,0.16399999999999998,1.18,混戦,False,9,0,0,0
20260808-01-02,01,02,,1500,13,10,ジャストワナフライ,,,24.7,9,24.7,9,0.0405,,,,False,2,0,580,0
20260808-01-02,01,02,,1500,13,11,ルギッドドランジュ,,,17.8,8,17.8,8,0.0562,,,,False,3,0,420,0
20260808-01-02,01,02,,1500,13,12,ゴートゥービッツン,,,152.6,12,147.9,12,0.0068,,,,False,12,0,0,0
20260808-01-02,01,02,,1500,13,13,リラカリス,,,220.0,13,256.3,13,0.0039,,,,False,6,0,0,0
20260808-01-03,01,03,,1700,14,1,ホウオウチャールズ,,,91.2,11,184.5,11,0.0054,,,,False,12,0,0,0
20260808-01-03,01,03,,1700,14,2,ジングアップ,,,33.3,9,46.8,9,0.0214,,,,False,9,0,0,0
20260808-01-03,01,03,,1700,14,3,ロスニーニョス,,,120.6,13,292.8,13,0.0034,,,,False,10,0,0,0
20260808-01-03,01,03,,1700,14,4,シンエンドーツダ,◎,1,3.7,1,3.6,1,0.2778,0.196,0.73,接戦,False,5,0,0,0
20260808-01-03,01,03,,1700,14,5,フロムザムーン,,,34.8,10,48.5,10,0.0206,,,,False,6,0,0,0
20260808-01-03,01,03,,1700,14,6,ニシノモリミチ,,,7.0,5,8.2,5,0.122,,,,False,13,0,0,0
20260808-01-03,01,03,,1700,14,7,ダディーズソード,,,105.8,12,283.3,12,0.0035,,,,False,14,0,0,0
20260808-01-03,01,03,,1700,14,8,デルマバンダイサン,▲,3,7.6,6,16.3,7,0.0613,0.068,0.52,接戦,False,7,0,0,0
20260808-01-03,01,03,,1700,14,9,ヘリオポリス,,,157.6,14,449.1,14,0.0022,,,,False,8,0,0,0
20260808-01-03,01,03,,1700,14,10,リン,☆,5,6.8,3,5.1,4,0.1961,0.105,0.72,接戦,False,2,0,230,0
20260808-01-03,01,03,,1700,14,11,ビレッジルイーザ,△,4,9.8,7,15.3,6,0.0654,0.086,0.84,接戦,False,3,0,340,0
20260808-01-03,01,03,,1700,14,12,マルシュボヌール,,,16.7,8,23.3,8,0.0429,,,,False,11,0,0,0
20260808-01-03,01,03,,1700,14,13,イトシサ,○,2,6.9,4,4.4,2,0.2273,0.16899999999999998,1.17,接戦,False,4,0,0,0
20260808-01-03,01,03,,1700,14,14,インタノン,,,6.0,2,4.6,3,0.2174,,,,False,1,460,240,0
20260808-01-04,01,04,,1500,14,1,サンウリエル,,,18.3,9,47.5,9,0.0211,,,,False,7,0,0,0
20260808-01-04,01,04,,1500,14,2,アセンブリールーム,,,6.9,3,7.0,5,0.1429,,,,False,3,0,200,0
20260808-01-04,01,04,,1500,14,3,アッシュバーグ,,,76.4,13,177.7,12,0.0056,,,,False,10,0,0,0
20260808-01-04,01,04,,1500,14,4,ダノンフィオーレ,,,9.0,6,6.9,4,0.1449,,,,False,1,690,200,0
20260808-01-04,01,04,,1500,14,5,コスモレッド,,,50.1,11,72.9,11,0.0137,,,,False,13,0,0,0
20260808-01-04,01,04,,1500,14,6,ネッタイヤライ,,,13.4,8,12.7,7,0.0787,,,,False,4,0,0,0
20260808-01-04,01,04,,1500,14,7,ルーチェフィオーレ,,,11.8,7,14.5,8,0.069,,,,False,14,0,0,0
20260808-01-04,01,04,,1500,14,8,ブライトフレア,○,2,20.2,10,63.8,10,0.0157,0.042,0.85,高信頼,False,9,0,0,0
20260808-01-04,01,04,,1500,14,9,ペイシャアーサー,,,100.2,14,287.7,14,0.0035,,,,False,12,0,0,0
20260808-01-04,01,04,,1500,14,10,フレッチャアズーラ,◎,1,3.7,1,3.3,1,0.303,0.314,1.16,高信頼,True,5,0,0,-100
20260808-01-04,01,04,,1500,14,11,バルボアパーク,△,4,7.0,4,6.7,3,0.1493,0.062,0.43,高信頼,False,6,0,0,0
20260808-01-04,01,04,,1500,14,12,スタードメイソン,,,75.1,12,279.7,13,0.0036,,,,False,8,0,0,0
20260808-01-04,01,04,,1500,14,13,モルニケ,☆,5,8.3,5,5.5,2,0.1818,0.114,0.94,高信頼,False,2,0,180,0
20260808-01-04,01,04,,1500,14,14,グロリアスマーチ,▲,3,6.7,2,7.9,6,0.1266,0.085,0.57,高信頼,False,11,0,0,0
20260808-01-05,01,05,,1800,12,1,レイテスツドリーム,,,77.0,12,199.8,12,0.005,,,,False,9,0,0,0
20260808-01-05,01,05,,1800,12,2,ジーフォーリア,◎,1,3.5,2,4.1,2,0.2439,0.131,0.46,接戦,False,4,0,0,0
20260808-01-05,01,05,,1800,12,3,イドム,,,25.4,9,32.0,8,0.0312,,,,False,5,0,0,0
20260808-01-05,01,05,,1800,12,4,マーヴィン,☆,5,7.2,4,10.7,5,0.0935,0.085,0.61,接戦,False,12,0,0,0
20260808-01-05,01,05,,1800,12,5,シルバーウィル,,,5.4,3,5.1,3,0.1961,,,,False,1,510,160,0
20260808-01-05,01,05,,1800,12,6,シネファイル,▲,3,14.8,6,9.3,4,0.1075,0.063,0.93,接戦,False,2,0,240,0
20260808-01-05,01,05,,1800,12,7,ムッチリスタイル,△,4,3.2,1,2.5,1,0.4,0.212,0.68,接戦,False,7,0,0,0
20260808-01-05,01,05,,1800,12,8,ローレルメビウス,,,11.6,5,45.2,9,0.0221,,,,False,8,0,0,0
20260808-01-05,01,05,,1800,12,9,ロマノヴェリテ,○,2,21.2,7,15.6,7,0.0641,0.096,2.03,接戦,False,3,0,350,0
20260808-01-05,01,05,,1800,12,10,マルカローゼ,,,50.1,11,82.4,10,0.0121,,,,False,10,0,0,0
20260808-01-05,01,05,,1800,12,11,コジアン,,,21.8,8,12.0,6,0.0833,,,,False,6,0,0,0
20260808-01-05,01,05,,1800,12,12,エイシンジュウライ,,,37.8,10,135.4,11,0.0074,,,,False,11,0,0,0
20260808-01-06,01,06,,2000,16,1,インテンスゲイズ,,,,,43.7,12,0.0229,,,,False,4,0,0,0
20260808-01-06,01,06,,2000,16,2,ポリメトリック,,,,,24.9,8,0.0402,,,,False,7,0,0,0
20260808-01-06,01,06,,2000,16,3,オズマップ,,,,,23.5,7,0.0426,,,,False,14,0,0,0
