race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260808-01-01,01,01,1,ルージュエピック,7
20260808-01-01,01,01,2,セラサイト,5
20260808-01-01,01,01,3,ジェイストリーク,3
20260808-01-01,01,01,4,アルデバローズ,13
20260808-01-01,01,01,5,サマースプラッシュ,8
20260808-01-01,01,01,6,ルージュボニート,1
20260808-01-01,01,01,7,ハスカップジャム,11
20260808-01-01,01,01,8,サンエンジェルス,6
20260808-01-01,01,01,9,フィーユレアル,9
20260808-01-01,01,01,10,マーゴットクリュグ,2
20260808-01-01,01,01,11,ルパピヨンブラン,10
20260808-01-01,01,01,12,ワイルドカグラ,14
20260808-01-01,01,01,13,シャドウルーラー,12
20260808-01-01,01,01,14,ジーティービキニ,4
20260808-01-02,01,02,1,ランダムナンバー,5
20260808-01-02,01,02,2,ショパンコンクール,11
20260808-01-02,01,02,3,アルデシンザン,4
20260808-01-02,01,02,4,リアルジャパン,10
20260808-01-02,01,02,5,トルネードサンダー,7
20260808-01-02,01,02,6,アズライトティアラ,13
20260808-01-02,01,02,7,チカバリエンテ,1
20260808-01-02,01,02,8,サンシルヴァリー,8
20260808-01-02,01,02,9,ライフイズアート,9
20260808-01-02,01,02,10,ジャストワナフライ,2
20260808-01-02,01,02,11,ルギッドドランジュ,3
20260808-01-02,01,02,12,ゴートゥービッツン,12
20260808-01-02,01,02,13,リラカリス,6
20260808-01-03,01,03,1,ホウオウチャールズ,12
20260808-01-03,01,03,2,ジングアップ,9
20260808-01-03,01,03,3,ロスニーニョス,10
20260808-01-03,01,03,4,シンエンドーツダ,5
20260808-01-03,01,03,5,フロムザムーン,6
20260808-01-03,01,03,6,ニシノモリミチ,13
20260808-01-03,01,03,7,ダディーズソード,14
20260808-01-03,01,03,8,デルマバンダイサン,7
20260808-01-03,01,03,9,ヘリオポリス,8
20260808-01-03,01,03,10,リン,2
20260808-01-03,01,03,11,ビレッジルイーザ,3
20260808-01-03,01,03,12,マルシュボヌール,11
20260808-01-03,01,03,13,イトシサ,4
20260808-01-03,01,03,14,インタノン,1
20260808-01-04,01,04,1,サンウリエル,7
20260808-01-04,01,04,2,アセンブリールーム,3
20260808-01-04,01,04,3,アッシュバーグ,10
20260808-01-04,01,04,4,ダノンフィオーレ,1
20260808-01-04,01,04,5,コスモレッド,13
20260808-01-04,01,04,6,ネッタイヤライ,4
20260808-01-04,01,04,7,ルーチェフィオーレ,14
20260808-01-04,01,04,8,ブライトフレア,9
20260808-01-04,01,04,9,ペイシャアーサー,12
20260808-01-04,01,04,10,フレッチャアズーラ,5
20260808-01-04,01,04,11,バルボアパーク,6
20260808-01-04,01,04,12,スタードメイソン,8
20260808-01-04,01,04,13,モルニケ,2
20260808-01-04,01,04,14,グロリアスマーチ,11
20260808-01-05,01,05,1,レイテスツドリーム,9
20260808-01-05,01,05,2,ジーフォーリア,4
20260808-01-05,01,05,3,イドム,5
20260808-01-05,01,05,4,マーヴィン,12
