race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260719-02-01,02,01,1,ステラトップガン,1
20260719-02-01,02,01,2,リーゼントエース,8
20260719-02-01,02,01,3,リアルジャパン,3
20260719-02-01,02,01,4,ショパンコンクール,5
20260719-02-01,02,01,5,タイフーンナイン,2
20260719-02-01,02,01,6,ゴートゥービッツン,6
20260719-02-01,02,01,7,アイルドフルール,7
20260719-02-01,02,01,8,キチロクタワー,4
20260719-02-02,02,02,1,デルマハルナ,3
20260719-02-02,02,02,2,ラブデウザ,5
20260719-02-02,02,02,3,ハネマン,10
20260719-02-02,02,02,4,ジャーナーリア,2
20260719-02-02,02,02,5,ミスマラッカ,8
20260719-02-02,02,02,6,ホワイトラバーズ,7
20260719-02-02,02,02,7,ミスチヴマリアンヌ,1
20260719-02-02,02,02,8,エコロセレナ,4
20260719-02-02,02,02,9,アルマフレイヤ,9
20260719-02-02,02,02,10,トルークマクト,6
20260719-02-03,02,03,1,サクセスゴールド,4
20260719-02-03,02,03,2,デルマバンダイサン,5
20260719-02-03,02,03,3,ルージュリヴィエラ,2
20260719-02-03,02,03,4,ロジクリスエス,6
20260719-02-03,02,03,5,マスカルポーネ,8
20260719-02-03,02,03,6,キヨタリート,14
20260719-02-03,02,03,7,キセログラフィカ,10
20260719-02-03,02,03,8,トーレス,9
20260719-02-03,02,03,9,ブレイズランナー,1
20260719-02-03,02,03,10,ドゥブルヴェ,12
20260719-02-03,02,03,11,ホウオウファラオ,3
20260719-02-03,02,03,12,スマートコーラル,7
20260719-02-03,02,03,13,ニシノモリミチ,11
20260719-02-03,02,03,14,ダイユウアドバンス,13
20260719-02-04,02,04,1,フクチャンブラック,5
20260719-02-04,02,04,2,プリュイドール,6
20260719-02-04,02,04,3,ウインカトリーヌ,2
20260719-02-04,02,04,4,フィエスタ,12
20260719-02-04,02,04,5,ヤクジョ,7
20260719-02-04,02,04,6,ワダツミ,8
20260719-02-04,02,04,7,ギオンバヤシ,4
20260719-02-04,02,04,8,レイヌドプランタン,1
20260719-02-04,02,04,9,コスモブラック,9
20260719-02-04,02,04,10,シークレットシティ,10
20260719-02-04,02,04,11,マコトアディントン,3
20260719-02-04,02,04,12,フローレンスフーガ,11
20260719-02-04,02,04,13,コティノス,13
20260719-02-05,02,05,1,ランフォーザエイジ,2
20260719-02-05,02,05,2,シャムスクッカ,9
20260719-02-05,02,05,3,フィオリアーモ,10
20260719-02-05,02,05,4,テンカタイヘイ,1
20260719-02-05,02,05,5,ルージュロマーナ,3
20260719-02-05,02,05,6,ロジアコース,7
20260719-02-05,02,05,7,カリスマン,11
20260719-02-05,02,05,8,エコロルーク,14
20260719-02-05,02,05,9,ステラルミノーザ,8
20260719-02-05,02,05,10,エコロヴァルド,13
20260719-02-05,02,05,11,ラヴァンドローリエ,4
20260719-02-05,02,05,12,プリームスリール,6
20260719-02-05,02,05,13,サルトヴェローチェ,5
20260719-02-05,02,05,14,ヒアカムズザサン,12
20260719-02-06,02,06,1,コスモファーブロス,1
20260719-02-06,02,06,2,セイカユウヒ,4
20260719-02-06,02,06,3,ライトオブジアース,8
20260719-02-06,02,06,4,ノブピースオブラブ,10
20260719-02-06,02,06,5,ソワンドヴィクター,5
20260719-02-06,02,06,6,マリノリュミエール,9
20260719-02-06,02,06,7,スカイプレリュード,13
20260719-02-06,02,06,8,アウェイクネス,6
20260719-02-06,02,06,9,リネアベルタ,2
20260719-02-06,02,06,10,マメーアップル,3
20260719-02-06,02,06,11,リアライズブルーム,11
20260719-02-06,02,06,12,クープグラッセ,7
20260719-02-06,02,06,13,ジューンマロン,16
20260719-02-06,02,06,14,トゥルージョワ,14
20260719-02-06,02,06,15,チェサピークベイ,15
