race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,profit_loss_yen_100unit
20260802-01-02,01,02,,1500,14,7,ポセイドンテソーロ,,,41.2,10,42.0,10,0.0238,,,,False,10,0,0,0
20260802-01-02,01,02,,1500,14,8,エグジスタンス,▲,3,3.9,2,3.9,2,0.2564,0.12300000000000001,0.48,標準,False,1,390,160,0
20260802-01-02,01,02,,1500,14,9,ミアエッテ,☆,5,57.9,11,58.5,11,0.0171,0.033,1.89,標準,False,12,0,0,0
20260802-01-02,01,02,,1500,14,10,グローリーバローズ,,,22.5,8,22.5,8,0.0444,,,,False,3,0,500,0
20260802-01-02,01,02,,1500,14,11,ショウナンバーボン,◎,1,5.7,3,5.7,3,0.1754,0.18100000000000002,1.03,標準,False,2,0,190,0
20260802-01-02,01,02,,1500,14,12,ブルーエ,,,15.9,7,16.0,7,0.0625,,,,False,8,0,0,0
20260802-01-02,01,02,,1500,14,13,アトリ,,,22.3,8,22.7,9,0.0441,,,,False,11,0,0,0
20260802-01-02,01,02,,1500,14,14,メイショウタダツグ,,,260.7,14,265.8,14,0.0038,,,,False,14,0,0,0
20260802-01-03,01,03,,1700,11,1,モズヴイ,,,14.9,4,14.9,4,0.0671,,,,False,9,0,0,0
20260802-01-03,01,03,,1700,11,2,ワンダーゾルダート,△,4,40.4,7,40.3,7,0.0248,0.026000000000000002,1.06,接戦,False,6,0,0,0
20260802-01-03,01,03,,1700,11,3,ワンダーブリッツ,◎,1,1.5,1,1.5,1,0.6667,0.40299999999999997,0.6,接戦,False,1,150,110,0
20260802-01-03,01,03,,1700,11,4,エースオブゴールド,,,134.5,8,134.5,8,0.0074,,,,False,5,0,0,0
20260802-01-03,01,03,,1700,11,5,イーサンミラー,,,24.3,6,24.3,6,0.0412,,,,False,3,0,200,0
20260802-01-03,01,03,,1700,11,6,ヘリオポリス,,,312.2,11,312.3,11,0.0032,,,,False,8,0,0,0
20260802-01-03,01,03,,1700,11,7,イントゥゴールデン,,,219.4,9,219.4,9,0.0046,,,,False,10,0,0,0
20260802-01-03,01,03,,1700,11,8,ゴンフィンガー,○,2,3.2,2,3.2,2,0.3125,0.222,0.71,接戦,False,2,0,110,0
20260802-01-03,01,03,,1700,11,9,ハイランダー,▲,3,17.0,5,17.0,5,0.0588,0.065,1.1,接戦,False,7,0,0,0
20260802-01-03,01,03,,1700,11,10,カンフージョン,,,267.1,10,267.1,10,0.0037,,,,False,11,0,0,0
20260802-01-03,01,03,,1700,11,11,ホウオウロレンシア,☆,5,10.8,3,10.8,3,0.0926,0.046,0.5,接戦,False,4,0,0,0
20260802-01-04,01,04,,2600,13,1,エナジーショット,,,45.9,9,45.6,9,0.0219,,,,False,12,0,0,0
20260802-01-04,01,04,,2600,13,2,ワンダフルデイズ,△,4,3.2,2,3.2,2,0.3125,0.23,0.74,混戦,False,4,0,0,0
20260802-01-04,01,04,,2600,13,3,ジーティートシオー,,,271.8,13,276.1,13,0.0036,,,,False,11,0,0,0
20260802-01-04,01,04,,2600,13,4,グランアルト,,,20.7,4,21.0,4,0.0476,,,,False,7,0,0,0
20260802-01-04,01,04,,2600,13,5,クオンタムスター,◎,1,1.7,1,1.7,1,0.5882,0.307,0.52,混戦,False,2,0,110,0
20260802-01-04,01,04,,2600,13,6,タケルフォーカス,○,2,9.3,3,9.2,3,0.1087,0.08199999999999999,0.77,混戦,False,3,0,240,0
20260802-01-04,01,04,,2600,13,7,ペリプルス,,,55.2,10,56.1,11,0.0178,,,,False,5,0,0,0
20260802-01-04,01,04,,2600,13,8,ランブリングマン,,,71.5,11,48.7,10,0.0205,,,,False,13,0,0,0
20260802-01-04,01,04,,2600,13,9,ニヒトツーゼーア,,,27.9,6,28.4,6,0.0352,,,,False,10,0,0,0
20260802-01-04,01,04,,2600,13,10,レイデラティエラ,☆,5,37.7,8,37.5,8,0.0267,0.028999999999999998,1.07,混戦,False,1,3750,490,0
20260802-01-04,01,04,,2600,13,11,サイモンイロハニー,,,37.0,7,37.5,7,0.0267,,,,False,8,0,0,0
20260802-01-04,01,04,,2600,13,12,テイクザクラウン,▲,3,21.9,5,22.3,5,0.0448,0.06,1.32,混戦,False,6,0,0,0
20260802-01-04,01,04,,2600,13,13,シャインバオバブ,,,122.9,12,124.5,12,0.008,,,,False,9,0,0,0
20260802-01-05,01,05,,1800,10,1,ジューンガレン,△,4,9.3,5,9.9,6,0.101,0.075,0.69,混戦,False,7,0,0,0
20260802-01-05,01,05,,1800,10,2,ホウオウプレマ,,,4.0,2,2.8,1,0.3571,,,,False,1,280,130,0
20260802-01-05,01,05,,1800,10,3,オンザボー,▲,3,7.5,3,4.9,3,0.2041,0.13,0.97,混戦,False,3,0,150,0
20260802-01-05,01,05,,1800,10,4,スワッグウォーク,◎,1,2.2,1,3.5,2,0.2857,0.24,0.53,混戦,False,4,0,0,0
20260802-01-05,01,05,,1800,10,5,サーギュスターヴ,☆,5,29.0,8,68.5,9,0.0146,0.037000000000000005,1.06,混戦,False,5,0,0,0
20260802-01-05,01,05,,1800,10,6,ボンジュールパリ,○,2,9.2,4,8.7,5,0.1149,0.128,1.18,混戦,False,10,0,0,0
20260802-01-05,01,05,,1800,10,7,ロゼプレミア,,,11.4,6,8.7,4,0.1149,,,,False,2,0,210,0
20260802-01-05,01,05,,1800,10,8,チャームジュネーヴ,,,88.4,10,148.1,10,0.0068,,,,False,8,0,0,0
20260802-01-05,01,05,,1800,10,9,デルマハッコウダ,,,44.7,9,32.2,8,0.0311,,,,False,6,0,0,0
20260802-01-05,01,05,,1800,10,10,グラブザクラウン,,,18.7,7,26.4,7,0.0379,,,,False,9,0,0,0
20260802-01-06,01,06,,1700,10,1,ステイアンビシャス,,,30.2,11,41.5,10,0.0241,,,,False,2,0,960,0
20260802-01-06,01,06,,1700,10,2,アスクガンバーレ,☆,5,9.2,6,7.8,5,0.1282,0.062,0.57,接戦,False,3,0,250,0
20260802-01-06,01,06,,1700,10,3,ロードアマルフィ,◎,1,5.6,3,4.9,2,0.2041,0.138,0.78,接戦,False,4,0,0,0
20260802-01-06,01,06,,1700,10,4,マテンロウカナロア,○,2,7.5,5,4.1,1,0.2439,0.139,1.04,接戦,False,9,0,0,0
20260802-01-06,01,06,,1700,10,5,ココデイック,△,4,12.9,7,11.9,8,0.084,0.073,0.94,接戦,False,7,0,0,0
20260802-01-06,01,06,,1700,10,6,グランセレスト,,,6.3,4,9.3,7,0.1075,,,,False,10,0,0,0
20260802-01-06,01,06,,1700,10,7,ステラデルークス,▲,3,14.4,9,7.7,4,0.1299,0.11199999999999999,1.62,接戦,False,8,0,0,0
20260802-01-06,01,06,,1700,10,8,タイセイジェイド,,,14.2,8,6.1,3,0.1639,,,,False,5,0,0,0
20260802-01-06,01,06,,1700,10,9,ゼルダ,,,16.2,10,15.5,10,0.0645,,,,False,0,0,0,0
20260802-01-06,01,06,,1700,10,10,セイントホース,,,5.3,1,8.4,6,0.119,,,,False,1,840,280,0
20260802-01-06,01,06,,1700,10,11,カフジクロミエ,,,5.5,2,19.9,9,0.0503,,,,False,6,0,0,0
20260802-01-07,01,07,,2000,12,1,アールグレイ,◎,1,2.5,1,1.8,1,0.5556,0.327,0.82,混戦,False,6,0,0,0
20260802-01-07,01,07,,2000,12,2,フクチャンブラック,▲,3,18.3,8,15.7,5,0.0637,0.036000000000000004,0.66,混戦,False,8,0,0,0
20260802-01-07,01,07,,2000,12,3,アイアムコロンブス,,,7.8,3,17.7,6,0.0565,,,,False,10,0,0,0
20260802-01-07,01,07,,2000,12,4,ウインベルチェーロ,,,15.8,6,34.4,10,0.0291,,,,False,1,3440,810,0
20260802-01-07,01,07,,2000,12,5,ゴールデンボブ,,,16.5,7,71.9,11,0.0139,,,,False,11,0,0,0
20260802-01-07,01,07,,2000,12,6,デルマアサマ,,,58.4,12,221.7,12,0.0045,,,,False,12,0,0,0
20260802-01-07,01,07,,2000,12,7,ワダツミ,,,9.8,5,9.7,4,0.1031,,,,False,5,0,0,0
20260802-01-07,01,07,,2000,12,8,スリールーディカ,○,2,5.2,2,7.9,3,0.1266,0.115,0.6,混戦,False,9,0,0,0
20260802-01-07,01,07,,2000,12,9,メイショウローゼ,☆,5,8.5,4,5.0,2,0.2,0.085,0.72,混戦,False,2,0,290,0
20260802-01-07,01,07,,2000,12,10,フォーティンブラス,,,20.0,9,24.0,7,0.0417,,,,False,7,0,0,0
20260802-01-07,01,07,,2000,12,11,デイズインザサン,,,22.4,10,26.7,9,0.0375,,,,False,4,0,0,0
20260802-01-07,01,07,,2000,12,12,ヤクジョ,△,4,28.4,11,25.7,8,0.0389,0.022000000000000002,0.63,混戦,False,3,0,920,0
20260802-01-08,01,08,,1200,14,1,エコロハート,,,5.9,2,11.4,7,0.0877,,,,False,2,0,240,0
20260802-01-08,01,08,,1200,14,2,サトノワーグナー,▲,3,2.7,1,4.6,2,0.2174,0.22699999999999998,0.61,標準,False,1,460,170,0
20260802-01-08,01,08,,1200,14,3,ブライトアゲイン,,,14.4,7,20.3,8,0.0493,,,,False,9,0,0,0
20260802-01-08,01,08,,1200,14,4,グレートスティック,,,53.2,13,79.4,13,0.0126,,,,False,13,0,0,0
20260802-01-08,01,08,,1200,14,5,ザカリナン,☆,5,8.9,4,5.0,3,0.2,0.08800000000000001,0.78,標準,False,7,0,0,0
20260802-01-08,01,08,,1200,14,6,ロードクラシコ,△,4,9.9,5,9.8,6,0.102,0.07200000000000001,0.71,標準,False,12,0,0,0
20260802-01-08,01,08,,1200,14,7,ブライアーヒル,,,26.9,10,48.7,10,0.0205,,,,False,10,0,0,0
20260802-01-08,01,08,,1200,14,8,アースコーリング,,,60.6,14,108.2,14,0.0092,,,,False,11,0,0,0
20260802-01-08,01,08,,1200,14,9,アートフォーム,,,33.7,11,78.3,12,0.0128,,,,False,14,0,0,0
20260802-01-08,01,08,,1200,14,10,シャインズオンユー,,,17.5,9,24.1,9,0.0415,,,,False,8,0,0,0
20260802-01-08,01,08,,1200,14,11,ダブルチャレンジ,,,17.1,8,9.4,5,0.1064,,,,False,5,0,0,0
20260802-01-08,01,08,,1200,14,12,レッドカメリア,,,48.7,12,51.0,11,0.0196,,,,False,4,0,0,0
20260802-01-08,01,08,,1200,14,13,ディーズメンフィス,○,2,12.5,6,6.7,4,0.1493,0.12300000000000001,1.54,標準,False,6,0,0,0
20260802-01-08,01,08,,1200,14,14,ジーティーエスピ,◎,1,8.4,3,4.3,1,0.2326,0.172,1.45,標準,False,3,0,150,0
20260802-01-09,01,09,,1000,12,1,ヒットミー,△,4,5.4,2,5.7,4,0.1754,0.141,0.76,混戦,False,8,0,0,0
20260802-01-09,01,09,,1000,12,2,デアプリームス,◎,1,6.6,3,5.6,3,0.1786,0.225,1.49,混戦,False,5,0,0,0
20260802-01-09,01,09,,1000,12,3,エコロレバン,,,8.0,4,4.6,2,0.2174,,,,False,12,0,0,0
20260802-01-09,01,09,,1000,12,4,ベニシア,,,67.1,11,197.3,12,0.0051,,,,False,7,0,0,0
20260802-01-09,01,09,,1000,12,5,パールフロント,○,2,3.5,1,3.3,1,0.303,0.156,0.55,混戦,False,2,0,170,0
20260802-01-09,01,09,,1000,12,6,ストロングボンド,,,83.4,12,80.9,11,0.0124,,,,False,11,0,0,0
20260802-01-09,01,09,,1000,12,7,ララアヴリル,,,9.5,5,9.6,6,0.1042,,,,False,9,0,0,0
20260802-01-09,01,09,,1000,12,8,アイアムイチバン,,,10.0,7,17.7,7,0.0565,,,,False,1,1770,430,0
20260802-01-09,01,09,,1000,12,9,サベージラヴ,,,14.4,9,35.5,9,0.0282,,,,False,10,0,0,0
20260802-01-09,01,09,,1000,12,10,クインズシフォン,,,27.1,10,37.7,10,0.0265,,,,False,3,0,770,0
20260802-01-09,01,09,,1000,12,11,ジーベック,☆,5,9.9,6,26.2,8,0.0382,0.052000000000000005,0.52,混戦,False,6,0,0,0
20260802-01-09,01,09,,1000,12,12,ビーマックス,▲,3,14.2,8,8.8,5,0.1136,0.069,0.98,混戦,False,4,0,0,0
20260802-01-10,01,10,ポプラステークス,1700,10,1,サムシャイン,◎,1,4.6,3,4.6,2,0.2174,0.177,0.81,接戦,False,2,0,130,0
20260802-01-10,01,10,ポプラステークス,1700,10,2,キュールエフウジン,,,104.8,10,271.1,10,0.0037,,,,False,8,0,0,0
20260802-01-10,01,10,ポプラステークス,1700,10,3,タイセイミッション,△,4,42.8,9,40.0,7,0.025,0.027000000000000003,1.15,接戦,False,10,0,0,0
20260802-01-10,01,10,ポプラステークス,1700,10,4,スマートケープ,,,38.5,8,82.9,9,0.0121,,,,False,6,0,0,0
20260802-01-10,01,10,ポプラステークス,1700,10,5,シーズザスローン,○,2,6.0,4,8.1,4,0.1235,0.19899999999999998,1.19,接戦,False,4,0,0,0
20260802-01-10,01,10,ポプラステークス,1700,10,6,チャーリー,▲,3,3.6,2,4.7,3,0.2128,0.166,0.6,接戦,False,5,0,0,0
20260802-01-10,01,10,ポプラステークス,1700,10,7,スマートカイロス,,,16.7,5,33.6,5,0.0298,,,,False,7,0,0,0
20260802-01-10,01,10,ポプラステークス,1700,10,8,ヘニーガイスト,,,2.4,1,1.7,1,0.5882,,,,False,1,170,110,0
20260802-01-10,01,10,ポプラステークス,1700,10,9,アイウィル,☆,5,24.9,6,33.7,6,0.0297,0.053,1.31,接戦,False,3,0,290,0
20260802-01-10,01,10,ポプラステークス,1700,10,10,フルールドール,,,34.1,7,65.3,8,0.0153,,,,False,9,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,1,フレミングフープ,,,39.8,12,54.8,12,0.0182,,,,False,12,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,2,ケリフレッドアスク,,,13.0,5,13.1,5,0.0763,,,,False,8,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,3,カテリーナ,,,18.7,9,23.1,10,0.0433,,,,False,5,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,4,リラボニート,▲,3,33.1,11,33.7,11,0.0297,0.028999999999999998,0.94,接戦,False,7,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,5,アンゴラブラック,,,14.1,6,15.1,6,0.0662,,,,False,9,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,6,クリノメイ,,,89.6,14,140.4,14,0.0071,,,,False,11,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,7,ココナッツブラウン,○,2,3.5,2,2.9,1,0.3448,0.21,0.74,接戦,False,1,290,130,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,8,エラトー,,,66.0,13,106.8,13,0.0094,,,,False,13,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,9,エリカエクスプレス,△,4,3.1,1,3.5,2,0.2857,0.16399999999999998,0.51,接戦,False,4,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,10,フェスティバルヒル,,,11.9,4,15.3,7,0.0654,,,,False,14,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,11,コガネノソラ,◎,1,8.2,3,8.8,3,0.1136,0.142,1.17,接戦,False,2,0,230,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,12,ボンドガール,,,14.7,7,16.4,8,0.061,,,,False,10,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,13,ルージュソリテール,☆,5,30.7,10,19.1,9,0.0524,0.038,1.16,接戦,False,6,0,0,0
20260802-01-11,01,11,北海道新聞杯クイーンステークス,1800,14,14,ヴーレヴー,,,16.4,8,10.7,4,0.0935,,,,False,3,0,320,0
20260802-01-12,01,12,苫小牧特別,1200,14,1,トウカイエルデ,,,16.4,6,10.8,6,0.0926,,,,False,8,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,2,デンプシー,◎,1,10.2,4,2.9,1,0.3448,0.19,1.94,接戦,False,2,0,160,0
20260802-01-12,01,12,苫小牧特別,1200,14,3,サンドロナイト,,,9.9,3,26.7,10,0.0375,,,,False,12,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,4,ホウオウヘッセン,△,4,24.4,9,12.3,7,0.0813,0.109,2.65,接戦,False,14,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,5,マテンロウサン,☆,5,7.2,2,5.4,2,0.1852,0.08800000000000001,0.63,接戦,False,1,540,230,0
20260802-01-12,01,12,苫小牧特別,1200,14,6,ニホンピロトッティ,,,28.5,10,7.8,3,0.1282,,,,False,13,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,7,ライツユーアップ,,,34.3,12,41.9,12,0.0239,,,,False,11,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,8,ベビーズブレス,▲,3,18.1,7,15.5,8,0.0645,0.055,0.99,接戦,False,10,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,9,ピースフルナイト,,,52.6,14,108.3,14,0.0092,,,,False,9,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,10,ベルビースタローン,,,12.4,5,9.0,4,0.1111,,,,False,6,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,11,バシレウスシチー,,,34.1,11,91.7,13,0.0109,,,,False,3,0,1140,0
20260802-01-12,01,12,苫小牧特別,1200,14,12,サンポーニャ,○,2,48.9,13,35.9,11,0.0279,0.027999999999999997,1.35,接戦,False,4,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,13,スイミーユニバンス,,,23.3,8,24.0,9,0.0417,,,,False,7,0,0,0
20260802-01-12,01,12,苫小牧特別,1200,14,14,ミキノバカラ,,,1.9,1,10.3,5,0.0971,,,,False,5,0,0,0
20260802-04-01,04,01,,1600,12,1,ホワイトフレアー,,,56.0,9,56.0,9,0.0179,,,,False,10,0,0,0
20260802-04-01,04,01,,1600,12,2,エレスレイプニル,,,410.4,12,410.4,12,0.0024,,,,False,8,0,0,0
20260802-04-01,04,01,,1600,12,3,エコロテラ,,,15.7,7,15.7,7,0.0637,,,,False,6,0,0,0
20260802-04-01,04,01,,1600,12,4,サノノキセキ,◎,1,3.0,1,3.0,1,0.3333,0.251,0.75,接戦,False,3,0,120,0
20260802-04-01,04,01,,1600,12,5,ヴェントリナ,○,2,4.4,2,4.4,2,0.2273,0.11900000000000001,0.52,接戦,False,2,0,160,0
20260802-04-01,04,01,,1600,12,6,シュネーバレン,△,4,11.5,6,11.5,6,0.087,0.1,1.15,接戦,False,5,0,0,0
20260802-04-01,04,01,,1600,12,7,ノドゥス,,,4.9,3,4.9,3,0.2041,,,,False,1,490,170,0
20260802-04-01,04,01,,1600,12,8,センカンナガト,,,191.2,10,191.2,10,0.0052,,,,False,11,0,0,0
20260802-04-01,04,01,,1600,12,9,デザートスピリット,▲,3,6.5,4,6.5,4,0.1538,0.125,0.81,接戦,False,4,0,0,0
20260802-04-01,04,01,,1600,12,10,ウィールズアップ,☆,5,22.7,8,22.7,8,0.0441,0.053,1.21,接戦,False,7,0,0,0
20260802-04-01,04,01,,1600,12,11,タイセイルミナス,,,8.9,5,8.9,5,0.1124,,,,False,9,0,0,0
20260802-04-01,04,01,,1600,12,12,キミヘノメロディー,,,216.8,11,216.8,11,0.0046,,,,False,12,0,0,0
20260802-04-02,04,02,,1800,12,1,ライングラウス,☆,5,47.8,9,47.8,9,0.0209,0.052000000000000005,2.47,接戦,False,10,0,0,0
20260802-04-02,04,02,,1800,12,2,ステラガーネット,,,5.8,4,5.8,4,0.1724,,,,False,4,0,0,0
20260802-04-02,04,02,,1800,12,3,ゼノスフィア,○,2,12.3,6,12.3,6,0.0813,0.121,1.49,接戦,False,5,0,0,0
20260802-04-02,04,02,,1800,12,4,ヴィシーチェック,,,17.8,7,17.8,7,0.0562,,,,False,9,0,0,0
20260802-04-02,04,02,,1800,12,5,リーチツモドライチ,◎,1,5.3,3,5.3,3,0.1887,0.218,1.16,接戦,False,1,530,200,0
20260802-04-02,04,02,,1800,12,6,ラインホルト,▲,3,20.6,8,20.6,8,0.0485,0.051,1.04,接戦,False,3,0,440,0
20260802-04-02,04,02,,1800,12,7,コウユーキミガイテ,,,7.1,5,7.1,5,0.1408,,,,False,7,0,0,0
20260802-04-02,04,02,,1800,12,8,ヌンエリン,,,158.3,11,158.3,11,0.0063,,,,False,12,0,0,0
20260802-04-02,04,02,,1800,12,9,イチザサンダー,,,84.2,10,84.2,10,0.0119,,,,False,11,0,0,0
20260802-04-02,04,02,,1800,12,10,テンユメノオーロラ,,,4.2,2,4.2,2,0.2381,,,,False,2,0,190,0
20260802-04-02,04,02,,1800,12,11,サスケソルトバーン,,,242.0,12,242.0,12,0.0041,,,,False,8,0,0,0
20260802-04-02,04,02,,1800,12,12,グランシュレーム,△,4,3.4,1,3.4,1,0.2941,0.131,0.45,接戦,False,6,0,0,0
20260802-04-03,04,03,,1600,13,1,ベールダウン,,,23.7,6,22.7,6,0.0441,,,,False,9,0,0,0
20260802-04-03,04,03,,1600,13,2,レーゲンシャウアー,,,363.6,13,365.6,13,0.0027,,,,False,12,0,0,0
20260802-04-03,04,03,,1600,13,3,クラオルグジェシダ,,,50.5,9,50.5,9,0.0198,,,,False,5,0,0,0
20260802-04-03,04,03,,1600,13,4,ペアレンツハート,◎,1,4.4,2,4.4,2,0.2273,0.214,0.94,標準,False,8,0,0,0
20260802-04-03,04,03,,1600,13,5,ファーストアライヴ,○,2,2.3,1,2.3,1,0.4348,0.18899999999999997,0.43,標準,False,2,0,140,0
20260802-04-03,04,03,,1600,13,6,ビスクヴィート,,,70.4,10,71.0,10,0.0141,,,,False,11,0,0,0
20260802-04-03,04,03,,1600,13,7,マイネルリシャール,▲,3,8.8,5,8.8,5,0.1136,0.10800000000000001,0.95,標準,False,6,0,0,0
20260802-04-03,04,03,,1600,13,8,コイゾラ,,,147.3,11,147.7,11,0.0068,,,,False,10,0,0,0
20260802-04-03,04,03,,1600,13,9,スカーレットクラン,☆,5,23.9,7,24.0,7,0.0417,0.038,0.91,標準,False,7,0,0,0
20260802-04-03,04,03,,1600,13,10,アンドレイア,,,205.6,12,206.1,12,0.0049,,,,False,13,0,0,0
20260802-04-03,04,03,,1600,13,11,ヴァルフォース,,,5.9,3,5.9,3,0.1695,,,,False,3,0,180,0
20260802-04-03,04,03,,1600,13,12,コンフィアル,△,4,6.5,4,6.5,4,0.1538,0.1,0.65,標準,False,4,0,0,0
20260802-04-03,04,03,,1600,13,13,ニシノトラノスケ,,,39.9,8,39.9,8,0.0251,,,,False,1,3990,680,0
20260802-04-04,04,04,,1800,15,1,チャリティチャリス,,,252.4,14,259.1,14,0.0039,,,,False,9,0,0,0
20260802-04-04,04,04,,1800,15,2,グランフィエスタ,,,198.3,13,203.6,13,0.0049,,,,False,8,0,0,0
20260802-04-04,04,04,,1800,15,3,ツインドライヴ,,,7.9,4,8.1,4,0.1235,,,,False,10,0,0,0
20260802-04-04,04,04,,1800,15,4,カミカクシ,,,68.7,10,68.7,10,0.0146,,,,False,5,0,0,0
20260802-04-04,04,04,,1800,15,5,ヤマタケボニータ,☆,5,35.3,9,35.3,9,0.0283,0.026000000000000002,0.92,混戦,False,4,0,0,0
20260802-04-04,04,04,,1800,15,6,ブリリアンス,,,397.7,15,408.1,15,0.0025,,,,False,12,0,0,0
20260802-04-04,04,04,,1800,15,7,ヤマメナイト,,,21.0,7,20.5,7,0.0488,,,,False,11,0,0,0
20260802-04-04,04,04,,1800,15,8,サングラント,○,2,5.1,3,5.1,3,0.1961,0.121,0.62,混戦,False,2,0,180,0
20260802-04-04,04,04,,1800,15,9,サトノクラシカル,▲,3,2.6,1,2.6,1,0.3846,0.17300000000000001,0.45,混戦,False,1,260,160,0
20260802-04-04,04,04,,1800,15,10,ネイティヴプライド,◎,1,9.4,5,9.4,5,0.1064,0.13,1.22,混戦,False,3,0,260,0
20260802-04-04,04,04,,1800,15,11,グラムエッジ,,,21.0,7,21.2,8,0.0472,,,,False,6,0,0,0
20260802-04-04,04,04,,1800,15,12,ジュングロワール,,,17.1,6,17.4,6,0.0575,,,,False,13,0,0,0
20260802-04-04,04,04,,1800,15,13,ウォーレーションズ,△,4,4.3,2,4.4,2,0.2273,0.125,0.54,混戦,False,7,0,0,0
20260802-04-04,04,04,,1800,15,14,アルティシエル,,,123.5,11,126.3,11,0.0079,,,,False,15,0,0,0
20260802-04-04,04,04,,1800,15,15,テルケンレンタッチ,,,155.7,12,159.8,12,0.0063,,,,False,14,0,0,0
20260802-04-05,04,05,,1800,18,1,ナイトバード,,,11.0,3,18.9,6,0.0529,,,,False,4,0,0,0
20260802-04-05,04,05,,1800,18,2,ラグアイリータ,,,24.9,8,23.2,7,0.0431,,,,False,8,0,0,0
