race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,profit_loss_yen_100unit
20260617-02-07,02,07,,,,10,レストプレドゥモア,,,28.6,8,,,,,,,False,0,0,0,0
20260617-02-07,02,07,,,,11,アルヘンティニータ,,,42.4,10,,,,,,,False,0,0,0,0
20260617-02-07,02,07,,,,12,ヒットミー,,,7.6,4,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,1,ジャスパールビー,,,23.7,7,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,2,グリフォン,◎,1,18.2,6,,,,0.102,1.85,混戦,False,0,0,0,0
20260617-02-08,02,08,,,,3,マジェステラ,△,4,8.1,4,,,,0.1,0.81,混戦,False,0,0,0,0
20260617-02-08,02,08,,,,4,スプリングデイ,,,36.3,10,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,5,シャインズオンユー,,,104.9,12,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,6,スマッシュアウト,,,32.3,8,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,7,アートフォーム,,,126.9,13,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,8,クレセントウイング,○,2,17.0,5,,,,0.102,1.74,混戦,False,0,0,0,0
20260617-02-08,02,08,,,,9,フレンドモナコ,,,88.2,11,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,10,シーグルロス,☆,5,7.2,3,,,,0.115,0.83,混戦,False,0,0,0,0
20260617-02-08,02,08,,,,11,フロウアンドライム,,,6.1,2,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,12,シュークリーム,,,33.0,9,,,,,,,False,0,0,0,0
20260617-02-08,02,08,,,,13,プリンセスモコ,▲,3,1.8,1,,,,0.231,0.42,混戦,False,0,0,0,0
20260617-02-09,02,09,,,,1,サウンドサンライズ,,,22.9,7,,,,,,,False,0,0,0,0
20260617-02-09,02,09,,,,2,ゼアズノープレイス,,,248.5,10,,,,,,,False,0,0,0,0
20260617-02-09,02,09,,,,3,ハミルトン,,,17.4,5,,,,,,,False,0,0,0,0
20260617-02-09,02,09,,,,4,コスモナエマ,▲,3,6.4,3,,,,0.154,0.99,混戦,False,0,0,0,0
20260617-02-09,02,09,,,,5,モンローウォーク,○,2,1.6,1,,,,0.282,0.45,混戦,False,0,0,0,0
20260617-02-09,02,09,,,,6,ナムラヒナギク,△,4,9.7,4,,,,0.077,0.75,混戦,False,0,0,0,0
20260617-02-09,02,09,,,,7,ポタリング,,,19.3,6,,,,,,,False,0,0,0,0
20260617-02-09,02,09,,,,8,ゴガツノアマノガワ,☆,5,69.1,8,,,,0.032,2.21,混戦,False,0,0,0,0
20260617-02-09,02,09,,,,9,キセキノエンジェル,,,163.4,9,,,,,,,False,0,0,0,0
20260617-02-09,02,09,,,,10,ドッグウッド,◎,1,4.5,2,,,,0.172,0.78,混戦,False,0,0,0,0
20260617-02-10,02,10,,,,1,リッチブラック,,,91.6,12,,,,,,,False,0,0,0,0
20260617-02-10,02,10,,,,2,フェスタリア,,,32.1,10,,,,,,,False,0,0,0,0
20260617-02-10,02,10,,,,3,チギリ,,,9.2,7,,,,,,,False,0,0,0,0
20260617-02-10,02,10,,,,4,ディアウス,▲,3,3.6,1,,,,0.152,0.55,接戦,False,0,0,0,0
20260617-02-10,02,10,,,,5,エアニゲラ,△,4,6.4,3,,,,0.126,0.81,接戦,False,0,0,0,0
20260617-02-10,02,10,,,,6,アールプロスト,,,7.3,4,,,,,,,False,0,0,0,0
20260617-02-10,02,10,,,,7,タイヨウフレア,,,78.4,11,,,,,,,False,0,0,0,0
20260617-02-10,02,10,,,,8,メイショウタイピン,○,2,5.3,2,,,,0.133,0.7,接戦,False,0,0,0,0
20260617-02-10,02,10,,,,9,レイザリオ,,,21.2,9,,,,,,,False,0,0,0,0
20260617-02-10,02,10,,,,10,ラマンシュ,☆,5,7.7,5,,,,0.09300000000000001,0.72,接戦,False,0,0,0,0
20260617-02-10,02,10,,,,11,マーウォルス,◎,1,19.2,8,,,,0.156,2.99,接戦,False,0,0,0,0
20260617-02-10,02,10,,,,12,ジュンラトゥール,,,8.8,6,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,1,ハリウッドメモリー,▲,3,4.2,2,,,,0.213,0.89,混戦,False,0,0,0,0
20260617-02-11,02,11,,,,2,マーブルパレス,○,2,3.9,1,,,,0.218,0.85,混戦,False,0,0,0,0
20260617-02-11,02,11,,,,3,ムチャスグラシアス,,,85.4,13,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,4,エクストラバック,,,8.8,5,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,5,ゴキゲンサン,,,23.7,10,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,6,ライツユーアップ,☆,5,19.3,8,,,,0.027000000000000003,0.53,混戦,False,0,0,0,0
20260617-02-11,02,11,,,,7,リリーフィールド,△,4,5.5,3,,,,0.07,0.38,混戦,False,0,0,0,0
20260617-02-11,02,11,,,,8,ガットネロ,,,67.2,12,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,9,ミニョンマルーン,,,12.0,6,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,10,スミレファースト,,,97.6,14,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,11,エクセルゴールド,,,128.3,16,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,12,フェアリーライズ,,,119.9,15,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,13,ヴィヴァクラウン,,,20.6,9,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,14,フードマン,,,8.8,4,,,,,,,False,0,0,0,0
20260617-02-11,02,11,,,,15,ベビーズブレス,◎,1,17.7,7,,,,0.133,2.35,混戦,False,0,0,0,0
20260617-02-11,02,11,,,,16,フミサウンド,,,47.6,11,,,,,,,False,0,0,0,0
20260617-02-12,02,12,,,,1,マジカルシャイン,,,31.1,8,,,,,,,False,0,0,0,0
20260617-02-12,02,12,,,,2,アオハルブルース,○,2,3.5,1,,,,0.18600000000000003,0.65,接戦,False,0,0,0,0
20260617-02-12,02,12,,,,3,ベイビールビオ,,,113.5,10,,,,,,,False,0,0,0,0
20260617-02-12,02,12,,,,4,グレイスフルマーチ,☆,5,12.1,6,,,,0.127,1.54,接戦,False,0,0,0,0
20260617-02-12,02,12,,,,5,ガーネットフレア,△,4,3.9,2,,,,0.179,0.7,接戦,False,0,0,0,0
20260617-02-12,02,12,,,,6,アチーヴァー,▲,3,4.6,3,,,,0.171,0.79,接戦,False,0,0,0,0
20260617-02-12,02,12,,,,7,ライフイズ,,,14.4,7,,,,,,,False,0,0,0,0
20260617-02-12,02,12,,,,8,ストラーダ,◎,1,6.7,5,,,,0.156,1.05,接戦,False,0,0,0,0
20260617-02-12,02,12,,,,9,トップオンザヒル,,,80.7,9,,,,,,,False,0,0,0,0
20260617-02-12,02,12,,,,10,パシーヴ,,,6.5,4,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,1,スウェーバック,,,68.6,8,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,2,イナンナ,,,167.9,12,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,3,スピニンググローブ,☆,5,13.1,5,,,,0.026000000000000002,0.34,接戦,False,0,0,0,0
20260617-05-01,05,01,,,,4,リオンアンサー,,,489.3,15,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,5,ヴィスクレス,○,2,6.9,3,,,,0.297,2.05,接戦,False,0,0,0,0
20260617-05-01,05,01,,,,6,ブライティアビーム,,,321.6,13,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,7,レゲンデ,△,4,9.4,4,,,,0.032,0.3,接戦,False,0,0,0,0
20260617-05-01,05,01,,,,8,テンカラットレター,▲,3,19.0,6,,,,0.049,0.93,接戦,False,0,0,0,0
20260617-05-01,05,01,,,,9,ノアソノマ,,,147.5,11,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,10,クアラトレンガヌ,,,98.7,9,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,11,スティールヴォーグ,,,3.7,2,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,12,ブラックゲイル,,,464.7,14,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,13,テルケンレンタッチ,,,51.3,7,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,14,ヌビアン,,,99.8,10,,,,,,,False,0,0,0,0
20260617-05-01,05,01,,,,15,ツクバヴァンガード,◎,1,1.8,1,,,,0.386,0.69,接戦,False,0,0,0,0
20260617-05-02,05,02,,,,1,ツウカイウォリアー,,,469.8,16,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,2,アグアフレスカ,,,7.2,3,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,3,パレホ,,,271.4,15,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,4,ウインガネーシャ,△,4,22.3,5,,,,0.092,2.05,標準,False,0,0,0,0
20260617-05-02,05,02,,,,5,ハイテイラオユエ,○,2,35.5,7,,,,0.079,2.8,標準,False,0,0,0,0
20260617-05-02,05,02,,,,6,ザンテソーロ,,,32.5,6,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,7,ジョイグリーン,,,206.8,12,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,8,モデレートゲイル,◎,1,1.4,1,,,,0.467,0.65,標準,False,0,0,0,0
20260617-05-02,05,02,,,,9,ニシノロッドマン,,,119.0,10,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,10,ゴールデンボート,,,222.2,13,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,11,ラブトゥエニイワン,,,50.0,8,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,12,サクセスゴールド,☆,5,6.7,2,,,,0.037000000000000005,0.25,標準,False,0,0,0,0
20260617-05-02,05,02,,,,13,アミナス,,,226.8,14,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,14,ソナタムーンライト,,,193.6,11,,,,,,,False,0,0,0,0
20260617-05-02,05,02,,,,15,アドマイヤウルトラ,▲,3,9.4,4,,,,0.11,1.03,標準,False,0,0,0,0
20260617-05-02,05,02,,,,16,ガビーズメロディ,,,97.5,9,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,1,エヴィーヴァ,,,11.4,4,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,2,ローレルクラウン,,,17.6,8,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,3,レヴェランジェ,○,2,3.3,2,,,,0.212,0.7,接戦,False,0,0,0,0
20260617-05-03,05,03,,,,4,ミクロスギガース,▲,3,23.3,9,,,,0.023,0.54,接戦,False,0,0,0,0
20260617-05-03,05,03,,,,5,アエログラム,,,144.7,15,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,6,レーヴルーバ,,,485.1,17,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,7,ジーティージェミル,,,97.8,13,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,8,ドラリズム,,,16.3,7,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,9,ヤマニンアレシス,◎,1,3.1,1,,,,0.473,1.47,接戦,False,0,0,0,0
20260617-05-03,05,03,,,,10,ツウキンカイソク,☆,5,30.8,10,,,,0.008,0.26,接戦,False,0,0,0,0
20260617-05-03,05,03,,,,11,アドマイヤパープル,,,13.8,5,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,12,フクオトコ,△,4,6.5,3,,,,0.052000000000000005,0.34,接戦,False,0,0,0,0
20260617-05-03,05,03,,,,13,ウインドオブヘヴン,,,,,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,14,ガミーヌ,,,46.0,11,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,15,リーデレクオーレ,,,144.0,14,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,16,ブラーヴジャン,,,14.5,6,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,17,ジェッディンデデン,,,209.1,16,,,,,,,False,0,0,0,0
20260617-05-03,05,03,,,,18,ゴールドパレード,,,89.6,12,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,1,ユイノキャッツアイ,,,25.1,7,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,2,テムファイア,,,51.0,10,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,3,ボードゥロレーヌ,,,81.8,12,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,4,ディルイーヤ,☆,5,5.8,2,,,,0.075,0.44,混戦,False,0,0,0,0
20260617-05-04,05,04,,,,5,ケンシロウワールド,△,4,6.3,3,,,,0.147,0.92,混戦,False,0,0,0,0
20260617-05-04,05,04,,,,6,ハイトラクション,○,2,17.7,6,,,,0.09699999999999999,1.72,混戦,False,0,0,0,0
20260617-05-04,05,04,,,,7,シュネルアステリア,,,63.2,11,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,8,トゥザファイナル,◎,1,11.0,4,,,,0.115,1.27,混戦,False,0,0,0,0
20260617-05-04,05,04,,,,9,ラキアーヴェ,,,12.5,5,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,10,ユイノエスポワール,,,30.5,8,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,11,ポッドエステラ,,,221.5,14,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,12,キュータンチャン,,,33.6,9,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,13,マイネルクロカータ,,,190.5,13,,,,,,,False,0,0,0,0
20260617-05-04,05,04,,,,14,スターフラッシュ,▲,3,1.8,1,,,,0.256,0.46,混戦,False,0,0,0,0
20260617-05-05,05,05,,,,1,レッドインサイト,○,2,2.5,1,,,,0.18600000000000003,0.47,混戦,False,0,0,0,0
20260617-05-05,05,05,,,,2,ジュネストレイル,△,4,53.7,7,,,,0.057999999999999996,3.13,混戦,False,0,0,0,0
20260617-05-05,05,05,,,,3,ベルウッドディープ,☆,5,2.8,2,,,,0.174,0.49,混戦,False,0,0,0,0
20260617-05-05,05,05,,,,4,ニースケンス,,,14.0,5,,,,,,,False,0,0,0,0
20260617-05-05,05,05,,,,5,タイセイアドーレ,,,20.1,6,,,,,,,False,0,0,0,0
20260617-05-05,05,05,,,,6,ソウカイウォーリア,▲,3,5.2,3,,,,0.129,0.67,混戦,False,0,0,0,0
20260617-05-05,05,05,,,,7,ソナタテソーロ,,,58.6,8,,,,,,,False,0,0,0,0
20260617-05-05,05,05,,,,8,ルクスマグナ,◎,1,6.2,4,,,,0.12,0.75,混戦,False,0,0,0,0
20260617-05-06,05,06,,,,1,ファイタージェット,,,7.9,3,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,2,プルメリアクヒオ,,,57.7,12,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,3,ミアルーチェ,○,2,21.7,7,,,,0.113,2.45,標準,False,0,0,0,0
20260617-05-06,05,06,,,,4,ヴェラグエリエロ,,,101.6,14,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,5,ソクヅモドラドラ,,,32.2,8,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,6,ムーランブルー,,,68.2,13,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,7,ディアスポラ,,,172.2,15,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,8,タマモトリノ,☆,5,9.2,5,,,,0.098,0.91,標準,False,0,0,0,0
20260617-05-06,05,06,,,,9,カイトヴィント,,,45.7,11,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,10,ジェイエルモーダル,▲,3,2.0,1,,,,0.172,0.34,標準,False,0,0,0,0
20260617-05-06,05,06,,,,11,ローズマイスター,,,,,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,12,ブルージャイアント,△,4,10.1,6,,,,0.09699999999999999,0.98,標準,False,0,0,0,0
20260617-05-06,05,06,,,,13,マッドゲイル,◎,1,7.9,2,,,,0.27399999999999997,2.16,標準,True,0,0,0,-100
20260617-05-06,05,06,,,,14,オルブライト,,,43.3,10,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,15,レイヒストリコ,,,9.0,4,,,,,,,False,0,0,0,0
20260617-05-06,05,06,,,,16,タイキフィアリーベ,,,38.7,9,,,,,,,False,0,0,0,0
20260617-05-07,05,07,,,,1,ウインドラート,,,19.1,6,,,,,,,False,0,0,0,0
20260617-05-07,05,07,,,,2,コスモアチーブ,△,4,16.7,5,,,,0.08900000000000001,1.48,接戦,False,0,0,0,0
20260617-05-07,05,07,,,,3,シーギリヤロック,○,2,5.6,2,,,,0.134,0.75,接戦,False,0,0,0,0
20260617-05-07,05,07,,,,4,ショウグンマサムネ,☆,5,6.8,3,,,,0.127,0.86,接戦,False,0,0,0,0
20260617-05-07,05,07,,,,5,キョウエイグッド,,,111.7,8,,,,,,,False,0,0,0,0
20260617-05-07,05,07,,,,6,ユーディキウム,,,51.2,7,,,,,,,False,0,0,0,0
20260617-05-07,05,07,,,,7,シンドリームシン,▲,3,9.7,4,,,,0.106,1.02,接戦,False,0,0,0,0
20260617-05-07,05,07,,,,8,ジャスティンシカゴ,◎,1,1.4,1,,,,0.299,0.42,接戦,False,0,0,0,0
20260617-05-08,05,08,,,,1,ベルウッドピース,,,119.6,12,,,,,,,False,0,0,0,0
20260617-05-08,05,08,,,,2,ランニングビーチ,,,75.8,8,,,,,,,False,0,0,0,0
20260617-05-08,05,08,,,,3,リーゼントジェイド,,,187.7,13,,,,,,,False,0,0,0,0
20260617-05-08,05,08,,,,4,ハクシンブライアン,▲,3,4.1,2,,,,0.165,0.68,混戦,False,0,0,0,0
20260617-05-08,05,08,,,,5,バトンロード,,,381.3,15,,,,,,,False,0,0,0,0
