race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260621-02-01,02,01,,ブリリアンブルーム,0
20260621-02-01,02,01,1,ソルトアイリス,13
20260621-02-01,02,01,2,キミノナハオリョウ,9
20260621-02-01,02,01,3,バレンタインビスタ,3
20260621-02-01,02,01,4,スワトウ,7
20260621-02-01,02,01,5,エビスディアーナ,16
20260621-02-01,02,01,6,クリーンブーケ,11
20260621-02-01,02,01,7,ルージュフローラ,5
20260621-02-01,02,01,8,ファインコンダクト,1
20260621-02-01,02,01,9,エコロアビス,8
20260621-02-01,02,01,10,スプリングドリーム,15
20260621-02-01,02,01,11,ハルヒメ,2
20260621-02-01,02,01,12,ノーブルマドンナ,12
20260621-02-01,02,01,13,トリアングルレディ,10
20260621-02-01,02,01,14,ミレニアルピンク,6
20260621-02-01,02,01,15,ブリリアンブルーム,14
20260621-02-01,02,01,16,チャーミングアイ,4
20260621-02-02,02,02,,ラヴィニアパーク,0
20260621-02-02,02,02,1,ハイドパーク,1
20260621-02-02,02,02,2,ポップアップ,2
20260621-02-02,02,02,3,ウインモンクール,9
20260621-02-02,02,02,4,キヨタリート,10
20260621-02-02,02,02,5,ラヴィニアパーク,8
20260621-02-02,02,02,6,マーゴットデウス,4
20260621-02-02,02,02,7,テンカフブ,0
20260621-02-02,02,02,8,ロードステラート,5
20260621-02-02,02,02,9,ジャストグレース,3
20260621-02-02,02,02,10,トーセンアミューズ,7
20260621-02-02,02,02,11,フクチャンブラック,6
20260621-02-03,02,03,,コウユーネロガ,0
20260621-02-03,02,03,1,ステキサプライズ,7
20260621-02-03,02,03,2,ユーベルジーク,11
20260621-02-03,02,03,3,エコロデュラン,8
20260621-02-03,02,03,4,マーマレードスカイ,4
20260621-02-03,02,03,5,ソパデアホ,12
20260621-02-03,02,03,6,シェイプオブユー,6
20260621-02-03,02,03,7,カッサンドラ,2
20260621-02-03,02,03,8,コウユーネロガ,1
20260621-02-03,02,03,9,ライトオブジアース,5
20260621-02-03,02,03,10,ワイドアルバ,10
20260621-02-03,02,03,11,ラブデウザ,9
20260621-02-03,02,03,12,グレイトソン,3
20260621-02-04,02,04,,レジーナレガリア,0
20260621-02-04,02,04,1,ベアサナエチャン,1
20260621-02-04,02,04,2,ワダツミ,5
20260621-02-04,02,04,3,コスモクラシック,3
20260621-02-04,02,04,4,エイシンインアウト,4
20260621-02-04,02,04,5,チリンドリ,16
20260621-02-04,02,04,6,コンティ,9
20260621-02-04,02,04,7,トルークマクト,13
20260621-02-04,02,04,8,パンキー,10
20260621-02-04,02,04,9,ヘクセンハウス,6
20260621-02-04,02,04,10,マイネルディザイア,14
20260621-02-04,02,04,11,ヒシナスキロ,8
20260621-02-04,02,04,12,アーデルブリックス,2
20260621-02-04,02,04,13,グランフルス,12
20260621-02-04,02,04,14,レジーナレガリア,11
20260621-02-04,02,04,15,デルマノリクラ,15
20260621-02-04,02,04,16,コワンニシタガウ,7
20260621-02-05,02,05,,クリアストライク,0
20260621-02-05,02,05,1,フェリチタ,1
20260621-02-05,02,05,2,ラストモーメント,9
20260621-02-05,02,05,3,コックニー,2
20260621-02-05,02,05,4,レインボースター,6
20260621-02-05,02,05,5,ゴートゥービッツン,7
20260621-02-05,02,05,6,キチロクタワー,3
20260621-02-05,02,05,7,リアルジャパン,8
20260621-02-05,02,05,8,クリアストライク,4
20260621-02-05,02,05,9,トーセンルルド,5
20260621-02-05,02,05,10,ブレイヴアーサー,10
20260621-02-06,02,06,,ガダニーニ,0
20260621-02-06,02,06,1,ビナハイバン,1
20260621-02-06,02,06,2,メイショウセンドウ,2
20260621-02-06,02,06,3,ライヴマルガリータ,8
20260621-02-06,02,06,4,モロノカガヤキ,4
20260621-02-06,02,06,5,チャーチルデュース,5
20260621-02-06,02,06,6,ウインカトリーヌ,6
20260621-02-06,02,06,7,シュヴェスター,9
20260621-02-06,02,06,8,カタフラクト,11
20260621-02-06,02,06,9,メイショウライガ,7
20260621-02-06,02,06,10,ゴンフィンガー,3
20260621-02-06,02,06,11,ヘヴンリーサイン,13
20260621-02-06,02,06,12,アメリカンダンス,12
20260621-02-06,02,06,13,ガダニーニ,10
20260621-02-07,02,07,,ジュジュドール,0
20260621-02-07,02,07,1,グランテレーズ,9
20260621-02-07,02,07,2,アイムインディ,4
20260621-02-07,02,07,3,スプリングデイ,8
20260621-02-07,02,07,4,ダブルチャレンジ,5
20260621-02-07,02,07,5,ジュジュドール,10
20260621-02-07,02,07,6,ツルノマイハシ,2
20260621-02-07,02,07,7,マナボニート,1
20260621-02-07,02,07,8,アルバニー,11
20260621-02-07,02,07,9,ファニーバニー,6
20260621-02-07,02,07,10,ナンナンプー,7
20260621-02-07,02,07,11,ヴェガリア,3
20260621-02-08,02,08,,アラクラン,0
20260621-02-08,02,08,1,アッシュバーグ,11
20260621-02-08,02,08,2,ホウオウバローロ,4
20260621-02-08,02,08,3,テイクオンミー,8
20260621-02-08,02,08,4,パーティーガール,10
20260621-02-08,02,08,5,アスクガンバーレ,5
20260621-02-08,02,08,6,ディースプレマシー,7
20260621-02-08,02,08,7,シーズザスローン,2
20260621-02-08,02,08,8,アラクラン,12
20260621-02-08,02,08,9,ナクライト,1
20260621-02-08,02,08,10,ライフイズ,3
20260621-02-08,02,08,11,フェニーチェドーロ,9
20260621-02-08,02,08,12,イサギ,6
20260621-02-09,02,09,,エイカイコバチ,0
20260621-02-09,02,09,1,ドマーネ,9
20260621-02-09,02,09,2,タイムレスキス,8
20260621-02-09,02,09,3,アルディスティーノ,5
20260621-02-09,02,09,4,レダアトミカ,12
20260621-02-09,02,09,5,メリザンド,4
20260621-02-09,02,09,6,クリスレジーナ,2
20260621-02-09,02,09,7,アストリル,1
20260621-02-09,02,09,8,リリーズブルーム,6
20260621-02-09,02,09,9,モルビド,3
20260621-02-09,02,09,10,ソングオブザバード,11
20260621-02-09,02,09,11,ルージュカエラ,10
20260621-02-09,02,09,12,エイカイコバチ,7
20260621-02-10,02,10,,チャーリー,0
20260621-02-10,02,10,1,ギマール,5
20260621-02-10,02,10,2,レッドライトニング,3
20260621-02-10,02,10,3,ジュンラトゥール,4
20260621-02-10,02,10,4,タイヨウフレア,7
20260621-02-10,02,10,5,クリノキングマン,9
20260621-02-10,02,10,6,チャーリー,1
20260621-02-10,02,10,7,ラマンシュ,8
20260621-02-10,02,10,8,アールプロスト,6
20260621-02-10,02,10,9,ライフゲート,2
20260621-02-11,02,11,,エコロジーク,0
20260621-02-11,02,11,1,トールキン,10
20260621-02-11,02,11,2,メルトユアハート,13
20260621-02-11,02,11,3,エヴァンスウィート,4
20260621-02-11,02,11,4,パクスロマーナ,2
20260621-02-11,02,11,5,スティールブルー,9
20260621-02-11,02,11,6,シカゴスティング,6
20260621-02-11,02,11,7,ダークエクリプス,14
20260621-02-11,02,11,8,サムハンター,3
