race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,profit_loss_yen_100unit
20260703-02-01,02,01,,,,1,テイクケア,△,4,,,,,,0.067,,混戦,False,0,0,0,0
20260703-02-01,02,01,,,,2,アルテクィーン,◎,1,,,,,,0.18600000000000003,,混戦,False,0,0,0,0
20260703-02-01,02,01,,,,3,ヌーンベルク,○,2,,,,,,0.205,,混戦,False,0,0,0,0
20260703-02-01,02,01,,,,4,イチゴワタアメ,,,,,,,,,,,False,0,0,0,0
20260703-02-01,02,01,,,,5,トーセンルルド,▲,3,,,,,,0.087,,混戦,False,0,0,0,0
20260703-02-01,02,01,,,,6,アズライトティアラ,☆,5,,,,,,0.087,,混戦,False,0,0,0,0
20260703-02-01,02,01,,,,7,ショウナンカノア,,,,,,,,,,,False,0,0,0,0
20260703-02-01,02,01,,,,8,ゴートゥービッツン,,,,,,,,,,,False,0,0,0,0
20260703-02-01,02,01,,,,9,アイシテルヨナオミ,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,1,ヒメヒオウギ,☆,5,,,,,,0.061,,標準,False,0,0,0,0
20260703-02-02,02,02,,,,2,デイズインザサン,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,3,トリニタリオ,◎,1,,,,,,0.212,,標準,False,0,0,0,0
20260703-02-02,02,02,,,,4,ホウショウリュウ,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,5,コワンニシタガウ,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,6,アウェイクネス,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,7,スワトウ,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,8,マイネルディザイア,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,9,ヴァールザーゲン,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,10,ボーントゥラブユー,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,11,タイセイルビー,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,12,メイショウローゼ,○,2,,,,,,0.08,,標準,False,0,0,0,0
20260703-02-02,02,02,,,,13,ユマハム,▲,3,,,,,,0.113,,標準,False,0,0,0,0
20260703-02-02,02,02,,,,14,ワダツミ,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,15,エイシンリーガル,,,,,,,,,,,False,0,0,0,0
20260703-02-02,02,02,,,,16,ニシノマルガリート,△,4,,,,,,0.113,,標準,False,0,0,0,0
20260703-02-03,02,03,,,,1,ハスカップジャム,,,,,,,,,,,False,0,0,0,0
20260703-02-03,02,03,,,,2,マスカルポーネ,☆,5,,,,,,0.051,,混戦,False,0,0,0,0
20260703-02-03,02,03,,,,3,テリオスリコ,,,,,,,,,,,False,0,0,0,0
20260703-02-03,02,03,,,,4,ペガサスウィンド,▲,3,,,,,,0.127,,混戦,False,0,0,0,0
20260703-02-03,02,03,,,,5,ラショナルポイント,○,2,,,,,,0.17800000000000002,,混戦,False,0,0,0,0
20260703-02-03,02,03,,,,6,ルージュリヴィエラ,,,,,,,,,,,False,0,0,0,0
20260703-02-03,02,03,,,,7,ティナンヴァランタ,,,,,,,,,,,False,0,0,0,0
20260703-02-03,02,03,,,,8,ルージュボニート,,,,,,,,,,,False,0,0,0,0
20260703-02-03,02,03,,,,9,ギンケイ,◎,1,,,,,,0.14800000000000002,,混戦,False,0,0,0,0
20260703-02-03,02,03,,,,10,ウォータースパウト,,,,,,,,,,,False,0,0,0,0
20260703-02-03,02,03,,,,11,ブリスフルイヤー,△,4,,,,,,0.062,,混戦,False,0,0,0,0
20260703-02-03,02,03,,,,12,ハヤブサブロー,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,1,ホウオウザロイヤル,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,2,ルージュフィーリア,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,3,グローリアスダンス,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,4,ブラックジャック,▲,3,,,,,,0.085,,標準,False,0,0,0,0
20260703-02-04,02,04,,,,5,ディサイドオンミー,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,6,フクノアンタレス,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,7,カテドラルクォーツ,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,8,ソチミルコ,△,4,,,,,,0.085,,標準,False,0,0,0,0
20260703-02-04,02,04,,,,9,ゲレイロ,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,10,チェリーブルーム,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,11,フルムーン,◎,1,,,,,,0.19399999999999998,,標準,False,0,0,0,0
20260703-02-04,02,04,,,,12,オリヒメボシ,☆,5,,,,,,0.07200000000000001,,標準,False,0,0,0,0
20260703-02-04,02,04,,,,13,スカイプレリュード,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,14,ロードクラシコ,,,,,,,,,,,False,0,0,0,0
20260703-02-04,02,04,,,,15,スッサンエア,○,2,,,,,,0.111,,標準,False,0,0,0,0
20260703-02-04,02,04,,,,16,ヤジロベエバランス,,,,,,,,,,,False,0,0,0,0
20260703-02-05,02,05,,,,1,リキサンステラ,○,2,,,,,,0.162,,標準,False,0,0,0,0
20260703-02-05,02,05,,,,2,リアルクウカイ,☆,5,,,,,,0.157,,標準,False,0,0,0,0
20260703-02-05,02,05,,,,3,ダマスク,▲,3,,,,,,0.193,,標準,False,0,0,0,0
20260703-02-05,02,05,,,,4,ロゼハイスクール,△,4,,,,,,0.157,,標準,False,0,0,0,0
20260703-02-05,02,05,,,,5,ヴァイタリズム,◎,1,,,,,,0.251,,標準,False,0,0,0,0
20260703-02-06,02,06,,,,1,メイショウセンドウ,△,4,,,,,,0.102,,接戦,False,0,0,0,0
20260703-02-06,02,06,,,,2,ブレイズランナー,▲,3,,,,,,0.084,,接戦,False,0,0,0,0
20260703-02-06,02,06,,,,3,ディープマウンテン,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,4,ステキサプライズ,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,5,レッドフロイデ,◎,1,,,,,,0.162,,接戦,False,0,0,0,0
20260703-02-06,02,06,,,,6,フェンリル,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,7,ブリリアンス,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,8,クラン,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,9,ライヴマルガリータ,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,10,シュヴェスター,○,2,,,,,,0.07400000000000001,,接戦,False,0,0,0,0
20260703-02-06,02,06,,,,11,ストリートクイーン,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,12,ララニューディー,,,,,,,,,,,False,0,0,0,0
20260703-02-06,02,06,,,,13,チャーチルデュース,☆,5,,,,,,0.10400000000000001,,接戦,False,0,0,0,0
20260703-02-06,02,06,,,,14,トルークマクト,,,,,,,,,,,False,0,0,0,0
20260703-02-07,02,07,,,,1,ツルノマイハシ,○,2,,,,,,0.139,,接戦,False,0,0,0,0
20260703-02-07,02,07,,,,2,キミノナハオリョウ,,,,,,,,,,,False,0,0,0,0
20260703-02-07,02,07,,,,3,デルマリシリ,◎,1,,,,,,0.214,,接戦,False,0,0,0,0
20260703-02-07,02,07,,,,4,ココソラーレ,,,,,,,,,,,False,0,0,0,0
20260703-02-07,02,07,,,,5,ライトニングロッド,,,,,,,,,,,False,0,0,0,0
20260703-02-07,02,07,,,,6,アルバニー,,,,,,,,,,,False,0,0,0,0
20260703-02-07,02,07,,,,7,メイショウハッケイ,▲,3,,,,,,0.156,,接戦,False,0,0,0,0
20260703-02-07,02,07,,,,8,ジュジュドール,☆,5,,,,,,0.057999999999999996,,接戦,False,0,0,0,0
20260703-02-07,02,07,,,,9,ルージュナリッシュ,,,,,,,,,,,False,0,0,0,0
20260703-02-07,02,07,,,,10,ストレイトアスク,△,4,,,,,,0.068,,接戦,False,0,0,0,0
20260703-02-08,02,08,,,,1,グランアルト,,,,,,,,,,,False,0,0,0,0
20260703-02-08,02,08,,,,2,サイモンイロハニー,☆,5,,,,,,0.044000000000000004,,混戦,False,0,0,0,0
20260703-02-08,02,08,,,,3,ダノンヒストリー,△,4,,,,,,0.21600000000000003,,混戦,False,0,0,0,0
20260703-02-08,02,08,,,,4,アスクファイアモア,▲,3,,,,,,0.109,,混戦,False,0,0,0,0
20260703-02-08,02,08,,,,5,ニューアライブ,,,,,,,,,,,False,0,0,0,0
20260703-02-08,02,08,,,,6,バズアップビート,◎,1,,,,,,0.259,,混戦,False,0,0,0,0
20260703-02-08,02,08,,,,7,ペリプルス,○,2,,,,,,0.153,,混戦,False,0,0,0,0
20260703-02-09,02,09,,,,1,グランセゾン,,,,,,,,,,,False,0,0,0,0
20260703-02-09,02,09,,,,2,マイバラード,,,,,,,,,,,False,0,0,0,0
20260703-02-09,02,09,,,,3,ゴーゴータカシ,◎,1,,,,,,0.201,,混戦,False,0,0,0,0
20260703-02-09,02,09,,,,4,タイキルッジェーロ,☆,5,,,,,,0.07,,混戦,False,0,0,0,0
20260703-02-09,02,09,,,,5,アルディスティーノ,▲,3,,,,,,0.087,,混戦,False,0,0,0,0
20260703-02-09,02,09,,,,6,ウインベラーノ,○,2,,,,,,0.149,,混戦,False,0,0,0,0
20260703-02-09,02,09,,,,7,グレーヌドジョワ,△,4,,,,,,0.087,,混戦,False,0,0,0,0
20260703-02-09,02,09,,,,8,キセキノエンジェル,,,,,,,,,,,False,0,0,0,0
20260703-02-09,02,09,,,,9,スタードメイソン,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,1,セボンサデッセ,◎,1,,,,,,0.107,,混戦,False,0,0,0,0
20260703-02-10,02,10,,,,2,ケイアイアギト,☆,5,,,,,,0.105,,混戦,False,0,0,0,0
20260703-02-10,02,10,,,,3,レッドライトニング,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,4,マッスルバック,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,5,ライフゲート,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,6,オセアバトルプラン,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,7,モレポブラーノ,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,8,バタール,▲,3,,,,,,0.107,,混戦,False,0,0,0,0
20260703-02-10,02,10,,,,9,エアニゲラ,△,4,,,,,,0.09699999999999999,,混戦,False,0,0,0,0
20260703-02-10,02,10,,,,10,ストラーダ,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,11,メイショウタイピン,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,12,エンプレスフレーム,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,13,ギマール,,,,,,,,,,,False,0,0,0,0
20260703-02-10,02,10,,,,14,ディアウス,○,2,,,,,,0.107,,混戦,False,0,0,0,0
20260703-02-11,02,11,,,,1,ドゥアムール,○,2,,,,,,0.077,,接戦,False,0,0,0,0
20260703-02-11,02,11,,,,2,ウィルオレオール,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,3,サムハンター,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,4,エコロジーク,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,5,サウスバンク,☆,5,,,,,,0.11800000000000001,,接戦,False,0,0,0,0
20260703-02-11,02,11,,,,6,シカゴスティング,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,7,アンジュプロミス,◎,1,,,,,,0.11800000000000001,,接戦,False,0,0,0,0
20260703-02-11,02,11,,,,8,マーブルパレス,▲,3,,,,,,0.11800000000000001,,接戦,False,0,0,0,0
20260703-02-11,02,11,,,,9,パクスロマーナ,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,10,ハッピーロンドン,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,11,エヴァンスウィート,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,12,メルトユアハート,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,13,ポエットリー,△,4,,,,,,0.055999999999999994,,接戦,False,0,0,0,0
20260703-02-11,02,11,,,,14,ルーフ,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,15,ロードマイライフ,,,,,,,,,,,False,0,0,0,0
20260703-02-11,02,11,,,,16,ゴールドサーベル,,,,,,,,,,,False,0,0,0,0
20260703-02-12,02,12,,,,1,ブレイジングスター,,,,,,,,,,,False,0,0,0,0
20260703-02-12,02,12,,,,2,イサギ,,,,,,,,,,,False,0,0,0,0
20260703-02-12,02,12,,,,3,ゴールドブレイズ,▲,3,,,,,,0.204,,標準,False,0,0,0,0
20260703-02-12,02,12,,,,4,アチーヴァー,△,4,,,,,,0.136,,標準,False,0,0,0,0
20260703-02-12,02,12,,,,5,シュヴァルノワール,○,2,,,,,,0.13699999999999998,,標準,False,0,0,0,0
20260703-02-12,02,12,,,,6,シーズザスローン,◎,1,,,,,,0.25,,標準,False,0,0,0,0
20260703-02-12,02,12,,,,7,カーフキック,☆,5,,,,,,0.079,,標準,False,0,0,0,0
20260703-03-01,03,01,,,,1,コスモハナミズキ,○,2,,,,,,0.16,,接戦,False,0,0,0,0
20260703-03-01,03,01,,,,2,ウスズミザクラ,,,,,,,,,,,False,0,0,0,0
20260703-03-01,03,01,,,,3,ウィンターブリーズ,◎,1,,,,,,0.298,,接戦,False,0,0,0,0
20260703-03-01,03,01,,,,4,ニューロファイター,▲,3,,,,,,0.113,,接戦,False,0,0,0,0
20260703-03-01,03,01,,,,5,レゾルーティオ,,,,,,,,,,,False,0,0,0,0
20260703-03-01,03,01,,,,6,シーズザチャンス,☆,5,,,,,,0.085,,接戦,False,0,0,0,0
20260703-03-01,03,01,,,,7,ユイノヘラクレス,,,,,,,,,,,False,0,0,0,0
20260703-03-01,03,01,,,,8,エムアイブレイズ,△,4,,,,,,0.077,,接戦,False,0,0,0,0
20260703-03-02,03,02,,,,1,ファランギーナ,,,,,,,,,,,False,0,0,0,0
20260703-03-02,03,02,,,,2,ボンボンベイビー,▲,3,,,,,,0.075,,標準,False,0,0,0,0
20260703-03-02,03,02,,,,3,ベルトラッキ,◎,1,,,,,,0.153,,標準,False,0,0,0,0
20260703-03-02,03,02,,,,4,オープンザパンドラ,,,,,,,,,,,False,0,0,0,0
20260703-03-02,03,02,,,,5,ホグホグナナハン,,,,,,,,,,,False,0,0,0,0
20260703-03-02,03,02,,,,6,ドナディクオーレ,○,2,,,,,,0.115,,標準,False,0,0,0,0
20260703-03-02,03,02,,,,7,クイーンズレイン,☆,5,,,,,,0.075,,標準,False,0,0,0,0
