race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260801-01-01,01,01,1,サンライズロイ,5.4,3,2026-08-01T09:50:02
20260801-01-01,01,01,2,アルデバローズ,10.1,5,2026-08-01T09:50:02
20260801-01-01,01,01,3,ナブッコ,7.0,4,2026-08-01T09:50:02
20260801-01-01,01,01,4,ペイシャクロス,69.3,10,2026-08-01T09:50:02
20260801-01-01,01,01,5,フェアリーキャット,11.8,6,2026-08-01T09:50:02
20260801-01-01,01,01,6,ヒューザー,22.9,8,2026-08-01T09:50:02
20260801-01-01,01,01,7,ドリームガッサン,3.1,1,2026-08-01T09:50:02
20260801-01-01,01,01,8,アトラップモア,14.1,7,2026-08-01T09:50:02
20260801-01-01,01,01,9,コシタンタン,36.3,9,2026-08-01T09:50:02
20260801-01-01,01,01,10,サンタクローチェ,88.9,11,2026-08-01T09:50:02
20260801-01-01,01,01,11,ジャーナーリア,3.9,2,2026-08-01T09:50:02
20260801-01-01,01,01,12,ペルヴォルム,448.7,12,2026-08-01T09:50:02
20260801-01-02,01,02,1,ヒアカムズザサン,13.7,6,2026-08-01T10:20:02
20260801-01-02,01,02,2,マイネルリコルディ,3.6,2,2026-08-01T10:20:02
20260801-01-02,01,02,3,ステラルミノーザ,47.5,8,2026-08-01T10:20:02
20260801-01-02,01,02,4,ニーナラルゴ,3.6,3,2026-08-01T10:20:02
20260801-01-02,01,02,5,ロードレスポンス,9.4,5,2026-08-01T10:20:02
20260801-01-02,01,02,6,ジオ,5.5,4,2026-08-01T10:20:02
20260801-01-02,01,02,7,ブライトシーン,99.5,9,2026-08-01T10:20:02
20260801-01-02,01,02,8,ブルーリボン,36.5,7,2026-08-01T10:20:02
20260801-01-02,01,02,9,ブラッグス,3.5,1,2026-08-01T10:20:02
20260801-01-03,01,03,1,ブルーアンビエンス,196.3,10,2026-08-01T10:50:02
20260801-01-03,01,03,2,エボニードール,69.1,8,2026-08-01T10:50:02
20260801-01-03,01,03,3,アズライトアスール,79.6,9,2026-08-01T10:50:02
20260801-01-03,01,03,4,コーリンクレア,12.9,6,2026-08-01T10:50:02
20260801-01-03,01,03,5,アルジェンタム,2.3,1,2026-08-01T10:50:02
20260801-01-03,01,03,6,ハイテイラオユエ,3.8,2,2026-08-01T10:50:02
20260801-01-03,01,03,7,マクローリン,49.5,7,2026-08-01T10:50:02
20260801-01-03,01,03,8,リテラシー,6.4,4,2026-08-01T10:50:02
20260801-01-03,01,03,9,アンタレス,279.5,11,2026-08-01T10:50:02
20260801-01-03,01,03,10,セブンワンダーズ,8.9,5,2026-08-01T10:50:02
20260801-01-03,01,03,11,バンダムソレール,5.9,3,2026-08-01T10:50:02
20260801-01-04,01,04,1,アイドクレース,2.0,1,2026-08-01T08:45:03
20260801-01-04,01,04,2,ドーギッド,43.2,8,2026-08-01T08:45:03
20260801-01-04,01,04,3,エイカイカッシーナ,89.7,10,2026-08-01T08:45:03
20260801-01-04,01,04,4,ブルースカイブルー,3.3,2,2026-08-01T08:45:03
20260801-01-04,01,04,5,マイバラード,32.7,6,2026-08-01T08:45:03
20260801-01-04,01,04,6,ゴールドジェスター,39.0,7,2026-08-01T08:45:03
20260801-01-04,01,04,7,ミリオンクラウン,10.0,4,2026-08-01T08:45:03
20260801-01-04,01,04,8,リリーズブルーム,91.2,11,2026-08-01T08:45:03
20260801-01-04,01,04,9,エイトスターズ,61.9,9,2026-08-01T08:45:03
20260801-01-04,01,04,10,マイネルマスター,16.5,5,2026-08-01T08:45:03
20260801-01-04,01,04,11,アドミラルシップ,5.6,3,2026-08-01T08:45:03
20260801-01-05,01,05,1,イントゥーザブルー,5.6,4,2026-08-01T08:45:03
20260801-01-05,01,05,2,ハイランドウインド,174.0,11,2026-08-01T08:45:03
20260801-01-05,01,05,3,ギャルズマインド,4.5,3,2026-08-01T08:45:03
20260801-01-05,01,05,4,インワンズブラッド,2.8,2,2026-08-01T08:45:03
20260801-01-05,01,05,5,ティアラード,3.3,2,2026-08-01T08:45:03
20260801-01-05,01,05,6,ベニドルム,196.2,12,2026-08-01T08:45:03
20260801-01-05,01,05,7,ブルージェイ,2.5,1,2026-08-01T08:45:03
20260801-01-05,01,05,8,ジューンルル,28.9,6,2026-08-01T08:45:03
20260801-01-05,01,05,9,アワードリームス,16.3,5,2026-08-01T08:45:03
20260801-01-05,01,05,10,オーシンヒマワリ,158.3,10,2026-08-01T08:45:03
20260801-01-05,01,05,11,セールデュクール,64.0,8,2026-08-01T08:45:03
20260801-01-05,01,05,12,スクレイプバイ,111.6,9,2026-08-01T08:45:03
20260801-01-05,01,05,13,ヒルノバルデス,38.6,7,2026-08-01T08:45:03
