race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260801-01-01,01,01,1,サンライズロイ,5
20260801-01-01,01,01,2,アルデバローズ,11
20260801-01-01,01,01,3,ナブッコ,3
20260801-01-01,01,01,4,ペイシャクロス,4
20260801-01-01,01,01,5,フェアリーキャット,2
20260801-01-01,01,01,6,ヒューザー,6
20260801-01-01,01,01,7,ドリームガッサン,1
20260801-01-01,01,01,8,アトラップモア,7
20260801-01-01,01,01,9,コシタンタン,10
20260801-01-01,01,01,10,サンタクローチェ,8
20260801-01-01,01,01,11,ジャーナーリア,9
20260801-01-01,01,01,12,ペルヴォルム,12
20260801-01-02,01,02,1,ヒアカムズザサン,4
20260801-01-02,01,02,2,マイネルリコルディ,3
20260801-01-02,01,02,3,ステラルミノーザ,7
20260801-01-02,01,02,4,ニーナラルゴ,2
20260801-01-02,01,02,5,ロードレスポンス,9
20260801-01-02,01,02,6,ジオ,1
20260801-01-02,01,02,7,ブライトシーン,5
20260801-01-02,01,02,8,ブルーリボン,6
20260801-01-02,01,02,9,ブラッグス,8
20260801-01-03,01,03,1,ブルーアンビエンス,8
20260801-01-03,01,03,2,エボニードール,11
20260801-01-03,01,03,3,アズライトアスール,7
20260801-01-03,01,03,4,コーリンクレア,10
20260801-01-03,01,03,5,アルジェンタム,3
20260801-01-03,01,03,6,ハイテイラオユエ,6
20260801-01-03,01,03,7,マクローリン,9
20260801-01-03,01,03,8,リテラシー,1
20260801-01-03,01,03,9,アンタレス,4
20260801-01-03,01,03,10,セブンワンダーズ,5
20260801-01-03,01,03,11,バンダムソレール,2
20260801-01-04,01,04,1,アイドクレース,2
20260801-01-04,01,04,2,ドーギッド,6
20260801-01-04,01,04,3,エイカイカッシーナ,10
20260801-01-04,01,04,4,ブルースカイブルー,5
20260801-01-04,01,04,5,マイバラード,7
20260801-01-04,01,04,6,ゴールドジェスター,4
20260801-01-04,01,04,7,ミリオンクラウン,1
20260801-01-04,01,04,8,リリーズブルーム,11
20260801-01-04,01,04,9,エイトスターズ,8
20260801-01-04,01,04,10,マイネルマスター,9
20260801-01-04,01,04,11,アドミラルシップ,3
20260801-01-05,01,05,1,イントゥーザブルー,4
20260801-01-05,01,05,2,ハイランドウインド,6
20260801-01-05,01,05,3,ギャルズマインド,3
20260801-01-05,01,05,4,インワンズブラッド,0
20260801-01-05,01,05,5,ティアラード,2
20260801-01-05,01,05,6,ベニドルム,7
20260801-01-05,01,05,7,ブルージェイ,1
20260801-01-05,01,05,8,ジューンルル,8
20260801-01-05,01,05,9,アワードリームス,9
20260801-01-05,01,05,10,オーシンヒマワリ,11
20260801-01-05,01,05,11,セールデュクール,12
20260801-01-05,01,05,12,スクレイプバイ,10
20260801-01-05,01,05,13,ヒルノバルデス,5
20260801-01-06,01,06,1,エスカレイト,4
20260801-01-06,01,06,2,グッバイウェーブ,5
20260801-01-06,01,06,3,パドゼフィール,6
20260801-01-06,01,06,4,セガンティーニ,3
20260801-01-06,01,06,5,メモリーデイズ,8
20260801-01-06,01,06,6,シェーンルスカ,9
20260801-01-06,01,06,7,テーオーナタリー,2
20260801-01-06,01,06,8,ウーマンズパワー,1
20260801-01-06,01,06,9,アスコットアイ,7
20260801-01-07,01,07,1,ハヤテノオジョー,10
20260801-01-07,01,07,2,ディープマウンテン,7
20260801-01-07,01,07,3,ライフイズカラフル,1
20260801-01-07,01,07,4,ボーントゥラブユー,11
20260801-01-07,01,07,5,サウンドファミリエ,3
20260801-01-07,01,07,6,サトノフレア,12
20260801-01-07,01,07,7,モンロワイヤル,9
20260801-01-07,01,07,8,マリノリュミエール,6
20260801-01-07,01,07,9,フォルストランキル,8
20260801-01-07,01,07,10,ヒメヒオウギ,4
20260801-01-07,01,07,11,コスモクラシック,2
20260801-01-07,01,07,12,マンサニージャ,5
20260801-01-08,01,08,1,エタンセル,5
20260801-01-08,01,08,2,ウィズマスタング,11
20260801-01-08,01,08,3,デルマホダカ,9
20260801-01-08,01,08,4,エスシービクトリア,1
20260801-01-08,01,08,5,シーリュウシー,8
20260801-01-08,01,08,6,ロードスカイブルー,6
20260801-01-08,01,08,7,タマモスカイ,10
20260801-01-08,01,08,8,サマーナイト,3
20260801-01-08,01,08,9,ブレイジングスター,7
20260801-01-08,01,08,10,タイキインドラ,2
20260801-01-08,01,08,11,メイショウコシュウ,4
20260801-01-09,01,09,1,ウィルサヴァイブ,3
20260801-01-09,01,09,2,テルヒコウ,6
20260801-01-09,01,09,3,フォルテフィオーレ,7
20260801-01-09,01,09,4,ウインアクトゥール,5
20260801-01-09,01,09,5,ウインベラーノ,2
20260801-01-09,01,09,6,ジョイエッロ,4
20260801-01-09,01,09,7,サタデーサンライズ,1
20260801-01-10,01,10,1,イヌボウノウタゴエ,1
20260801-01-10,01,10,2,オンザヴィーナス,10
20260801-01-10,01,10,3,ダノンプレサージュ,4
20260801-01-10,01,10,4,オーケーダイナ,6
20260801-01-10,01,10,5,ハヤブササキチャン,3
20260801-01-10,01,10,6,アルディスティーノ,7
20260801-01-10,01,10,7,ユーティジャーニー,8
20260801-01-10,01,10,8,ルールザウェイヴ,2
20260801-01-10,01,10,9,フェニーチェドーロ,11
20260801-01-10,01,10,10,ホワイトオーキッド,9
20260801-01-10,01,10,11,アンディムジーク,5
20260801-01-10,01,10,12,ヴェガリア,0
20260801-01-10,01,10,13,スピナーリート,13
20260801-01-10,01,10,14,イズントイット,12
20260801-01-11,01,11,1,クレバーテースト,7
20260801-01-11,01,11,2,ジャスティンガルフ,10
20260801-01-11,01,11,3,アイスグリーン,11
20260801-01-11,01,11,4,チルカーノ,5
20260801-01-11,01,11,5,エンドロール,6
20260801-01-11,01,11,6,ワイドアラジン,12
20260801-01-11,01,11,7,ハニーコム,15
20260801-01-11,01,11,8,キャントウェイト,9
20260801-01-11,01,11,9,マイネルフーガ,8
20260801-01-11,01,11,10,ヨヒーン,1
20260801-01-11,01,11,11,ショウナンサムデイ,3
20260801-01-11,01,11,12,アルマデオロ,2
20260801-01-11,01,11,13,エルフストラック,13
20260801-01-11,01,11,14,ディヴァインスター,4
20260801-01-11,01,11,15,エゾダイモン,16
20260801-01-11,01,11,16,ディーガレジェンド,14
20260801-01-12,01,12,1,キャットテイル,1
20260801-01-12,01,12,2,エンプレスフレーム,5
20260801-01-12,01,12,3,エアニゲラ,2
20260801-01-12,01,12,4,タマモカンパネラ,6
20260801-01-12,01,12,5,ハヤブサオヒメサマ,4
20260801-01-12,01,12,6,カスバートテソーロ,3
20260801-01-12,01,12,7,ユージュアーナ,8
20260801-01-12,01,12,8,エーリアル,7
20260801-04-01,04,01,1,セイリュウ,11
20260801-04-01,04,01,2,コスモルトチェコ,6
20260801-04-01,04,01,3,エレガントステップ,9
20260801-04-01,04,01,4,フォーエバーブルー,2
20260801-04-01,04,01,5,サザンキンレンカ,4
20260801-04-01,04,01,6,ブレイヴアーサー,8
20260801-04-01,04,01,7,ドリームユー,3
20260801-04-01,04,01,8,クールストラッチン,5
20260801-04-01,04,01,9,スペシャルサンクス,7
20260801-04-01,04,01,10,エストレアボニータ,1
20260801-04-01,04,01,11,エバーメテオ,10
20260801-04-02,04,02,1,アニエーネ,4
