race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,profit_loss_yen_100unit
20260816-01-01,01,01,,1700,14,1,テンレッドサン,◎,1,4.9,3,4.7,3,0.2128,0.226,1.11,標準,True,4,0,0,-100
20260816-01-01,01,01,,1700,14,2,ルナティックブルー,,,32.3,7,46.8,8,0.0214,,,,False,14,0,0,0
20260816-01-01,01,01,,1700,14,3,ウォータースパウト,☆,5,10.6,5,12.5,5,0.08,0.065,0.69,標準,False,2,0,290,0
20260816-01-01,01,01,,1700,14,4,アインプロージット,,,162.4,14,432.4,14,0.0023,,,,False,8,0,0,0
20260816-01-01,01,01,,1700,14,5,ルージュリヴィエラ,△,4,2.7,1,2.3,1,0.4348,0.217,0.59,標準,False,7,0,0,0
20260816-01-01,01,01,,1700,14,6,イセッセイ,,,161.6,13,388.8,13,0.0026,,,,False,10,0,0,0
20260816-01-01,01,01,,1700,14,7,フィエスタ,,,43.2,10,108.5,10,0.0092,,,,False,11,0,0,0
20260816-01-01,01,01,,1700,14,8,セントピュアベース,,,24.6,6,34.9,6,0.0287,,,,False,5,0,0,0
20260816-01-01,01,01,,1700,14,9,アリディプラチノ,,,131.4,12,195.0,11,0.0051,,,,False,6,0,0,0
20260816-01-01,01,01,,1700,14,10,プルーフリーディン,○,2,3.6,2,3.8,2,0.2632,0.14400000000000002,0.52,標準,False,1,380,170,0
20260816-01-01,01,01,,1700,14,11,ハピネスドリーム,,,36.9,9,84.1,9,0.0119,,,,False,9,0,0,0
20260816-01-01,01,01,,1700,14,12,フローズンクイーン,,,84.4,11,236.9,12,0.0042,,,,False,13,0,0,0
20260816-01-01,01,01,,1700,14,13,ストリートクイーン,▲,3,7.0,4,6.1,4,0.1639,0.18100000000000002,1.26,標準,False,12,0,0,0
20260816-01-01,01,01,,1700,14,14,マスカルポーネ,,,35.0,8,40.2,7,0.0249,,,,False,3,0,960,0
20260816-01-02,01,02,,1200,8,1,リアルクウカイ,,,31.6,7,53.8,7,0.0186,,,,False,7,0,0,0
20260816-01-02,01,02,,1200,8,2,ゴートゥービッツン,,,41.9,8,60.8,8,0.0164,,,,False,3,0,450,0
20260816-01-02,01,02,,1200,8,3,タイフーンナイン,◎,1,1.9,1,1.7,1,0.5882,0.41600000000000004,0.79,標準,False,1,170,110,0
20260816-01-02,01,02,,1200,8,4,テイクケア,☆,5,19.0,5,28.5,5,0.0351,0.036000000000000004,0.68,標準,False,5,0,0,0
20260816-01-02,01,02,,1200,8,5,リアルジャパン,▲,3,5.7,3,7.1,3,0.1408,0.095,0.54,標準,False,4,0,0,0
20260816-01-02,01,02,,1200,8,6,キチロクタワー,○,2,3.8,2,3.2,2,0.3125,0.184,0.7,標準,False,6,0,0,0
20260816-01-02,01,02,,1200,8,7,スクレイプバイ,,,20.3,6,32.9,6,0.0304,,,,False,2,0,450,0
20260816-01-02,01,02,,1200,8,8,モミスケ,△,4,6.7,4,8.1,4,0.1235,0.091,0.61,標準,False,8,0,0,0
20260816-01-03,01,03,,1800,14,1,ゴールドジェスター,,,75.6,13,92.2,12,0.0108,,,,False,11,0,0,0
20260816-01-03,01,03,,1800,14,2,ライフイズカラフル,○,2,12.1,7,11.5,6,0.087,0.077,0.94,混戦,False,9,0,0,0
20260816-01-03,01,03,,1800,14,3,マイバラード,,,48.7,12,101.8,13,0.0098,,,,False,5,0,0,0
20260816-01-03,01,03,,1800,14,4,トクシージェネラル,,,96.6,14,202.1,14,0.0049,,,,False,13,0,0,0
20260816-01-03,01,03,,1800,14,5,ハヤブササキチャン,▲,3,3.1,1,2.6,1,0.3846,0.19899999999999998,0.62,混戦,False,1,260,130,0
20260816-01-03,01,03,,1800,14,6,ブランドブラン,◎,1,9.0,4,5.6,2,0.1786,0.134,1.21,混戦,False,8,0,0,0
20260816-01-03,01,03,,1800,14,7,レダアトミカ,☆,5,11.8,6,14.0,7,0.0714,0.052000000000000005,0.61,混戦,False,7,0,0,0
20260816-01-03,01,03,,1800,14,8,ブルースカイブルー,,,9.6,5,15.9,8,0.0629,,,,False,14,0,0,0
20260816-01-03,01,03,,1800,14,9,クラシカルカイザー,,,16.2,9,74.7,11,0.0134,,,,False,6,0,0,0
20260816-01-03,01,03,,1800,14,10,クリスレジーナ,,,6.7,2,7.1,3,0.1408,,,,False,3,0,190,0
20260816-01-03,01,03,,1800,14,11,テンレディーゴー,,,12.7,8,9.0,5,0.1111,,,,False,2,0,220,0
20260816-01-03,01,03,,1800,14,12,カーフキック,,,45.6,11,73.9,10,0.0135,,,,False,12,0,0,0
20260816-01-03,01,03,,1800,14,13,コウギョク,,,6.9,3,8.3,4,0.1205,,,,False,4,0,0,0
20260816-01-03,01,03,,1800,14,14,ナムラヒナギク,△,4,18.7,10,20.7,9,0.0483,0.039,0.73,混戦,False,10,0,0,0
20260816-01-04,01,04,,1700,14,1,アロハ,▲,3,8.8,3,12.2,5,0.082,0.081,0.71,混戦,False,11,0,0,0
20260816-01-04,01,04,,1700,14,2,トランスマリーン,,,16.5,9,43.1,9,0.0232,,,,False,9,0,0,0
20260816-01-04,01,04,,1700,14,3,ワンダージェム,,,33.2,10,132.8,13,0.0075,,,,False,13,0,0,0
20260816-01-04,01,04,,1700,14,4,メイショウタイザン,☆,5,10.0,4,6.1,3,0.1639,0.126,1.26,混戦,False,4,0,0,0
20260816-01-04,01,04,,1700,14,5,テリオスリコ,,,59.2,14,180.0,14,0.0056,,,,False,12,0,0,0
20260816-01-04,01,04,,1700,14,6,ディープマウンテン,,,56.4,13,110.1,12,0.0091,,,,False,5,0,0,0
20260816-01-04,01,04,,1700,14,7,エースオブゴールド,,,38.6,12,79.2,10,0.0126,,,,False,10,0,0,0
20260816-01-04,01,04,,1700,14,8,アルジェンタム,○,2,2.6,1,2.2,1,0.4545,0.172,0.45,混戦,False,1,220,110,0
20260816-01-04,01,04,,1700,14,9,メカニックバレエ,,,34.9,11,95.5,11,0.0105,,,,False,8,0,0,0
20260816-01-04,01,04,,1700,14,10,フォーティンブラス,,,12.4,6,18.0,7,0.0556,,,,False,6,0,0,0
20260816-01-04,01,04,,1700,14,11,ホウオウロレンシア,△,4,16.1,8,11.8,4,0.0847,0.054000000000000006,0.88,混戦,False,7,0,0,0
