race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260816-01-01,01,01,1,テンレッドサン,4
20260816-01-01,01,01,2,ルナティックブルー,14
20260816-01-01,01,01,3,ウォータースパウト,2
20260816-01-01,01,01,4,アインプロージット,8
20260816-01-01,01,01,5,ルージュリヴィエラ,7
20260816-01-01,01,01,6,イセッセイ,10
20260816-01-01,01,01,7,フィエスタ,11
20260816-01-01,01,01,8,セントピュアベース,5
20260816-01-01,01,01,9,アリディプラチノ,6
20260816-01-01,01,01,10,プルーフリーディン,1
20260816-01-01,01,01,11,ハピネスドリーム,9
20260816-01-01,01,01,12,フローズンクイーン,13
20260816-01-01,01,01,13,ストリートクイーン,12
20260816-01-01,01,01,14,マスカルポーネ,3
20260816-01-02,01,02,1,リアルクウカイ,7
20260816-01-02,01,02,2,ゴートゥービッツン,3
20260816-01-02,01,02,3,タイフーンナイン,1
20260816-01-02,01,02,4,テイクケア,5
20260816-01-02,01,02,5,リアルジャパン,4
20260816-01-02,01,02,6,キチロクタワー,6
20260816-01-02,01,02,7,スクレイプバイ,2
20260816-01-02,01,02,8,モミスケ,8
20260816-01-03,01,03,1,ゴールドジェスター,11
20260816-01-03,01,03,2,ライフイズカラフル,9
20260816-01-03,01,03,3,マイバラード,5
20260816-01-03,01,03,4,トクシージェネラル,13
20260816-01-03,01,03,5,ハヤブササキチャン,1
20260816-01-03,01,03,6,ブランドブラン,8
20260816-01-03,01,03,7,レダアトミカ,7
20260816-01-03,01,03,8,ブルースカイブルー,14
20260816-01-03,01,03,9,クラシカルカイザー,6
20260816-01-03,01,03,10,クリスレジーナ,3
20260816-01-03,01,03,11,テンレディーゴー,2
20260816-01-03,01,03,12,カーフキック,12
20260816-01-03,01,03,13,コウギョク,4
20260816-01-03,01,03,14,ナムラヒナギク,10
20260816-01-04,01,04,1,アロハ,11
20260816-01-04,01,04,2,トランスマリーン,9
20260816-01-04,01,04,3,ワンダージェム,13
20260816-01-04,01,04,4,メイショウタイザン,4
20260816-01-04,01,04,5,テリオスリコ,12
20260816-01-04,01,04,6,ディープマウンテン,5
20260816-01-04,01,04,7,エースオブゴールド,10
20260816-01-04,01,04,8,アルジェンタム,1
20260816-01-04,01,04,9,メカニックバレエ,8
20260816-01-04,01,04,10,フォーティンブラス,6
20260816-01-04,01,04,11,ホウオウロレンシア,7
20260816-01-04,01,04,12,ペガサスウィンド,3
20260816-01-04,01,04,13,ブライトエンジェル,2
20260816-01-04,01,04,14,パーシヴァル,14
20260816-01-05,01,05,1,ミライショウグン,12
20260816-01-05,01,05,2,マサノブルスカイ,5
20260816-01-05,01,05,3,アイアムツヨスギル,10
20260816-01-05,01,05,4,グリームウッド,11
20260816-01-05,01,05,5,リアンディール,8
20260816-01-05,01,05,6,ネージュエトワール,6
20260816-01-05,01,05,7,シャイニーヒーロー,9
20260816-01-05,01,05,8,レッドマスキュラー,7
20260816-01-05,01,05,9,ハヤブサカツオー,3
20260816-01-05,01,05,10,レッドディーヴァ,4
20260816-01-05,01,05,11,レジームチェンジ,2
20260816-01-05,01,05,12,シティオブドリーム,1
20260816-01-06,01,06,1,ジュジュドール,11
20260816-01-06,01,06,2,マカニ,5
20260816-01-06,01,06,3,イングラム,6
20260816-01-06,01,06,4,ラテラルパーム,2
20260816-01-06,01,06,5,タイセイアビリティ,7
20260816-01-06,01,06,6,スパークルジョイ,12
20260816-01-06,01,06,7,ナンナンプー,9
20260816-01-06,01,06,8,ビタミンドロップ,10
20260816-01-06,01,06,9,パドゼフィール,4
20260816-01-06,01,06,10,ヨドノゴールド,3
20260816-01-06,01,06,11,エスカレイト,1
20260816-01-06,01,06,12,メイショウホダワラ,8
20260816-01-07,01,07,1,ルクスユアン,15
20260816-01-07,01,07,2,クールフィデル,5
20260816-01-07,01,07,3,キトゥンズラスター,8
20260816-01-07,01,07,4,トーレス,12
20260816-01-07,01,07,5,デイズインザサン,2
20260816-01-07,01,07,6,ロッサコメータ,11
20260816-01-07,01,07,7,マコトアディントン,7
20260816-01-07,01,07,8,アームアンフルール,10
20260816-01-07,01,07,9,メイショウライガ,3
20260816-01-07,01,07,10,コスモマウイ,14
20260816-01-07,01,07,11,ホウオウワイズ,13
20260816-01-07,01,07,12,ヒメヒオウギ,4
20260816-01-07,01,07,13,ヤクジョ,9
20260816-01-07,01,07,14,ウイルソン,1
20260816-01-07,01,07,15,スチョウプリンセス,16
20260816-01-07,01,07,16,ミナヅキ,6
20260816-01-08,01,08,1,カフジクロミエ,10
