race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260725-01-01,01,01,1,カプリースカラー,18.4,6,2026-07-25T09:50:02
20260725-01-01,01,01,2,テイクマイハート,19.4,7,2026-07-25T09:50:02
20260725-01-01,01,01,3,カッサンドラ,2.3,1,2026-07-25T09:50:02
20260725-01-01,01,01,4,クリコイーコ,16.4,5,2026-07-25T09:50:02
20260725-01-01,01,01,5,アイビーミャーオ,3.3,2,2026-07-25T09:50:02
20260725-01-01,01,01,6,ロングフルスペック,12.6,4,2026-07-25T09:50:02
20260725-01-01,01,01,7,カレンココナ,3.8,3,2026-07-25T09:50:02
20260725-01-01,01,01,8,レヴヴィ,42.0,8,2026-07-25T09:50:02
20260725-01-02,01,02,1,サノノベリー,29.3,6,2026-07-25T10:20:02
20260725-01-02,01,02,2,ヴィヴィアンリーチ,3.7,3,2026-07-25T10:20:02
20260725-01-02,01,02,3,テイクケア,77.8,7,2026-07-25T10:20:02
20260725-01-02,01,02,4,コックニー,3.3,1,2026-07-25T10:20:02
20260725-01-02,01,02,5,ヌーンベルク,3.6,2,2026-07-25T10:20:02
20260725-01-02,01,02,6,ライフイズアート,8.5,5,2026-07-25T10:20:02
20260725-01-02,01,02,7,シガレス,157.9,8,2026-07-25T10:20:02
20260725-01-02,01,02,8,トーセンルルド,4.1,4,2026-07-25T10:20:02
20260725-01-03,01,03,1,ゴーントゥファー,64.3,9,2026-07-25T10:50:03
20260725-01-03,01,03,2,クロームクロス,27.1,8,2026-07-25T10:50:03
20260725-01-03,01,03,3,ヤマメイッカ,2.4,1,2026-07-25T10:50:03
20260725-01-03,01,03,4,ダンツアラーム,19.6,6,2026-07-25T10:50:03
20260725-01-03,01,03,5,メイショウシンガン,8.9,4,2026-07-25T10:50:03
20260725-01-03,01,03,6,アオイミズホ,3.3,2,2026-07-25T10:50:03
20260725-01-03,01,03,7,メイショウノヴァス,24.2,7,2026-07-25T10:50:03
20260725-01-03,01,03,8,ブルーフレア,4.8,3,2026-07-25T10:50:03
20260725-01-03,01,03,9,ワンダーゾルダート,13.0,5,2026-07-25T10:50:03
20260725-01-03,01,03,10,マクローリン,156.5,10,2026-07-25T10:50:03
20260725-01-04,01,04,1,レイナデルアイレ,32.9,8,2026-07-25T11:20:02
20260725-01-04,01,04,2,サンエンジェルス,9.6,5,2026-07-25T11:20:02
20260725-01-04,01,04,3,アロハ,6.7,4,2026-07-25T11:20:02
20260725-01-04,01,04,4,エアヴァイブス,4.5,3,2026-07-25T11:20:02
20260725-01-04,01,04,5,スパークルレイ,295.0,13,2026-07-25T11:20:02
20260725-01-04,01,04,6,ペカリーナ,4.3,2,2026-07-25T11:20:02
20260725-01-04,01,04,7,ビップジョワ,102.5,9,2026-07-25T11:20:02
20260725-01-04,01,04,8,サンセリテ,9.8,6,2026-07-25T11:20:02
20260725-01-04,01,04,9,イノリ,165.0,12,2026-07-25T11:20:02
20260725-01-04,01,04,10,フローズンクイーン,131.9,10,2026-07-25T11:20:02
20260725-01-04,01,04,11,フレッチャアズーラ,2.9,1,2026-07-25T11:20:02
20260725-01-04,01,04,12,イヌボウノシオカゼ,317.1,14,2026-07-25T11:20:02
20260725-01-04,01,04,13,カスタニッチャ,152.3,11,2026-07-25T11:20:02
20260725-01-04,01,04,14,ロジマギー,25.5,7,2026-07-25T11:20:02
20260725-01-05,01,05,1,レガメデルヴェント,2.8,2,2026-07-25T12:10:02
20260725-01-05,01,05,2,アンバーバレット,7.4,4,2026-07-25T12:10:02
20260725-01-05,01,05,3,ホウオウシュウ,1.8,1,2026-07-25T12:10:02
20260725-01-05,01,05,4,カナデ,30.7,5,2026-07-25T12:10:02
20260725-01-05,01,05,5,トロフィアス,6.0,3,2026-07-25T12:10:02
20260725-01-05,01,05,6,ディアファザー,49.7,6,2026-07-25T12:10:02
20260725-01-06,01,06,1,インフィオラータ,3.4,1,2026-07-25T12:40:02
20260725-01-06,01,06,2,フォルストランキル,14.6,7,2026-07-25T12:40:02
20260725-01-06,01,06,3,トランスマリーン,32.5,9,2026-07-25T12:40:02
20260725-01-06,01,06,4,ケナゲ,14.5,6,2026-07-25T12:40:02
20260725-01-06,01,06,5,グランフルス,94.1,12,2026-07-25T12:40:02
20260725-01-06,01,06,6,ヘクセンハウス,6.7,3,2026-07-25T12:40:02
20260725-01-06,01,06,7,アート,7.8,4,2026-07-25T12:40:02
20260725-01-06,01,06,8,ウインアベリア,160.4,14,2026-07-25T12:40:02
20260725-01-06,01,06,9,テンレディーゴー,35.3,10,2026-07-25T12:40:02
20260725-01-06,01,06,10,コワンニシタガウ,3.8,2,2026-07-25T12:40:02
20260725-01-06,01,06,11,ルナティックブルー,8.4,5,2026-07-25T12:40:02
20260725-01-06,01,06,12,ギルランダ,15.8,8,2026-07-25T12:40:02
20260725-01-06,01,06,13,ルージュアイラ,130.3,13,2026-07-25T12:40:02
20260725-01-06,01,06,14,セイントクーヤ,42.1,11,2026-07-25T12:40:02
20260725-01-07,01,07,1,ペイシャアーサー,87.2,15,2026-07-25T13:10:02
20260725-01-07,01,07,2,ハッピーラッキー,10.8,5,2026-07-25T13:10:02
20260725-01-07,01,07,3,ナンナンプー,71.2,12,2026-07-25T13:10:02
20260725-01-07,01,07,4,シュークリーム,11.5,6,2026-07-25T13:10:02
20260725-01-07,01,07,5,ランプローグ,27.2,10,2026-07-25T13:10:02
20260725-01-07,01,07,6,セガンティーニ,8.6,4,2026-07-25T13:10:02
20260725-01-07,01,07,7,ニシノサリーナ,3.6,1,2026-07-25T13:10:02
20260725-01-07,01,07,8,サトノカスターニャ,22.3,7,2026-07-25T13:10:02
20260725-01-07,01,07,9,カイショー,4.0,2,2026-07-25T13:10:02
20260725-01-07,01,07,10,アイアムステキ,26.6,9,2026-07-25T13:10:02
20260725-01-07,01,07,11,ペガサスノース,26.0,8,2026-07-25T13:10:02
20260725-01-07,01,07,12,ジーティーエスピ,4.7,3,2026-07-25T13:10:02
20260725-01-07,01,07,13,グランテレーズ,61.2,11,2026-07-25T13:10:02
20260725-01-07,01,07,14,イズルード,86.4,14,2026-07-25T13:10:02
20260725-01-07,01,07,15,マティンデ,80.3,13,2026-07-25T13:10:02
20260725-01-08,01,08,1,ビービーバザーク,22.8,6,2026-07-25T13:40:02
20260725-01-08,01,08,2,マーベリックシチー,46.4,8,2026-07-25T13:40:02
20260725-01-08,01,08,3,カフェブーケット,186.8,11,2026-07-25T13:40:02
20260725-01-08,01,08,4,リュミナーズ,60.9,10,2026-07-25T13:40:02
20260725-01-08,01,08,5,ジェネラスキング,8.6,3,2026-07-25T13:40:02
20260725-01-08,01,08,6,ザハント,43.3,7,2026-07-25T13:40:02
20260725-01-08,01,08,7,オンザムービー,2.0,1,2026-07-25T13:40:02
20260725-01-08,01,08,8,タイキルッジェーロ,19.2,5,2026-07-25T13:40:02
20260725-01-08,01,08,9,ハイライトニング,51.9,9,2026-07-25T13:40:02
20260725-01-08,01,08,10,ファンタイムギフト,17.9,4,2026-07-25T13:40:02
20260725-01-08,01,08,11,アルニラム,316.1,12,2026-07-25T13:40:02
20260725-01-08,01,08,12,ピエナオルカ,2.5,2,2026-07-25T13:40:02
20260725-01-09,01,09,1,ガーネットフレア,24.7,6,2026-07-25T14:10:02
20260725-01-09,01,09,2,ニシノエピカリ,25.5,7,2026-07-25T14:10:02
20260725-01-09,01,09,3,ルーチェフィオーレ,3.0,2,2026-07-25T14:10:02
20260725-01-09,01,09,4,ジェルブロア,4.5,3,2026-07-25T14:10:02
20260725-01-09,01,09,5,シニャンガ,2.9,1,2026-07-25T14:10:02
20260725-01-09,01,09,6,ラコンチャビエン,12.5,5,2026-07-25T14:10:02
20260725-01-09,01,09,7,ジャストビート,25.9,8,2026-07-25T14:10:02
20260725-01-09,01,09,8,ディヒターリーベ,88.1,9,2026-07-25T14:10:02
20260725-01-09,01,09,9,キタノサリスカ,123.7,10,2026-07-25T14:10:02
20260725-01-09,01,09,10,ナムラヒナギク,6.6,4,2026-07-25T14:10:02
20260725-01-10,01,10,1,ヴァイザーバルコ,40.4,9,2026-07-25T14:40:02
20260725-01-10,01,10,2,リギーロ,20.5,6,2026-07-25T14:40:02
20260725-01-10,01,10,3,ライフセービング,44.6,10,2026-07-25T14:40:02
20260725-01-10,01,10,4,レイデラルース,22.9,7,2026-07-25T14:40:02
20260725-01-10,01,10,5,ボンドロア,10.5,5,2026-07-25T14:40:02
20260725-01-10,01,10,6,アスクデッドヒート,4.8,4,2026-07-25T14:40:02
20260725-01-10,01,10,7,ジュンツバメガエシ,4.3,2,2026-07-25T14:40:02
20260725-01-10,01,10,8,レイヤードレッド,32.6,8,2026-07-25T14:40:02
20260725-01-10,01,10,9,バースライト,4.6,3,2026-07-25T14:40:02
20260725-01-10,01,10,10,ドッビアーコ,55.0,11,2026-07-25T14:40:02
20260725-01-10,01,10,11,ウェイクフィールド,3.2,1,2026-07-25T14:40:02
20260725-01-11,01,11,1,エヴァンスウィート,35.9,9,2026-07-25T15:20:02
20260725-01-11,01,11,2,シカゴスティング,11.0,5,2026-07-25T15:20:02
20260725-01-11,01,11,3,サウスバンク,5.0,2,2026-07-25T15:20:02
20260725-01-11,01,11,4,ルーフ,14.2,6,2026-07-25T15:20:02
20260725-01-11,01,11,5,メルトユアハート,9.1,4,2026-07-25T15:20:02
20260725-01-11,01,11,6,ウィルオレオール,122.3,11,2026-07-25T15:20:02
20260725-01-11,01,11,7,ロジケープ,2.1,1,2026-07-25T15:20:02
20260725-01-11,01,11,8,アンジュプロミス,15.7,7,2026-07-25T15:20:02
20260725-01-11,01,11,9,クリエープキー,38.1,10,2026-07-25T15:20:02
20260725-01-11,01,11,10,アスクケンタッキー,7.7,3,2026-07-25T15:20:02
20260725-01-11,01,11,11,ゴールドサーベル,191.0,12,2026-07-25T15:20:02
20260725-01-11,01,11,12,パクスロマーナ,18.9,8,2026-07-25T15:20:02
20260725-01-12,01,12,1,リメンバーヒム,50.8,7,2026-07-25T15:50:02
20260725-01-12,01,12,2,フェスタリア,119.0,9,2026-07-25T15:50:02
20260725-01-12,01,12,3,ショウナンヤッホー,54.2,8,2026-07-25T15:50:02
20260725-01-12,01,12,4,ギマール,24.5,5,2026-07-25T15:50:02
20260725-01-12,01,12,5,セボンサデッセ,3.6,2,2026-07-25T15:50:02
20260725-01-12,01,12,6,ジュンラトゥール,34.3,6,2026-07-25T15:50:02
20260725-01-12,01,12,7,ハイクオリティ,4.6,3,2026-07-25T15:50:02
20260725-01-12,01,12,8,ベラジオワールド,2.0,1,2026-07-25T15:50:02
20260725-01-12,01,12,9,ライフゲート,6.8,4,2026-07-25T15:50:02
20260725-01-12,01,12,10,マッスルバック,204.6,11,2026-07-25T15:50:02
20260725-01-12,01,12,11,ヒルノピレネー,125.8,10,2026-07-25T15:50:02
20260725-04-01,04,01,1,コスモバルムンク,11.4,5,2026-07-25T09:40:03
20260725-04-01,04,01,2,フルーツバスケット,2.8,2,2026-07-25T09:40:03
20260725-04-01,04,01,3,ソラニワラエバ,11.3,4,2026-07-25T09:40:03
20260725-04-01,04,01,4,コルサロ,28.5,7,2026-07-25T09:40:03
20260725-04-01,04,01,5,トリプティーク,196.8,9,2026-07-25T09:40:03
20260725-04-01,04,01,6,ローグアン,239.8,10,2026-07-25T09:40:03
20260725-04-01,04,01,7,ノシェリー,6.2,3,2026-07-25T09:40:03
20260725-04-01,04,01,8,ランドジャイアンツ,16.4,6,2026-07-25T09:40:03
20260725-04-01,04,01,9,ワンコール,189.9,8,2026-07-25T09:40:03
20260725-04-01,04,01,10,レゾルーティオ,2.2,1,2026-07-25T09:40:03
20260725-04-02,04,02,1,エレクトス,76.9,12,2026-07-25T10:10:03
20260725-04-02,04,02,2,リコルディオーロ,29.4,8,2026-07-25T10:10:03
20260725-04-02,04,02,3,モミスケ,39.1,10,2026-07-25T10:10:03
20260725-04-02,04,02,4,ピウモッソ,3.3,1,2026-07-25T10:10:03
20260725-04-02,04,02,5,ランズエンド,9.5,4,2026-07-25T10:10:03
20260725-04-02,04,02,6,ユイチャンファイト,92.2,14,2026-07-25T10:10:03
