race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260922-06-01,06,01,1,アドアプローズ,25.5,9,2026-09-22T09:44:34
20260922-06-01,06,01,2,カルマンフィルター,5.3,2,2026-09-22T09:44:34
20260922-06-01,06,01,3,コトブキヘスペラス,62.3,12,2026-09-22T09:44:34
20260922-06-01,06,01,4,テンプーシャオン,152.8,14,2026-09-22T09:44:34
20260922-06-01,06,01,5,ゴーツウキリシマ,14.9,7,2026-09-22T09:44:34
20260922-06-01,06,01,6,シュハリ,36.9,10,2026-09-22T09:44:34
20260922-06-01,06,01,7,アルシミスト,12.0,6,2026-09-22T09:44:34
20260922-06-01,06,01,8,バンデルオーラ,11.4,5,2026-09-22T09:44:34
20260922-06-01,06,01,9,アバットゥータ,5.9,4,2026-09-22T09:44:34
20260922-06-01,06,01,10,ブランフォルテ,5.4,3,2026-09-22T09:44:34
20260922-06-01,06,01,11,ロイガヴェーグル,90.3,13,2026-09-22T09:44:34
20260922-06-01,06,01,12,ニシノブレイゼスト,17.1,8,2026-09-22T09:44:34
20260922-06-01,06,01,13,サトノドルチェ,40.9,11,2026-09-22T09:44:34
20260922-06-01,06,01,14,グランナヴィール,3.4,1,2026-09-22T09:44:34
20260922-06-02,06,02,1,スノーキャップ,105.9,13,2026-09-22T10:19:34
20260922-06-02,06,02,2,ゴータマ,51.7,10,2026-09-22T10:19:34
20260922-06-02,06,02,3,ナナレイ,51.8,11,2026-09-22T10:19:34
20260922-06-02,06,02,4,スペシャルサンクス,5.3,2,2026-09-22T10:19:34
20260922-06-02,06,02,5,ナリタライズ,21.6,8,2026-09-22T10:19:34
20260922-06-02,06,02,6,ニシノタカオ,23.3,9,2026-09-22T10:19:34
20260922-06-02,06,02,7,シジマ,16.6,6,2026-09-22T10:19:34
20260922-06-02,06,02,8,バタフライ,2.6,1,2026-09-22T10:19:34
20260922-06-02,06,02,9,ニシノムホウモノ,6.1,3,2026-09-22T10:19:34
20260922-06-02,06,02,10,ニシノアトール,11.0,5,2026-09-22T10:19:34
20260922-06-02,06,02,11,ハミングリップス,130.4,14,2026-09-22T10:19:34
20260922-06-02,06,02,12,ダンシングアワー,19.1,7,2026-09-22T10:19:34
20260922-06-02,06,02,13,トーセンルルド,6.3,4,2026-09-22T10:19:34
20260922-06-02,06,02,14,タワーウマザンマイ,67.3,12,2026-09-22T10:19:34
20260922-06-03,06,03,1,ビスクヴィート,59.3,10,2026-09-22T10:49:33
20260922-06-03,06,03,2,モミスケ,38.6,9,2026-09-22T10:49:33
20260922-06-03,06,03,3,ソウラスフロス,13.2,4,2026-09-22T10:49:33
20260922-06-03,06,03,4,シュアシング,27.5,6,2026-09-22T10:49:33
20260922-06-03,06,03,5,ドナビッグベン,1.8,1,2026-09-22T10:49:33
20260922-06-03,06,03,6,ベアアミーチ,5.4,3,2026-09-22T10:49:33
20260922-06-03,06,03,7,スウィット,24.6,5,2026-09-22T10:49:33
20260922-06-03,06,03,8,ギムナシオン,3.9,2,2026-09-22T10:49:33
20260922-06-03,06,03,9,ヤマニンスペッキオ,27.7,7,2026-09-22T10:49:33
20260922-06-03,06,03,10,ダンシングリリー,37.9,8,2026-09-22T10:49:33
20260922-06-03,06,03,11,ヒーローシー,123.1,11,2026-09-22T10:49:33
20260922-06-04,06,04,1,サンアンドスターズ,41.2,8,2026-09-22T11:14:33
20260922-06-04,06,04,2,マイネルアルディ,108.0,9,2026-09-22T11:14:33
20260922-06-04,06,04,3,アニエーネ,6.0,3,2026-09-22T11:14:33
20260922-06-04,06,04,4,キャピタルストーン,1.8,1,2026-09-22T11:14:33
20260922-06-04,06,04,5,トーセンシントラ,14.6,5,2026-09-22T11:14:33
20260922-06-04,06,04,6,クシェドゥソレイユ,3.8,2,2026-09-22T11:14:33
20260922-06-04,06,04,7,ドナリー,8.1,4,2026-09-22T11:14:33
20260922-06-04,06,04,8,エレスレイプニル,35.5,7,2026-09-22T11:14:33
20260922-06-04,06,04,9,コスモバルムンク,26.7,6,2026-09-22T11:14:33
20260922-06-04,06,04,10,キャッチアップ,217.7,10,2026-09-22T11:14:33
20260922-06-05,06,05,1,ビーハッピーデイ,11.1,5,2026-09-22T12:00:02
20260922-06-05,06,05,2,ローズサルーテ,5.5,3,2026-09-22T12:00:02
20260922-06-05,06,05,3,アイファーエリース,124.8,14,2026-09-22T12:00:02
20260922-06-05,06,05,4,コスモグリュー,75.6,12,2026-09-22T12:00:02
20260922-06-05,06,05,5,ナツハゼ,16.4,7,2026-09-22T12:00:02
20260922-06-05,06,05,6,ナイトオブマース,2.9,1,2026-09-22T12:00:02
20260922-06-05,06,05,7,ジェイエルターボ,25.4,8,2026-09-22T12:00:02
20260922-06-05,06,05,8,リネンエトワール,5.0,2,2026-09-22T12:00:02
20260922-06-05,06,05,9,コールオンユー,30.4,11,2026-09-22T12:00:02
20260922-06-05,06,05,10,ロックドダイアリー,6.8,4,2026-09-22T12:00:02
20260922-06-05,06,05,11,アマンドショコラ,96.7,13,2026-09-22T12:00:02
20260922-06-05,06,05,12,フェスタベラ,29.8,10,2026-09-22T12:00:02
20260922-06-05,06,05,13,ポテ,15.1,6,2026-09-22T12:00:02
20260922-06-05,06,05,14,ステラストリーム,151.3,15,2026-09-22T12:00:02
20260922-06-05,06,05,15,セレネリオン,29.8,9,2026-09-22T12:00:02
20260922-06-06,06,06,1,ネオロマーネ,6.0,3,2026-09-22T12:32:34
20260922-06-06,06,06,2,シンヒダカムーン,15.4,6,2026-09-22T12:32:34
20260922-06-06,06,06,3,ヤマメゴリュウ,8.3,4,2026-09-22T12:32:34
20260922-06-06,06,06,4,パッションノーヴァ,34.4,7,2026-09-22T12:32:34
20260922-06-06,06,06,5,テンポアニマート,2.2,1,2026-09-22T12:32:34
20260922-06-06,06,06,6,メダルボーイ,2.9,2,2026-09-22T12:32:34
20260922-06-06,06,06,7,ゴクラクチョウカ,92.2,8,2026-09-22T12:32:34
20260922-06-06,06,06,8,スリーボンド,12.0,5,2026-09-22T12:32:34
20260922-06-07,06,07,1,サムシングニュー,8.7,2,2026-09-22T13:00:02
20260922-06-07,06,07,2,ブレスドナイル,26.0,7,2026-09-22T13:00:02
20260922-06-07,06,07,3,タケルムサシ,11.1,4,2026-09-22T13:00:02
20260922-06-07,06,07,4,ビリオネアボーイ,70.0,9,2026-09-22T13:00:02
20260922-06-07,06,07,5,ペルヴォルム,211.3,13,2026-09-22T13:00:02
20260922-06-07,06,07,6,メトロポリターナ,155.2,11,2026-09-22T13:00:02
20260922-06-07,06,07,7,ユアフェリシティ,1.4,1,2026-09-22T13:00:02
20260922-06-07,06,07,8,ホーナー,58.6,8,2026-09-22T13:00:02
20260922-06-07,06,07,9,オウケンヴィーナス,220.9,14,2026-09-22T13:00:02
20260922-06-07,06,07,10,サムワンライクユー,73.9,10,2026-09-22T13:00:02
20260922-06-07,06,07,11,クリノゴッホ,165.1,12,2026-09-22T13:00:02
20260922-06-07,06,07,12,レボルシオン,10.2,3,2026-09-22T13:00:02
20260922-06-07,06,07,13,ナックスプレンダー,19.0,6,2026-09-22T13:00:02
20260922-06-07,06,07,14,アンシュウマト,12.6,5,2026-09-22T13:00:02
20260922-06-08,06,08,1,プルーヴンウィナー,30.7,9,2026-09-22T13:30:02
20260922-06-08,06,08,2,リリエンフェルト,35.1,11,2026-09-22T13:30:02
20260922-06-08,06,08,3,コウセイケンタロス,282.4,16,2026-09-22T13:30:02
20260922-06-08,06,08,4,ラルガメンテ,9.1,5,2026-09-22T13:30:02
20260922-06-08,06,08,5,メアヴィア,11.5,7,2026-09-22T13:30:02
20260922-06-08,06,08,6,リュウジンマル,70.4,13,2026-09-22T13:30:02
20260922-06-08,06,08,7,マーゴットソラーレ,5.5,2,2026-09-22T13:30:02
20260922-06-08,06,08,8,ウイントリベルガ,42.5,12,2026-09-22T13:30:02
20260922-06-08,06,08,9,ピースヒロフェイス,33.4,10,2026-09-22T13:30:02
20260922-06-08,06,08,10,フォーグッド,74.6,14,2026-09-22T13:30:02
20260922-06-08,06,08,11,テイキットイージー,9.9,6,2026-09-22T13:30:02
20260922-06-08,06,08,12,イモータリス,3.2,1,2026-09-22T13:30:02
20260922-06-08,06,08,13,ブリックアブラック,23.3,8,2026-09-22T13:30:02
20260922-06-08,06,08,14,マルカベント,242.0,15,2026-09-22T13:30:02
20260922-06-08,06,08,15,サフランルージュ,7.2,3,2026-09-22T13:30:02
20260922-06-08,06,08,16,ベルウッドクレド,7.6,4,2026-09-22T13:30:02
20260922-06-09,06,09,1,コンアフェット,20.6,8,2026-09-22T14:09:34
20260922-06-09,06,09,2,ヴァズレーヌ,19.5,7,2026-09-22T14:09:34
20260922-06-09,06,09,3,パースウェイド,4.0,2,2026-09-22T14:09:34
20260922-06-09,06,09,4,エアトベーレ,18.5,6,2026-09-22T14:09:34
20260922-06-09,06,09,5,サファイアテソーロ,12.5,5,2026-09-22T14:09:34
20260922-06-09,06,09,6,フィールオーサム,4.3,3,2026-09-22T14:09:34
20260922-06-09,06,09,7,コパノエビータ,156.8,15,2026-09-22T14:09:34
20260922-06-09,06,09,8,カスバートテソーロ,56.7,10,2026-09-22T14:09:34
20260922-06-09,06,09,9,ルージュマローネ,131.8,14,2026-09-22T14:09:34
20260922-06-09,06,09,10,ヴァリオーサ,172.8,16,2026-09-22T14:09:34
20260922-06-09,06,09,11,ロイスター,9.4,4,2026-09-22T14:09:34
20260922-06-09,06,09,12,レーヴドレフォン,58.3,11,2026-09-22T14:09:34
20260922-06-09,06,09,13,セレーノ,55.2,9,2026-09-22T14:09:34
20260922-06-09,06,09,14,ヴンダーバール,2.9,1,2026-09-22T14:09:34
20260922-06-09,06,09,15,ステラスプレンダー,107.3,13,2026-09-22T14:09:34
20260922-06-09,06,09,16,ユーヴェリア,69.6,12,2026-09-22T14:09:34
20260922-06-10,06,10,1,フミサウンド,29.4,7,2026-09-22T14:49:33
20260922-06-10,06,10,2,レッドレナート,5.3,3,2026-09-22T14:49:33
20260922-06-10,06,10,3,ジャルディニエ,50.2,9,2026-09-22T14:49:33
20260922-06-10,06,10,4,エリム,85.2,10,2026-09-22T14:49:33
20260922-06-10,06,10,5,デイトナチャンプ,3.4,1,2026-09-22T14:49:33
20260922-06-10,06,10,6,セブンマイスター,11.3,6,2026-09-22T14:49:33
20260922-06-10,06,10,7,アロンソア,8.3,5,2026-09-22T14:49:33
20260922-06-10,06,10,8,ロゼル,35.2,8,2026-09-22T14:49:33
20260922-06-10,06,10,9,アルデトップガン,5.3,4,2026-09-22T14:49:33
20260922-06-10,06,10,10,サヴァビアン,190.9,11,2026-09-22T14:49:33
20260922-06-10,06,10,11,プリムツァール,3.5,2,2026-09-22T14:49:33
20260922-06-11,06,11,1,マーシヴィガラス,42.8,13,2026-09-22T15:20:34
20260922-06-11,06,11,2,キョウエイフロイデ,7.4,4,2026-09-22T15:20:34
20260922-06-11,06,11,3,ディーズゴールド,4.9,2,2026-09-22T15:20:34
20260922-06-11,06,11,4,グレイテストソング,18.3,8,2026-09-22T15:20:34
20260922-06-11,06,11,5,サノノワンダー,6.1,3,2026-09-22T15:20:34
20260922-06-11,06,11,6,タンゴバイラリン,54.1,14,2026-09-22T15:20:34
20260922-06-11,06,11,7,オレデイイノカ,96.0,16,2026-09-22T15:20:34
20260922-06-11,06,11,8,ブロッケンボウ,35.0,11,2026-09-22T15:20:34
20260922-06-11,06,11,9,ラオラシオン,19.5,9,2026-09-22T15:20:34
20260922-06-11,06,11,10,ブルータス,9.2,5,2026-09-22T15:20:34
20260922-06-11,06,11,11,ダカラフェスティヴ,34.3,10,2026-09-22T15:20:34
20260922-06-11,06,11,12,リフレックス,4.2,1,2026-09-22T15:20:34
20260922-06-11,06,11,13,ハッスルダンク,35.3,12,2026-09-22T15:20:34
20260922-06-11,06,11,14,レディーフランシス,13.7,7,2026-09-22T15:20:34
20260922-06-11,06,11,15,ゲキザル,13.4,6,2026-09-22T15:20:34
20260922-06-11,06,11,16,ルーラーリッチ,55.2,15,2026-09-22T15:20:34
20260922-06-12,06,12,1,キイチムーブメント,46.7,11,2026-09-22T16:09:34
20260922-06-12,06,12,2,ロードストラダーレ,32.4,10,2026-09-22T16:09:34
20260922-06-12,06,12,3,フュルスティン,6.6,2,2026-09-22T16:09:34
20260922-06-12,06,12,4,デルマエアロール,70.9,14,2026-09-22T16:09:34
20260922-06-12,06,12,5,アレーティア,24.3,8,2026-09-22T16:09:34
20260922-06-12,06,12,6,カシノリアーナ,174.4,15,2026-09-22T16:09:34
20260922-06-12,06,12,7,アルマグラース,219.4,16,2026-09-22T16:09:34
20260922-06-12,06,12,8,ホウオウガイア,25.0,9,2026-09-22T16:09:34
20260922-06-12,06,12,9,アルシャンティ,54.9,13,2026-09-22T16:09:34
20260922-06-12,06,12,10,カサブランカキッド,47.8,12,2026-09-22T16:09:34
20260922-06-12,06,12,11,エコロバロン,9.6,4,2026-09-22T16:09:34
20260922-06-12,06,12,12,ソードスレイプニル,13.3,5,2026-09-22T16:09:34
20260922-06-12,06,12,13,ジェイエルキャリア,1.9,1,2026-09-22T16:09:34
20260922-06-12,06,12,14,エフエイト,18.8,6,2026-09-22T16:09:34
20260922-06-12,06,12,15,シルバードン,8.2,3,2026-09-22T16:09:34
20260922-06-12,06,12,16,ノースブルースカイ,19.6,7,2026-09-22T16:09:34
