race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,planned_stake_yen_100unit,settled_stake_yen_100unit,horse_refunded,prediction_issued,race_status,result_resolved,payout_resolved,payout_final,actual_execution_date,evaluable,evaluation_exclusion_reason,profit_loss_yen_100unit
20260922-06-02,06,02,,1200,14,7,シジマ,,,16.6,6,16.6,6,0.0602,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-02,06,02,,1200,14,8,バタフライ,☆,5,2.6,1,2.6,1,0.3846,0.23399999999999999,0.61,接戦,False,1,260,140,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-02,06,02,,1200,14,9,ニシノムホウモノ,○,2,6.1,3,6.1,3,0.1639,0.083,0.51,接戦,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-02,06,02,,1200,14,10,ニシノアトール,,,11.0,5,11.0,5,0.0909,,,,False,3,0,230,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-02,06,02,,1200,14,11,ハミングリップス,△,4,130.4,14,130.4,14,0.0077,0.019,2.45,接戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-02,06,02,,1200,14,12,ダンシングアワー,,,19.1,7,19.1,7,0.0524,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-02,06,02,,1200,14,13,トーセンルルド,◎,1,6.3,4,6.3,4,0.1587,0.226,1.42,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-02,06,02,,1200,14,14,タワーウマザンマイ,,,67.3,12,67.3,12,0.0149,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,1,ビスクヴィート,▲,3,60.2,10,59.3,10,0.0169,0.025,1.5,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,2,モミスケ,,,38.6,9,38.6,9,0.0259,,,,False,1,3860,530,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,3,ソウラスフロス,○,2,14.1,4,13.2,4,0.0758,0.07200000000000001,1.01,標準,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,4,シュアシング,△,4,28.6,6,27.5,6,0.0364,0.045,1.28,標準,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,5,ドナビッグベン,◎,1,1.8,1,1.8,1,0.5556,0.384,0.69,標準,False,3,0,110,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,6,ベアアミーチ,,,5.4,3,5.4,3,0.1852,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,7,スウィット,,,23.6,5,24.6,5,0.0407,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,8,ギムナシオン,☆,5,3.9,2,3.9,2,0.2564,0.141,0.55,標準,False,2,0,130,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,9,ヤマニンスペッキオ,,,27.7,7,27.7,7,0.0361,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,10,ダンシングリリー,,,36.0,8,37.9,8,0.0264,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-03,06,03,,1200,11,11,ヒーローシー,,,115.4,11,123.1,11,0.0081,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,1,サンアンドスターズ,,,17.3,7,41.2,8,0.0243,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,2,マイネルアルディ,,,60.7,9,108.0,9,0.0093,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,3,アニエーネ,△,4,5.9,3,6.0,3,0.1667,0.1,0.59,接戦,False,3,0,140,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,4,キャピタルストーン,◎,1,2.4,1,1.8,1,0.5556,0.257,0.62,接戦,False,1,180,110,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,5,トーセンシントラ,☆,5,11.7,5,14.6,5,0.0685,0.07200000000000001,0.85,接戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,6,クシェドゥソレイユ,▲,3,3.7,2,3.8,2,0.2632,0.191,0.71,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,7,ドナリー,○,2,7.3,4,8.1,4,0.1235,0.14800000000000002,1.08,接戦,False,2,0,160,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,8,エレスレイプニル,,,25.4,8,35.5,7,0.0282,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,9,コスモバルムンク,,,14.8,6,26.7,6,0.0375,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-04,06,04,,1800,10,10,キャッチアップ,,,103.3,10,217.7,10,0.0046,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,1,ビーハッピーデイ,,,9.7,5,11.1,5,0.0901,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,2,ローズサルーテ,,,6.1,2,5.5,3,0.1818,,,,False,1,550,230,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,3,アイファーエリース,,,74.6,14,124.8,14,0.008,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,4,コスモグリュー,,,36.0,12,75.6,12,0.0132,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,5,ナツハゼ,,,16.1,7,16.4,7,0.061,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,6,ナイトオブマース,☆,5,3.0,1,2.9,1,0.3448,0.214,0.64,混戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,7,ジェイエルターボ,◎,1,17.7,8,25.4,8,0.0394,0.053,0.94,混戦,False,3,0,610,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,8,リネンエトワール,△,4,7.8,4,5.0,2,0.2,0.087,0.68,混戦,False,2,0,210,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,9,コールオンユー,,,25.9,11,30.4,11,0.0329,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,10,ロックドダイアリー,○,2,7.3,3,6.8,4,0.1471,0.102,0.74,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,11,アマンドショコラ,,,46.9,13,96.7,13,0.0103,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,12,フェスタベラ,,,22.7,10,29.8,10,0.0336,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,13,ポテ,,,13.8,6,15.1,6,0.0662,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,14,ステラストリーム,,,85.3,15,151.3,15,0.0066,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-05,06,05,,1600,15,15,セレネリオン,▲,3,21.6,9,29.8,9,0.0336,0.063,1.35,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,1,ネオロマーネ,,,7.0,4,6.0,3,0.1667,,,,False,1,600,180,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,2,シンヒダカムーン,☆,5,17.4,6,15.4,6,0.0649,0.07,1.21,混戦,False,3,0,300,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,3,ヤマメゴリュウ,△,4,5.7,3,8.3,4,0.1205,0.1,0.57,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,4,パッションノーヴァ,,,20.0,7,34.4,7,0.0291,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,5,テンポアニマート,▲,3,2.4,1,2.2,1,0.4545,0.22399999999999998,0.54,混戦,False,2,0,120,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,6,メダルボーイ,○,2,3.7,2,2.9,2,0.3448,0.183,0.68,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,7,ゴクラクチョウカ,,,44.1,8,92.2,8,0.0108,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-06,06,06,,2000,8,8,スリーボンド,◎,1,7.4,5,12.0,5,0.0833,0.146,1.08,混戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,1,サムシングニュー,☆,5,6.8,2,8.7,2,0.1149,0.1,0.68,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,2,ブレスドナイル,▲,3,15.3,7,26.0,7,0.0385,0.063,0.96,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,3,タケルムサシ,△,4,10.9,3,11.1,4,0.0901,0.08199999999999999,0.89,混戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,4,ビリオネアボーイ,,,36.5,8,70.0,9,0.0143,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,5,ペルヴォルム,,,89.1,13,211.3,13,0.0047,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,6,メトロポリターナ,,,60.6,11,155.2,11,0.0064,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,7,ユアフェリシティ,◎,1,1.7,1,1.4,1,0.7143,0.369,0.63,混戦,False,1,140,110,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,8,ホーナー,,,41.7,10,58.6,8,0.0171,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,9,オウケンヴィーナス,,,71.9,12,220.9,14,0.0045,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,10,サムワンライクユー,,,40.2,9,73.9,10,0.0135,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,11,クリノゴッホ,,,96.4,14,165.1,12,0.0061,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,12,レボルシオン,,,13.3,5,10.2,3,0.098,,,,False,2,0,220,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,13,ナックスプレンダー,,,14.5,6,19.0,6,0.0526,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-07,06,07,,1800,14,14,アンシュウマト,○,2,11.2,4,12.6,5,0.0794,0.081,0.91,混戦,False,3,0,190,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,1,プルーヴンウィナー,,,20.0,9,30.7,9,0.0326,,,,False,2,0,790,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,2,リリエンフェルト,,,21.8,10,35.1,11,0.0285,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,3,コウセイケンタロス,,,91.5,15,282.4,16,0.0035,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,4,ラルガメンテ,,,19.9,8,9.1,5,0.1099,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,5,メアヴィア,,,8.1,4,11.5,7,0.087,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,6,リュウジンマル,,,27.3,13,70.4,13,0.0142,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,7,マーゴットソラーレ,,,5.2,2,5.5,2,0.1818,,,,False,1,550,240,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,8,ウイントリベルガ,,,25.5,11,42.5,12,0.0235,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,9,ピースヒロフェイス,▲,3,26.4,12,33.4,10,0.0299,0.028999999999999998,0.75,標準,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,10,フォーグッド,,,38.7,14,74.6,14,0.0134,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,11,テイキットイージー,○,2,7.6,3,9.9,6,0.101,0.066,0.5,標準,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,12,イモータリス,◎,1,4.0,1,3.2,1,0.3125,0.265,1.06,標準,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,13,ブリックアブラック,,,15.9,7,23.3,8,0.0429,,,,False,3,0,480,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,14,マルカベント,,,108.1,16,242.0,15,0.0041,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,15,サフランルージュ,☆,5,11.1,6,7.2,3,0.1389,0.063,0.7,標準,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-08,06,08,,2200,16,16,ベルウッドクレド,△,4,9.7,5,7.6,4,0.1316,0.134,1.3,標準,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,1,コンアフェット,☆,5,14.9,7,20.6,8,0.0485,0.048,0.72,接戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,2,ヴァズレーヌ,,,11.1,6,19.5,7,0.0513,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,3,パースウェイド,◎,1,4.7,2,4.0,2,0.25,0.21899999999999997,1.03,接戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,4,エアトベーレ,○,2,17.8,8,18.5,6,0.0541,0.059000000000000004,1.05,接戦,False,1,1850,400,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,5,サファイアテソーロ,,,10.0,5,12.5,5,0.08,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,6,フィールオーサム,▲,3,6.1,3,4.3,3,0.2326,0.152,0.92,接戦,False,15,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,7,コパノエビータ,,,70.0,15,156.8,15,0.0064,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,8,カスバートテソーロ,,,26.6,9,56.7,10,0.0176,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,9,ルージュマローネ,,,62.2,14,131.8,14,0.0076,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,10,ヴァリオーサ,,,80.4,16,172.8,16,0.0058,,,,False,3,0,2830,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,11,ロイスター,,,7.5,4,9.4,4,0.1064,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,12,レーヴドレフォン,,,27.0,10,58.3,11,0.0172,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,13,セレーノ,,,28.9,11,55.2,9,0.0181,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,14,ヴンダーバール,△,4,4.4,1,2.9,1,0.3448,0.179,0.79,接戦,False,2,0,180,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,15,ステラスプレンダー,,,35.6,12,107.3,13,0.0093,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-09,06,09,鋸山特別,1800,16,16,ユーヴェリア,,,38.1,13,69.6,12,0.0144,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,1,フミサウンド,,,12.5,7,29.4,7,0.034,,,,False,2,0,610,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,2,レッドレナート,△,4,6.6,4,5.3,3,0.1887,0.066,0.44,接戦,False,3,0,240,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,3,ジャルディニエ,▲,3,31.3,9,50.2,9,0.0199,0.026000000000000002,0.82,接戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,4,エリム,,,56.3,10,85.2,10,0.0117,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,5,デイトナチャンプ,○,2,3.7,1,3.4,1,0.2941,0.272,1.01,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,6,セブンマイスター,,,12.4,6,11.3,6,0.0885,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,7,アロンソア,☆,5,7.5,5,8.3,5,0.1205,0.078,0.58,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,8,ロゼル,,,17.7,8,35.2,8,0.0284,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,9,アルデトップガン,,,5.9,3,5.3,4,0.1887,,,,False,1,530,190,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,10,サヴァビアン,,,78.4,11,190.9,11,0.0052,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-10,06,10,２００６メモリアル　ディープインパクトカップ,1600,11,11,プリムツァール,◎,1,3.9,2,3.5,2,0.2857,0.204,0.79,接戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,1,マーシヴィガラス,,,23.0,11,42.8,13,0.0234,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,2,キョウエイフロイデ,△,4,8.4,4,7.4,4,0.1351,0.076,0.64,接戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,3,ディーズゴールド,○,2,6.8,3,4.9,2,0.2041,0.192,1.31,接戦,False,2,0,190,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,4,グレイテストソング,,,33.9,14,18.3,8,0.0546,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,5,サノノワンダー,,,5.9,2,6.1,3,0.1639,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,6,タンゴバイラリン,,,39.5,15,54.1,14,0.0185,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,7,オレデイイノカ,,,54.8,16,96.0,16,0.0104,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,8,ブロッケンボウ,,,21.1,10,35.0,11,0.0286,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,9,ラオラシオン,,,13.3,8,19.5,9,0.0513,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,10,ブルータス,◎,1,8.7,5,9.2,5,0.1087,0.067,0.58,接戦,False,13,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,11,ダカラフェスティヴ,,,32.8,13,34.3,10,0.0292,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,12,リフレックス,▲,3,5.5,1,4.2,1,0.2381,0.183,1.0,接戦,False,3,0,170,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,13,ハッスルダンク,,,20.5,9,35.3,12,0.0283,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260922,True,,0
20260922-06-11,06,11,ＪＲＡアニバーサリーステークス,1800,16,14,レディーフランシス,☆,5,10.8,6,13.7,7,0.073,0.040999999999999995,0.45,接戦,False,1,1370,370,0,0,False,True,RUN,True,True,True,20260922,True,,0
