race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260712-02-01,02,01,1,ニシノギャルズ,96.4,10,2026-07-12T09:40:03
20260712-02-01,02,01,2,クリコイーコ,61.6,8,2026-07-12T09:40:03
20260712-02-01,02,01,3,トリアングルレディ,206.6,12,2026-07-12T09:40:03
20260712-02-01,02,01,4,ビタミンドロップ,4.3,2,2026-07-12T09:40:03
20260712-02-01,02,01,5,ヒューザー,68.4,9,2026-07-12T09:40:03
20260712-02-01,02,01,6,スイーヴル,2.0,1,2026-07-12T09:40:03
20260712-02-01,02,01,7,マーゴットオネイロ,5.2,3,2026-07-12T09:40:03
20260712-02-01,02,01,8,アジーザム,179.4,11,2026-07-12T09:40:03
20260712-02-01,02,01,9,ホワイトラバーズ,47.6,7,2026-07-12T09:40:03
20260712-02-01,02,01,10,スプリングドリーム,10.9,5,2026-07-12T09:40:03
20260712-02-01,02,01,11,ホウオウワイズ,13.6,6,2026-07-12T09:40:03
20260712-02-01,02,01,12,サンライズロイ,9.3,4,2026-07-12T09:40:03
20260712-02-02,02,02,1,フィエスタ,16.7,6,2026-07-12T10:10:02
20260712-02-02,02,02,2,ボーントゥラブユー,5.2,3,2026-07-12T10:10:02
20260712-02-02,02,02,3,ダンツアラーム,10.6,5,2026-07-12T10:10:02
20260712-02-02,02,02,4,スリールーディカ,21.0,8,2026-07-12T10:10:02
20260712-02-02,02,02,5,ビアーレ,161.3,13,2026-07-12T10:10:02
20260712-02-02,02,02,6,プリュイドール,17.7,7,2026-07-12T10:10:02
20260712-02-02,02,02,7,ベネディクション,3.9,2,2026-07-12T10:10:02
20260712-02-02,02,02,8,アルケミラモリス,7.0,4,2026-07-12T10:10:02
20260712-02-02,02,02,9,エアヴァイブス,2.9,1,2026-07-12T10:10:02
20260712-02-02,02,02,10,アーミル,115.3,11,2026-07-12T10:10:02
20260712-02-02,02,02,11,サウンドファミリエ,24.4,9,2026-07-12T10:10:02
20260712-02-02,02,02,12,ワンダージェム,72.2,10,2026-07-12T10:10:02
20260712-02-02,02,02,13,ヴィンテール,155.0,12,2026-07-12T10:10:02
20260712-02-03,02,03,1,ファントムグレース,238.8,14,2026-07-12T10:40:03
20260712-02-03,02,03,2,サクセスゴールド,13.2,5,2026-07-12T10:40:03
20260712-02-03,02,03,3,コーリンクレア,11.0,3,2026-07-12T10:40:03
20260712-02-03,02,03,4,ジャストアダッシュ,23.0,7,2026-07-12T10:40:03
20260712-02-03,02,03,5,セラサイト,28.6,9,2026-07-12T10:40:03
20260712-02-03,02,03,6,ゴーントゥファー,132.7,12,2026-07-12T10:40:03
20260712-02-03,02,03,7,ロスニーニョス,220.5,13,2026-07-12T10:40:03
20260712-02-03,02,03,8,ハイテイラオユエ,13.2,4,2026-07-12T10:40:03
20260712-02-03,02,03,9,エクラドット,20.9,6,2026-07-12T10:40:03
20260712-02-03,02,03,10,ホウオウロレンシア,6.4,2,2026-07-12T10:40:03
20260712-02-03,02,03,11,コサージュ,45.4,10,2026-07-12T10:40:03
20260712-02-03,02,03,12,ビンバラ,1.5,1,2026-07-12T10:40:03
20260712-02-03,02,03,13,アドバンスジェンヌ,132.4,11,2026-07-12T10:40:03
20260712-02-03,02,03,14,スリーケイ,27.3,8,2026-07-12T10:40:03
20260712-02-04,02,04,1,ミカレオス,360.5,16,2026-07-12T11:10:03
20260712-02-04,02,04,2,ダイナソーコー,41.3,10,2026-07-12T11:10:03
20260712-02-04,02,04,3,ラッキーシグネチャ,14.4,6,2026-07-12T11:10:03
20260712-02-04,02,04,4,タケルフォーカス,4.9,2,2026-07-12T11:10:03
20260712-02-04,02,04,5,ウインブリザード,31.4,8,2026-07-12T11:10:03
20260712-02-04,02,04,6,マジックファイヤー,9.5,5,2026-07-12T11:10:03
20260712-02-04,02,04,7,ブリックアブラック,126.7,14,2026-07-12T11:10:03
20260712-02-04,02,04,8,レジーナレガリア,37.2,9,2026-07-12T11:10:03
20260712-02-04,02,04,9,レフィノス,274.9,15,2026-07-12T11:10:03
20260712-02-04,02,04,10,モヴシエラ,60.6,11,2026-07-12T11:10:03
20260712-02-04,02,04,11,アグアフレスカ,26.6,7,2026-07-12T11:10:03
20260712-02-04,02,04,12,デイズインザサン,93.2,12,2026-07-12T11:10:03
20260712-02-04,02,04,13,ヴィラジョヴィス,2.4,1,2026-07-12T11:10:03
20260712-02-04,02,04,14,ダディーズソード,7.9,4,2026-07-12T11:10:03
20260712-02-04,02,04,15,ハルノアメ,6.2,3,2026-07-12T11:10:03
20260712-02-04,02,04,16,テンバコウクウ,103.2,13,2026-07-12T11:10:03
20260712-02-05,02,05,1,ジオ,13.2,6,2026-07-12T11:50:03
20260712-02-05,02,05,2,トルネードサンダー,26.8,8,2026-07-12T11:50:03
20260712-02-05,02,05,3,リラカリス,152.0,10,2026-07-12T11:50:03
20260712-02-05,02,05,4,デアグランツ,7.2,4,2026-07-12T11:50:03
20260712-02-05,02,05,5,イッペイ,3.2,1,2026-07-12T11:50:03
20260712-02-05,02,05,6,アオイノリプー,80.8,9,2026-07-12T11:50:03
20260712-02-05,02,05,7,アルデシンザン,3.6,2,2026-07-12T11:50:03
20260712-02-05,02,05,8,ニーナラルゴ,17.7,7,2026-07-12T11:50:03
20260712-02-05,02,05,9,トムクリオーザ,8.2,5,2026-07-12T11:50:03
20260712-02-05,02,05,10,ブラッグス,4.5,3,2026-07-12T11:50:03
20260712-02-06,02,06,1,ミルトメロディー,16.9,5,
20260712-02-06,02,06,2,サトノフレイ,3.5,2,
20260712-02-06,02,06,3,ミレニアルピンク,32.6,7,
20260712-02-06,02,06,4,ビップジョワ,113.8,12,
20260712-02-06,02,06,5,ドラリズム,10.1,4,
20260712-02-06,02,06,6,ハナイロマヒナ,72.6,10,
20260712-02-06,02,06,7,フォークスアップ,68.2,9,
20260712-02-06,02,06,8,フォルストランキル,20.1,6,
20260712-02-06,02,06,9,ワイドアルバ,290.7,14,
20260712-02-06,02,06,10,ネオシューマン,135.2,13,
20260712-02-06,02,06,11,ソルトバーン,390.1,15,
20260712-02-06,02,06,12,マティンデ,7.3,3,
20260712-02-06,02,06,13,ハネマン,74.8,11,
20260712-02-06,02,06,14,ルージュフィーリア,1.9,1,
20260712-02-06,02,06,15,ノーブルマドンナ,440.9,16,
20260712-02-06,02,06,16,ルーチェコメット,65.2,8,
20260712-02-07,02,07,1,バシリス,8.6,5,
20260712-02-07,02,07,2,デルマサクラサク,3.5,2,
20260712-02-07,02,07,3,ウィンターガーデン,111.1,9,
20260712-02-07,02,07,4,リピース,54.2,8,
20260712-02-07,02,07,5,マリブサーフ,6.0,4,
20260712-02-07,02,07,6,サウンドルーチェ,34.7,7,
20260712-02-07,02,07,7,アリストクラシア,11.1,6,
20260712-02-07,02,07,8,コイタマチャン,4.9,3,
20260712-02-07,02,07,9,ヒミノエトワール,2.9,1,
20260712-02-08,02,08,1,ブレイクザアイス,20.0,8,
20260712-02-08,02,08,2,シャローファースト,2.8,1,
20260712-02-08,02,08,3,シドニーホバート,28.1,9,
20260712-02-08,02,08,4,ディースプレマシー,35.4,10,
20260712-02-08,02,08,5,シーリュウシー,11.1,4,
20260712-02-08,02,08,6,カージオイド,47.9,11,
20260712-02-08,02,08,7,ステイアンビシャス,17.5,7,
20260712-02-08,02,08,8,ミスターエメラルド,11.3,5,
20260712-02-08,02,08,9,ダイシンレアレア,3.7,2,
20260712-02-08,02,08,10,ハイドパーク,5.2,3,
20260712-02-08,02,08,11,サトノリアン,15.3,6,
20260712-02-09,02,09,1,マイネルフーガ,10.3,4,2026-07-12T14:00:03
20260712-02-09,02,09,2,ジャズ,10.5,5,2026-07-12T14:00:03
20260712-02-09,02,09,3,バルティカ,19.5,8,2026-07-12T14:00:03
20260712-02-09,02,09,4,ウィルサヴァイブ,11.9,7,2026-07-12T14:00:03
20260712-02-09,02,09,5,テルヒコウ,3.7,2,2026-07-12T14:00:03
20260712-02-09,02,09,6,ロードマンハイム,41.6,10,2026-07-12T14:00:03
20260712-02-09,02,09,7,エリム,193.5,14,2026-07-12T14:00:03
20260712-02-09,02,09,8,サタデーサンライズ,5.7,3,2026-07-12T14:00:03
20260712-02-09,02,09,9,エーデル,156.4,13,2026-07-12T14:00:03
20260712-02-09,02,09,10,コッツォリーノ,3.4,1,2026-07-12T14:00:03
20260712-02-09,02,09,11,レイヤードレッド,97.8,12,2026-07-12T14:00:03
20260712-02-09,02,09,12,フォルテフィオーレ,11.5,6,2026-07-12T14:00:03
20260712-02-09,02,09,13,フナデ,77.8,11,2026-07-12T14:00:03
20260712-02-09,02,09,14,ラブリーリディア,19.6,9,2026-07-12T14:00:03
20260712-02-10,02,10,1,カネコメブライト,7.9,4,2026-07-12T14:40:03
20260712-02-10,02,10,2,サンディブロンド,139.5,11,2026-07-12T14:40:03
