race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260607-05-01,05,01,1,カゼノオモイデ,65.3,13,2026-06-07T04:57:48
20260607-05-01,05,01,2,ハクサンミレイ,26.2,9,2026-06-07T04:57:48
20260607-05-01,05,01,3,キタノローズ,9.1,5,2026-06-07T04:57:48
20260607-05-01,05,01,4,ユキノサイエンス,30.5,10,2026-06-07T04:57:48
20260607-05-01,05,01,5,カーボフリオ,3.1,1,2026-06-07T04:57:48
20260607-05-01,05,01,6,ダイユウレゾナンス,81.1,16,2026-06-07T04:57:48
20260607-05-01,05,01,7,エリースノー,4.5,2,2026-06-07T04:57:48
20260607-05-01,05,01,8,ビリキナータ,18.9,7,2026-06-07T04:57:48
20260607-05-01,05,01,9,ルクリーシア,26.0,8,2026-06-07T04:57:48
20260607-05-01,05,01,10,アジーザム,69.0,15,2026-06-07T04:57:48
20260607-05-01,05,01,11,テンハートビート,8.9,4,2026-06-07T04:57:48
20260607-05-01,05,01,12,ロンバスブレス,6.2,3,2026-06-07T04:57:48
20260607-05-01,05,01,13,パウラメロディーア,43.9,12,2026-06-07T04:57:48
20260607-05-01,05,01,14,フィーユレアル,15.0,6,2026-06-07T04:57:48
20260607-05-01,05,01,15,グラデュエール,68.4,14,2026-06-07T04:57:48
20260607-05-01,05,01,16,ペリバジャ,43.2,11,2026-06-07T04:57:48
20260607-05-02,05,02,1,クリムゾンリーフ,4.6,2,2026-06-07T04:57:48
20260607-05-02,05,02,2,キョウエイシュバル,53.0,13,2026-06-07T04:57:48
20260607-05-02,05,02,3,ホグホグナナハン,76.4,15,2026-06-07T04:57:48
20260607-05-02,05,02,4,アイムスティルミー,21.5,9,2026-06-07T04:57:48
20260607-05-02,05,02,5,タートルインメイ,84.7,16,2026-06-07T04:57:48
20260607-05-02,05,02,6,マスカルポーネ,19.8,8,2026-06-07T04:57:48
20260607-05-02,05,02,7,ネイティヴプライド,13.2,6,2026-06-07T04:57:48
20260607-05-02,05,02,8,インナーパッション,7.9,4,2026-06-07T04:57:48
20260607-05-02,05,02,9,ブルーフレア,6.5,3,2026-06-07T04:57:48
20260607-05-02,05,02,10,アルティシエル,39.6,11,2026-06-07T04:57:48
20260607-05-02,05,02,11,ワンダーブリッツ,3.2,1,2026-06-07T04:57:48
20260607-05-02,05,02,12,ロジキセキ,50.6,12,2026-06-07T04:57:48
20260607-05-02,05,02,13,マイネルスラーヴァ,73.4,14,2026-06-07T04:57:48
20260607-05-02,05,02,14,ウォーレーションズ,33.2,10,2026-06-07T04:57:48
20260607-05-02,05,02,15,ブラックパロット,16.2,7,2026-06-07T04:57:48
20260607-05-02,05,02,16,キタイノホシ,12.6,5,2026-06-07T04:57:48
20260607-05-03,05,03,1,レッドリファインド,18.3,5,2026-06-07T04:57:48
20260607-05-03,05,03,2,カンフーヒーロー,127.2,13,2026-06-07T04:57:48
20260607-05-03,05,03,3,ナンヨーロイヤル,65.9,9,2026-06-07T04:57:48
20260607-05-03,05,03,4,レディトゥランブル,159.8,14,2026-06-07T04:57:48
20260607-05-03,05,03,5,ピクシーゲイル,186.0,16,2026-06-07T04:57:48
