race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260614-02-01,02,01,1,シバノパージャン,11
20260614-02-01,02,01,2,アゲンストオッズ,15
20260614-02-01,02,01,3,サンエンジェルス,7
20260614-02-01,02,01,4,ハイバーニアン,8
20260614-02-01,02,01,5,ミルトメロディー,5
20260614-02-01,02,01,6,ヴェンデボヌール,6
20260614-02-01,02,01,7,コシタンタン,9
20260614-02-01,02,01,8,ルナノーヴァ,13
20260614-02-01,02,01,9,マテンロウブリッジ,10
20260614-02-01,02,01,10,ニシノオールワン,3
20260614-02-01,02,01,11,デルマアサマ,14
20260614-02-01,02,01,12,ビップアリス,16
20260614-02-01,02,01,13,カガラプンツェル,1
20260614-02-01,02,01,14,フリーダムスタイル,4
20260614-02-01,02,01,15,マメーアップル,2
20260614-02-01,02,01,16,アルマフレイヤ,12
20260614-02-02,02,02,1,ライヴマルガリータ,8
20260614-02-02,02,02,2,ホワイトラバーズ,9
20260614-02-02,02,02,3,マルシュボヌール,7
20260614-02-02,02,02,4,ダンツアラーム,5
20260614-02-02,02,02,5,サトノフレイ,6
20260614-02-02,02,02,6,キタノオンザバス,11
20260614-02-02,02,02,7,テリコス,10
20260614-02-02,02,02,8,ペガサスウィンド,2
20260614-02-02,02,02,9,ユマハム,4
20260614-02-02,02,02,10,ストロングボーイ,1
20260614-02-02,02,02,11,セスティーナ,3
20260614-02-03,02,03,1,ビタミンドロップ,2
20260614-02-03,02,03,2,ホウオウバトラー,8
20260614-02-03,02,03,3,タマモキャロル,6
20260614-02-03,02,03,4,ヒューザー,5
20260614-02-03,02,03,5,ライトニングロッド,1
20260614-02-03,02,03,6,スマートイデアル,9
20260614-02-03,02,03,7,ルクソンライト,10
20260614-02-03,02,03,8,セラサイト,4
20260614-02-03,02,03,9,エコロセレナ,7
20260614-02-03,02,03,10,クインズスズラン,3
20260614-02-03,02,03,11,エトワールフィーユ,12
20260614-02-03,02,03,12,サチノブーケ,11
20260614-02-04,02,04,1,アイムイン,4
20260614-02-04,02,04,2,レガリーノ,10
20260614-02-04,02,04,3,エグジスタンス,3
20260614-02-04,02,04,4,ホウショウリュウ,11
20260614-02-04,02,04,5,マンサニージャ,6
20260614-02-04,02,04,6,ブランヴァンダイク,1
20260614-02-04,02,04,7,コスモアルペジオ,13
20260614-02-04,02,04,8,アート,7
20260614-02-04,02,04,9,キヨタリート,15
20260614-02-04,02,04,10,ショウナンアワード,14
20260614-02-04,02,04,11,アルケミラモリス,5
20260614-02-04,02,04,12,トリニタリオ,2
20260614-02-04,02,04,13,ロッサコメータ,9
20260614-02-04,02,04,14,リーベンスヴェルト,12
20260614-02-04,02,04,15,ココソラーレ,16
20260614-02-04,02,04,16,コティノス,8
20260614-02-05,02,05,1,ガーシュウィン,8
20260614-02-05,02,05,2,アイシテルヨナオミ,7
20260614-02-05,02,05,3,セタキト,1
20260614-02-05,02,05,4,スケルツォテソーロ,6
20260614-02-05,02,05,5,シークレットタワー,3
20260614-02-05,02,05,6,タイフーンナイン,2
20260614-02-05,02,05,7,テイクケア,5
20260614-02-05,02,05,8,パンジャケリー,4
20260614-02-06,02,06,1,ボーントゥラブユー,5
20260614-02-06,02,06,2,マテンロウオリジン,2
20260614-02-06,02,06,3,エイカイコバチ,1
20260614-02-06,02,06,4,アルペングロー,13
20260614-02-06,02,06,5,ハルノアメ,3
20260614-02-06,02,06,6,ウインアベリア,14
20260614-02-06,02,06,7,ビップジョワ,11
20260614-02-06,02,06,8,フローレンスフーガ,7
20260614-02-06,02,06,9,ヒメヒオウギ,4
20260614-02-06,02,06,10,ハートチャン,9
20260614-02-06,02,06,11,ラップトップ,6
20260614-02-06,02,06,12,ヴァールザーゲン,15
20260614-02-06,02,06,13,ピアス,0
20260614-02-06,02,06,14,ブライトエアリー,10
20260614-02-06,02,06,15,ミナヅキ,12
20260614-02-06,02,06,16,レジオンポレール,8
20260614-02-07,02,07,1,フレンズプラス,5
20260614-02-07,02,07,2,ムーンブランシュ,6
20260614-02-07,02,07,3,キャリーグレイス,11
20260614-02-07,02,07,4,ミサビスケッツ,3
20260614-02-07,02,07,5,パーティーガール,10
20260614-02-07,02,07,6,オオゾラヒバリ,8
20260614-02-07,02,07,7,スパークルジョイ,7
20260614-02-07,02,07,8,ゴールドヴィーナス,12
20260614-02-07,02,07,9,テーオーナタリー,9
20260614-02-07,02,07,10,レストプレドゥモア,2
20260614-02-07,02,07,11,アルヘンティニータ,4
20260614-02-07,02,07,12,ヒットミー,1
20260614-02-08,02,08,1,ジャスパールビー,13
20260614-02-08,02,08,2,グリフォン,5
20260614-02-08,02,08,3,マジェステラ,10
20260614-02-08,02,08,4,スプリングデイ,7
20260614-02-08,02,08,5,シャインズオンユー,8
20260614-02-08,02,08,6,スマッシュアウト,12
20260614-02-08,02,08,7,アートフォーム,11
20260614-02-08,02,08,8,クレセントウイング,4
20260614-02-08,02,08,9,フレンドモナコ,9
20260614-02-08,02,08,10,シーグルロス,1
20260614-02-08,02,08,11,フロウアンドライム,6
20260614-02-08,02,08,12,シュークリーム,2
20260614-02-08,02,08,13,プリンセスモコ,3
20260614-02-09,02,09,1,サウンドサンライズ,4
20260614-02-09,02,09,2,ゼアズノープレイス,9
20260614-02-09,02,09,3,ハミルトン,5
20260614-02-09,02,09,4,コスモナエマ,7
20260614-02-09,02,09,5,モンローウォーク,1
20260614-02-09,02,09,6,ナムラヒナギク,3
20260614-02-09,02,09,7,ポタリング,6
20260614-02-09,02,09,8,ゴガツノアマノガワ,10
20260614-02-09,02,09,9,キセキノエンジェル,8
20260614-02-09,02,09,10,ドッグウッド,2
20260614-02-10,02,10,1,リッチブラック,12
20260614-02-10,02,10,2,フェスタリア,9
20260614-02-10,02,10,3,チギリ,1
20260614-02-10,02,10,4,ディアウス,2
20260614-02-10,02,10,5,エアニゲラ,3
20260614-02-10,02,10,6,アールプロスト,6
20260614-02-10,02,10,7,タイヨウフレア,8
20260614-02-10,02,10,8,メイショウタイピン,5
20260614-02-10,02,10,9,レイザリオ,10
20260614-02-10,02,10,10,ラマンシュ,11
20260614-02-10,02,10,11,マーウォルス,7
20260614-02-10,02,10,12,ジュンラトゥール,4
20260614-02-11,02,11,1,ハリウッドメモリー,10
20260614-02-11,02,11,2,マーブルパレス,1
20260614-02-11,02,11,3,ムチャスグラシアス,16
20260614-02-11,02,11,4,エクストラバック,8
20260614-02-11,02,11,5,ゴキゲンサン,14
20260614-02-11,02,11,6,ライツユーアップ,13
20260614-02-11,02,11,7,リリーフィールド,12
20260614-02-11,02,11,8,ガットネロ,4
20260614-02-11,02,11,9,ミニョンマルーン,6
20260614-02-11,02,11,10,スミレファースト,15
20260614-02-11,02,11,11,エクセルゴールド,11
20260614-02-11,02,11,12,フェアリーライズ,9
20260614-02-11,02,11,13,ヴィヴァクラウン,3
20260614-02-11,02,11,14,フードマン,2
20260614-02-11,02,11,15,ベビーズブレス,5
20260614-02-11,02,11,16,フミサウンド,7
20260614-02-12,02,12,1,マジカルシャイン,9
20260614-02-12,02,12,2,アオハルブルース,3
20260614-02-12,02,12,3,ベイビールビオ,4
20260614-02-12,02,12,4,グレイスフルマーチ,2
20260614-02-12,02,12,5,ガーネットフレア,7
20260614-02-12,02,12,6,アチーヴァー,6
20260614-02-12,02,12,7,ライフイズ,8
20260614-02-12,02,12,8,ストラーダ,1
20260614-02-12,02,12,9,トップオンザヒル,10
20260614-02-12,02,12,10,パシーヴ,5
20260614-05-01,05,01,1,スウェーバック,9
20260614-05-01,05,01,2,イナンナ,10
20260614-05-01,05,01,3,スピニンググローブ,5
20260614-05-01,05,01,4,リオンアンサー,11
