race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260913-06-01,06,01,1,ヴィーデ,72.0,9,2026-09-13T09:59:33
20260913-06-01,06,01,2,シークレットキー,7.8,6,2026-09-13T09:59:33
20260913-06-01,06,01,3,スノーリン,219.1,10,2026-09-13T09:59:33
20260913-06-01,06,01,4,モナコブル,5.8,2,2026-09-13T09:59:33
20260913-06-01,06,01,5,セイウンビッグバン,6.9,3,2026-09-13T09:59:33
20260913-06-01,06,01,6,プレミアブルー,7.3,5,2026-09-13T09:59:33
20260913-06-01,06,01,7,グロリアラウス,9.6,8,2026-09-13T09:59:33
20260913-06-01,06,01,8,サラフィエル,7.1,4,2026-09-13T09:59:33
20260913-06-01,06,01,9,ストラクチャー,7.9,7,2026-09-13T09:59:33
20260913-06-01,06,01,10,ゴールデンルーキー,3.5,1,2026-09-13T09:59:33
20260913-06-02,06,02,1,ライヴテキーラ,110.7,8,2026-09-13T10:34:33
20260913-06-02,06,02,2,マイネルリシャール,6.4,3,2026-09-13T10:34:33
20260913-06-02,06,02,3,テキサス,2.5,2,2026-09-13T10:34:33
20260913-06-02,06,02,4,サンタンヌ,14.1,5,2026-09-13T10:34:33
20260913-06-02,06,02,5,サーギュスターヴ,64.6,7,2026-09-13T10:34:33
20260913-06-02,06,02,6,ギガントシュラーク,163.0,10,2026-09-13T10:34:33
20260913-06-02,06,02,7,ウィナーズチェック,6.8,4,2026-09-13T10:34:33
20260913-06-02,06,02,8,シュートザワークス,2.3,1,2026-09-13T10:34:33
20260913-06-02,06,02,9,マイネルウルカヌス,152.0,9,2026-09-13T10:34:33
20260913-06-02,06,02,10,アルバスタキヤ,56.2,6,2026-09-13T10:34:33
20260913-06-03,06,03,1,ブレイヴアーサー,30.4,11,2026-09-13T11:04:33
20260913-06-03,06,03,2,キンバリー,75.7,12,2026-09-13T11:04:33
20260913-06-03,06,03,3,コスモベスケーデン,28.6,9,2026-09-13T11:04:33
20260913-06-03,06,03,4,アルニタク,17.9,5,2026-09-13T11:04:33
20260913-06-03,06,03,5,ソラティオ,110.8,14,2026-09-13T11:04:33
20260913-06-03,06,03,6,ラフエルガ,1.9,1,2026-09-13T11:04:33
20260913-06-03,06,03,7,アレックスケー,4.7,2,2026-09-13T11:04:33
20260913-06-03,06,03,8,サイモンオリエント,13.8,4,2026-09-13T11:04:33
20260913-06-03,06,03,9,アドバンスアゲイン,26.5,8,2026-09-13T11:04:33
20260913-06-03,06,03,10,パレスラン,28.7,10,2026-09-13T11:04:33
20260913-06-03,06,03,11,サンアンドスターズ,96.1,13,2026-09-13T11:04:33
20260913-06-03,06,03,12,キセキノユニコーン,7.9,3,2026-09-13T11:04:33
20260913-06-03,06,03,13,シュネルアステリア,120.5,16,2026-09-13T11:04:33
20260913-06-03,06,03,14,ヴァンデエス,111.9,15,2026-09-13T11:04:33
20260913-06-03,06,03,15,セイカタカキヤチク,21.5,7,2026-09-13T11:04:33
20260913-06-03,06,03,16,イサチルサリーレ,19.5,6,2026-09-13T11:04:33
20260913-06-04,06,04,1,ジャジャミン,26.1,10,2026-09-13T11:34:33
20260913-06-04,06,04,2,ランウェイミューズ,9.2,6,2026-09-13T11:34:33
20260913-06-04,06,04,3,ブライティアロード,221.0,14,2026-09-13T11:34:33
20260913-06-04,06,04,4,ダイユウルミナス,13.0,8,2026-09-13T11:34:33
20260913-06-04,06,04,5,グランマエストロ,10.6,7,2026-09-13T11:34:33
20260913-06-04,06,04,6,ショウナンバーボン,4.5,1,2026-09-13T11:34:33
20260913-06-04,06,04,7,ピコプリンセス,16.2,9,2026-09-13T11:34:33
20260913-06-04,06,04,8,ワインダークシー,4.5,2,2026-09-13T11:34:33
20260913-06-04,06,04,9,ワッフル,132.7,13,2026-09-13T11:34:33
20260913-06-04,06,04,10,ウインドオブヘヴン,8.9,4,2026-09-13T11:34:33
20260913-06-04,06,04,11,ロジタイガー,255.2,15,2026-09-13T11:34:33
20260913-06-04,06,04,12,ニシノオールワン,41.7,12,2026-09-13T11:34:33
20260913-06-04,06,04,13,オンナキュヌヴィ,8.1,3,2026-09-13T11:34:33
20260913-06-04,06,04,14,アリアス,16.9,10,2026-09-13T11:34:33
20260913-06-04,06,04,15,ポポラヴィスタ,36.6,11,2026-09-13T11:34:33
20260913-06-04,06,04,16,ラグアイリータ,9.2,5,2026-09-13T11:34:33
20260913-06-05,06,05,1,セイルクルーズ,96.1,8,2026-09-13T12:24:33
20260913-06-05,06,05,2,ラルコ,3.8,2,2026-09-13T12:24:33
20260913-06-05,06,05,3,ストロングボイス,25.7,7,2026-09-13T12:24:33
20260913-06-05,06,05,4,カシノデスティニー,171.3,10,2026-09-13T12:24:33
20260913-06-05,06,05,5,コッディ,5.7,4,2026-09-13T12:24:33
20260913-06-05,06,05,6,コスモコリウス,8.6,5,2026-09-13T12:24:33
20260913-06-05,06,05,7,マイサマーガール,98.5,9,2026-09-13T12:24:33
20260913-06-05,06,05,8,タンタトリス,8.9,6,2026-09-13T12:24:33
20260913-06-05,06,05,9,サトノアニマ,5.5,3,2026-09-13T12:24:33
20260913-06-05,06,05,10,ホウフクゼットウ,190.6,11,2026-09-13T12:24:33
20260913-06-05,06,05,11,スローブギ,2.9,1,2026-09-13T12:24:33
20260913-06-06,06,06,1,マイネルオランチア,23.6,7,2026-09-13T12:53:33
20260913-06-06,06,06,2,ヨーゼフ,11.2,4,2026-09-13T12:53:33
