race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260823-01-01,01,01,1,アーミル,10
20260823-01-01,01,01,2,アッシュグレイス,8
20260823-01-01,01,01,3,アイビーミャーオ,2
20260823-01-01,01,01,4,ルーチェコメット,6
20260823-01-01,01,01,5,シェイプオブユー,1
20260823-01-01,01,01,6,ニシノギャルズ,5
20260823-01-01,01,01,7,トリアングルレディ,9
20260823-01-01,01,01,8,ロングフルスペック,12
20260823-01-01,01,01,9,ペイシャクロス,4
20260823-01-01,01,01,10,ベルグランボヌール,11
20260823-01-01,01,01,11,アジーザム,7
20260823-01-01,01,01,12,メイショウマドンナ,3
20260823-01-02,01,02,1,デザートスピリット,1
20260823-01-02,01,02,2,トムクリオーザ,2
20260823-01-02,01,02,3,リーゼントエース,9
20260823-01-02,01,02,4,シガレス,11
20260823-01-02,01,02,5,ティアラード,4
20260823-01-02,01,02,6,セールデュクール,0
20260823-01-02,01,02,7,サンシルヴァリー,7
20260823-01-02,01,02,8,サンレガート,5
20260823-01-02,01,02,9,アルデシンザン,8
20260823-01-02,01,02,10,ウィルレーヴィア,6
20260823-01-02,01,02,11,シークレットタワー,10
20260823-01-02,01,02,12,ムッチリスタイル,3
20260823-01-03,01,03,1,ブルーエ,8
20260823-01-03,01,03,2,ホウオウファラオ,4
20260823-01-03,01,03,3,ブルーアンビエンス,5
20260823-01-03,01,03,4,レジオンポレール,11
20260823-01-03,01,03,5,セラサイト,2
20260823-01-03,01,03,6,セブンワンダーズ,12
20260823-01-03,01,03,7,ジェイストリーク,6
20260823-01-03,01,03,8,メイショウライゴー,0
20260823-01-03,01,03,9,ジェッディンデデン,13
20260823-01-03,01,03,10,エクラドット,7
20260823-01-03,01,03,11,アオイミズホ,3
20260823-01-03,01,03,12,ヒマラヤミュサ,10
20260823-01-03,01,03,13,ファイアリービート,1
20260823-01-03,01,03,14,アメリカンダンス,9
20260823-01-04,01,04,1,ドンレミラピュセル,11
20260823-01-04,01,04,2,ブレッティレディ,6
20260823-01-04,01,04,3,ロジスカヤ,5
20260823-01-04,01,04,4,スカイピア,13
20260823-01-04,01,04,5,メイショウテンジン,4
20260823-01-04,01,04,6,ファイティンアスク,8
20260823-01-04,01,04,7,ユーベルジーク,9
20260823-01-04,01,04,8,リアララ,2
20260823-01-04,01,04,9,ヴェンデボヌール,14
20260823-01-04,01,04,10,リネアベルタ,7
20260823-01-04,01,04,11,ニットウエース,12
20260823-01-04,01,04,12,レッドアイスピア,1
20260823-01-04,01,04,13,ゲフィオン,10
20260823-01-04,01,04,14,チャーミングアイ,0
20260823-01-04,01,04,15,ウォーターブビンガ,0
20260823-01-04,01,04,16,アドマイヤパープル,3
20260823-01-05,01,05,1,リズムオブサンダー,2
20260823-01-05,01,05,2,アオイゲート,3
20260823-01-05,01,05,3,ヴァンドレスト,1
20260823-01-05,01,05,4,ボディビルダー,7
20260823-01-05,01,05,5,ソフィーサンライズ,5
20260823-01-05,01,05,6,マテンロウバモス,6
20260823-01-05,01,05,7,バトルナイト,4
20260823-01-06,01,06,1,ゴーゴーリチャード,14
20260823-01-06,01,06,2,ルールザウェイヴ,2
20260823-01-06,01,06,3,クイーンズワーフ,10
20260823-01-06,01,06,4,モノポリオ,8
20260823-01-06,01,06,5,ルクスアドラー,3
20260823-01-06,01,06,6,モルニケ,7
20260823-01-06,01,06,7,ブライトフレア,5
20260823-01-06,01,06,8,オーケーダイナ,11
20260823-01-06,01,06,9,サンウリエル,6
20260823-01-06,01,06,10,ファニーバニー,13
20260823-01-06,01,06,11,ホウオウペトリュス,9
20260823-01-06,01,06,12,サンセットゴールド,1
20260823-01-06,01,06,13,クラインシュミット,12
20260823-01-06,01,06,14,ベアサナエチャン,4
20260823-01-07,01,07,1,シーリュウシー,11
20260823-01-07,01,07,2,シドニーホバート,9
20260823-01-07,01,07,3,タイキフィアリーベ,7
