race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,planned_stake_yen_100unit,settled_stake_yen_100unit,horse_refunded,prediction_issued,race_status,result_resolved,payout_resolved,payout_final,actual_execution_date,evaluable,evaluation_exclusion_reason,profit_loss_yen_100unit
20260823-01-01,01,01,,1000,12,11,アジーザム,,,66.6,9,73.6,9,0.0136,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-01,01,01,,1000,12,12,メイショウマドンナ,○,2,8.3,2,7.7,3,0.1299,0.11900000000000001,0.99,混戦,False,3,0,140,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,1,デザートスピリット,○,2,3.4,2,3.3,2,0.303,0.244,0.83,混戦,False,1,330,160,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,2,トムクリオーザ,,,20.0,6,17.2,6,0.0581,,,,False,2,0,430,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,3,リーゼントエース,,,37.9,8,73.1,8,0.0137,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,4,シガレス,,,20.1,7,32.4,7,0.0309,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,5,ティアラード,◎,1,2.5,1,2.2,1,0.4545,0.24100000000000002,0.6,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,6,セールデュクール,,,65.0,11,65.0,11,0.0154,,,,False,0,0,0,0,0,True,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,7,サンシルヴァリー,,,69.9,12,159.2,11,0.0063,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,8,サンレガート,,,14.4,5,12.5,5,0.08,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,9,アルデシンザン,▲,3,7.2,4,8.6,4,0.1163,0.078,0.57,混戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,10,ウィルレーヴィア,☆,5,40.4,9,113.5,9,0.0088,0.016,0.64,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,11,シークレットタワー,,,58.6,10,122.4,10,0.0082,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-02,01,02,,1500,11,12,ムッチリスタイル,△,4,6.1,3,5.0,3,0.2,0.128,0.78,混戦,False,3,0,190,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,1,ブルーエ,,,30.7,11,34.5,10,0.029,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,2,ホウオウファラオ,▲,3,10.5,5,9.5,6,0.1053,0.086,0.9,標準,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,3,ブルーアンビエンス,,,52.7,12,83.0,12,0.012,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,4,レジオンポレール,,,7.2,4,8.7,5,0.1149,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,5,セラサイト,,,12.8,7,15.8,7,0.0633,,,,False,2,0,310,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,6,セブンワンダーズ,☆,5,23.1,9,40.3,11,0.0248,0.034,0.78,標準,False,12,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,7,ジェイストリーク,△,4,5.8,3,6.4,3,0.1562,0.10800000000000001,0.63,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,8,メイショウライゴー,,,13.6,8,27.3,9,0.0366,,,,False,0,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,9,ジェッディンデデン,,,96.5,13,153.7,13,0.0065,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,10,エクラドット,,,11.2,6,8.2,4,0.122,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,11,アオイミズホ,◎,1,3.7,1,3.4,1,0.2941,0.23,0.85,標準,False,3,0,160,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,12,ヒマラヤミュサ,,,172.7,14,383.5,14,0.0026,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,13,ファイアリービート,○,2,5.4,2,4.0,2,0.25,0.17,0.92,標準,False,1,400,170,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-03,01,03,,1700,14,14,アメリカンダンス,,,24.2,10,23.5,8,0.0426,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,1,ドンレミラピュセル,,,45.5,13,31.7,11,0.0315,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,2,ブレッティレディ,,,11.7,5,20.0,9,0.05,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,3,ロジスカヤ,☆,5,17.5,9,19.0,7,0.0526,0.042,0.73,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,4,スカイピア,△,4,10.3,3,13.2,5,0.0758,0.057,0.59,混戦,False,13,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,5,メイショウテンジン,▲,3,13.6,6,10.1,4,0.099,0.061,0.83,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,6,ファイティンアスク,,,23.5,10,28.4,10,0.0352,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,7,ユーベルジーク,,,56.1,14,158.8,14,0.0063,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,8,リアララ,○,2,2.3,1,2.1,1,0.4762,0.295,0.68,混戦,False,2,0,120,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,9,ヴェンデボヌール,,,14.5,7,49.9,12,0.02,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,10,リネアベルタ,,,17.1,8,16.2,6,0.0617,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,11,ニットウエース,,,98.0,16,166.0,15,0.006,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,12,レッドアイスピア,◎,1,8.4,2,6.0,2,0.1667,0.08900000000000001,0.75,混戦,False,1,600,150,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,13,ゲフィオン,,,30.6,12,57.7,13,0.0173,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,14,チャーミングアイ,,,24.8,11,19.2,8,0.0521,,,,False,0,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,15,ウォーターブビンガ,,,82.1,15,296.7,16,0.0034,,,,False,0,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-04,01,04,,1200,16,16,アドマイヤパープル,,,11.3,4,8.5,3,0.1176,,,,False,3,0,230,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-05,01,05,,2000,7,1,リズムオブサンダー,,,10.7,4,21.7,5,0.0461,,,,False,2,0,470,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-05,01,05,,2000,7,2,アオイゲート,△,4,8.4,3,8.1,3,0.1235,0.07400000000000001,0.62,混戦,False,3,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-05,01,05,,2000,7,3,ヴァンドレスト,○,2,2.3,1,2.0,1,0.5,0.248,0.57,混戦,False,1,200,170,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-05,01,05,,2000,7,4,ボディビルダー,◎,1,11.5,5,24.7,6,0.0405,0.11599999999999999,1.33,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-05,01,05,,2000,7,5,ソフィーサンライズ,,,20.2,7,43.4,7,0.023,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-05,01,05,,2000,7,6,マテンロウバモス,▲,3,2.4,2,2.1,2,0.4762,0.16399999999999998,0.39,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-05,01,05,,2000,7,7,バトルナイト,☆,5,13.4,6,14.5,4,0.069,0.10300000000000001,1.38,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,1,ゴーゴーリチャード,,,17.5,6,40.6,9,0.0246,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,2,ルールザウェイヴ,☆,5,2.9,1,2.9,2,0.3448,0.17800000000000002,0.52,混戦,False,2,0,160,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,3,クイーンズワーフ,,,23.2,8,38.1,6,0.0262,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,4,モノポリオ,△,4,3.2,2,2.4,1,0.4167,0.218,0.7,混戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,5,ルクスアドラー,,,22.1,7,39.7,7,0.0252,,,,False,3,0,570,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,6,モルニケ,◎,1,6.4,3,4.0,3,0.25,0.16,1.02,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,7,ブライトフレア,▲,3,55.9,11,248.2,13,0.004,0.027000000000000003,1.51,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,8,オーケーダイナ,,,63.0,13,55.3,10,0.0181,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,9,サンウリエル,,,53.5,10,124.2,11,0.0081,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,10,ファニーバニー,,,8.7,4,19.4,5,0.0515,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,11,ホウオウペトリュス,,,58.8,12,165.6,12,0.006,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,12,サンセットゴールド,,,27.5,9,40.6,8,0.0246,,,,False,1,4060,630,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,13,クラインシュミット,,,101.2,14,410.8,14,0.0024,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-06,01,06,,1500,14,14,ベアサナエチャン,○,2,14.0,5,16.0,4,0.0625,0.069,0.96,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,1,シーリュウシー,,,37.2,10,42.6,9,0.0235,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,2,シドニーホバート,,,48.1,11,123.3,11,0.0081,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,3,タイキフィアリーベ,,,15.9,8,20.4,8,0.049,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,4,リバーソニック,○,2,8.3,6,5.8,4,0.1724,0.08199999999999999,0.68,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,5,ニヒトツーゼーア,☆,5,9.0,7,9.5,6,0.1053,0.045,0.41,混戦,False,1,950,300,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,6,トライゴーニック,,,6.9,3,15.8,7,0.0633,,,,False,3,0,510,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,7,アスクガンバーレ,,,3.4,1,5.7,3,0.1754,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,8,ミスターエメラルド,△,4,7.8,5,5.2,2,0.1923,0.111,0.87,混戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,9,ステイアンビシャス,◎,1,7.1,4,5.9,5,0.1695,0.14,0.99,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,10,ダイシンレアレア,▲,3,5.5,2,3.4,1,0.2941,0.203,1.12,混戦,False,2,0,150,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-07,01,07,,2400,11,11,ブーケドグレイス,,,32.8,9,117.4,10,0.0085,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,1,シニャンガ,○,2,5.2,3,5.4,3,0.1852,0.247,1.28,標準,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,2,サクラアドリア,,,7.3,4,18.0,6,0.0556,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,3,ブランヴァンダイク,☆,5,9.8,7,21.3,7,0.0469,0.047,0.46,標準,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,4,シャルムグリーン,,,27.9,8,33.5,8,0.0299,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,5,ララオウ,,,7.4,6,14.2,5,0.0704,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,6,ピティロディア,,,34.0,9,82.0,9,0.0122,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,7,ジェルブロア,△,4,7.3,4,7.8,4,0.1282,0.114,0.83,標準,False,3,0,160,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,8,ダノンプレサージュ,▲,3,3.8,1,2.4,1,0.4167,0.171,0.65,標準,False,1,240,130,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,9,マイネルシンベリン,◎,1,4.9,2,3.2,2,0.3125,0.17800000000000002,0.87,標準,False,2,0,120,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,10,ゴールドジェスター,,,74.1,11,137.3,10,0.0073,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-08,01,08,,1800,11,11,ソワンドヴィクター,,,70.6,10,254.1,11,0.0039,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,1,アドミラルシップ,,,8.0,4,9.5,6,0.1053,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,2,ハルフロンティア,◎,1,10.7,6,6.3,4,0.1587,0.141,1.51,混戦,False,2,0,240,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,3,デルシエロ,,,9.1,5,16.3,8,0.0613,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,4,グランツローゼ,,,35.7,12,163.7,13,0.0061,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,5,エチゴドラゴン,△,4,5.0,2,4.0,1,0.25,0.152,0.76,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,6,マイネルマスター,,,20.6,9,67.1,11,0.0149,,,,False,3,0,1210,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,7,ドーギッド,,,34.9,11,60.1,10,0.0166,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,8,ジャケットポケット,▲,3,12.0,7,8.5,5,0.1176,0.063,0.76,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,9,サイン,,,13.2,8,15.1,7,0.0662,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,10,ユメシルベ,,,54.7,13,78.1,12,0.0128,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,11,メイショウテンク,○,2,4.0,1,4.2,2,0.2381,0.152,0.61,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,12,ダノンシーホーク,,,26.3,10,34.6,9,0.0289,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-09,01,09,ルスツ特別,2000,13,13,エイシンインアウト,☆,5,6.3,3,5.4,3,0.1852,0.085,0.53,混戦,False,1,540,260,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,1,ローズマイスター,◎,1,5.2,1,7.9,3,0.1266,0.183,0.95,標準,False,2,0,280,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,2,クリノラピダス,,,52.8,13,180.0,13,0.0056,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,3,ハイクオリティ,▲,3,7.6,2,5.8,1,0.1724,0.129,0.98,標準,False,13,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,4,セイントホース,,,8.7,6,8.5,4,0.1176,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,5,オーロラアーク,,,95.4,14,247.8,14,0.004,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,6,ユウェンタース,,,9.1,7,9.4,5,0.1064,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,7,レッドライトニング,☆,5,8.5,5,9.4,6,0.1064,0.057,0.48,標準,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,8,ハヤブサオヒメサマ,,,7.7,3,9.9,8,0.101,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,9,ヒミノエトワール,,,12.4,9,9.8,7,0.102,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,10,カスバートテソーロ,○,2,11.1,8,12.1,10,0.0826,0.069,0.76,標準,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,11,アオハルブルース,△,4,7.7,3,6.0,2,0.1667,0.102,0.79,標準,False,3,0,220,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,12,ヒルノピレネー,,,16.4,10,10.2,9,0.098,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,13,マーシヴィガラス,,,34.5,12,86.5,12,0.0116,,,,False,1,8650,2090,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-10,01,10,２０２６ワールドオールスタージョッキーズ第３戦,1700,14,14,ウインハルモニア,,,27.6,11,18.0,11,0.0556,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,1,ナムラクララ,▲,3,16.4,8,22.0,8,0.0455,0.045,0.73,混戦,False,13,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,2,ルシード,◎,1,17.1,9,18.4,7,0.0543,0.057,0.97,混戦,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,3,パンジャタワー,○,2,2.3,1,1.9,1,0.5263,0.251,0.58,混戦,False,2,0,110,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,4,エーティーマクフィ,,,10.2,4,12.1,4,0.0826,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,5,ゾンニッヒ,,,22.5,10,44.9,11,0.0223,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,6,ジョーメッドヴィン,,,95.8,14,138.3,14,0.0072,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,7,マイネルジェロディ,,,205.3,16,291.7,16,0.0034,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,8,ウインカーネリアン,☆,5,9.7,3,9.8,3,0.102,0.08900000000000001,0.86,混戦,False,3,0,270,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,9,イツモニコニコ,,,53.6,13,79.3,13,0.0126,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,10,ダノンマッキンリー,,,14.4,5,22.6,9,0.0442,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,11,リラエンブレム,,,37.1,11,31.6,10,0.0316,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,12,レッドアヴァンティ,,,144.8,15,206.2,15,0.0048,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,13,ロジケープ,,,5.7,2,6.3,2,0.1587,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,14,サウンドモリアーナ,△,4,15.3,6,12.9,5,0.0775,0.057999999999999996,0.89,混戦,False,1,1290,300,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,15,エイシンディード,,,15.4,7,16.2,6,0.0617,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-11,01,11,キーンランドカップ,1200,16,16,ロードフォアエース,,,38.6,12,55.2,12,0.0181,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-12,01,12,２０２６ワールドオールスタージョッキーズ第４戦,1800,14,1,ミーントゥビー,,,3.8,1,7.4,4,0.1351,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-12,01,12,２０２６ワールドオールスタージョッキーズ第４戦,1800,14,2,マイネルフォルツァ,,,25.2,11,47.1,11,0.0212,,,,False,2,0,940,0,0,False,True,RUN,True,True,True,20260823,True,,0
20260823-01-12,01,12,２０２６ワールドオールスタージョッキーズ第４戦,1800,14,3,バセリーナ,,,16.3,9,30.2,10,0.0331,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260823,True,,0
