race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260823-01-01,01,01,1,アーミル,131.7,10,2026-08-23T09:59:34
20260823-01-01,01,01,2,アッシュグレイス,230.6,12,2026-08-23T09:59:34
20260823-01-01,01,01,3,アイビーミャーオ,1.4,1,2026-08-23T09:59:34
20260823-01-01,01,01,4,ルーチェコメット,20.4,7,2026-08-23T09:59:34
20260823-01-01,01,01,5,シェイプオブユー,7.6,2,2026-08-23T09:59:34
20260823-01-01,01,01,6,ニシノギャルズ,16.9,6,2026-08-23T09:59:34
20260823-01-01,01,01,7,トリアングルレディ,157.0,11,2026-08-23T09:59:34
20260823-01-01,01,01,8,ロングフルスペック,31.8,8,2026-08-23T09:59:34
20260823-01-01,01,01,9,ペイシャクロス,14.6,5,2026-08-23T09:59:34
20260823-01-01,01,01,10,ベルグランボヌール,13.2,4,2026-08-23T09:59:34
20260823-01-01,01,01,11,アジーザム,73.6,9,2026-08-23T09:59:34
20260823-01-01,01,01,12,メイショウマドンナ,7.7,3,2026-08-23T09:59:34
20260823-01-02,01,02,1,デザートスピリット,3.3,2,2026-08-23T10:20:02
20260823-01-02,01,02,2,トムクリオーザ,17.2,6,2026-08-23T10:20:02
20260823-01-02,01,02,3,リーゼントエース,73.1,8,2026-08-23T10:20:02
20260823-01-02,01,02,4,シガレス,32.4,7,2026-08-23T10:20:02
20260823-01-02,01,02,5,ティアラード,2.2,1,2026-08-23T10:20:02
20260823-01-02,01,02,6,セールデュクール,65.0,11,2026-08-23T10:20:02
20260823-01-02,01,02,7,サンシルヴァリー,159.2,11,2026-08-23T10:20:02
20260823-01-02,01,02,8,サンレガート,12.5,5,2026-08-23T10:20:02
20260823-01-02,01,02,9,アルデシンザン,8.6,4,2026-08-23T10:20:02
20260823-01-02,01,02,10,ウィルレーヴィア,113.5,9,2026-08-23T10:20:02
20260823-01-02,01,02,11,シークレットタワー,122.4,10,2026-08-23T10:20:02
20260823-01-02,01,02,12,ムッチリスタイル,5.0,3,2026-08-23T10:20:02
20260823-01-03,01,03,1,ブルーエ,34.5,10,2026-08-23T10:50:02
20260823-01-03,01,03,2,ホウオウファラオ,9.5,6,2026-08-23T10:50:02
20260823-01-03,01,03,3,ブルーアンビエンス,83.0,12,2026-08-23T10:50:02
20260823-01-03,01,03,4,レジオンポレール,8.7,5,2026-08-23T10:50:02
20260823-01-03,01,03,5,セラサイト,15.8,7,2026-08-23T10:50:02
20260823-01-03,01,03,6,セブンワンダーズ,40.3,11,2026-08-23T10:50:02
20260823-01-03,01,03,7,ジェイストリーク,6.4,3,2026-08-23T10:50:02
20260823-01-03,01,03,8,メイショウライゴー,27.3,9,2026-08-23T10:50:02
20260823-01-03,01,03,9,ジェッディンデデン,153.7,13,2026-08-23T10:50:02
20260823-01-03,01,03,10,エクラドット,8.2,4,2026-08-23T10:50:02
20260823-01-03,01,03,11,アオイミズホ,3.4,1,2026-08-23T10:50:02
20260823-01-03,01,03,12,ヒマラヤミュサ,383.5,14,2026-08-23T10:50:02
20260823-01-03,01,03,13,ファイアリービート,4.0,2,2026-08-23T10:50:02
20260823-01-03,01,03,14,アメリカンダンス,23.5,8,2026-08-23T10:50:02
20260823-01-04,01,04,1,ドンレミラピュセル,31.7,11,2026-08-23T11:29:33
20260823-01-04,01,04,2,ブレッティレディ,20.0,9,2026-08-23T11:29:33
20260823-01-04,01,04,3,ロジスカヤ,19.0,7,2026-08-23T11:29:33
20260823-01-04,01,04,4,スカイピア,13.2,5,2026-08-23T11:29:33
20260823-01-04,01,04,5,メイショウテンジン,10.1,4,2026-08-23T11:29:33
20260823-01-04,01,04,6,ファイティンアスク,28.4,10,2026-08-23T11:29:33
20260823-01-04,01,04,7,ユーベルジーク,158.8,14,2026-08-23T11:29:33
20260823-01-04,01,04,8,リアララ,2.1,1,2026-08-23T11:29:33
20260823-01-04,01,04,9,ヴェンデボヌール,49.9,12,2026-08-23T11:29:33
20260823-01-04,01,04,10,リネアベルタ,16.2,6,2026-08-23T11:29:33
20260823-01-04,01,04,11,ニットウエース,166.0,15,2026-08-23T11:29:33
20260823-01-04,01,04,12,レッドアイスピア,6.0,2,2026-08-23T11:29:33
20260823-01-04,01,04,13,ゲフィオン,57.7,13,2026-08-23T11:29:33
20260823-01-04,01,04,14,チャーミングアイ,19.2,8,2026-08-23T11:29:33
20260823-01-04,01,04,15,ウォーターブビンガ,296.7,16,2026-08-23T11:29:33
20260823-01-04,01,04,16,アドマイヤパープル,8.5,3,2026-08-23T11:29:33
20260823-01-05,01,05,1,リズムオブサンダー,21.7,5,2026-08-23T12:10:02
20260823-01-05,01,05,2,アオイゲート,8.1,3,2026-08-23T12:10:02
20260823-01-05,01,05,3,ヴァンドレスト,2.0,1,2026-08-23T12:10:02
20260823-01-05,01,05,4,ボディビルダー,24.7,6,2026-08-23T12:10:02
20260823-01-05,01,05,5,ソフィーサンライズ,43.4,7,2026-08-23T12:10:02
20260823-01-05,01,05,6,マテンロウバモス,2.1,2,2026-08-23T12:10:02
20260823-01-05,01,05,7,バトルナイト,14.5,4,2026-08-23T12:10:02
20260823-01-06,01,06,1,ゴーゴーリチャード,40.6,9,2026-08-23T12:40:02
20260823-01-06,01,06,2,ルールザウェイヴ,2.9,2,2026-08-23T12:40:02
20260823-01-06,01,06,3,クイーンズワーフ,38.1,6,2026-08-23T12:40:02
20260823-01-06,01,06,4,モノポリオ,2.4,1,2026-08-23T12:40:02
20260823-01-06,01,06,5,ルクスアドラー,39.7,7,2026-08-23T12:40:02
20260823-01-06,01,06,6,モルニケ,4.0,3,2026-08-23T12:40:02
20260823-01-06,01,06,7,ブライトフレア,248.2,13,2026-08-23T12:40:02
20260823-01-06,01,06,8,オーケーダイナ,55.3,10,2026-08-23T12:40:02
20260823-01-06,01,06,9,サンウリエル,124.2,11,2026-08-23T12:40:02
20260823-01-06,01,06,10,ファニーバニー,19.4,5,2026-08-23T12:40:02
20260823-01-06,01,06,11,ホウオウペトリュス,165.6,12,2026-08-23T12:40:02
20260823-01-06,01,06,12,サンセットゴールド,40.6,8,2026-08-23T12:40:02
20260823-01-06,01,06,13,クラインシュミット,410.8,14,2026-08-23T12:40:02
20260823-01-06,01,06,14,ベアサナエチャン,16.0,4,2026-08-23T12:40:02
20260823-01-07,01,07,1,シーリュウシー,42.6,9,2026-08-23T13:20:02
20260823-01-07,01,07,2,シドニーホバート,123.3,11,2026-08-23T13:20:02
20260823-01-07,01,07,3,タイキフィアリーベ,20.4,8,2026-08-23T13:20:02
20260823-01-07,01,07,4,リバーソニック,5.8,4,2026-08-23T13:20:02
20260823-01-07,01,07,5,ニヒトツーゼーア,9.5,6,2026-08-23T13:20:02
20260823-01-07,01,07,6,トライゴーニック,15.8,7,2026-08-23T13:20:02
20260823-01-07,01,07,7,アスクガンバーレ,5.7,3,2026-08-23T13:20:02
20260823-01-07,01,07,8,ミスターエメラルド,5.2,2,2026-08-23T13:20:02
20260823-01-07,01,07,9,ステイアンビシャス,5.9,5,2026-08-23T13:20:02
20260823-01-07,01,07,10,ダイシンレアレア,3.4,1,2026-08-23T13:20:02
20260823-01-07,01,07,11,ブーケドグレイス,117.4,10,2026-08-23T13:20:02
20260823-01-08,01,08,1,シニャンガ,5.4,3,2026-08-23T14:00:33
20260823-01-08,01,08,2,サクラアドリア,18.0,6,2026-08-23T14:00:33
20260823-01-08,01,08,3,ブランヴァンダイク,21.3,7,2026-08-23T14:00:33
20260823-01-08,01,08,4,シャルムグリーン,33.5,8,2026-08-23T14:00:33
20260823-01-08,01,08,5,ララオウ,14.2,5,2026-08-23T14:00:33
20260823-01-08,01,08,6,ピティロディア,82.0,9,2026-08-23T14:00:33
20260823-01-08,01,08,7,ジェルブロア,7.8,4,2026-08-23T14:00:33
20260823-01-08,01,08,8,ダノンプレサージュ,2.4,1,2026-08-23T14:00:33
20260823-01-08,01,08,9,マイネルシンベリン,3.2,2,2026-08-23T14:00:33
20260823-01-08,01,08,10,ゴールドジェスター,137.3,10,2026-08-23T14:00:33
20260823-01-08,01,08,11,ソワンドヴィクター,254.1,11,2026-08-23T14:00:33
20260823-01-09,01,09,1,アドミラルシップ,9.5,6,2026-08-23T14:30:02
20260823-01-09,01,09,2,ハルフロンティア,6.3,4,2026-08-23T14:30:02
20260823-01-09,01,09,3,デルシエロ,16.3,8,2026-08-23T14:30:02
20260823-01-09,01,09,4,グランツローゼ,163.7,13,2026-08-23T14:30:02
20260823-01-09,01,09,5,エチゴドラゴン,4.0,1,2026-08-23T14:30:02
20260823-01-09,01,09,6,マイネルマスター,67.1,11,2026-08-23T14:30:02
20260823-01-09,01,09,7,ドーギッド,60.1,10,2026-08-23T14:30:02
20260823-01-09,01,09,8,ジャケットポケット,8.5,5,2026-08-23T14:30:02
20260823-01-09,01,09,9,サイン,15.1,7,2026-08-23T14:30:02
20260823-01-09,01,09,10,ユメシルベ,78.1,12,2026-08-23T14:30:02
20260823-01-09,01,09,11,メイショウテンク,4.2,2,2026-08-23T14:30:02
20260823-01-09,01,09,12,ダノンシーホーク,34.6,9,2026-08-23T14:30:02
20260823-01-09,01,09,13,エイシンインアウト,5.4,3,2026-08-23T14:30:02
20260823-01-10,01,10,1,ローズマイスター,7.9,3,2026-08-23T15:00:02
20260823-01-10,01,10,2,クリノラピダス,180.0,13,2026-08-23T15:00:02
20260823-01-10,01,10,3,ハイクオリティ,5.8,1,2026-08-23T15:00:02
20260823-01-10,01,10,4,セイントホース,8.5,4,2026-08-23T15:00:02
20260823-01-10,01,10,5,オーロラアーク,247.8,14,2026-08-23T15:00:02
20260823-01-10,01,10,6,ユウェンタース,9.4,5,2026-08-23T15:00:02
20260823-01-10,01,10,7,レッドライトニング,9.4,6,2026-08-23T15:00:02
20260823-01-10,01,10,8,ハヤブサオヒメサマ,9.9,8,2026-08-23T15:00:02
20260823-01-10,01,10,9,ヒミノエトワール,9.8,7,2026-08-23T15:00:02
20260823-01-10,01,10,10,カスバートテソーロ,12.1,10,2026-08-23T15:00:02
20260823-01-10,01,10,11,アオハルブルース,6.0,2,2026-08-23T15:00:02
20260823-01-10,01,10,12,ヒルノピレネー,10.2,9,2026-08-23T15:00:02
20260823-01-10,01,10,13,マーシヴィガラス,86.5,12,2026-08-23T15:00:02
20260823-01-10,01,10,14,ウインハルモニア,18.0,11,2026-08-23T15:00:02
20260823-01-11,01,11,1,ナムラクララ,22.0,8,2026-08-23T15:44:34
20260823-01-11,01,11,2,ルシード,18.4,7,2026-08-23T15:44:34
20260823-01-11,01,11,3,パンジャタワー,1.9,1,2026-08-23T15:44:34
20260823-01-11,01,11,4,エーティーマクフィ,12.1,4,2026-08-23T15:44:34
20260823-01-11,01,11,5,ゾンニッヒ,44.9,11,2026-08-23T15:44:34
20260823-01-11,01,11,6,ジョーメッドヴィン,138.3,14,2026-08-23T15:44:34
20260823-01-11,01,11,7,マイネルジェロディ,291.7,16,2026-08-23T15:44:34
20260823-01-11,01,11,8,ウインカーネリアン,9.8,3,2026-08-23T15:44:34
20260823-01-11,01,11,9,イツモニコニコ,79.3,13,2026-08-23T15:44:34
20260823-01-11,01,11,10,ダノンマッキンリー,22.6,9,2026-08-23T15:44:34
20260823-01-11,01,11,11,リラエンブレム,31.6,10,2026-08-23T15:44:34
20260823-01-11,01,11,12,レッドアヴァンティ,206.2,15,2026-08-23T15:44:34
20260823-01-11,01,11,13,ロジケープ,6.3,2,2026-08-23T15:44:34
20260823-01-11,01,11,14,サウンドモリアーナ,12.9,5,2026-08-23T15:44:34
20260823-01-11,01,11,15,エイシンディード,16.2,6,2026-08-23T15:44:34
20260823-01-11,01,11,16,ロードフォアエース,55.2,12,2026-08-23T15:44:34
20260823-01-12,01,12,1,ミーントゥビー,7.4,4,2026-08-23T16:19:33
20260823-01-12,01,12,2,マイネルフォルツァ,47.1,11,2026-08-23T16:19:33
20260823-01-12,01,12,3,バセリーナ,30.2,10,2026-08-23T16:19:33
20260823-01-12,01,12,4,ストームサンダー,28.0,9,2026-08-23T16:19:33
20260823-01-12,01,12,5,レッセパッセ,72.6,12,2026-08-23T16:19:33
20260823-01-12,01,12,6,マルカオペラ,16.8,8,2026-08-23T16:19:33
20260823-01-12,01,12,7,ベネスピラ,13.5,7,2026-08-23T16:19:33
20260823-01-12,01,12,8,ウインベラーノ,7.2,3,2026-08-23T16:19:33
20260823-01-12,01,12,9,ルクスジニア,3.6,1,2026-08-23T16:19:33
