race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260830-01-01,01,01,1,タガノシルフィー,1
20260830-01-01,01,01,2,マーゴットクリュグ,8
20260830-01-01,01,01,3,ゴーゴーエイミー,14
20260830-01-01,01,01,4,テンレッドサン,2
20260830-01-01,01,01,5,サンセリテ,4
20260830-01-01,01,01,6,ビレッジルイーザ,12
20260830-01-01,01,01,7,エリカビアリッツ,3
20260830-01-01,01,01,8,タガノラヴズワン,9
20260830-01-01,01,01,9,セントピュアベース,11
20260830-01-01,01,01,10,モンテパステル,10
20260830-01-01,01,01,11,ウォータースパウト,5
20260830-01-01,01,01,12,ブライトエンジェル,7
20260830-01-01,01,01,13,ジーティービキニ,13
20260830-01-01,01,01,14,コイバナ,6
20260830-01-02,01,02,1,アワードリームス,9
20260830-01-02,01,02,2,ヴィヴィアンリーチ,7
20260830-01-02,01,02,3,ショパンコンクール,13
20260830-01-02,01,02,4,トスカ,12
20260830-01-02,01,02,5,ミハテヌユメ,3
20260830-01-02,01,02,6,キャンドル,5
20260830-01-02,01,02,7,ゲームチェンジャー,14
20260830-01-02,01,02,8,アルテクィーン,2
20260830-01-02,01,02,9,パーフェクトゲーム,11
20260830-01-02,01,02,10,アスコットペスカ,10
20260830-01-02,01,02,11,インサイドストーム,8
20260830-01-02,01,02,12,ソニックアイル,4
20260830-01-02,01,02,13,ギャルズマインド,1
20260830-01-02,01,02,14,トーセンルルド,6
20260830-01-03,01,03,1,ペガサスウィンド,10
20260830-01-03,01,03,2,サクセスブルー,3
20260830-01-03,01,03,3,ラスターヴァース,13
20260830-01-03,01,03,4,ポップアップ,1
20260830-01-03,01,03,5,デルマテイネ,12
20260830-01-03,01,03,6,ヨドノサファイア,4
20260830-01-03,01,03,7,チャーチルデュース,7
20260830-01-03,01,03,8,サンエンジェルス,9
20260830-01-03,01,03,9,モンテール,11
20260830-01-03,01,03,10,ミアエッテ,14
20260830-01-03,01,03,11,ダンツアラーム,5
20260830-01-03,01,03,12,クリコイーコ,2
20260830-01-03,01,03,13,ジャストグレース,6
20260830-01-03,01,03,14,ホウオウファラオ,8
20260830-01-04,01,04,1,ダイシンパルス,11
20260830-01-04,01,04,2,ジリアート,8
20260830-01-04,01,04,3,コスモヘリアンサス,7
20260830-01-04,01,04,4,デルマフジ,1
20260830-01-04,01,04,5,イデアジュアンイハ,12
20260830-01-04,01,04,6,ギオンバヤシ,9
20260830-01-04,01,04,7,ワダツミ,4
20260830-01-04,01,04,8,ネクストドア,16
20260830-01-04,01,04,9,コスモクラシック,10
20260830-01-04,01,04,10,メイショウライガ,15
20260830-01-04,01,04,11,アート,5
20260830-01-04,01,04,12,カリドーラ,6
20260830-01-04,01,04,13,ロックフラワー,14
20260830-01-04,01,04,14,インテンスゲイズ,2
20260830-01-04,01,04,15,エイシンリーガル,3
20260830-01-04,01,04,16,メイショウローゼ,13
20260830-01-05,01,05,1,コスモノーチラス,7
20260830-01-05,01,05,2,アイアムイガイニモ,8
20260830-01-05,01,05,3,ヴァンクライ,1
20260830-01-05,01,05,4,コーズウルルン,4
20260830-01-05,01,05,5,トーセンイルン,3
20260830-01-05,01,05,6,イルリサット,2
20260830-01-05,01,05,7,ゴルタン,6
20260830-01-05,01,05,8,トワイライトローズ,5
20260830-01-06,01,06,1,クロミ,12
20260830-01-06,01,06,2,ルージュリヴィエラ,4
20260830-01-06,01,06,3,ライラックデューン,6
20260830-01-06,01,06,4,サイモンイロハニー,10
20260830-01-06,01,06,5,サマースプラッシュ,8
20260830-01-06,01,06,6,デルマサクラサク,9
20260830-01-06,01,06,7,タイセイルビー,7
20260830-01-06,01,06,8,ヤマヤロード,11
20260830-01-06,01,06,9,ウィンターガーデン,5
20260830-01-06,01,06,10,ヴェールミューズ,3
20260830-01-06,01,06,11,スリーケイ,1
20260830-01-06,01,06,12,ルージュボニート,2
20260830-01-07,01,07,1,ブライアーヒル,12
20260830-01-07,01,07,2,カップッチョ,9
20260830-01-07,01,07,3,ヨドノゴールド,5
20260830-01-07,01,07,4,アスコットアイ,8
20260830-01-07,01,07,5,ラスベガスサイン,11
20260830-01-07,01,07,6,セイウンバジリスク,7
20260830-01-07,01,07,7,ステラノヴァ,2
20260830-01-07,01,07,8,ワイドデコラシオン,3
20260830-01-07,01,07,9,セイルロケット,10
20260830-01-07,01,07,10,スパークルジョイ,4
20260830-01-07,01,07,11,プルミエールパス,1
20260830-01-07,01,07,12,メイショウハッブル,6
20260830-01-08,01,08,1,ハネマン,14
20260830-01-08,01,08,2,メメボス,5
20260830-01-08,01,08,3,トリスティ,13
20260830-01-08,01,08,4,クラウンアールシー,7
20260830-01-08,01,08,5,ユーティジャーニー,6
20260830-01-08,01,08,6,ファンクション,3
20260830-01-08,01,08,7,テンユウ,8
20260830-01-08,01,08,8,トクシージェネラル,12
20260830-01-08,01,08,9,メイショウホダワラ,10
20260830-01-08,01,08,10,スタードメイソン,11
20260830-01-08,01,08,11,ドラリズム,4
20260830-01-08,01,08,12,ネッタイヤライ,1
20260830-01-08,01,08,13,シェーンルスカ,9
20260830-01-08,01,08,14,ルクスアドラー,2
20260830-01-09,01,09,1,マテンロウカナロア,7
20260830-01-09,01,09,2,ウヌボレヤサン,11
20260830-01-09,01,09,3,フクシマブリルハム,8
20260830-01-09,01,09,4,ステラデルークス,6
20260830-01-09,01,09,5,ホウオウバローロ,3
20260830-01-09,01,09,6,デルマホダカ,4
20260830-01-09,01,09,7,イサギ,10
20260830-01-09,01,09,8,サマーナイト,1
20260830-01-09,01,09,9,チェイサー,5
20260830-01-09,01,09,10,ブリオメンテ,2
20260830-01-09,01,09,11,シックスパック,9
20260830-01-10,01,10,1,カガラプンツェル,7
20260830-01-10,01,10,2,ショウナンカリス,15
20260830-01-10,01,10,3,バシレウスシチー,13
20260830-01-10,01,10,4,ルージュベルベット,6
20260830-01-10,01,10,5,スイミーユニバンス,3
20260830-01-10,01,10,6,コックオーヴァン,16
20260830-01-10,01,10,7,セイウンデセオ,14
20260830-01-10,01,10,8,ムチャスグラシアス,10
20260830-01-10,01,10,9,プレセピオ,9
20260830-01-10,01,10,10,ララバニュルス,4
20260830-01-10,01,10,11,ファビュラススター,2
20260830-01-10,01,10,12,デンプシー,5
20260830-01-10,01,10,13,フミサウンド,8
20260830-01-10,01,10,14,ホウオウブースター,12
20260830-01-10,01,10,15,シーグルロス,11
20260830-01-10,01,10,16,サトノワーグナー,1
20260830-01-11,01,11,1,アンビバレント,7
20260830-01-11,01,11,2,ワタシマツワ,1
20260830-01-11,01,11,3,マジックローズ,12
20260830-01-11,01,11,4,エフォートレス,3
20260830-01-11,01,11,5,リゾートアイランド,4
20260830-01-11,01,11,6,エマヌエーレ,8
20260830-01-11,01,11,7,サクセスアイ,6
20260830-01-11,01,11,8,トラペジスト,11
20260830-01-11,01,11,9,ダノンミッション,5
20260830-01-11,01,11,10,エルマーゴ,9
20260830-01-11,01,11,11,サンタアニタ,10
20260830-01-11,01,11,12,パワーホール,13
20260830-01-11,01,11,13,モンドデラモーレ,2
20260830-01-11,01,11,14,マテンロウサン,14
20260830-01-12,01,12,1,ノリマル,7
20260830-01-12,01,12,2,ハバタクジユウニ,12
20260830-01-12,01,12,3,モルビド,10
20260830-01-12,01,12,4,クオンタムスター,9
20260830-01-12,01,12,5,ディーリライズ,3
20260830-01-12,01,12,6,ミッドタウンナイト,5
20260830-01-12,01,12,7,ニューアライブ,13
20260830-01-12,01,12,8,タビニュ,11
20260830-01-12,01,12,9,シーンオブドリーム,14
20260830-01-12,01,12,10,ワンダフルデイズ,2
20260830-01-12,01,12,11,ディベルティスマン,4
20260830-01-12,01,12,12,テイクザクラウン,6
20260830-01-12,01,12,13,タケルフォーカス,1
