race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,planned_stake_yen_100unit,settled_stake_yen_100unit,horse_refunded,prediction_issued,race_status,result_resolved,payout_resolved,payout_final,actual_execution_date,evaluable,evaluation_exclusion_reason,profit_loss_yen_100unit
20260830-01-04,01,04,,2000,16,5,イデアジュアンイハ,,,115.6,16,358.1,16,0.0028,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,6,ギオンバヤシ,◎,1,3.3,1,3.8,1,0.2632,0.221,0.73,標準,False,9,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,7,ワダツミ,,,10.4,4,16.0,6,0.0625,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,8,ネクストドア,,,34.1,13,31.4,10,0.0318,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,9,コスモクラシック,,,11.6,6,7.0,4,0.1429,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,10,メイショウライガ,△,4,9.2,3,6.6,3,0.1515,0.054000000000000006,0.5,標準,False,15,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,11,アート,,,20.7,11,26.3,8,0.038,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,12,カリドーラ,,,18.9,9,16.0,7,0.0625,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,13,ロックフラワー,,,20.3,10,45.6,13,0.0219,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,14,インテンスゲイズ,,,13.7,8,33.4,11,0.0299,,,,False,2,0,730,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,15,エイシンリーガル,,,39.7,14,52.9,14,0.0189,,,,False,3,0,1160,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-04,01,04,,2000,16,16,メイショウローゼ,○,2,10.6,5,10.4,5,0.0962,0.11,1.16,標準,False,13,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,1,コスモノーチラス,△,4,14.1,5,16.6,4,0.0602,0.115,1.62,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,2,アイアムイガイニモ,,,11.1,4,28.7,6,0.0348,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,3,ヴァンクライ,☆,5,2.4,2,1.7,1,0.5882,0.21100000000000002,0.51,混戦,False,1,170,110,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,4,コーズウルルン,,,29.5,8,57.2,8,0.0175,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,5,トーセンイルン,◎,1,19.7,6,18.7,5,0.0535,0.053,1.04,混戦,False,3,0,180,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,6,イルリサット,○,2,2.1,1,2.6,2,0.3846,0.22699999999999998,0.48,混戦,False,2,0,110,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,7,ゴルタン,,,21.3,7,45.9,7,0.0218,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-05,01,05,,1800,8,8,トワイライトローズ,▲,3,10.5,3,8.7,3,0.1149,0.07,0.73,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,1,クロミ,,,54.3,11,127.1,10,0.0079,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,2,ルージュリヴィエラ,,,9.1,4,11.3,6,0.0885,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,3,ライラックデューン,☆,5,40.7,9,25.4,8,0.0394,0.031,1.25,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,4,サイモンイロハニー,,,30.5,8,93.4,9,0.0107,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,5,サマースプラッシュ,,,102.4,12,371.6,12,0.0027,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,6,デルマサクラサク,△,4,10.4,5,6.4,4,0.1562,0.08,0.84,標準,False,9,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,7,タイセイルビー,▲,3,7.1,3,9.0,5,0.1111,0.071,0.5,標準,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,8,ヤマヤロード,,,42.2,10,298.3,11,0.0034,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,9,ウィンターガーデン,,,21.3,7,24.3,7,0.0412,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,10,ヴェールミューズ,,,3.4,2,6.0,2,0.1667,,,,False,3,0,170,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,11,スリーケイ,○,2,11.4,6,6.1,3,0.1639,0.188,2.14,標準,False,1,610,150,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-06,01,06,,1700,12,12,ルージュボニート,◎,1,2.7,1,2.1,1,0.4762,0.319,0.86,標準,False,2,0,120,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,1,ブライアーヒル,,,30.6,9,136.1,11,0.0073,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,2,カップッチョ,,,54.6,12,191.4,12,0.0052,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,3,ヨドノゴールド,◎,1,4.3,2,4.0,2,0.25,0.268,1.15,標準,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,4,アスコットアイ,☆,5,22.7,7,54.3,10,0.0184,0.034,0.77,標準,False,8,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,5,ラスベガスサイン,,,20.1,6,32.2,8,0.0311,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,6,セイウンバジリスク,,,14.8,4,6.1,4,0.1639,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,7,ステラノヴァ,○,2,36.5,11,28.7,6,0.0348,0.055999999999999994,2.04,標準,False,2,0,440,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,8,ワイドデコラシオン,△,4,1.7,1,2.5,1,0.4,0.247,0.42,標準,False,3,0,130,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,9,セイルロケット,▲,3,23.1,8,29.0,7,0.0345,0.054000000000000006,1.24,標準,False,10,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,10,スパークルジョイ,,,35.5,10,41.1,9,0.0243,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,11,プルミエールパス,,,17.0,5,4.2,3,0.2381,,,,False,1,420,190,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-07,01,07,,1000,12,12,メイショウハッブル,,,12.1,3,18.5,5,0.0541,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,1,ハネマン,,,78.8,14,235.9,13,0.0042,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,2,メメボス,,,34.4,11,41.6,8,0.024,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,3,トリスティ,,,44.0,12,47.9,9,0.0209,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,4,クラウンアールシー,,,31.9,10,68.7,11,0.0146,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,5,ユーティジャーニー,▲,3,7.5,4,5.4,4,0.1852,0.076,0.57,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,6,ファンクション,○,2,3.3,1,3.4,2,0.2941,0.139,0.46,接戦,False,3,0,130,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,7,テンユウ,☆,5,8.6,5,12.0,5,0.0833,0.087,0.75,接戦,False,8,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,8,トクシージェネラル,,,26.8,7,118.8,12,0.0084,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,9,メイショウホダワラ,,,29.6,8,34.4,6,0.0291,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,10,スタードメイソン,,,23.3,6,52.1,10,0.0192,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,11,ドラリズム,,,29.7,9,35.8,7,0.0279,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,12,ネッタイヤライ,◎,1,5.1,3,2.9,1,0.3448,0.271,1.38,接戦,False,1,290,140,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,13,シェーンルスカ,,,75.3,13,278.6,14,0.0036,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-08,01,08,,1500,14,14,ルクスアドラー,△,4,4.0,2,4.8,3,0.2083,0.151,0.6,接戦,False,2,0,150,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,1,マテンロウカナロア,○,2,9.2,6,7.2,5,0.1389,0.081,0.74,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,2,ウヌボレヤサン,,,31.8,10,99.3,11,0.0101,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,3,フクシマブリルハム,,,27.5,9,13.8,7,0.0725,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,4,ステラデルークス,☆,5,6.7,3,6.5,4,0.1538,0.10099999999999999,0.68,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,5,ホウオウバローロ,,,9.0,5,14.4,8,0.0694,,,,False,3,0,280,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,6,デルマホダカ,,,55.2,11,79.9,10,0.0125,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,7,イサギ,,,24.4,8,13.2,6,0.0758,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,8,サマーナイト,◎,1,3.5,1,4.5,3,0.2222,0.233,0.82,混戦,False,1,450,150,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,9,チェイサー,▲,3,7.0,4,4.4,2,0.2273,0.132,0.93,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,10,ブリオメンテ,△,4,3.5,1,3.8,1,0.2632,0.139,0.49,混戦,False,2,0,150,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-09,01,09,,1700,11,11,シックスパック,,,18.7,7,74.3,9,0.0135,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,1,カガラプンツェル,,,23.3,10,20.6,9,0.0485,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,2,ショウナンカリス,,,17.0,9,19.8,8,0.0505,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,3,バシレウスシチー,,,26.8,13,39.6,12,0.0253,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,4,ルージュベルベット,○,2,13.4,6,14.7,6,0.068,0.05,0.66,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,5,スイミーユニバンス,,,27.5,14,39.1,11,0.0256,,,,False,3,0,540,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,6,コックオーヴァン,,,48.0,16,94.3,15,0.0106,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,7,セイウンデセオ,△,4,5.5,2,7.8,3,0.1282,0.096,0.53,接戦,False,14,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,8,ムチャスグラシアス,,,24.4,12,162.2,16,0.0062,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,9,プレセピオ,,,15.2,7,11.9,5,0.084,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,10,ララバニュルス,☆,5,10.8,4,8.4,4,0.119,0.121,1.31,接戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,11,ファビュラススター,,,23.8,11,22.2,10,0.045,,,,False,2,0,630,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,12,デンプシー,◎,1,7.7,3,3.6,1,0.2778,0.14300000000000002,1.1,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,13,フミサウンド,,,42.4,15,79.2,14,0.0126,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,14,ホウオウブースター,,,15.7,8,43.4,13,0.023,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,15,シーグルロス,,,11.2,5,16.3,7,0.0613,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-10,01,10,ＨＢＣ賞,1200,16,16,サトノワーグナー,▲,3,3.9,1,3.6,2,0.2778,0.21100000000000002,0.82,接戦,False,1,360,190,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,1,アンビバレント,,,33.7,13,62.6,13,0.016,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,2,ワタシマツワ,▲,3,12.4,7,17.9,9,0.0559,0.055999999999999994,0.7,混戦,False,1,1790,510,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,3,マジックローズ,,,4.7,1,5.7,2,0.1754,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,4,エフォートレス,○,2,8.8,4,8.5,5,0.1176,0.125,1.1,混戦,False,3,0,240,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,5,リゾートアイランド,,,18.3,9,21.2,10,0.0472,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,6,エマヌエーレ,,,9.1,5,11.3,6,0.0885,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,7,サクセスアイ,,,35.0,14,44.3,12,0.0226,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,8,トラペジスト,,,27.3,12,125.9,14,0.0079,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,9,ダノンミッション,◎,1,5.9,2,6.7,4,0.1493,0.14300000000000002,0.84,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,10,エルマーゴ,☆,5,9.1,5,6.2,3,0.1613,0.07200000000000001,0.66,混戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,11,サンタアニタ,,,21.4,10,27.5,11,0.0364,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,12,パワーホール,,,24.3,11,14.5,7,0.069,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,13,モンドデラモーレ,,,6.9,3,4.1,1,0.2439,,,,False,2,0,190,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-11,01,11,日高ステークス,1500,14,14,マテンロウサン,△,4,12.4,7,14.5,8,0.069,0.075,0.93,混戦,False,14,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-12,01,12,北辰特別,2600,14,1,ノリマル,△,4,6.4,2,5.1,2,0.1961,0.16899999999999998,1.08,標準,False,7,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
20260830-01-12,01,12,北辰特別,2600,14,2,ハバタクジユウニ,,,76.7,14,283.2,13,0.0035,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260830,True,,0
