race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_offset,margin,z_t10,edge,odds_t10,payout_odds,z2,z3,t10_source,t10_received_at,t10_received_origin,t10_total_votes,t10_announced
2026-0815-01-01-07-09,05,20260815,0,14.97,0,0.04009609443672971,0.04194639217392959,0.10192265448354658,-3.175554247103623,0.0018502977371998852,19.7,0.0,10.084144776297856,-32.022748772780474,0B30=0B31,2026-08-15T14:10:02,mtime_live,279241,08151409
2026-0815-01-01-07-09,06,20260815,0,14.97,0,0.28210466442984833,0.2786746901592524,0.05656785706550737,-0.9340456336967339,-0.003429974270595937,2.8,0.0,0.8724412458279331,-0.8148999363225198,0B30=0B31,2026-08-15T14:10:02,mtime_live,279241,08151409
2026-0815-01-01-07-09,07,20260815,0,14.97,0,0.0987366325504469,0.09271839403382195,-0.011502868412806951,-2.2113414925701247,-0.006018238516624946,8.0,0.0,4.8900311967622665,-10.813528885362743,0B30=0B31,2026-08-15T14:10:02,mtime_live,279241,08151409
2026-0815-01-01-07-09,08,20260815,1,14.97,0,0.2078665948430461,0.22726244936132664,0.1825003836790699,-1.3378333154965059,0.019395854518280548,3.8,3.3,1.7897979800523733,-2.3944513657224156,0B30=0B31,2026-08-15T14:10:02,mtime_live,279241,08151409
2026-0815-01-01-07-10,01,20260815,0,10.88,1,0.032330545940444946,0.033379491467396584,0.05191366773251044,-3.3988780777907257,0.0010489455269516376,24.6,0.0,11.552372187686379,-39.26510457520652,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,02,20260815,0,10.88,1,0.052324436193088526,0.05226520392899745,0.018084997601325384,-2.8965487182312453,-5.923226409107474e-05,15.2,0.0,8.38999447708707,-24.302027748573778,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,03,20260815,0,10.88,1,0.022788866192978388,0.020936013022053678,-0.06803815302330035,-3.7584306410777324,-0.00185285317092471,34.9,0.0,14.125800883791975,-53.09084287140667,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,04,20260815,0,10.88,1,0.02582244903035538,0.02981261767291557,0.1666215712384553,-3.6303493465024257,0.003990168642560191,30.8,0.0,13.179436377650589,-47.84595824087411,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,05,20260815,0,10.88,1,0.06262452205786974,0.05750009049279065,-0.07143401329407137,-2.7059269979289025,-0.005124431565079086,12.7,0.0,7.322040918120522,-19.81290820028245,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,06,20260815,0,10.88,1,0.010016768641498055,0.010101967953273847,0.02700708893638043,-4.593427452186572,8.519931177579203e-05,79.4,0.0,21.09957575850122,-96.91937051858982,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,07,20260815,0,10.88,1,0.0470610313689317,0.05299846386744491,0.14436300761954426,-3.0081055611919822,0.005937432498513209,16.9,0.0,9.04869906727413,-27.219441985820016,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,08,20260815,0,10.88,1,0.07296618625091245,0.06572263691174202,-0.09277542532888401,-2.541993909641944,-0.00724354933917043,10.9,0.0,6.461733036656737,-16.42568602491357,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,09,20260815,0,10.88,1,0.00955927199681425,0.009735326967116497,0.036871851794424836,-4.64063845066388,0.00017605497030224668,83.2,0.0,21.535525229780053,-99.93858643655939,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,10,20260815,0,10.88,1,0.06025238107082922,0.059794130510356876,0.011313959385562209,-2.7470692572754767,-0.00045825056047234247,13.2,0.0,7.546389504268039,-20.730454610601054,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,11,20260815,0,10.88,1,0.06362651441079566,0.06389789250948981,0.02406806515346352,-2.6889841432327155,0.00027137809869415275,12.5,0.0,7.230635722556981,-19.44306480344775,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
