race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,profit_loss_yen_100unit
20260726-01-03,01,03,,1200,16,12,メーテルリンク,☆,5,25.5,10,65.2,13,0.0153,0.021,0.53,接戦,False,14,0,0,0
20260726-01-03,01,03,,1200,16,13,ムーンリットレイン,,,47.9,14,88.6,16,0.0113,,,,False,16,0,0,0
20260726-01-03,01,03,,1200,16,14,モズヴイ,,,7.6,3,7.2,3,0.1389,,,,False,9,0,0,0
20260726-01-03,01,03,,1200,16,15,ガルフコースト,,,42.6,12,56.6,11,0.0177,,,,False,15,0,0,0
20260726-01-03,01,03,,1200,16,16,クロノレガリス,,,70.7,15,75.3,14,0.0133,,,,False,12,0,0,0
20260726-01-04,01,04,,1700,11,1,タイセイルビー,,,5.2,2,7.0,5,0.1429,,,,False,1,700,220,0
20260726-01-04,01,04,,1700,11,2,ケンブリッジ,,,52.0,10,182.0,10,0.0055,,,,False,11,0,0,0
20260726-01-04,01,04,,1700,11,3,タイガーゲイト,,,70.5,11,242.6,11,0.0041,,,,False,8,0,0,0
20260726-01-04,01,04,,1700,11,4,アンミックス,◎,1,6.3,4,4.9,3,0.2041,0.161,1.01,混戦,False,10,0,0,0
20260726-01-04,01,04,,1700,11,5,メイショウタイザン,☆,5,6.9,5,6.7,4,0.1493,0.09699999999999999,0.67,混戦,False,6,0,0,0
20260726-01-04,01,04,,1700,11,6,ショウナンタヅナ,▲,3,7.0,6,9.0,6,0.1111,0.128,0.89,混戦,False,5,0,0,0
20260726-01-04,01,04,,1700,11,7,ロスニーニョス,,,38.0,9,69.1,9,0.0145,,,,False,7,0,0,0
20260726-01-04,01,04,,1700,11,8,クルビデンス,,,24.0,8,37.2,8,0.0269,,,,False,2,0,890,0
20260726-01-04,01,04,,1700,11,9,シンエンドーツダ,○,2,3.3,1,3.2,1,0.3125,0.183,0.6,混戦,False,3,0,160,0
20260726-01-04,01,04,,1700,11,10,セラサイト,△,4,5.7,3,3.8,2,0.2632,0.105,0.6,混戦,False,4,0,0,0
20260726-01-04,01,04,,1700,11,11,ホウオウショパン,,,22.8,7,27.1,7,0.0369,,,,False,9,0,0,0
20260726-01-05,01,05,,1800,10,1,ジャストワナフライ,,,28.6,8,78.5,8,0.0127,,,,False,8,0,0,0
20260726-01-05,01,05,,1800,10,2,サトノフルーク,△,4,1.7,1,1.3,1,0.7692,0.19399999999999998,0.33,接戦,False,2,0,110,0
20260726-01-05,01,05,,1800,10,3,コスモトップ,○,2,14.2,5,13.7,4,0.073,0.07400000000000001,1.05,接戦,False,7,0,0,0
20260726-01-05,01,05,,1800,10,4,リアライズセレスト,◎,1,8.1,4,14.6,5,0.0685,0.15,1.22,接戦,False,4,0,0,0
20260726-01-05,01,05,,1800,10,5,ローザベッラ,▲,3,18.3,6,26.9,6,0.0372,0.08199999999999999,1.51,接戦,False,9,0,0,0
20260726-01-05,01,05,,1800,10,6,レゾンフォルテ,,,6.9,3,6.3,2,0.1587,,,,False,3,0,130,0
20260726-01-05,01,05,,1800,10,7,マイネルラビリンス,,,52.5,9,137.9,9,0.0073,,,,False,6,0,0,0
20260726-01-05,01,05,,1800,10,8,ミラマルニ,,,76.7,10,158.5,10,0.0063,,,,False,5,0,0,0
20260726-01-05,01,05,,1800,10,9,ノヴァヴェローチェ,,,5.4,2,7.4,3,0.1351,,,,False,1,740,140,0
20260726-01-05,01,05,,1800,10,10,サンライズジャポネ,☆,5,25.9,7,35.1,7,0.0285,0.062,1.59,接戦,False,10,0,0,0
20260726-01-06,01,06,,2000,12,1,デルマタカチホ,,,23.7,8,42.6,7,0.0235,,,,False,7,0,0,0
20260726-01-06,01,06,,2000,12,2,ミッキーテネシー,◎,1,4.1,2,2.8,2,0.3571,0.22899999999999998,0.94,混戦,False,1,280,120,0
20260726-01-06,01,06,,2000,12,3,カイユレ,,,77.9,12,193.6,12,0.0052,,,,False,12,0,0,0
20260726-01-06,01,06,,2000,12,4,ダディーズソード,,,65.9,11,113.4,11,0.0088,,,,False,11,0,0,0
20260726-01-06,01,06,,2000,12,5,ブリリアンブルーム,,,27.1,9,102.3,10,0.0098,,,,False,10,0,0,0
20260726-01-06,01,06,,2000,12,6,サトノリアファル,▲,3,11.7,5,12.5,5,0.08,0.051,0.6,混戦,False,5,0,0,0
20260726-01-06,01,06,,2000,12,7,スチョウプリンセス,,,29.3,10,78.2,8,0.0128,,,,False,6,0,0,0
20260726-01-06,01,06,,2000,12,8,ゴコウコイコイ,△,4,10.2,4,10.8,4,0.0926,0.066,0.68,混戦,False,2,0,180,0
20260726-01-06,01,06,,2000,12,9,ヘイジュード,,,2.3,1,2.4,1,0.4167,,,,False,3,0,120,0
20260726-01-06,01,06,,2000,12,10,スノーエルヴァ,,,17.5,7,99.4,9,0.0101,,,,False,8,0,0,0
20260726-01-06,01,06,,2000,12,11,ジングアップ,☆,5,13.8,6,12.9,6,0.0775,0.073,1.01,混戦,False,9,0,0,0
20260726-01-06,01,06,,2000,12,12,ロッサコメータ,○,2,7.3,3,6.1,3,0.1639,0.099,0.72,混戦,False,4,0,0,0
20260726-01-07,01,07,,1000,7,1,キープライジング,,,18.7,6,41.5,6,0.0241,,,,False,6,0,0,0
20260726-01-07,01,07,,1000,7,2,ランドスター,,,5.9,5,6.1,5,0.1639,,,,False,2,0,330,0
20260726-01-07,01,07,,1000,7,3,レネネト,○,2,5.4,3,5.5,4,0.1818,0.179,0.97,高信頼,False,7,0,0,0
20260726-01-07,01,07,,1000,7,4,ロードヴァルカン,▲,3,3.2,2,3.6,3,0.2778,0.193,0.62,高信頼,False,3,0,0,0
20260726-01-07,01,07,,1000,7,5,ビタミンドロップ,◎,1,3.1,1,3.0,1,0.3333,0.29100000000000004,0.9,高信頼,False,4,0,0,0
20260726-01-07,01,07,,1000,7,6,ナムラモモ,△,4,5.5,4,3.6,2,0.2778,0.14800000000000002,0.82,高信頼,False,1,360,220,0
20260726-01-07,01,07,,1000,7,7,ラムールデュヴォン,☆,5,24.1,7,91.0,7,0.011,0.03,0.73,高信頼,False,5,0,0,0
20260726-01-08,01,08,,1500,12,1,デイトナチャンプ,◎,1,1.7,1,1.6,1,0.625,0.35100000000000003,0.6,接戦,False,1,160,110,0
20260726-01-08,01,08,,1500,12,2,ナハトナナレオン,○,2,10.4,3,5.6,2,0.1786,0.131,1.36,接戦,False,2,0,140,0
20260726-01-08,01,08,,1500,12,3,メイショウハッケイ,,,6.4,2,11.6,4,0.0862,,,,False,10,0,0,0
20260726-01-08,01,08,,1500,12,4,マジカルシャイン,,,26.4,9,58.6,9,0.0171,,,,False,11,0,0,0
20260726-01-08,01,08,,1500,12,5,コスモレッド,☆,5,11.2,4,13.6,6,0.0735,0.063,0.7,接戦,False,7,0,0,0
20260726-01-08,01,08,,1500,12,6,トップオンザヒル,,,58.2,11,91.8,10,0.0109,,,,False,5,0,0,0
20260726-01-08,01,08,,1500,12,7,ルクスアドラー,,,35.1,10,148.4,11,0.0067,,,,False,4,0,0,0
20260726-01-08,01,08,,1500,12,8,ダノンフィオーレ,,,21.6,8,13.5,5,0.0741,,,,False,3,0,310,0
20260726-01-08,01,08,,1500,12,9,サンウリエル,,,16.9,7,21.3,8,0.0469,,,,False,6,0,0,0
20260726-01-08,01,08,,1500,12,10,クイーンズワーフ,△,4,14.7,6,9.3,3,0.1075,0.061,0.9,接戦,False,8,0,0,0
20260726-01-08,01,08,,1500,12,11,フクシマコウヨウ,,,99.6,12,355.0,12,0.0028,,,,False,12,0,0,0
20260726-01-08,01,08,,1500,12,12,トレヴィ,▲,3,14.5,5,16.3,7,0.0613,0.073,1.06,接戦,False,9,0,0,0
20260726-01-09,01,09,,1700,8,1,ルージュビバーチェ,,,10.7,5,6.8,4,0.1471,,,,False,2,0,130,0
20260726-01-09,01,09,,1700,8,2,サウンドルーチェ,○,2,9.9,4,15.0,6,0.0667,0.085,0.84,混戦,False,5,0,0,0
20260726-01-09,01,09,,1700,8,3,ナムラハリス,☆,5,27.7,7,43.1,7,0.0232,0.045,1.26,混戦,False,7,0,0,0
20260726-01-09,01,09,,1700,8,4,マインセーラ,,,52.1,8,185.5,8,0.0054,,,,False,6,0,0,0
20260726-01-09,01,09,,1700,8,5,マーゴットサンズ,▲,3,1.4,1,1.6,1,0.625,0.353,0.49,混戦,False,1,160,110,0
20260726-01-09,01,09,,1700,8,6,カルミアクラウン,△,4,8.8,3,5.5,2,0.1818,0.106,0.93,混戦,False,3,0,130,0
20260726-01-09,01,09,,1700,8,7,ヴェールミューズ,,,16.4,6,14.3,5,0.0699,,,,False,4,0,0,0
20260726-01-09,01,09,,1700,8,8,ラウニウ,◎,1,6.5,2,6.3,3,0.1587,0.12,0.78,混戦,False,8,0,0,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,1,アルデトップガン,,,3.7,2,5.2,3,0.1923,,,,False,3,0,210,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,2,レイユール,,,12.8,6,22.3,8,0.0448,,,,False,2,0,510,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,3,シャイニースイフト,,,24.1,9,20.5,7,0.0488,,,,False,6,0,0,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,4,ヴェナートル,,,28.8,10,93.1,9,0.0107,,,,False,8,0,0,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,5,マーゴットブロー,◎,1,6.3,3,3.1,1,0.3226,0.23199999999999998,1.46,接戦,False,4,0,0,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,6,ショウナンカリス,▲,3,9.8,5,5.3,4,0.1887,0.09300000000000001,0.91,接戦,False,9,0,0,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,7,ブラックルビー,,,19.4,8,20.1,9,0.0498,,,,False,0,0,0,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,8,ワタシマツワ,△,4,7.7,4,9.2,5,0.1087,0.078,0.6,接戦,False,1,920,300,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,9,ジャズ,☆,5,16.4,7,12.6,6,0.0794,0.05,0.81,接戦,False,7,0,0,0
20260726-01-10,01,10,羊ヶ丘特別,1500,9,10,ヒズマスターピース,○,2,3.0,1,3.7,2,0.2703,0.18899999999999997,0.57,接戦,False,5,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,1,スピードリッチ,,,20.6,6,23.1,6,0.0433,,,,False,5,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,2,ミラージュナイト,○,2,2.1,1,2.1,1,0.4762,0.24,0.51,混戦,False,1,210,120,0
20260726-01-11,01,11,札幌日経賞,2600,13,3,レクスノヴァス,◎,1,4.3,2,3.5,2,0.2857,0.163,0.7,混戦,False,7,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,4,ギャンブルルーム,,,22.4,7,25.2,7,0.0397,,,,False,3,0,500,0
20260726-01-11,01,11,札幌日経賞,2600,13,5,コーチェラバレー,▲,3,10.8,5,11.5,5,0.087,0.08,0.87,混戦,False,9,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,6,パトリックハンサム,,,56.7,12,106.6,13,0.0094,,,,False,11,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,7,ブレイヴロッカー,,,24.5,9,30.2,9,0.0331,,,,False,0,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,8,レッドテリオス,☆,5,8.7,3,8.4,3,0.119,0.086,0.75,混戦,False,8,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,9,エコロレイズ,,,65.1,13,99.7,12,0.01,,,,False,6,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,10,バルナバ,,,35.7,10,68.2,11,0.0147,,,,False,12,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,11,アマキヒ,△,4,10.5,4,10.1,4,0.099,0.061,0.64,混戦,False,10,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,12,ラスカンブレス,,,44.8,11,65.7,10,0.0152,,,,False,4,0,0,0
20260726-01-11,01,11,札幌日経賞,2600,13,13,ホールネス,,,23.1,8,29.2,8,0.0342,,,,False,2,0,500,0
20260726-01-12,01,12,厚岸特別,2000,9,1,クリスレジーナ,△,4,2.5,1,2.2,1,0.4545,0.215,0.54,接戦,False,3,0,140,0
20260726-01-12,01,12,厚岸特別,2000,9,2,ピティロディア,☆,5,10.4,5,10.7,5,0.0935,0.045,0.46,接戦,False,5,0,0,0
20260726-01-12,01,12,厚岸特別,2000,9,3,キセキノエンジェル,,,54.3,9,120.4,9,0.0083,,,,False,8,0,0,0
20260726-01-12,01,12,厚岸特別,2000,9,4,デルマジュテーム,,,11.5,6,37.8,8,0.0265,,,,False,1,3780,620,0
20260726-01-12,01,12,厚岸特別,2000,9,5,カイシンパジェント,,,13.2,7,30.6,7,0.0327,,,,False,6,0,0,0
20260726-01-12,01,12,厚岸特別,2000,9,6,カージオイド,,,16.3,8,23.3,6,0.0429,,,,False,2,0,490,0
20260726-01-12,01,12,厚岸特別,2000,9,7,フリーガー,○,2,9.6,4,8.8,4,0.1136,0.12300000000000001,1.18,接戦,False,9,0,0,0
20260726-01-12,01,12,厚岸特別,2000,9,8,デルシエロ,◎,1,3.3,2,2.8,2,0.3571,0.27899999999999997,0.92,接戦,False,4,0,0,0
20260726-01-12,01,12,厚岸特別,2000,9,9,ドルチェリターン,▲,3,8.5,3,6.7,3,0.1493,0.096,0.81,接戦,False,7,0,0,0
20260726-04-01,04,01,,1400,11,1,ドルチェテソーロ,,,10.5,4,15.3,4,0.0654,,,,False,4,0,0,0
20260726-04-01,04,01,,1400,11,2,ハルガスミ,,,106.4,10,252.6,10,0.004,,,,False,11,0,0,0
20260726-04-01,04,01,,1400,11,3,マルガリート,,,143.9,11,336.3,11,0.003,,,,False,8,0,0,0
20260726-04-01,04,01,,1400,11,4,ブラックミューズ,○,2,2.9,2,2.5,2,0.4,0.242,0.7,混戦,False,3,0,110,0
20260726-04-01,04,01,,1400,11,5,アテナブレイブ,△,4,8.8,3,10.9,3,0.0917,0.069,0.61,混戦,False,6,0,0,0
20260726-04-01,04,01,,1400,11,6,ワレモコウ,▲,3,14.9,7,20.7,7,0.0483,0.05,0.74,混戦,False,2,0,230,0
20260726-04-01,04,01,,1400,11,7,リリカルフレア,◎,1,2.3,1,2.0,1,0.5,0.311,0.72,混戦,False,1,200,110,0
20260726-04-01,04,01,,1400,11,8,タガノカハンカ,,,13.2,5,16.9,5,0.0592,,,,False,9,0,0,0
20260726-04-01,04,01,,1400,11,9,ヴェールネージュ,,,80.3,9,175.5,9,0.0057,,,,False,10,0,0,0
20260726-04-01,04,01,,1400,11,10,パストザクラウン,,,28.0,8,55.5,8,0.018,,,,False,5,0,0,0
20260726-04-01,04,01,,1400,11,11,マーズワース,☆,5,14.5,6,17.1,6,0.0585,0.034,0.5,混戦,False,7,0,0,0
20260726-04-02,04,02,,1600,9,1,ミクニルミナス,△,4,20.0,5,24.5,5,0.0408,0.047,0.93,接戦,False,8,0,0,0
20260726-04-02,04,02,,1600,9,2,アウアリイ,,,17.6,4,16.3,4,0.0613,,,,False,3,0,170,0
20260726-04-02,04,02,,1600,9,3,ダノンダックス,◎,1,1.2,1,1.2,1,0.8333,0.39299999999999996,0.47,接戦,False,2,0,100,0
20260726-04-02,04,02,,1600,9,4,マイネルヴェスペル,▲,3,33.2,6,45.5,6,0.022,0.048,1.6,接戦,False,6,0,0,0
20260726-04-02,04,02,,1600,9,5,コスモティタノ,☆,5,47.3,7,48.9,7,0.0204,0.038,1.8,接戦,False,9,0,0,0
20260726-04-02,04,02,,1600,9,6,トウシンマジック,,,13.3,3,12.8,3,0.0781,,,,False,1,1280,150,0
20260726-04-02,04,02,,1600,9,7,アルスラーン,,,80.9,8,140.2,8,0.0071,,,,False,7,0,0,0
20260726-04-02,04,02,,1600,9,8,ソニックウェーブ,,,99.0,9,165.1,9,0.0061,,,,False,5,0,0,0
20260726-04-02,04,02,,1600,9,9,ドミナートル,○,2,5.7,2,4.9,2,0.2041,0.151,0.86,接戦,False,4,0,0,0
20260726-04-03,04,03,,1200,15,1,フェルアフリーゼ,△,4,10.0,6,13.9,6,0.0719,0.085,0.85,接戦,False,11,0,0,0
20260726-04-03,04,03,,1200,15,2,ラヴィングリー,,,42.0,10,82.1,10,0.0122,,,,False,8,0,0,0
20260726-04-03,04,03,,1200,15,3,スカット,☆,5,32.2,8,28.0,7,0.0357,0.028999999999999998,0.94,接戦,False,6,0,0,0
20260726-04-03,04,03,,1200,15,4,ツキノマバタキ,,,61.7,11,147.7,12,0.0068,,,,False,15,0,0,0
20260726-04-03,04,03,,1200,15,5,ヘヴンズドライブ,,,35.5,9,35.4,9,0.0282,,,,False,14,0,0,0
20260726-04-03,04,03,,1200,15,6,キャルキュラス,,,10.0,5,10.0,5,0.1,,,,False,4,0,0,0
20260726-04-03,04,03,,1200,15,7,スピニンググローブ,▲,3,5.7,3,6.2,3,0.1613,0.135,0.77,接戦,False,1,620,230,0
20260726-04-03,04,03,,1200,15,8,ミスタートントン,◎,1,3.7,2,3.2,2,0.3125,0.228,0.84,接戦,False,5,0,0,0
20260726-04-03,04,03,,1200,15,9,カセノソレイユ,,,79.6,12,188.4,13,0.0053,,,,False,12,0,0,0
20260726-04-03,04,03,,1200,15,10,キタノシオン,,,91.2,13,139.9,11,0.0071,,,,False,10,0,0,0
20260726-04-03,04,03,,1200,15,11,ミエスタ,○,2,3.0,1,2.7,1,0.3704,0.19899999999999998,0.6,接戦,False,7,0,0,0
20260726-04-03,04,03,,1200,15,12,キタノソブリン,,,91.8,14,245.7,14,0.0041,,,,False,13,0,0,0
20260726-04-03,04,03,,1200,15,13,ローズオブジャパン,,,24.3,7,32.2,8,0.0311,,,,False,3,0,650,0
20260726-04-03,04,03,,1200,15,14,カシノユメミヅキ,,,193.6,15,425.9,15,0.0023,,,,False,9,0,0,0
20260726-04-03,04,03,,1200,15,15,ハンナパール,,,9.5,4,8.3,4,0.1205,,,,False,2,0,230,0
20260726-04-04,04,04,,1600,18,1,アドマイヤウルトラ,▲,3,10.5,4,8.5,3,0.1176,0.08900000000000001,0.94,混戦,False,1,850,370,0
20260726-04-04,04,04,,1600,18,2,シルフィー,○,2,9.2,3,10.9,4,0.0917,0.08,0.73,混戦,False,7,0,0,0
20260726-04-04,04,04,,1600,18,3,イーガービーバー,,,25.0,9,25.3,8,0.0395,,,,False,9,0,0,0
20260726-04-04,04,04,,1600,18,4,カムバックトゥミー,,,58.6,13,116.7,15,0.0086,,,,False,15,0,0,0
20260726-04-04,04,04,,1600,18,5,カーヴドヴァン,△,4,18.0,8,27.7,9,0.0361,0.027000000000000003,0.49,混戦,False,8,0,0,0
20260726-04-04,04,04,,1600,18,6,スーパーハイウェイ,,,115.4,15,86.0,13,0.0116,,,,False,12,0,0,0
20260726-04-04,04,04,,1600,18,7,バトルモクオ,,,29.8,10,64.2,12,0.0156,,,,False,2,0,1480,0
20260726-04-04,04,04,,1600,18,8,ルモンテ,,,6.9,2,5.6,2,0.1786,,,,False,6,0,0,0
20260726-04-04,04,04,,1600,18,9,ピコペアシェイプ,,,83.4,14,112.8,14,0.0089,,,,False,13,0,0,0
20260726-04-04,04,04,,1600,18,10,サイモンナイスラン,☆,5,39.6,11,49.4,10,0.0202,0.018000000000000002,0.71,混戦,False,5,0,0,0
20260726-04-04,04,04,,1600,18,11,ルシアージュ,,,14.1,5,11.2,5,0.0893,,,,False,3,0,380,0
20260726-04-04,04,04,,1600,18,12,キャリアビジョン,,,50.2,12,58.6,11,0.0171,,,,False,11,0,0,0
20260726-04-04,04,04,,1600,18,13,デルマテイネ,,,191.8,17,351.0,17,0.0028,,,,False,10,0,0,0
20260726-04-04,04,04,,1600,18,14,ココナッツコースト,◎,1,2.1,1,2.1,1,0.4762,0.32,0.67,混戦,False,4,0,0,0
20260726-04-04,04,04,,1600,18,15,ジュリ,,,125.1,16,259.9,16,0.0038,,,,False,16,0,0,0
20260726-04-04,04,04,,1600,18,16,アースヴィンチ,,,14.2,6,11.6,6,0.0862,,,,False,17,0,0,0
20260726-04-04,04,04,,1600,18,17,ビーストウォーズ,,,222.9,18,403.9,18,0.0025,,,,False,18,0,0,0
20260726-04-04,04,04,,1600,18,18,クールチェンジ,,,16.2,7,14.8,7,0.0676,,,,False,14,0,0,0
20260726-04-05,04,05,,1200,15,1,コパノトーマス,,,13.8,6,22.7,7,0.0441,,,,False,15,0,0,0
20260726-04-05,04,05,,1200,15,2,カツノテンス,,,31.0,9,55.9,9,0.0179,,,,False,13,0,0,0
20260726-04-05,04,05,,1200,15,3,エテオクロス,▲,3,16.6,7,18.0,6,0.0556,0.053,0.88,混戦,False,5,0,0,0
20260726-04-05,04,05,,1200,15,4,スマイルディシー,,,101.4,14,236.1,13,0.0042,,,,False,10,0,0,0
20260726-04-05,04,05,,1200,15,5,ホウオウプレシャス,,,68.9,12,135.4,12,0.0074,,,,False,6,0,0,0
20260726-04-05,04,05,,1200,15,6,ムーンブランシュ,,,6.9,4,5.8,3,0.1724,,,,False,13,0,0,0
20260726-04-05,04,05,,1200,15,7,ガンバレベアー,△,4,25.7,8,45.4,8,0.022,0.03,0.79,混戦,False,8,0,0,0
20260726-04-05,04,05,,1200,15,8,ラテラルパーム,,,5.6,3,7.1,5,0.1408,,,,False,4,0,0,0
20260726-04-05,04,05,,1200,15,9,サンシップ,,,96.8,13,317.5,14,0.0031,,,,False,12,0,0,0
20260726-04-05,04,05,,1200,15,10,アンバサダネージュ,○,2,3.4,1,2.6,1,0.3846,0.213,0.73,混戦,False,2,0,130,0
20260726-04-05,04,05,,1200,15,11,ショコラキュイ,◎,1,5.3,2,4.8,2,0.2083,0.161,0.85,混戦,False,1,480,170,0
20260726-04-05,04,05,,1200,15,12,キカオクベシ,,,120.5,15,363.2,15,0.0028,,,,False,11,0,0,0
20260726-04-05,04,05,,1200,15,13,アースミューズ,,,33.5,10,64.1,11,0.0156,,,,False,7,0,0,0
20260726-04-05,04,05,,1200,15,14,ショウナンタハティ,☆,5,6.9,4,6.1,4,0.1639,0.138,0.95,混戦,False,3,0,160,0
20260726-04-05,04,05,,1200,15,15,レインボーラッキー,,,36.3,11,59.2,10,0.0169,,,,False,9,0,0,0
20260726-04-06,04,06,出雲崎特別,1200,11,1,モリノセピア,○,2,7.0,3,6.6,4,0.1515,0.114,0.8,混戦,False,7,0,0,0
20260726-04-06,04,06,出雲崎特別,1200,11,2,サマースイートピー,☆,5,11.5,6,14.7,6,0.068,0.06,0.69,混戦,False,11,0,0,0
20260726-04-06,04,06,出雲崎特別,1200,11,3,カワキタマナレア,,,8.3,4,9.8,5,0.102,,,,False,10,0,0,0
20260726-04-06,04,06,出雲崎特別,1200,11,4,フィーチャリング,,,15.0,7,32.9,8,0.0304,,,,False,4,0,0,0
20260726-04-06,04,06,出雲崎特別,1200,11,5,マイネルラッシュ,,,32.6,10,62.3,10,0.0161,,,,False,6,0,0,0
