race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260613-02-01,02,01,1,ヒャクレツケン,13
20260613-02-01,02,01,2,テリオスルミ,0
20260613-02-01,02,01,3,ティスマイル,11
20260613-02-01,02,01,4,スタンダールロマン,12
20260613-02-01,02,01,5,ジャーナーリア,5
20260613-02-01,02,01,6,コスモファーブロス,4
20260613-02-01,02,01,7,アルサック,2
20260613-02-01,02,01,8,シーシェル,8
20260613-02-01,02,01,9,ニシノマーレ,9
20260613-02-01,02,01,10,ディーズメンフィス,1
20260613-02-01,02,01,11,ハナイロマヒナ,7
20260613-02-01,02,01,12,デルマハルナ,15
20260613-02-01,02,01,13,ヨドノサファイア,6
20260613-02-01,02,01,14,ソレイユルヴァン,10
20260613-02-01,02,01,15,テンユウ,3
20260613-02-01,02,01,16,ティンクルバレット,14
20260613-02-02,02,02,1,ワンダーアスク,9
20260613-02-02,02,02,2,コウソクユノ,4
20260613-02-02,02,02,3,ベルラフィネ,13
20260613-02-02,02,02,4,スマートコーラル,10
20260613-02-02,02,02,5,ドゥブルヴェ,11
20260613-02-02,02,02,6,ルージュアイラ,6
20260613-02-02,02,02,7,ビーチイン,1
20260613-02-02,02,02,8,コサージュ,5
20260613-02-02,02,02,9,ファイネクローネ,14
20260613-02-02,02,02,10,テンレッドサン,3
20260613-02-02,02,02,11,アンミックス,2
20260613-02-02,02,02,12,エルファリス,12
20260613-02-02,02,02,13,ミリオンアップ,7
20260613-02-02,02,02,14,テリオスリコ,8
20260613-02-03,02,03,1,スイーヴル,3
20260613-02-03,02,03,2,ミツカネメルクリオ,12
20260613-02-03,02,03,3,ワイドアルバ,9
20260613-02-03,02,03,4,メイワメジェール,7
20260613-02-03,02,03,5,モノノケ,8
20260613-02-03,02,03,6,クロナ,1
20260613-02-03,02,03,7,ダイシンレスター,10
20260613-02-03,02,03,8,チュラヴェール,5
20260613-02-03,02,03,9,マーゴットオネイロ,4
20260613-02-03,02,03,10,イングラム,2
20260613-02-03,02,03,11,クルビデンス,6
20260613-02-03,02,03,12,トコシエノヒトミ,11
20260613-02-04,02,04,1,デリシューズマン,12
20260613-02-04,02,04,2,フォーチュンローズ,5
20260613-02-04,02,04,3,モヴシエラ,10
20260613-02-04,02,04,4,サクセスブルー,13
20260613-02-04,02,04,5,テンバコウクウ,9
20260613-02-04,02,04,6,クオンタムスター,1
20260613-02-04,02,04,7,ホウオウファミリー,2
20260613-02-04,02,04,8,ノリマル,3
20260613-02-04,02,04,9,ドナシュネル,14
20260613-02-04,02,04,10,ブランニューホーム,6
20260613-02-04,02,04,11,タビニュ,4
20260613-02-04,02,04,12,ブリックアブラック,8
20260613-02-04,02,04,13,ダイユウアドバンス,15
20260613-02-04,02,04,14,コスモブラック,11
20260613-02-04,02,04,15,デルマフジ,7
20260613-02-05,02,05,1,ダイメイビッグボス,1
20260613-02-05,02,05,2,アルテクィーン,2
20260613-02-05,02,05,3,ロードレスポンス,7
20260613-02-05,02,05,4,ダイシンドラゴン,5
20260613-02-05,02,05,5,キセキノユニコーン,3
20260613-02-05,02,05,6,クールストラッチン,9
20260613-02-05,02,05,7,ヴィヴィアンリーチ,4
20260613-02-05,02,05,8,ウィルレーヴィア,11
20260613-02-05,02,05,9,グランモンターナ,10
20260613-02-05,02,05,10,アイルドフルール,8
20260613-02-05,02,05,11,ブルドッグミトス,12
20260613-02-05,02,05,12,ショウナンカノア,6
20260613-02-06,02,06,1,トーセンアミューズ,9
20260613-02-06,02,06,2,オンザムービー,1
20260613-02-06,02,06,3,ワルキューレキング,12
20260613-02-06,02,06,4,セイウンサファイア,3
20260613-02-06,02,06,5,メイショウタイザン,4
20260613-02-06,02,06,6,サンオブザサン,6
20260613-02-06,02,06,7,ホシヅキヨ,7
20260613-02-06,02,06,8,トーレス,8
20260613-02-06,02,06,9,メイショウライガ,5
20260613-02-06,02,06,10,コイオステソーロ,2
20260613-02-06,02,06,11,キセログラフィカ,10
20260613-02-06,02,06,12,エトワールブルー,11
20260613-02-07,02,07,1,ブライアーヒル,7
20260613-02-07,02,07,2,ホワイトドラゴン,1
20260613-02-07,02,07,3,グランテレーズ,4
20260613-02-07,02,07,4,ドリーミングアップ,2
20260613-02-07,02,07,5,ナオミライトニング,5
20260613-02-07,02,07,6,カイショー,3
20260613-02-07,02,07,7,アンバーニードル,8
20260613-02-07,02,07,8,カイトグート,6
20260613-02-08,02,08,1,エムティリオ,8
20260613-02-08,02,08,2,スペルビア,10
20260613-02-08,02,08,3,クワイエットアイ,12
20260613-02-08,02,08,4,マインセーラ,9
20260613-02-08,02,08,5,コムルヴァン,11
20260613-02-08,02,08,6,ステラノヴァ,6
20260613-02-08,02,08,7,キャンドルマス,4
20260613-02-08,02,08,8,ジャスパーノベル,7
20260613-02-08,02,08,9,シャーンゴッセ,3
20260613-02-08,02,08,10,ビップムーラン,2
20260613-02-08,02,08,11,デアプリームス,1
20260613-02-08,02,08,12,ミッシオーネ,5
20260613-02-09,02,09,1,マカナアネラ,3
20260613-02-09,02,09,2,ドウアドバンテージ,2
20260613-02-09,02,09,3,ニシノイストワール,10
20260613-02-09,02,09,4,ムーンストラック,6
20260613-02-09,02,09,5,マイネルモメンタム,5
20260613-02-09,02,09,6,ウェイクフィールド,1
20260613-02-09,02,09,7,ディーリライズ,8
20260613-02-09,02,09,8,ページターナー,7
20260613-02-09,02,09,9,シャインバオバブ,9
20260613-02-09,02,09,10,カムアップローゼス,4
20260613-02-09,02,09,11,ウインボレロ,11
20260613-02-10,02,10,1,レイヤードレッド,7
20260613-02-10,02,10,2,エリム,15
20260613-02-10,02,10,3,ハートメテオ,10
20260613-02-10,02,10,4,カテリーナ,1
20260613-02-10,02,10,5,ストームサンダー,14
20260613-02-10,02,10,6,ファミリーツリー,13
